Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
430,Louis Carnot\2384dbed,fr FRA,MF,Guingamp,fr Ligue 1,17,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
431,Lionel Carole\5b5724d2,fr FRA,DFMF,Strasbourg,fr Ligue 1,27,1991,19.2,2,0,0,13,27,2,42,29,17,0,0,0,165,24,24,50.0,Matches
432,Daniel Carriço\e1deea75,pt POR,DF,Sevilla,es La Liga,29,1988,23.7,10,0,0,36,6,1,2,26,23,0,0,0,252,47,33,58.8,Matches
433,Guido Carrillo\8f898ba8,ar ARG,FW,Leganés,es La Liga,27,1991,22.1,5,0,0,43,37,9,4,5,12,0,0,0,117,169,121,58.3,Matches
434,Andy Carroll\b581987a,eng ENG,FW,West Ham,eng Premier League,29,1989,5.1,2,0,0,13,10,3,3,3,2,0,0,0,23,31,34,47.7,Matches
435,Dani Carvajal\4958bfb2,es ESP,DF,Real Madrid,es La Liga,26,1992,23.4,10,0,0,38,38,2,55,29,22,0,0,0,239,13,16,44.8,Matches
436,William Carvalho\dee86451,pt POR,MF,Betis,es La Liga,26,1992,26.5,7,0,0,33,51,2,1,16,32,0,0,0,257,34,16,68.0,Matches
437,Casemiro\4d224fe8,br BRA,MF,Real Madrid,es La Liga,26,1992,25.7,7,1,1,59,53,0,10,36,56,1,2,0,314,70,39,64.2,Matches
438,Santiago Cáseres\958bba56,ar ARG,MF,Villarreal,es La Liga,21,1997,17.6,10,0,0,49,17,0,1,9,50,0,0,0,165,21,28,42.9,Matches
439,Moreto Cassamã\f54d2149,gw GNB,MF,Reims,fr Ligue 1,20,1998,0.7,0,0,0,2,0,0,0,0,3,0,0,0,5,0,0,,Matches
440,Francesco Cassata\96960855,it ITA,MFFW,Frosinone,it Serie A,21,1997,12.5,9,1,0,39,24,0,7,8,12,0,0,0,102,5,7,41.7,Matches
441,Timothy Castagne\197640fd,be BEL,DFMF,Atalanta,it Serie A,22,1995,22.3,3,0,0,22,16,0,52,36,34,0,0,0,194,19,22,46.3,Matches
442,Koen Casteels\db401046,be BEL,GK,Wolfsburg,de Bundesliga,26,1992,25.5,0,0,0,0,3,0,0,0,0,0,0,0,142,0,0,,Matches
443,Samu Castillejo\130a7a3f,es ESP,FWMF,Milan,it Serie A,23,1995,11.4,3,0,0,29,33,4,28,14,10,0,1,0,73,10,24,29.4,Matches
444,Gonzalo Castro\68829001,de GER,MF,Stuttgart,de Bundesliga,31,1987,18.8,4,0,0,29,24,0,26,20,38,0,2,0,209,9,13,40.9,Matches
445,Jonny Castro\e28868f3,es ESP,DFMF,Wolves,eng Premier League,24,1994,30.8,6,0,0,28,36,5,38,59,41,1,0,0,249,35,39,47.3,Matches
446,Lucas Castro\56b2957b,ar ARG,MFFW,Cagliari,it Serie A,29,1989,10.0,1,0,0,19,12,2,29,9,12,0,0,0,103,5,14,26.3,Matches
447,Danilo Cataldi\ba3d3bea,it ITA,MFFW,Lazio,it Serie A,23,1994,6.4,2,0,0,7,5,1,13,8,10,0,0,0,55,3,6,33.3,Matches
448,Catena\274ab13c,es ESP,DF,Rayo Vallecano,es La Liga,23,1994,2.0,1,0,0,4,2,0,0,1,0,0,1,0,10,7,3,70.0,Matches
449,Craig Cathcart\89e4b358,nir NIR,DF,Watford,eng Premier League,29,1989,34.4,2,0,0,21,7,1,2,39,34,0,0,2,348,92,70,56.8,Matches
450,Ivan Cavaleiro\979b811d,pt POR,FW,Wolves,eng Premier League,24,1993,7.7,1,0,0,15,5,6,34,4,4,0,1,0,47,10,19,34.5,Matches
451,Edinson Cavani\527f063d,uy URU,FW,Paris S-G,fr Ligue 1,31,1987,18.6,1,0,0,12,17,12,10,9,7,2,0,0,72,3,6,33.3,Matches
452,Santi Cazorla\e2e9c250,es ESP,MFFW,Villarreal,es La Liga,33,1984,29.4,2,0,0,29,67,0,53,23,42,0,0,0,249,7,27,20.6,Matches
453,Dani Ceballos\c0617e2b,es ESP,MFFW,Real Madrid,es La Liga,21,1996,13.9,3,0,0,22,52,1,10,16,22,0,0,0,144,8,18,30.8,Matches
454,Federico Ceccherini\d9624b51,it ITA,DF,Fiorentina,it Serie A,26,1992,11.0,2,0,0,19,22,1,1,14,9,0,0,0,120,28,21,57.1,Matches
455,Petr Čech\71672fa0,cz CZE,GK,Arsenal,eng Premier League,36,1982,6.5,0,0,0,0,2,0,0,0,0,0,0,0,36,0,0,,Matches
456,Žan Celar\868c6958,si SVN,FW,Roma,it Serie A,19,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
457,Zeki Çelik\31a62dc7,tr TUR,DF,Lille,fr Ligue 1,21,1997,33.0,5,1,0,56,24,1,70,34,55,2,3,0,300,15,28,34.9,Matches
458,Luca Ceppitelli\7d50454d,it ITA,DF,Cagliari,it Serie A,28,1989,22.8,6,2,0,22,18,0,2,14,27,0,1,1,267,59,40,59.6,Matches
459,Fabio Ceravolo\4cc93246,it ITA,FW,Parma,it Serie A,31,1987,13.2,1,0,0,24,22,30,8,4,5,0,0,0,60,21,52,28.8,Matches
460,Alberto Cerri\1079c685,it ITA,FW,Cagliari,it Serie A,22,1996,7.4,3,0,0,25,15,3,1,1,6,0,0,0,37,36,43,45.6,Matches
461,Boštjan Cesar\c1d18f10,si SVN,DF,Chievo,it Serie A,36,1982,12.0,3,0,0,21,4,2,0,7,15,0,0,0,89,23,11,67.6,Matches
462,Nacer Chadli\5b54bf3b,be BEL,MFFW,Monaco,fr Ligue 1,28,1989,7.7,1,0,0,12,7,3,10,4,3,0,0,0,51,10,6,62.5,Matches
463,Fouad Chafik\edd1466a,ma MAR,DF,Dijon,fr Ligue 1,31,1986,20.5,2,0,0,14,17,1,38,14,35,0,0,0,182,19,17,52.8,Matches
464,Nathaniel Chalobah\422862ea,eng ENG,MFFW,Watford,eng Premier League,23,1994,3.0,2,0,0,7,3,0,0,5,2,0,0,0,41,5,3,62.5,Matches
465,Calum Chambers\dc6f5bdd,eng ENG,MFDF,Fulham,eng Premier League,23,1995,28.8,9,0,0,47,8,0,12,63,46,0,0,0,376,57,47,54.8,Matches
466,Timothy Chandler\b3b7f5a6,us USA,FW,Eint Frankfurt,de Bundesliga,28,1990,0.2,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,100.0,Matches
467,Kwon Chang-hoon\7961f7aa,kr KOR,FWMF,Dijon,fr Ligue 1,24,1994,10.4,1,0,0,9,13,4,21,4,6,0,0,0,78,12,22,35.3,Matches
468,Charles\c4b8bcf4,br BRA,FW,Eibar,es La Liga,34,1984,19.3,4,0,0,42,30,13,8,7,6,1,0,0,118,92,94,49.5,Matches
469,Xavier Chavalerin\279ddf6a,fr FRA,MF,Reims,fr Ligue 1,27,1991,36.0,8,0,0,63,12,1,39,55,66,0,1,0,331,14,17,45.2,Matches
470,Pablo Chavarría\4207e578,ar ARG,FW,Reims,fr Ligue 1,30,1988,21.9,3,0,0,47,22,30,29,3,19,0,0,0,81,52,77,40.3,Matches
471,Chechu\e98f3a6a,es ESP,DF,Rayo Vallecano,es La Liga,36,1982,1.0,0,0,0,0,2,0,0,1,0,0,0,0,6,1,0,100.0,Matches
472,Pape Cheikh Diop\873ce3a2,sn SEN,MF,Lyon,fr Ligue 1,20,1997,5.0,3,0,0,17,7,0,0,1,2,0,0,0,35,0,6,0.0,Matches
473,Chema\7f203b54,es ESP,DF,Levante,es La Liga,26,1992,13.9,7,0,0,26,8,0,0,19,12,0,0,0,100,20,9,69.0,Matches
474,Denis Cheryshev\0ac94a23,ru RUS,MFFW,Valencia,es La Liga,27,1990,19.0,2,0,0,42,24,10,83,17,35,0,0,0,143,26,34,43.3,Matches
475,Raman Chibsah\aa5a409a,gh GHA,MF,Frosinone,it Serie A,25,1993,29.1,5,0,0,56,34,6,12,29,38,0,1,0,247,11,31,26.2,Matches
476,Leandro Chichizola\8d957256,ar ARG,GK,Getafe,es La Liga,28,1990,1.0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,,Matches
477,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,33,1984,22.1,3,0,0,14,19,1,7,23,9,0,0,0,251,44,23,65.7,Matches
478,Federico Chiesa\b0f7e36c,it ITA,FWMF,Fiorentina,it Serie A,20,1997,33.7,4,0,0,62,61,10,96,7,27,4,0,0,226,14,37,27.5,Matches
479,Ben Chilwell\d2424d1b,eng ENG,DF,Leicester City,eng Premier League,21,1996,36.0,4,0,0,38,47,2,114,42,34,0,0,0,338,96,62,60.8,Matches
480,Vlad Chiricheș\c316607a,ro ROU,DF,Napoli,it Serie A,28,1989,1.6,0,0,0,3,2,0,0,3,2,0,0,0,15,3,2,60.0,Matches
481,Tahith Chong\2696b6a9,nl NED,FW,Manchester Utd,eng Premier League,18,1999,0.4,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,Matches
482,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,20,1997,6.6,0,0,0,7,8,0,2,16,7,0,0,0,63,3,7,30.0,Matches
483,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,22,1996,6.9,1,0,0,8,5,0,0,6,4,0,0,0,86,16,14,53.3,Matches
484,Cyrus Christie\7eb67dad,ie IRL,DF,Fulham,eng Premier League,25,1992,21.6,7,0,0,37,16,2,66,36,24,0,1,0,188,50,30,62.5,Matches
485,Samuel Chukwueze\b8a642fc,ng NGA,FWMF,Villarreal,es La Liga,19,1999,19.0,2,0,0,23,28,19,28,10,11,0,0,0,126,17,23,42.5,Matches
486,Camillo Ciano\2114abf9,it ITA,FWMF,Frosinone,it Serie A,28,1990,27.3,12,0,0,70,98,18,97,15,17,2,0,0,181,18,75,19.4,Matches
487,Amato Ciciretti\1ab0b878,it ITA,FWMF,Parma,it Serie A,24,1993,1.5,0,0,0,1,4,0,2,1,1,0,0,0,9,0,3,0.0,Matches
488,Luca Cigarini\ae64d449,it ITA,MF,Cagliari,it Serie A,32,1986,18.7,9,0,0,37,22,0,21,10,42,0,0,0,285,16,9,64.0,Matches
489,Per Ciljan Skjelbred\ecab64a0,no NOR,MF,Hertha BSC,de Bundesliga,31,1987,11.1,3,0,0,16,11,1,6,8,20,0,0,0,147,6,9,40.0,Matches
490,Jasper Cillessen\04ac8285,nl NED,GK,Barcelona,es La Liga,29,1989,3.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,,Matches
491,Laurent Ciman\5113d9a7,be BEL,DF,Dijon,fr Ligue 1,32,1985,8.0,3,0,0,11,5,0,0,4,9,0,0,0,87,14,8,63.6,Matches
492,Daniel Ciofani\b09a3ecc,it ITA,FW,Frosinone,it Serie A,33,1985,18.0,1,0,0,30,21,8,3,5,5,0,0,0,67,81,94,46.3,Matches
493,Thiago Cionek\46f5c54d,pl POL,DF,SPAL,it Serie A,32,1986,28.2,12,2,0,58,38,1,16,46,50,1,2,0,287,55,43,56.1,Matches
494,Ibrahima Cissé\be4fede9,gn GUI,MF,Fulham,eng Premier League,24,1994,1.0,0,0,0,1,0,0,0,2,0,0,0,0,8,1,0,100.0,Matches
495,Till Cissokho\e8b5ad37,fr FRA,DF,Bordeaux,fr Ligue 1,18,2000,0.9,0,0,0,1,1,0,0,1,1,0,0,0,6,4,0,100.0,Matches
496,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,28,1989,9.5,1,0,0,6,6,0,0,12,11,0,0,0,82,48,24,66.7,Matches
497,Tom Cleverley\6cdd8245,eng ENG,MFFW,Watford,eng Premier League,28,1989,5.3,2,0,0,11,4,1,1,4,13,0,0,0,55,4,7,36.4,Matches
498,Nathaniel Clyne\0442183b,eng ENG,DF,Bournemouth,eng Premier League,27,1991,12.7,2,0,0,7,4,0,12,16,14,0,0,0,112,10,7,58.8,Matches
499,Nathaniel Clyne\0442183b,eng ENG,DF,Liverpool,eng Premier League,27,1991,1.2,0,0,0,0,3,0,4,1,1,0,0,0,9,0,0,,Matches
500,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,25,1993,38.0,5,0,0,13,7,0,0,36,19,0,0,3,343,32,16,66.7,Matches
501,Marcus Coco\3010aefb,fr FRA,FWMF,Guingamp,fr Ligue 1,22,1996,20.4,3,1,0,46,51,7,49,12,33,1,0,0,141,53,52,50.5,Matches
502,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,31,1987,20.2,5,1,1,28,34,1,30,17,17,0,0,0,179,24,27,47.1,Matches
503,Joel Coleman\b73e459a,eng ENG,GK,Huddersfield,eng Premier League,22,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,,Matches
504,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,29,1988,28.4,1,0,0,22,21,3,75,43,34,0,1,1,295,42,28,60.0,Matches
505,Álex Collado\85dace26,es ESP,FW,Barcelona,es La Liga,19,1999,0.9,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,,Matches
506,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,25,1992,19.6,1,1,1,16,8,2,4,13,16,0,1,0,228,36,35,50.7,Matches
507,Racine Coly\166a981d,sn SEN,DFMF,Nice,fr Ligue 1,22,1995,5.6,2,0,0,8,8,0,9,7,3,0,0,0,51,7,8,46.7,Matches
508,Kingsley Coman\042e8a49,fr FRA,FWMF,Bayern Munich,de Bundesliga,22,1996,15.3,2,0,0,20,49,3,67,4,6,0,0,0,103,9,14,39.1,Matches
509,Santi Comesaña\5ae499d0,es ESP,MF,Rayo Vallecano,es La Liga,21,1996,22.6,6,0,0,41,30,1,7,16,36,0,0,0,266,20,38,34.5,Matches
510,Daniel Congré\3f5b4635,fr FRA,DF,Montpellier,fr Ligue 1,33,1985,36.6,5,1,0,40,30,1,5,44,40,0,0,0,347,63,39,61.8,Matches
511,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,31,1987,35.7,2,1,0,0,6,0,0,0,0,0,0,0,184,0,0,,Matches
512,Andrea Conti\8fef5412,it ITA,DF,Milan,it Serie A,24,1994,5.6,3,0,0,13,6,1,17,8,5,0,0,0,35,8,11,42.1,Matches
513,Lewis Cook\2afc7272,eng ENG,MF,Bournemouth,eng Premier League,21,1997,8.0,2,0,0,13,9,0,8,7,8,0,0,0,96,5,10,33.3,Matches
514,Steve Cook\3e5e4e63,eng ENG,DF,Bournemouth,eng Premier League,27,1991,31.0,3,0,0,18,29,1,15,45,26,0,1,1,304,112,62,64.4,Matches
515,Duje Čop\8b0b02c9,hr CRO,FW,Valladolid,es La Liga,28,1990,7.6,2,0,0,7,10,3,11,2,6,1,0,0,27,8,23,25.8,Matches
516,Francis Coquelin\a6951bf8,fr FRA,MF,Valencia,es La Liga,27,1991,19.6,5,0,0,32,36,0,1,50,35,0,0,0,201,30,17,63.8,Matches
517,Gabriele Corbo\091795f2,it ITA,DF,Bologna,it Serie A,18,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
518,Iñigo Córdoba\49ea92be,es ESP,FW,Athletic Club,es La Liga,21,1997,14.7,3,0,0,24,23,2,41,18,25,0,0,0,98,12,22,35.3,Matches
519,Sergio Córdova\229cd98a,ve VEN,FW,Augsburg,de Bundesliga,20,1997,5.9,1,0,0,18,19,4,5,3,9,0,0,0,38,7,22,24.1,Matches
520,Benjamin Corgnet\cfd8dde3,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1987,7.5,0,0,0,18,23,2,10,2,8,0,0,0,44,18,21,46.2,Matches
521,Ante Ćorić\2d3f7367,hr CRO,MF,Roma,it Serie A,21,1997,0.3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0.0,Matches
522,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,29,1989,36.8,6,0,0,45,46,4,13,35,27,0,0,0,428,51,67,43.2,Matches
523,Andreas Cornelius\c693347d,dk DEN,FW,Bordeaux,fr Ligue 1,25,1993,8.8,4,0,0,40,17,8,4,1,2,0,0,0,47,52,32,61.9,Matches
524,Maxwel Cornet\beb391dd,ci CIV,FW,Lyon,fr Ligue 1,21,1996,14.2,2,0,0,9,21,9,42,6,11,0,0,0,77,11,20,35.5,Matches
525,Quentin Cornette\5d42d487,fr FRA,MFFW,Amiens,fr Ligue 1,24,1994,2.3,0,0,0,4,7,1,3,1,5,0,0,0,18,1,0,100.0,Matches
526,Ángel Correa\01eb744d,ar ARG,MFFW,Atlético Madrid,es La Liga,23,1995,21.3,7,1,0,44,45,11,40,22,30,1,0,0,164,12,16,42.9,Matches
527,Joaquín Correa\45b9b619,ar ARG,FWMF,Lazio,it Serie A,23,1994,21.4,5,0,0,30,45,8,10,5,18,1,0,0,93,19,35,35.2,Matches
528,Danny da Costa\5ddb8f9f,de GER,DFMF,Eint Frankfurt,de Bundesliga,25,1993,33.7,1,0,0,34,24,13,101,30,37,0,0,0,308,41,32,56.2,Matches
529,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,es La Liga,29,1988,12.4,4,1,0,24,16,11,3,3,2,0,0,0,31,24,44,35.3,Matches
530,Douglas Costa\4fa7cb9b,br BRA,FWMF,Juventus,it Serie A,27,1990,6.9,2,1,0,16,10,1,35,7,7,0,0,0,46,0,2,0.0,Matches
531,Filippo Costa\00528660,it ITA,MFDF,SPAL,it Serie A,23,1995,6.3,0,0,0,4,8,0,17,9,10,0,0,0,44,7,5,58.3,Matches
532,Hélder Costa\f13d02a6,ao ANG,FWMF,Wolves,eng Premier League,24,1994,14.9,3,0,0,22,28,6,41,9,14,0,0,0,96,5,32,13.5,Matches
533,Jaume Costa\808d48f3,es ESP,DF,Villarreal,es La Liga,30,1988,16.6,6,0,0,24,25,0,40,19,17,0,0,1,136,17,22,43.6,Matches
534,Nuno da Costa\909222de,cv CPV,FW,Strasbourg,fr Ligue 1,27,1991,22.8,3,0,0,41,44,9,19,23,21,1,0,0,97,41,53,43.6,Matches
535,David Costas\545e2f01,es ESP,DF,Celta Vigo,es La Liga,23,1995,13.0,4,0,0,16,7,1,1,8,17,0,0,0,99,27,10,73.0,Matches
536,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,31,1987,37.0,0,0,0,0,2,0,0,0,0,0,0,0,162,0,0,,Matches
537,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,26,1991,19.5,6,1,1,54,24,20,22,2,11,1,0,0,74,86,72,54.4,Matches
538,Senou Coulibaly\67b7357e,ml MLI,DFMF,Dijon,fr Ligue 1,23,1994,4.6,1,1,0,11,1,0,0,7,5,0,0,0,47,8,5,61.5,Matches
539,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,26,1992,27.0,2,0,0,0,5,0,0,0,0,0,0,0,118,0,0,,Matches
540,Philippe Coutinho\0ef89a37,br BRA,FWMF,Barcelona,es La Liga,26,1992,22.4,2,0,0,23,60,8,19,8,12,1,0,0,132,4,20,16.7,Matches
541,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,19,1999,10.9,0,0,0,11,10,0,3,15,11,0,1,0,111,14,11,56.0,Matches
542,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,24,1994,38.0,1,0,0,0,9,0,0,0,0,0,0,0,192,0,0,,Matches
543,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,28,1989,17.7,1,0,0,3,14,1,46,19,19,0,0,0,169,22,14,61.1,Matches
544,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,31,1986,34.1,12,1,0,49,52,2,100,44,68,0,2,0,363,36,30,54.5,Matches
545,Lorenzo Crisetig\f54dfca8,it ITA,MF,Frosinone,it Serie A,25,1993,5.6,3,0,0,16,10,0,1,10,7,0,0,0,46,4,1,80.0,Matches
546,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,23,1995,26.9,10,0,0,73,18,0,24,20,42,0,0,0,303,55,38,59.1,Matches
547,Sebastián Cristóforo\3c05c659,uy URU,MFFW,Getafe,es La Liga,24,1993,5.0,3,0,0,15,18,0,4,7,11,1,0,0,62,5,16,23.8,Matches
548,Enzo Crivelli\06f33dc8,fr FRA,FW,Caen,fr Ligue 1,23,1995,25.1,7,0,0,44,50,5,7,2,10,0,0,0,91,72,98,42.4,Matches
549,Peter Crouch\73d9bdc7,eng ENG,FW,Burnley,eng Premier League,37,1981,1.0,1,0,0,3,0,0,0,0,0,0,0,0,2,16,7,69.6,Matches
550,Alessio da Cruz\b6667741,nl NED,FWMF,Parma,it Serie A,21,1997,1.6,0,0,0,4,4,0,2,0,3,0,0,0,8,3,1,75.0,Matches
551,Juan Cuadrado\0ab1f153,co COL,MFDF,Juventus,it Serie A,30,1988,13.6,4,0,0,19,41,1,47,11,13,0,0,0,121,10,6,62.5,Matches
552,Cucho\71b47ab9,co COL,FW,Huesca,es La Liga,19,1999,23.9,6,0,0,38,44,14,41,11,18,1,0,0,121,40,78,33.9,Matches
553,Marc Cucurella\1daec722,es ESP,MFFW,Eibar,es La Liga,20,1998,26.2,6,0,0,45,21,8,61,15,39,0,0,0,248,35,50,41.2,Matches
554,Iván Cuéllar\75751c99,es ESP,GK,Leganés,es La Liga,34,1984,33.9,5,0,0,0,7,0,0,0,0,0,0,0,201,0,0,,Matches
555,Mickaël Cuisance\5722eced,fr FRA,MF,M'Gladbach,de Bundesliga,18,1999,3.1,3,0,0,10,3,0,3,2,5,0,0,0,31,1,3,25.0,Matches
556,Matheus Cunha\dc62b55d,br BRA,FWMF,RB Leipzig,de Bundesliga,19,1999,9.5,1,0,0,34,16,5,11,2,5,1,0,0,58,12,23,34.3,Matches
557,Greg Cunningham\dc10b26c,ie IRL,DF,Cardiff City,eng Premier League,27,1991,7.0,3,0,0,9,15,0,7,12,9,0,0,0,57,4,6,40.0,Matches
558,Patrick Cutrone\a4fe8cda,it ITA,FW,Milan,it Serie A,20,1998,16.2,2,0,0,28,26,13,19,8,10,0,0,0,65,13,47,21.7,Matches
559,Wylan Cyprien\3e092724,fr FRA,MF,Nice,fr Ligue 1,23,1995,26.2,2,1,1,21,52,1,38,12,24,0,0,0,259,9,7,56.3,Matches
560,Marco D'Alessandro\060606ec,it ITA,DFMF,Udinese,it Serie A,27,1991,16.6,3,0,0,25,30,3,48,11,21,0,0,0,140,4,16,20.0,Matches
561,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,29,1988,28.7,6,0,0,54,43,9,51,23,40,1,0,0,212,26,38,40.6,Matches
562,Damien Da Silva\1ec7e1c5,fr FRA,DF,Rennes,fr Ligue 1,30,1988,31.9,4,0,0,25,27,0,2,34,24,0,2,0,318,65,36,64.4,Matches
563,Kouadio-Yves Dabila\3067cbef,ci CIV,DF,Lille,fr Ligue 1,21,1997,8.7,2,0,0,7,3,0,0,2,9,0,1,0,90,4,10,28.6,Matches
564,Abdoulaye Dabo\797f6070,fr FRA,FW,Nantes,fr Ligue 1,17,2001,1.3,0,0,0,2,0,0,1,0,0,0,0,0,8,0,2,0.0,Matches
565,Bryan Dabo\c53083ad,bf BFA,MFDF,Fiorentina,it Serie A,26,1992,9.2,4,0,0,14,23,1,14,4,7,0,0,0,100,19,19,50.0,Matches
566,Christoph Daferner\e5be34dd,de GER,FW,Freiburg,de Bundesliga,20,1998,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
567,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,19,1998,10.2,2,0,0,20,5,1,22,4,11,0,0,0,66,3,12,20.0,Matches
568,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,22,1996,7.7,2,0,0,11,7,0,0,8,15,0,0,0,78,0,5,0.0,Matches
569,Leon Dajaku\aeaf1bc1,de GER,MFFW,Stuttgart,de Bundesliga,17,2001,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,Matches
570,Felipe dal Belo\8cea6319,br BRA,DF,SPAL,it Serie A,34,1984,26.2,13,0,0,38,13,1,9,18,17,1,1,0,195,40,19,67.8,Matches
571,Nicola Dalmonte\59a3efba,it ITA,MFFW,Genoa,it Serie A,20,1997,0.5,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,,Matches
572,Diogo Dalot\d9565625,pt POR,DFMF,Manchester Utd,eng Premier League,19,1999,11.3,3,0,0,13,2,2,36,12,12,0,1,0,98,20,3,87.0,Matches
573,Matty Daly\03e48abb,eng ENG,MF,Huddersfield,eng Premier League,17,2001,0.8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,Matches
574,Vitalie Damașcan\54e0c0cc,md MDA,MF,Torino,it Serie A,19,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
575,Loïc Damour\074d8166,fr FRA,MF,Cardiff City,eng Premier League,27,1991,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,100.0,Matches
576,Charlie Daniels\9d107085,eng ENG,DF,Bournemouth,eng Premier League,31,1986,17.6,4,0,0,8,8,0,24,25,15,0,0,0,184,24,18,57.1,Matches
577,Danilo\94b2001f,br BRA,DF,Manchester City,eng Premier League,27,1991,9.0,1,0,0,9,12,0,9,13,9,0,0,0,110,19,9,67.9,Matches
578,Scott Dann\52105203,eng ENG,DF,Crystal Palace,eng Premier League,31,1987,7.4,1,0,0,4,0,0,1,2,1,0,0,0,62,22,15,59.5,Matches
579,Kevin Danso\6e33125f,at AUT,DF,Augsburg,de Bundesliga,19,1998,13.9,3,0,0,16,16,0,1,14,14,0,0,1,146,36,20,64.3,Matches
580,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,34,1983,35.8,11,0,0,46,17,1,4,34,39,0,1,0,323,49,34,59.0,Matches
581,Palkó Dárdai\db7161ed,hu HUN,MFFW,Hertha BSC,de Bundesliga,19,1999,1.3,0,0,0,3,1,0,3,0,1,0,0,0,7,0,0,,Matches
582,Sergi Darder\070a3904,es ESP,MF,Espanyol,es La Liga,24,1993,30.1,8,1,1,39,36,1,27,19,31,0,0,0,229,14,19,42.4,Matches
583,Vladimír Darida\3eb0f2df,cz CZE,MF,Hertha BSC,de Bundesliga,27,1990,4.2,1,0,0,13,7,0,6,5,4,0,0,0,55,4,5,44.4,Matches
584,Matteo Darmian\96e0490d,it ITA,DF,Manchester Utd,eng Premier League,28,1989,4.9,0,0,0,4,5,1,3,5,6,0,0,0,33,4,3,57.1,Matches
585,Alphonso Davies\d781d855,ca CAN,FWMF,Bayern Munich,de Bundesliga,17,2000,0.9,1,0,0,1,0,0,0,1,1,0,1,0,8,1,1,50.0,Matches
586,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,25,1993,20.5,2,0,0,20,18,0,29,20,26,0,0,0,193,45,33,57.7,Matches
587,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,20,1998,10.9,3,0,0,27,19,1,3,19,15,0,0,0,117,9,13,40.9,Matches
588,Steven Davis\cf15bbb1,nir NIR,MF,Southampton,eng Premier League,33,1985,1.1,0,0,0,3,0,1,0,3,3,0,0,0,12,0,1,0.0,Matches
589,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,27,1991,10.8,2,0,0,12,18,1,49,5,17,0,0,0,91,8,9,47.1,Matches
590,Sebastien De Maio\952a03fe,fr FRA,DF,Udinese,it Serie A,31,1987,13.0,1,1,1,10,5,1,3,5,11,0,0,0,92,35,13,72.9,Matches
