Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1442,Manuel Locatelli\a8a874f1,it ITA,MF,Milan,it Serie A,19,1998,7.6,4,0,0,15,9,1,4,7,12,0,0,0,85,7,6,53.8,Matches
1443,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,1,0,0,21,72,3,12,26,23,1,0,0,183,32,64,33.3,Matches
1444,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,0,0,0,1,3,0,0,1,4,0,0,0,15,1,2,33.3,Matches
1445,Joe Lolley\c5f13182,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,2.5,1,0,0,4,2,0,7,2,2,0,0,0,27,3,3,50.0,Matches
1446,David Lombán\b43b81f1,es ESP,DF,Eibar,es La Liga,30,1987,11.0,3,0,0,14,5,1,0,10,8,0,0,0,181,25,8,75.8,Matches
1447,Cristiano Lombardi\f124b4c9,it ITA,DFMF,Benevento,it Serie A,21,1995,12.4,3,0,0,13,21,7,26,13,25,1,0,0,69,10,15,40.0,Matches
1448,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,1,0,0,15,25,2,2,25,19,0,1,1,149,93,59,61.2,Matches
1449,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,6,0,0,36,36,15,27,9,16,1,0,0,85,82,132,38.3,Matches
1450,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,1,0,0,13,15,1,6,3,3,0,0,0,59,3,6,33.3,Matches
1451,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,19,1997,1.8,0,0,0,6,4,0,0,2,2,0,0,0,16,1,1,50.0,Matches
1452,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,26,1990,34.0,1,0,0,1,3,0,0,0,0,0,1,0,139,0,0,,Matches
1453,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,2,0,0,38,41,6,82,18,26,1,0,0,155,7,20,25.9,Matches
1454,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,33,1983,17.7,4,0,0,24,26,4,38,19,18,0,0,0,179,6,11,35.3,Matches
1455,Adrián López\88a359d4,es ESP,FWMF,La Coruña,es La Liga,29,1988,26.1,1,0,0,15,35,12,46,5,14,0,0,0,160,40,41,49.4,Matches
1456,Alberto López\c0de5ff5,es ESP,DF,Málaga,es La Liga,22,1995,0.5,0,0,0,1,1,0,1,1,0,0,0,0,9,0,0,,Matches
1457,Andoni López\fc8cb238,es ESP,DF,Athletic Club,es La Liga,21,1996,1.0,0,0,0,3,1,0,0,1,0,0,1,0,8,2,1,66.7,Matches
1458,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,27,1989,37.0,7,0,0,54,27,2,4,31,41,0,2,0,485,33,22,60.0,Matches
1459,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,1,0,0,1,1,0,0,0,0,0,0,0,41,0,0,,Matches
1460,Iván López\576575e5,es ESP,DF,Levante,es La Liga,23,1993,1.9,0,0,0,0,0,0,6,7,2,0,0,0,19,1,0,100.0,Matches
1461,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,4,0,0,23,19,0,19,19,21,0,0,0,122,11,8,57.9,Matches
1462,Lisandro López\8320fe65,ar ARG,DF,Inter,it Serie A,27,1989,0.5,0,0,0,1,1,0,0,1,2,0,0,0,5,2,0,100.0,Matches
1463,Maxi López\ad469944,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,1,0,0,65,25,16,4,1,8,1,1,0,54,28,81,25.7,Matches
1464,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,19,1997,15.3,2,0,0,33,19,1,34,7,18,0,0,0,135,2,5,28.6,Matches
1465,Pau López\20b9f052,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,3,0,0,0,4,0,0,0,0,0,0,0,124,0,0,,Matches
1466,Pedro López\bfa29677,es ESP,GK,Betis,es La Liga,22,1995,4.6,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,,Matches
1467,Víctor López\a68856b5,es ESP,MFFW,Alavés,es La Liga,20,1997,0.7,0,0,0,0,0,1,1,0,1,0,0,0,8,0,2,0.0,Matches
1468,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38.0,1,0,0,0,7,0,0,0,0,0,0,1,205,0,0,,Matches
1469,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,4,0,0,16,11,1,3,52,17,0,1,0,214,132,69,65.7,Matches
1470,Chris Löwe\c6896eab,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,1,0,0,15,9,0,44,35,15,0,1,0,126,19,14,57.6,Matches
1471,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,1,0,0,26,21,1,50,46,32,0,0,0,199,38,34,52.8,Matches
1472,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,24,1993,5.2,0,0,0,21,12,4,8,1,3,0,0,0,21,5,13,27.8,Matches
1473,Fabio Lucioni\8efa621b,it ITA,DF,Benevento,it Serie A,29,1987,8.0,1,0,0,4,1,1,1,7,8,0,0,1,76,9,4,69.2,Matches
1474,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,22,1995,32.4,11,0,0,35,54,6,79,34,37,2,0,0,292,14,15,48.3,Matches
1475,José Luis Morales\4a478107,es ESP,MFFW,Levante,es La Liga,30,1987,34.0,7,1,1,27,46,9,97,23,17,2,0,0,208,5,19,20.8,Matches
1476,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,3,0,0,38,14,0,8,21,41,0,0,0,246,56,33,62.9,Matches
1477,Filipe Luís\e4ed2628,br BRA,DF,Atlético Madrid,es La Liga,31,1985,18.4,4,0,0,20,29,1,32,22,40,0,1,0,159,9,6,60.0,Matches
1478,Luisinho\a7f00c8c,pt POR,DF,La Coruña,es La Liga,32,1985,29.1,12,0,0,57,48,2,70,33,48,0,0,0,257,13,14,48.1,Matches
1479,David Luiz\c0e27d1a,br BRA,DFMF,Chelsea,eng Premier League,30,1987,9.3,4,1,0,11,13,0,0,25,11,0,0,0,86,17,20,45.9,Matches
1480,Douglas Luiz\6f7d826d,br BRA,MFFW,Girona,es La Liga,19,1998,3.4,3,0,0,13,10,0,2,1,8,0,0,0,34,1,5,16.7,Matches
1481,Everton Luiz\3799e138,br BRA,MF,SPAL,it Serie A,29,1988,7.1,5,0,0,17,12,0,1,6,16,0,0,0,65,1,6,14.3,Matches
1482,Jordan Lukaku\0cd0e21b,be BEL,DFMF,Lazio,it Serie A,23,1994,15.1,2,0,0,19,7,6,52,11,19,0,0,0,102,6,14,30.0,Matches
1483,Romelu Lukaku\5eae500a,be BEL,FW,Manchester Utd,eng Premier League,24,1993,31.9,4,0,0,33,22,19,37,6,5,0,0,0,101,127,122,51.0,Matches
1484,Lars Lukas Mai\95173427,de GER,DF,Bayern Munich,de Bundesliga,17,2000,2.0,0,0,,2,0,,0,3,2,0,0,,21,3,4,42.9,Matches
1485,Dodi Lukebakio\0c61c77c,be BEL,MFFW,Watford,eng Premier League,19,1997,0.2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,Matches
1486,Saša Lukić\c6e8cf1f,rs SRB,MF,Levante,es La Liga,20,1996,11.0,4,0,0,33,15,0,3,12,12,0,0,0,105,4,6,40.0,Matches
1487,Senad Lulić\7fd58fe3,ba BIH,DFMF,Lazio,it Serie A,31,1986,27.0,7,2,1,50,49,9,89,28,36,1,0,1,274,23,18,56.1,Matches
1488,Levi Lumeka\199ff86e,eng ENG,FW,Crystal Palace,eng Premier League,18,1998,0.3,0,0,0,0,0,0,3,1,1,0,0,0,1,1,1,50.0,Matches
1489,Antonio Luna\ed239245,es ESP,DF,Levante,es La Liga,26,1991,22.5,5,0,0,22,17,3,47,23,25,0,0,0,190,3,7,30.0,Matches
1490,Arnaud Lusamba\54131505,fr FRA,MF,Nice,fr Ligue 1,20,1997,1.8,0,0,0,3,3,0,0,2,7,0,0,0,13,0,0,,Matches
1491,Fabian Lustenberger\a63a995f,ch SUI,MFDF,Hertha BSC,de Bundesliga,29,1988,17.6,3,0,0,20,37,0,2,23,25,0,1,0,245,36,27,57.1,Matches
1492,Andreas Luthe\7fe12375,de GER,GK,Augsburg,de Bundesliga,30,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,,Matches
1493,Lyanco\b5bf1770,br BRA,DF,Torino,it Serie A,20,1997,3.5,0,0,0,6,7,0,0,4,9,0,0,0,38,9,3,75.0,Matches
1494,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,23,1993,7.6,2,0,0,14,12,0,14,7,4,0,0,0,66,22,11,66.7,Matches
1495,Cheikh M'Bengue\88fdac8b,sn SEN,DF,Saint-Étienne,fr Ligue 1,29,1988,5.4,2,0,0,9,3,0,2,10,3,0,0,0,43,4,0,100.0,Matches
1496,Raïs M'Bolhi\c121a641,dz ALG,GK,Rennes,fr Ligue 1,31,1986,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,Matches
1497,Yann M'Vila\d4133fa1,fr FRA,MF,Saint-Étienne,fr Ligue 1,27,1990,16.4,1,0,0,10,21,0,4,28,12,0,0,0,180,8,5,61.5,Matches
1498,Zinédine Machach\31377e38,fr FRA,FWMF,Toulouse,fr Ligue 1,21,1996,2.1,2,0,0,8,1,0,5,2,4,0,0,0,15,0,3,0.0,Matches
1499,Pablo Maffeo\5db04597,es ESP,MFDF,Girona,es La Liga,20,1997,29.4,10,0,0,36,42,2,89,30,43,1,1,0,296,35,28,55.6,Matches
1500,Christian Maggio\31d7f557,it ITA,DF,Napoli,it Serie A,35,1982,7.1,0,0,0,4,15,0,11,10,13,1,0,0,66,20,13,60.6,Matches
1501,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,32,1984,27.7,11,4,2,43,68,0,15,32,36,0,0,0,443,27,22,55.1,Matches
1502,Harry Maguire\d8931174,eng ENG,DF,Leicester City,eng Premier League,24,1993,38.0,7,0,0,38,38,4,15,73,49,0,1,0,477,180,67,72.9,Matches
1503,Hicham Mahou\f329ec76,fr FRA,FWMF,Nice,fr Ligue 1,18,1999,0.6,0,0,0,1,0,0,1,3,1,0,0,0,4,1,1,50.0,Matches
1504,Riyad Mahrez\892d5bb1,dz ALG,MFFW,Leicester City,eng Premier League,26,1991,32.8,2,0,0,28,71,11,73,32,26,0,0,0,256,23,57,28.8,Matches
1505,Thiago Maia\91e58f66,br BRA,MFDF,Lille,fr Ligue 1,20,1997,27.4,3,2,1,33,26,1,7,67,32,0,1,0,319,10,8,55.6,Matches
1506,Arne Maier\ab700320,de GER,MF,Hertha BSC,de Bundesliga,18,1999,13.6,1,0,0,7,15,0,6,13,18,1,0,0,181,10,20,33.3,Matches
1507,Sebastian Maier\e8385ec4,de GER,MF,Hannover 96,de Bundesliga,23,1993,2.9,0,0,0,5,1,0,4,4,5,0,1,0,42,3,5,37.5,Matches
1508,Domenico Maietta\3d936ba9,it ITA,DF,Bologna,it Serie A,34,1982,5.2,1,0,0,4,3,0,0,3,3,0,0,0,50,6,4,60.0,Matches
1509,Habib Maïga\e768de1f,ci CIV,MFDF,Saint-Étienne,fr Ligue 1,21,1996,7.9,2,0,0,25,9,0,14,19,17,0,0,0,88,4,7,36.4,Matches
1510,Mike Maignan\fcb38f57,fr FRA,GK,Lille,fr Ligue 1,22,1995,33.7,0,1,0,0,9,0,0,1,0,0,0,0,176,0,1,0.0,Matches
1511,Linton Maina\e5d85da8,de GER,MF,Hannover 96,de Bundesliga,18,1999,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
1512,Ainsley Maitland-Niles\e3a5814e,eng ENG,DFMF,Arsenal,eng Premier League,19,1997,10.2,1,0,0,10,6,0,16,21,21,0,1,0,85,6,17,26.1,Matches
1513,Jean-Victor Makengo\22bfb57e,fr FRA,FWMF,Nice,fr Ligue 1,19,1998,2.7,1,0,0,5,5,0,4,2,1,0,0,0,15,3,3,50.0,Matches
1514,Nemanja Maksimović\00b28772,rs SRB,MFFW,Valencia,es La Liga,22,1995,6.2,1,0,0,5,2,0,5,13,11,0,0,0,57,9,12,42.9,Matches
1515,Nikola Maksimović\16b9d5cf,rs SRB,DF,Napoli,it Serie A,25,1991,1.1,0,0,0,0,0,0,0,1,1,0,0,0,15,1,1,50.0,Matches
1516,Malcom\6853490f,br BRA,FWMF,Bordeaux,fr Ligue 1,20,1997,31.7,2,0,0,25,95,10,88,20,9,1,0,0,154,7,26,21.2,Matches
1517,Kévin Malcuit\d6a889ea,ma MAR,DF,Lille,fr Ligue 1,26,1991,20.2,2,0,0,13,32,5,57,43,23,1,0,1,204,4,7,36.4,Matches
1518,Yunus Mallı\f3722c97,tr TUR,FWMF,Wolfsburg,de Bundesliga,25,1992,24.9,3,0,0,16,47,3,30,11,14,0,1,0,168,6,29,17.1,Matches
1519,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,26,1991,33.3,12,0,0,52,27,6,94,36,39,0,0,0,394,41,21,66.1,Matches
1520,Scott Malone\f15a50e8,eng ENG,DF,Huddersfield,eng Premier League,26,1991,12.4,3,0,0,22,10,0,29,29,26,0,1,0,128,14,19,42.4,Matches
1521,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,28,1989,33.0,0,0,0,28,29,1,54,37,36,0,1,0,342,11,16,40.7,Matches
1522,Gianluca Mancini\5aa53281,it ITA,DF,Atalanta,it Serie A,21,1996,7.6,5,2,1,16,7,3,4,10,9,0,0,0,98,15,7,68.2,Matches
1523,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,32,1985,29.8,0,1,0,0,4,0,0,0,0,0,0,0,119,0,0,,Matches
1524,Aïssa Mandi\fbd6378b,dz ALG,DF,Betis,es La Liga,25,1991,33.6,9,1,0,36,28,1,3,49,27,0,0,0,298,37,32,53.6,Matches
1525,Georges Mandjeck\de343d38,cm CMR,MFDF,Metz,fr Ligue 1,28,1988,10.7,5,0,0,33,19,0,2,15,13,0,1,0,152,16,9,64.0,Matches
1526,Rolando Mandragora\c7259b83,it ITA,MF,Crotone,it Serie A,20,1997,36.0,8,0,0,55,66,2,18,52,52,0,1,0,490,74,62,54.4,Matches
1527,Mario Mandžukić\afa0d4e0,hr CRO,FW,Juventus,it Serie A,31,1986,25.8,4,2,1,24,35,13,22,16,25,0,0,0,163,71,49,59.2,Matches
1528,Sadio Mané\c691bfe2,sn SEN,FWMF,Liverpool,eng Premier League,25,1992,24.3,3,1,0,25,63,13,44,19,26,0,0,0,139,31,70,30.7,Matches
1529,Eliaquim Mangala\f520049f,fr FRA,DF,Manchester City,eng Premier League,26,1991,5.4,0,0,0,3,0,0,0,3,5,0,0,0,44,12,14,46.2,Matches
1530,Eliaquim Mangala\f520049f,fr FRA,DF,Everton,eng Premier League,26,1991,1.5,0,0,0,1,0,0,0,3,1,0,0,0,18,2,4,33.3,Matches
1531,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,19,1998,8.7,2,0,0,22,12,0,3,10,15,0,1,0,85,3,11,21.4,Matches
1532,Kader Mangane\dbb10755,sn SEN,DF,Strasbourg,fr Ligue 1,34,1983,19.1,4,0,0,24,6,2,4,23,23,0,0,0,214,15,11,57.7,Matches
1533,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,30,1987,33.6,7,0,0,51,31,2,92,41,51,0,0,0,333,11,27,28.9,Matches
1534,Kostas Manolas\c707411f,gr GRE,DF,Roma,it Serie A,26,1991,26.0,0,0,0,27,18,2,1,32,21,0,2,0,312,58,22,72.5,Matches
1535,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,23,1994,19.5,2,0,0,26,14,2,22,21,18,0,1,0,146,30,26,53.6,Matches
1536,Martín Mantovani\4ffb647d,ar ARG,DF,Leganés,es La Liga,33,1984,11.4,3,0,0,18,14,1,0,13,5,0,1,0,169,21,11,65.6,Matches
1537,José Manuel Jurado\71d4e271,es ESP,MFFW,Espanyol,es La Liga,31,1986,16.7,1,0,0,10,43,1,18,8,8,0,1,0,109,3,3,50.0,Matches
1538,Harrison Manzala\392d98fc,cd COD,FWMF,Amiens,fr Ligue 1,23,1994,20.7,3,0,0,15,26,3,41,19,15,0,0,0,136,3,11,21.4,Matches
1539,Myziane Maolida\706a60e1,fr FRA,FWMF,Lyon,fr Ligue 1,18,1999,3.7,0,0,0,3,1,2,6,1,2,0,0,0,17,1,2,33.3,Matches
1540,Faitout Maouassa\e54a9890,fr FRA,MFFW,Rennes,fr Ligue 1,19,1998,10.7,1,0,0,13,15,1,18,6,4,0,0,0,46,1,1,50.0,Matches
1541,Fernando Marçal\9ae9eaea,br BRA,DF,Lyon,fr Ligue 1,28,1989,14.4,1,0,0,17,25,1,23,26,16,0,1,0,150,15,10,60.0,Matches
1542,Vincent Marcel\51fa3fed,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,0.5,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,,Matches
1543,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,29,1988,25.1,3,1,0,31,44,3,142,26,32,1,0,0,204,4,21,16.0,Matches
1544,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,30,1987,34.5,5,1,0,31,6,1,2,47,17,0,0,1,446,62,21,74.7,Matches
1545,Solly March\bb5fbd2b,eng ENG,MFFW,Brighton,eng Premier League,23,1994,20.6,3,0,0,36,25,7,75,20,34,1,0,0,182,25,46,35.2,Matches
1546,Gabriele Marchegiani\8cf63012,it ITA,GK,SPAL,it Serie A,21,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1547,Claudio Marchisio\e304acd5,it ITA,MF,Juventus,it Serie A,31,1986,9.1,1,0,0,10,3,0,2,6,15,0,0,0,77,4,1,80.0,Matches
1548,Gian Marco Ferrari\8650af85,it ITA,DF,Sampdoria,it Serie A,25,1992,29.4,4,0,0,17,11,0,1,18,7,0,1,0,282,58,26,69.0,Matches
1549,Óscar de Marcos\9f323c71,es ESP,DFMF,Athletic Club,es La Liga,28,1989,18.4,5,0,0,21,12,4,54,12,16,1,0,0,152,12,11,52.2,Matches
1550,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,6,0,0,20,20,3,1,23,13,0,0,0,193,43,9,82.7,Matches
1551,Mariano\5c4dc0ff,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,6,0,0,36,13,24,7,4,6,1,0,0,83,18,26,40.9,Matches
1552,Adrian Mariappa\8aa5f52c,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,4,0,0,34,17,0,3,46,26,0,0,0,224,97,77,55.7,Matches
1553,Jordan Marié\0d2158d5,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,5,0,0,30,20,1,8,35,40,0,1,0,212,4,15,21.1,Matches
1554,Adrián Marín\b7f2edff,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,1,0,0,6,0,0,1,3,2,0,0,0,16,2,1,66.7,Matches
1555,João Mário\f0021247,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,0,0,0,13,20,0,19,11,10,0,0,0,85,7,37,15.9,Matches
1556,João Mário\f0021247,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,0,0,0,9,12,2,14,2,5,1,0,0,53,3,11,21.4,Matches
1557,Guillermo Maripán\d9764034,cl CHI,DF,Alavés,es La Liga,23,1994,17.0,4,0,0,15,4,0,0,18,13,0,0,0,153,19,14,57.6,Matches
1558,Marlon\cdf65d12,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,5,2,1,20,14,0,3,14,16,0,1,1,143,17,14,54.8,Matches
1559,Dominic Maroh\3f30b506,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,0,0,0,6,9,1,1,14,11,0,0,0,127,23,12,65.7,Matches
1560,Marquinhos\d5f2f82b,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1,0,0,10,8,0,0,11,14,0,0,0,220,22,8,73.3,Matches
1561,Bruno Martella\1e12c53b,it ITA,DF,Crotone,it Serie A,24,1992,29.1,3,0,0,8,7,1,76,31,10,0,0,0,321,42,34,55.3,Matches
1562,Roger Martí\0ae4e09a,es ESP,FW,Levante,es La Liga,26,1991,10.7,4,0,0,19,16,5,13,1,3,0,0,0,35,5,10,33.3,Matches
1563,Anthony Martial\8b788c01,fr FRA,FW,Manchester Utd,eng Premier League,21,1995,17.6,1,0,0,19,33,8,41,8,10,0,0,0,115,15,30,33.3,Matches
1564,Aarón Martín\2f3e911a,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,6,0,0,33,25,0,91,29,23,0,0,0,289,10,24,29.4,Matches
1565,Jonas Martin\468fdbad,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,6,0,0,60,39,3,27,38,42,1,0,0,304,26,33,44.1,Matches
1566,Cuco Martina\22551915,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,2,0,0,28,10,1,45,50,44,0,0,0,192,41,40,50.6,Matches
1567,Carlos Martínez\d9b0cc38,es ESP,DF,Real Sociedad,es La Liga,31,1986,0.0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,,Matches
1568,Emiliano Martínez\7956236f,ar ARG,GK,Getafe,es La Liga,24,1992,5.0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,,Matches
1569,Iñigo Martínez\3fc45c73,es ESP,DF,Athletic Club,es La Liga,26,1991,16.0,6,0,0,19,21,1,8,23,15,0,0,0,206,24,12,66.7,Matches
1570,Iñigo Martínez\3fc45c73,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,0,0,0,12,18,3,13,12,5,0,1,0,175,19,14,57.6,Matches
1571,Javi Martínez\7f97771d,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1,0,0,15,20,0,6,26,14,0,0,0,239,54,26,67.5,Matches
1572,Pablo Martinez\1ad8cb67,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,4,0,0,25,26,1,10,39,27,0,2,0,232,23,20,53.5,Matches
1573,Roger Martínez\6f0d613a,co COL,FWMF,Villarreal,es La Liga,23,1994,2.6,1,0,0,5,9,2,4,1,0,0,0,0,5,2,2,50.0,Matches
1574,Bruno Martins Indi\7bc34048,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,3,0,0,16,6,1,3,23,10,0,1,0,93,34,20,63.0,Matches
1575,Jonathan Martins Pereira\b51242ef,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,2,0,0,19,17,0,29,28,15,0,0,0,126,11,5,68.8,Matches
1576,Christopher Martins\0e96a5e1,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,1,0,0,2,0,0,0,1,2,0,0,0,7,0,0,,Matches
1577,Adam Marušić\d4535821,me MNE,DFMF,Lazio,it Serie A,24,1992,28.0,3,1,0,30,17,6,84,18,20,1,0,0,249,21,9,70.0,Matches
1578,Omar Mascarell\11fd2b75,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,4,0,0,19,9,0,2,14,18,0,0,0,124,15,13,53.6,Matches
1579,Javier Mascherano\5070881b,ar ARG,DF,Barcelona,es La Liga,33,1984,6.0,0,0,0,10,1,0,1,5,9,0,0,0,48,2,3,40.0,Matches
1580,Andrea Masiello\e0314d87,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,5,0,0,25,12,5,3,40,36,0,0,0,424,53,24,68.8,Matches
1581,Adam Masina\de0f152c,ma MAR,DF,Bologna,it Serie A,23,1994,31.4,8,1,0,59,24,4,41,30,61,0,2,0,288,112,39,74.2,Matches
1582,Eden Massouema\639b42f5,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,1,0,0,5,2,0,2,2,0,0,0,0,9,2,1,66.7,Matches
1583,Arthur Masuaku\57df7a11,cd COD,DF,West Ham,eng Premier League,23,1993,20.8,5,0,0,33,37,2,69,37,41,0,0,0,179,25,21,54.3,Matches
1584,Juan Mata\29733c72,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,1,0,0,13,23,18,60,16,14,0,0,0,165,1,16,5.9,Matches
1585,Christian Mathenia\4a15e95b,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24.0,2,0,0,1,2,0,0,0,0,0,0,0,111,0,0,,Matches
1586,Nemanja Matić\eb7822d7,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,6,0,0,44,25,2,8,72,49,0,0,0,481,65,32,67.0,Matches
1587,Joël Matip\b217ef29,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,3,0,0,22,11,1,1,38,25,0,0,0,214,67,38,63.8,Matches
1588,Ryder Matos\7280b54f,br BRA,MF,Udinese,it Serie A,24,1993,1.9,0,0,0,2,3,0,2,1,0,0,0,0,18,2,3,40.0,Matches
1589,Ryder Matos\7280b54f,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,1,0,0,9,37,9,10,3,12,0,0,0,55,9,27,25.0,Matches
1590,Alessandro Matri\58d97e77,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,1,0,0,7,17,13,4,2,1,3,0,0,29,9,19,32.1,Matches
1591,Ville Matti Steinmann\ee57792b,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,2,0,0,16,11,0,0,14,12,0,0,0,116,17,14,54.8,Matches
1592,Federico Mattiello\fba81826,it ITA,DF,SPAL,it Serie A,22,1995,24.5,7,2,1,48,41,2,33,49,45,0,0,0,194,19,22,46.3,Matches
1593,Blaise Matuidi\c0cddebe,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,3,0,0,51,27,4,21,23,36,0,0,0,184,33,32,50.8,Matches
1594,Blaise Matuidi\c0cddebe,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,,Matches
1595,José Mauri\644faf10,it ITA,MF,Milan,it Serie A,21,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1596,Maurício\d5bd1abc,br BRA,DF,Lazio,it Serie A,28,1988,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1597,Mërgim Mavraj\0eb5720b,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,3,1,1,22,11,0,4,13,19,0,0,0,247,61,41,59.8,Matches
1598,Konstantinos Mavropanos\00963611,gr GRE,DFFW,Arsenal,eng Premier League,19,1997,2.2,0,1,0,1,3,0,0,5,2,0,0,0,18,6,6,50.0,Matches
1599,Alfie Mawson\d368feb8,eng ENG,DF,Swansea City,eng Premier League,23,1994,38.0,3,0,0,21,14,1,6,58,22,0,0,0,343,130,90,59.1,Matches
1600,Philipp Max\826e8b63,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,5,0,0,36,22,3,156,19,31,0,0,0,297,22,34,39.3,Matches
1601,Eric Maxim Choupo-Moting\0e6bc38c,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,3,0,0,26,27,14,35,29,29,0,0,0,162,66,90,42.3,Matches
