Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1572,Emil Krafth\77cf6852,se SWE,DF,Newcastle Utd,eng Premier League,24,1994,17,1020,60,29.8,11.3,11,84,7,6,16,14,1.12,13,23,-10,-0.88,-0.51,7.9,17.5,-9.5,-0.84,-0.25,Matches
1573,Julian Krahl\5c9fe42b,de GER,GK,Köln,de Bundesliga,19,2000,0,,,,,0,,0,0,,9,,,,,,,,,,,,Matches
1574,Andrej Kramarić\603cb947,hr CRO,FWMF,Hoffenheim,de Bundesliga,28,1991,19,1422,75,46.5,15.8,14,87,12,5,40,1,1.58,34,26,+8,+0.51,+0.95,26.6,27.1,-0.5,-0.03,+0.05,Matches
1575,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,28,1991,22,1464,67,47.8,16.3,17,81,12,5,17,11,2.05,33,15,+18,+1.11,+0.66,32.3,18.1,+14.2,+0.87,+0.33,Matches
1576,Tom Krauß\9f77012e,de GER,MF,RB Leipzig,de Bundesliga,18,2001,1,4,4,0.1,0.0,0,,0,1,4,9,3.00,0,0,0,0.00,-1.30,0.0,0.0,0.0,0.00,-1.02,Matches
1577,Vasyl Kravets\29e48848,ua UKR,DF,Leganés,es La Liga,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1578,Ladislav Krejčí\58027adc,cz CZE,DF,Bologna,it Serie A,27,1992,14,1051,75,30.7,11.7,11,86,9,3,33,10,0.79,13,21,-8,-0.69,-0.50,13.3,17.8,-4.5,-0.39,-0.49,Matches
1579,Rene Krhin\9a506145,si SVN,DFMF,Nantes,fr Ligue 1,29,1990,8,327,41,13.0,3.6,4,81,2,4,1,11,1.50,4,6,-2,-0.55,-0.51,2.3,6.4,-4.1,-1.13,-1.06,Matches
1580,Felix Kroos\4d7faad1,de GER,MF,Union Berlin,de Bundesliga,28,1991,15,378,25,12.4,4.2,3,63,0,12,16,15,2.00,6,8,-2,-0.48,+0.03,5.2,6.7,-1.6,-0.37,+0.02,Matches
1581,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,es La Liga,29,1990,35,2652,76,77.5,29.5,31,83,22,4,20,2,2.31,45,17,+28,+0.95,-1.04,45.9,20.1,+25.8,+0.88,-0.20,Matches
1582,Tim Krul\f23f9d20,nl NED,GK,Norwich City,eng Premier League,31,1988,36,3240,90,94.7,36.0,36,90,36,0,,0,0.58,25,68,-43,-1.19,+1.81,34.4,57.5,-23.1,-0.64,-0.26,Matches
1583,Rade Krunić\817c6964,ba BIH,MFFW,Milan,it Serie A,25,1993,15,537,36,15.7,6.0,4,80,1,11,20,17,1.73,7,7,0,0.00,-0.53,7.7,6.8,+0.9,+0.15,-0.21,Matches
1584,Altin Kryeziu\f6be787c,xk KVX,MF,SPAL,it Serie A,17,2002,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1585,Jan Kubala\3702ae0d,cz CZE,MF,Udinese,it Serie A,19,2000,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1586,Lukas Kübler\2a29eb9b,de GER,DF,Freiburg,de Bundesliga,26,1992,5,209,42,6.8,2.3,3,68,0,2,2,1,2.00,2,3,-1,-0.43,-0.49,1.4,3.6,-2.3,-0.98,-0.44,Matches
1587,Takefusa Kubo\16aa3654,jp JPN,MFFW,Mallorca,es La Liga,18,2001,35,2312,66,67.6,25.7,23,84,14,12,31,1,0.83,28,49,-21,-0.82,-0.49,26.2,46.4,-20.2,-0.78,-0.68,Matches
1588,Juraj Kucka\5aaef9ef,sk SVK,MFFW,Parma,it Serie A,32,1987,26,1932,74,56.5,21.5,22,83,16,4,24,1,1.31,29,28,+1,+0.05,+0.17,22.7,32.7,-10.0,-0.47,-0.13,Matches
1589,Dejan Kulusevski\df3cda47,se SWE,FWMF,Parma,it Serie A,19,2000,36,2930,81,85.7,32.6,33,86,23,3,36,0,1.25,51,51,0,0.00,+0.18,41.2,52.3,-11.1,-0.34,+0.46,Matches
1590,Marash Kumbulla\a40819d9,al ALB,DF,Hellas Verona,it Serie A,19,2000,25,1950,78,57.0,21.7,25,78,16,0,,3,1.44,22,22,0,0.00,+0.24,24.5,26.4,-1.9,-0.09,0.00,Matches
1591,Pierre Kunde\9ceb7642,cm CMR,MF,Mainz 05,de Bundesliga,24,1995,28,1866,67,61.0,20.7,22,79,10,6,23,5,1.29,31,44,-13,-0.63,-0.02,29.1,37.4,-8.4,-0.40,-0.06,Matches
1592,Kaan Kurt\603724ac,de GER,MF,M'Gladbach,de Bundesliga,17,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1593,Jasmin Kurtić\144607cc,si SVN,MF,SPAL,it Serie A,30,1989,16,1409,88,41.2,15.7,16,88,14,0,,0,0.75,10,23,-13,-0.83,+0.83,19.3,23.6,-4.3,-0.27,+0.81,Matches
1594,Jasmin Kurtić\144607cc,si SVN,MFFW,Parma,it Serie A,30,1989,20,1664,83,48.7,18.5,18,87,15,2,45,0,1.20,29,30,-1,-0.05,-0.05,23.8,32.2,-8.5,-0.46,-0.10,Matches
1595,Layvin Kurzawa\41e7ef1c,fr FRA,DF,Paris S-G,fr Ligue 1,26,1992,14,858,61,35.3,9.5,9,86,7,5,18,4,2.57,24,7,+17,+1.78,-0.16,22.6,8.6,+14.0,+1.47,-0.48,Matches
1596,Dereck Kutesa\1b6862e8,ch SUI,FWMF,Reims,fr Ligue 1,21,1997,14,528,38,21.0,5.9,4,79,1,10,21,9,0.71,2,7,-5,-0.85,-1.30,3.7,7.5,-3.8,-0.65,-0.91,Matches
1597,Ahmed Kutucu\beda9675,tr TUR,FWMF,Schalke 04,de Bundesliga,19,2000,25,679,27,22.2,7.5,3,58,0,22,23,6,0.92,12,20,-8,-1.06,-0.61,9.0,11.2,-2.2,-0.30,+0.16,Matches
1598,Han Kwang-song\87243064,kp PRK,FW,Juventus,it Serie A,20,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1599,Enock Kwateng\4bf69118,fr FRA,DF,Bordeaux,fr Ligue 1,22,1997,14,983,70,39.0,10.9,13,75,8,1,10,9,1.86,16,11,+5,+0.46,+0.40,12.2,13.5,-1.3,-0.12,+0.01,Matches
1600,Giorgos Kyriakopoulos\0a483542,gr GRE,DF,Sassuolo,it Serie A,23,1996,26,1643,63,48.0,18.3,17,85,14,9,22,10,1.38,28,30,-2,-0.11,-0.51,28.6,32.4,-3.8,-0.21,-0.01,Matches
1601,Antonino La Gumina\822a7761,it ITA,FW,Sampdoria,it Serie A,23,1996,5,186,37,5.4,2.1,2,73,0,3,13,12,1.20,1,4,-3,-1.45,-1.06,1.6,4.3,-2.7,-1.32,-1.34,Matches
1602,Andrea La Mantia\c375dfa5,it ITA,FW,Lecce,it Serie A,28,1991,12,553,46,16.2,6.1,6,78,3,6,15,6,0.67,8,17,-9,-1.46,-0.71,8.1,15.3,-7.2,-1.16,-0.45,Matches
1603,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Montpellier,fr Ligue 1,25,1994,28,2237,80,88.8,24.9,27,82,13,1,29,0,1.43,32,26,+6,+0.24,+1.83,28.4,28.4,0.0,0.00,+0.70,Matches
1604,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,28,1991,30,1874,62,54.8,20.8,22,79,9,8,16,4,1.30,36,25,+11,+0.53,+0.70,30.3,31.2,-0.9,-0.04,+0.33,Matches
1605,Lenny Lacroix\5413ef36,fr FRA,DF,Metz,fr Ligue 1,16,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1606,Riccardo Ladinetti\ff4296df,it ITA,MF,Cagliari,it Serie A,18,2000,3,127,42,3.7,1.4,1,53,0,2,37,10,0.33,1,1,0,0.00,+0.11,0.5,1.2,-0.7,-0.51,-0.10,Matches
1607,Alban Lafont\4e7db402,fr FRA,GK,Nantes,fr Ligue 1,20,1999,27,2430,90,96.4,27.0,27,90,27,0,,0,1.37,27,29,-2,-0.07,+0.93,25.2,30.2,-5.0,-0.19,+0.60,Matches
1608,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,29,1989,31,2654,86,77.6,29.5,31,86,27,0,,2,1.00,27,44,-17,-0.58,+0.36,30.0,42.2,-12.2,-0.41,+0.06,Matches
1609,Jack Lahne\07f73a4f,se SWE,FW,Amiens,fr Ligue 1,17,2001,1,9,9,0.4,0.1,0,,0,1,8,2,0.00,1,0,+1,+10.00,+10.72,0.4,0.1,+0.3,+3.12,+3.44,Matches
1610,Sami Lahssaini\c8546c72,be BEL,MF,Metz,fr Ligue 1,20,1998,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1611,Konrad Laimer\c1b7847c,at AUT,MF,RB Leipzig,de Bundesliga,22,1997,29,2115,73,69.1,23.5,26,78,16,3,33,2,2.14,60,24,+36,+1.53,+0.77,50.0,22.4,+27.6,+1.18,+0.49,Matches
1612,Stefan Lainer\4aea5077,at AUT,DF,M'Gladbach,de Bundesliga,26,1992,31,2710,87,88.6,30.1,31,87,27,0,,0,1.87,60,36,+24,+0.80,+0.28,59.2,39.7,+19.6,+0.65,-0.47,Matches
1613,Diego Lainez\bf12926c,mx MEX,MFFW,Betis,es La Liga,19,2000,15,348,23,10.2,3.9,2,64,0,13,17,14,1.07,10,8,+2,+0.52,+0.93,4.7,4.3,+0.4,+0.10,+0.18,Matches
1614,Kenny Lala\770d7eb8,fr FRA,DF,Strasbourg,fr Ligue 1,27,1991,25,2043,82,84.1,22.7,22,90,22,3,20,1,1.52,31,22,+9,+0.40,+2.49,29.7,24.0,+5.6,+0.25,+0.60,Matches
1615,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,31,1988,15,382,25,11.2,4.2,3,73,0,12,14,11,2.67,9,5,+4,+0.94,-0.48,8.6,4.2,+4.3,+1.02,+0.22,Matches
1616,Érik Lamela\abe66106,ar ARG,MFFW,Tottenham,eng Premier League,27,1992,25,1215,49,35.5,13.5,12,78,4,13,21,2,1.52,22,12,+10,+0.74,+0.58,17.3,20.0,-2.7,-0.20,-0.07,Matches
1617,Tariq Lamptey\f4e433d4,eng ENG,DF,Chelsea,eng Premier League,18,2000,1,32,32,0.9,0.4,0,,0,1,32,1,3.00,2,0,+2,+5.63,+5.28,1.3,0.2,+1.2,+3.32,+2.59,Matches
1618,Tariq Lamptey\f4e433d4,eng ENG,DF,Brighton,eng Premier League,18,2000,8,588,74,17.2,6.5,7,79,3,1,32,1,1.13,5,8,-3,-0.46,-0.08,6.3,7.5,-1.1,-0.17,+0.21,Matches
1619,Loïck Landre\08082af0,fr FRA,DF,Nîmes,fr Ligue 1,27,1992,11,929,84,36.9,10.3,10,89,9,1,42,13,1.18,16,15,+1,+0.10,+1.00,13.1,15.3,-2.3,-0.22,+0.46,Matches
1620,Michael Lang\864db10a,ch SUI,DFMF,M'Gladbach,de Bundesliga,28,1991,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1621,Michael Lang\864db10a,ch SUI,DF,Werder Bremen,de Bundesliga,28,1991,9,544,60,17.8,6.0,6,88,5,3,5,12,1.56,8,18,-10,-1.65,-1.05,8.4,14.6,-6.2,-1.03,-1.01,Matches
1622,Michael Langer\d20f088b,at AUT,GK,Schalke 04,de Bundesliga,34,1985,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
1623,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,31,1988,5,314,63,10.3,3.5,3,88,2,2,25,17,0.80,3,6,-3,-0.86,-0.07,4.2,3.0,+1.2,+0.34,+0.60,Matches
1624,Henri Lansbury\fe8e6fa1,eng ENG,MFFW,Aston Villa,eng Premier League,28,1990,10,195,20,5.7,2.2,2,69,0,8,7,19,1.00,2,6,-4,-1.85,-1.23,2.3,4.5,-2.2,-1.02,-0.37,Matches
1625,Manuel Lanzini\26f6dca8,ar ARG,MFFW,West Ham,eng Premier League,26,1993,24,1379,57,40.3,15.3,14,80,6,10,26,8,0.83,17,30,-13,-0.85,-0.85,21.7,29.4,-7.7,-0.50,-0.18,Matches
1626,Gianluca Lapadula\2ead2809,pe PER,FW,Lecce,it Serie A,29,1990,25,1784,71,52.2,19.8,20,81,13,5,33,1,0.96,30,47,-17,-0.86,+0.02,30.0,44.5,-14.5,-0.73,+0.13,Matches
1627,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,25,1994,15,1097,73,32.1,12.2,14,76,6,1,30,2,2.47,36,5,+31,+2.54,+1.15,34.1,9.9,+24.2,+1.98,+0.66,Matches
1628,Danilo Larangeira\fed5f993,br BRA,DF,Bologna,it Serie A,35,1984,30,2638,88,77.1,29.3,30,88,26,0,,3,1.30,39,48,-9,-0.31,+0.15,38.7,46.1,-7.5,-0.25,-0.90,Matches
1629,Michele Laraspata\5f6b65ed,it ITA,DF,Lecce,it Serie A,18,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1630,Larra\0d690336,es ESP,FWMF,Athletic Club,es La Liga,21,1997,10,250,25,7.3,2.8,2,72,0,8,13,21,0.90,3,3,0,0.00,-0.09,3.2,2.8,+0.4,+0.16,+0.39,Matches
1631,Gautier Larsonneur\b49729cb,fr FRA,GK,Brest,fr Ligue 1,22,1997,27,2397,89,95.1,26.6,27,89,26,0,,0,1.15,31,34,-3,-0.11,-0.11,29.1,38.2,-9.1,-0.34,+0.55,Matches
1632,Kevin Lasagna\09538fdb,it ITA,FW,Udinese,it Serie A,26,1992,36,2569,71,75.1,28.5,28,84,16,8,29,1,1.17,27,39,-12,-0.42,-0.21,30.9,38.7,-7.8,-0.27,+0.08,Matches
1633,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,25,1993,24,2076,87,60.7,23.1,24,87,21,0,,0,1.33,24,31,-7,-0.30,+0.57,20.2,32.8,-12.6,-0.55,+0.30,Matches
1634,Paul Lasne\542cc80f,fr FRA,MFFW,Brest,fr Ligue 1,30,1989,19,1224,64,48.6,13.6,14,83,9,5,13,6,1.26,15,21,-6,-0.44,-0.65,13.7,23.2,-9.5,-0.70,-0.65,Matches
1635,Toni Lato\8e088e04,es ESP,DFMF,Osasuna,es La Liga,21,1997,8,470,59,13.7,5.2,6,76,2,2,6,4,1.63,8,8,0,0.00,+0.24,5.8,6.7,-0.9,-0.17,-0.14,Matches
1636,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,29,1989,23,1373,60,44.9,15.3,15,77,7,8,26,4,1.22,17,24,-7,-0.46,+0.29,17.8,22.6,-4.9,-0.32,+0.11,Matches
1637,Vincent Laurini\3535098b,fr FRA,DF,Parma,it Serie A,30,1989,15,884,59,25.8,9.8,10,77,3,5,23,17,1.60,17,18,-1,-0.10,-0.10,13.5,14.9,-1.3,-0.14,+0.36,Matches
1638,Wesley Lautoa\6e5b5a45,nc NCL,MFDF,Dijon,fr Ligue 1,31,1987,23,1869,81,74.2,20.8,21,85,16,2,40,1,1.17,24,29,-5,-0.24,+0.45,21.2,33.9,-12.8,-0.62,-0.42,Matches
1639,Marcos Lavín\666e283e,es ESP,GK,Getafe,es La Liga,22,1996,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1640,Diego Laxalt\f26e3c59,uy URU,DFMF,Torino,it Serie A,26,1993,16,596,37,17.4,6.6,4,82,2,12,22,3,1.25,3,15,-12,-1.81,-1.49,6.0,14.5,-8.4,-1.27,-0.89,Matches
1641,Diego Laxalt\f26e3c59,uy URU,DF,Milan,it Serie A,26,1993,4,172,43,5.0,1.9,1,90,1,3,27,14,2.00,3,1,+2,+1.05,+0.63,2.5,2.2,+0.3,+0.14,-0.20,Matches
1642,Valentino Lazaro\016ff750,at AUT,DFMF,Newcastle Utd,eng Premier League,23,1996,13,480,37,14.0,5.3,4,79,1,9,18,0,1.00,4,13,-9,-1.69,-1.35,3.9,8.3,-4.3,-0.81,-0.17,Matches
1643,Valentino Lazaro\016ff750,at AUT,DFMF,Inter,it Serie A,23,1996,6,323,54,9.4,3.6,3,81,0,3,27,14,2.67,5,5,0,0.00,-1.31,7.4,3.6,+3.8,+1.06,+0.25,Matches
1644,Darko Lazović\5128bde4,rs SRB,DF,Hellas Verona,it Serie A,28,1990,38,3239,85,94.7,36.0,37,86,28,1,45,0,1.29,43,48,-5,-0.14,-0.64,45.7,48.1,-2.4,-0.07,+0.37,Matches
1645,Manuel Lazzari\02caf6e0,it ITA,DF,Lazio,it Serie A,25,1993,32,2548,80,74.5,28.3,29,85,19,3,30,4,2.00,52,33,+19,+0.67,-1.19,46.7,37.8,+8.8,+0.31,-0.73,Matches
1646,Mickaël Le Bihan\d512db65,fr FRA,FW,Nice,fr Ligue 1,29,1990,2,100,50,4.0,1.1,1,91,1,1,9,0,1.50,2,1,+1,+0.90,+0.83,1.7,0.9,+0.8,+0.69,+0.97,Matches
1647,Robin Le Normand\9a64e67e,fr FRA,DF,Real Sociedad,es La Liga,22,1996,31,2394,77,70.0,26.6,25,88,24,6,32,5,1.68,37,30,+7,+0.26,+0.18,30.3,25.5,+4.9,+0.18,+0.09,Matches
1648,Damien Le Tallec\8f4d116f,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1990,28,2458,88,97.5,27.3,28,88,24,0,,0,1.43,34,33,+1,+0.04,+0.04,31.4,33.2,-1.8,-0.07,+0.42,Matches
1649,James Lea Siliki\7cf431a5,cm CMR,MF,Rennes,fr Ligue 1,23,1996,20,1079,54,42.8,12.0,12,81,5,8,14,6,1.80,12,7,+5,+0.42,-0.15,15.5,12.3,+3.2,+0.26,+0.03,Matches
1650,Leandrinho\26c54163,br BRA,MF,Napoli,it Serie A,20,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
1651,Rafael Leão\20730eae,pt POR,FW,Milan,it Serie A,20,1999,31,1404,45,41.1,15.6,12,75,5,19,26,7,1.52,30,21,+9,+0.58,+0.22,25.1,22.4,+2.7,+0.17,-0.26,Matches
1652,Adrien Lebeau\ca122e29,fr FRA,MFFW,Strasbourg,fr Ligue 1,20,1999,2,13,7,0.5,0.1,0,,0,2,6,8,0.50,0,0,0,0.00,0.00,0.7,0.0,+0.7,+4.71,+4.58,Matches
1653,Mathew Leckie\b93b7882,au AUS,DFFW,Hertha BSC,de Bundesliga,28,1991,7,195,28,6.4,2.2,1,90,1,6,18,7,1.14,5,5,0,0.00,+0.35,2.7,5.4,-2.7,-1.24,-0.98,Matches
1654,Benjamin Lecomte\2fa2a875,fr FRA,GK,Monaco,fr Ligue 1,28,1991,28,2520,90,100.0,28.0,28,90,28,0,,0,1.43,44,44,0,0.00,,48.0,39.9,+8.0,+0.29,,Matches
1655,Pierre Lees-Melou\f5044e54,fr FRA,MF,Nice,fr Ligue 1,26,1993,26,2252,87,89.4,25.0,25,90,23,1,12,0,1.46,38,34,+4,+0.16,+0.50,32.1,37.7,-5.6,-0.22,+0.08,Matches
1656,Jordan Lefort\c3e4ecbb,fr FRA,DF,Amiens,fr Ligue 1,25,1993,10,842,84,33.4,9.4,8,90,8,2,60,10,0.50,11,23,-12,-1.28,-0.91,6.7,16.1,-9.4,-1.00,-1.04,Matches
1657,Wu Lei\e3fabb0a,cn CHN,FWMF,Espanyol,es La Liga,27,1991,33,1719,52,50.3,19.1,21,71,4,12,19,5,0.36,14,27,-13,-0.68,+0.27,17.6,22.3,-4.7,-0.24,+0.11,Matches
1658,Toni Leistner\364445b2,de GER,DF,Köln,de Bundesliga,28,1990,13,1012,78,33.1,11.2,11,85,9,2,40,2,1.00,21,21,0,0.00,+0.79,16.9,16.5,+0.5,+0.04,+0.25,Matches
1659,Moritz Leitner\9460aaed,de GER,MF,Norwich City,eng Premier League,26,1992,9,685,76,20.0,7.6,7,82,4,2,56,4,0.44,7,16,-9,-1.18,+0.13,9.3,13.7,-4.3,-0.57,+0.07,Matches
1660,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,32,1987,25,1808,72,52.9,20.1,23,76,11,2,25,2,2.08,42,18,+24,+1.19,+0.47,36.2,22.5,+13.7,+0.68,+0.40,Matches
1661,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,28,1991,6,442,74,12.9,4.9,4,86,3,2,50,6,0.83,5,10,-5,-1.02,-0.56,4.3,9.2,-4.9,-0.99,-0.37,Matches
1662,Iñigo Lekue\59b7d823,es ESP,FWDF,Athletic Club,es La Liga,26,1993,14,623,45,18.2,6.9,6,83,4,8,16,17,1.29,8,13,-5,-0.72,-0.98,5.2,12.6,-7.3,-1.06,-1.05,Matches
1663,Nicolas Lemaître\586ef3a3,fr FRA,GK,Reims,fr Ligue 1,22,1997,1,90,90,3.6,1.0,1,90,1,0,,27,0.00,0,3,-3,-3.00,-3.30,0.3,3.0,-2.7,-2.73,-2.91,Matches
1664,Thomas Lemar\4dbd0916,fr FRA,MF,Atlético Madrid,es La Liga,23,1995,22,925,42,27.0,10.3,10,66,1,12,22,8,1.77,9,8,+1,+0.10,-0.73,12.4,5.8,+6.6,+0.65,+0.10,Matches
1665,Tim Lemperle\792ffa71,de GER,FWMF,Köln,de Bundesliga,17,2002,1,16,16,0.5,0.2,0,,0,1,16,4,0.00,0,0,0,0.00,+0.53,0.1,0.4,-0.3,-1.58,-1.46,Matches
1666,Benjamin Leneis\302faefb,de GER,GK,Augsburg,de Bundesliga,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1667,Clément Lenglet\4f28a6ff,fr FRA,DF,Barcelona,es La Liga,24,1995,28,2424,87,70.9,26.9,28,87,24,0,,6,2.14,61,28,+33,+1.23,-0.13,49.3,25.3,+24.0,+0.89,+0.33,Matches
1668,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,32,1987,16,496,31,14.5,5.5,4,82,3,12,14,10,1.31,3,15,-12,-2.18,-2.33,3.3,9.2,-5.9,-1.08,-1.13,Matches
1669,Bernd Leno\2628fd2b,de GER,GK,Arsenal,eng Premier League,27,1992,30,2649,88,77.5,29.4,30,88,29,0,,0,1.33,40,39,+1,+0.03,-0.78,36.8,43.8,-7.0,-0.24,-0.20,Matches
1670,Christopher Lenz\bbd86530,de GER,DF,Union Berlin,de Bundesliga,24,1994,26,2267,87,74.1,25.2,26,87,24,0,,0,1.15,32,44,-12,-0.48,+0.09,30.0,40.2,-10.2,-0.41,-0.07,Matches
1671,Donovan Léon\51c83a90,gf GUF,GK,Brest,fr Ligue 1,26,1992,2,123,62,4.9,1.4,1,91,1,1,32,26,1.50,3,3,0,0.00,+0.11,1.0,2.3,-1.2,-0.89,-0.55,Matches
1672,Pedro León\d66b9872,es ESP,MFFW,Eibar,es La Liga,32,1986,31,1896,61,55.4,21.1,23,77,5,8,15,6,1.10,22,29,-7,-0.33,+0.26,23.4,26.8,-3.3,-0.16,+0.22,Matches
1673,Sergio León\0a0cc13c,es ESP,FW,Levante,es La Liga,30,1989,22,672,31,19.6,7.5,6,70,0,16,16,12,1.23,7,10,-3,-0.40,-0.30,7.2,16.6,-9.4,-1.25,-0.94,Matches
1674,Lukas Lerager\1b82f8df,dk DEN,MF,Genoa,it Serie A,26,1993,21,1387,66,40.6,15.4,15,83,11,6,25,2,1.14,21,34,-13,-0.84,-0.27,16.7,27.4,-10.7,-0.69,-0.64,Matches
1675,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Sampdoria,it Serie A,21,1998,15,509,34,14.9,5.7,3,52,0,12,29,20,0.53,4,12,-8,-1.41,-1.14,11.5,9.0,+2.5,+0.45,+0.59,Matches
1676,Jefferson Lerma\9b5ce51a,co COL,MF,Bournemouth,eng Premier League,24,1994,33,2703,82,79.0,30.0,31,85,24,2,30,1,1.00,34,48,-14,-0.47,+0.91,32.2,42.3,-10.1,-0.33,+0.26,Matches
1677,Karlo Letica\4a6914ff,hr CRO,GK,SPAL,it Serie A,22,1997,10,900,90,26.3,10.0,10,90,10,0,,28,0.10,5,29,-24,-2.40,-1.47,7.2,18.4,-11.2,-1.12,-0.50,Matches
1678,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,30,1988,31,2759,89,90.2,30.7,31,89,29,0,,0,2.35,89,30,+59,+1.92,-0.77,73.9,32.3,+41.6,+1.36,-0.55,Matches
1679,Alfie Lewis\548e5d9f,eng ENG,MF,West Ham,eng Premier League,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1680,Harry Lewis\c35e99d8,eng ENG,GK,Southampton,eng Premier League,21,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1681,Jamal Lewis\efb9215a,nir NIR,DF,Norwich City,eng Premier League,21,1998,28,2304,82,67.4,25.6,25,88,21,3,31,9,0.39,14,56,-42,-1.64,-1.08,22.2,46.4,-24.2,-0.94,-0.97,Matches
1682,Aaron Leya Iseka\29ef0f49,be BEL,FW,Toulouse,fr Ligue 1,21,1997,22,777,35,30.8,8.6,6,81,2,16,18,3,0.27,5,25,-20,-2.32,-1.49,11.7,17.0,-5.4,-0.62,-0.17,Matches
1683,Stephan Lichtsteiner\99b1d0e6,ch SUI,DF,Augsburg,de Bundesliga,35,1984,20,1343,67,43.9,14.9,17,74,9,3,30,11,0.80,21,33,-12,-0.80,-0.49,20.3,28.5,-8.2,-0.55,-0.31,Matches
1684,Dimitri Liénard\f7691f63,fr FRA,MF,Strasbourg,fr Ligue 1,31,1988,22,1489,68,61.3,16.5,16,85,11,6,22,2,1.45,24,23,+1,+0.06,+0.16,24.6,23.0,+1.6,+0.10,-0.14,Matches
1685,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,23,1996,22,1817,83,59.4,20.2,20,89,19,2,17,7,1.77,35,23,+12,+0.59,+1.39,25.5,33.7,-8.2,-0.40,+0.39,Matches
1686,Matthijs de Ligt\d6e53a3a,nl NED,DF,Juventus,it Serie A,19,1999,29,2450,84,71.6,27.2,26,90,25,3,41,6,2.24,54,31,+23,+0.84,-0.08,48.4,31.6,+16.9,+0.62,-0.31,Matches
1687,Isaac Lihadji\57a46f3f,fr FRA,DFMF,Marseille,fr Ligue 1,17,2002,2,25,13,1.0,0.3,0,,0,2,12,4,0.50,0,1,-1,-3.60,-4.07,0.3,0.8,-0.5,-1.80,-1.97,Matches
1688,Lillo\476ca810,es ESP,DF,Osasuna,es La Liga,30,1989,4,195,49,5.7,2.2,2,90,2,2,8,1,1.50,2,4,-2,-0.92,-0.76,1.6,2.2,-0.6,-0.28,-0.25,Matches
1689,Anderson Lima\59be3a74,br BRA,MF,Lazio,it Serie A,19,1999,6,62,10,1.8,0.7,0,,0,6,10,24,1.50,3,2,+1,+1.45,+0.49,2.3,1.5,+0.8,+1.14,+0.66,Matches
1690,Lucas Lima\0f52f925,br BRA,FWDF,Nantes,fr Ligue 1,27,1991,3,270,90,10.7,3.0,3,90,3,0,,0,1.33,3,3,0,0.00,+0.12,3.4,3.0,+0.5,+0.15,+0.40,Matches
1691,Anthony Limbombe\ccee698e,be BEL,FWMF,Nantes,fr Ligue 1,25,1994,4,151,38,6.0,1.7,2,66,0,2,10,0,1.00,2,1,+1,+0.60,+0.75,1.5,1.9,-0.4,-0.24,-0.03,Matches
1692,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,25,1994,35,3092,88,90.4,34.4,35,88,33,0,,0,1.80,61,32,+29,+0.84,+0.57,54.5,33.8,+20.7,+0.60,+0.24,Matches
