Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1623,Aymeric Laporte\119b9a8e,es ESP,DF,Athletic Club,es La Liga,23,1994,19,1710,90,50.0,19.0,19,90,19,0,,0,1.32,23,22,+1,+0.05,+0.53,25.6,26.2,-0.6,-0.03,+0.03,Matches
1624,Danilo Larangeira\fed5f993,br BRA,DF,Udinese,it Serie A,33,1984,32,2775,87,81.1,30.8,32,,29,0,,1,1.16,38,50,-12,-0.39,+0.03,32.9,40.2,-7.2,-0.23,-0.24,Matches
1625,Kevin Lasagna\09538fdb,it ITA,FWMF,Udinese,it Serie A,24,1992,29,2130,73,62.3,23.7,26,,13,3,,2,1.28,38,31,+7,+0.30,+1.83,31.1,28.4,+2.7,+0.11,+0.80,Matches
1626,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,33,2928,89,85.6,32.5,32,,31,1,,1,1.30,33,31,+2,+0.06,+1.89,40.5,41.5,-1.0,-0.03,+1.27,Matches
1627,Paul Lasne\542cc80f,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,37,3064,83,89.6,34.0,34,,30,3,,0,1.38,32,31,+1,+0.03,-0.48,38.2,37.6,+0.6,+0.02,+0.01,Matches
1628,Borja Lasso\d9faee7e,es ESP,MF,Sevilla,es La Liga,23,1994,1,53,53,1.5,0.6,1,53,0,0,,1,1.00,1,1,0,0.00,+0.24,1.3,1.2,+0.1,+0.19,+0.16,Matches
1629,Francesco Latella\e8378f6b,it ITA,GK,Crotone,it Serie A,17,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1630,Toni Lato\8e088e04,es ESP,DF,Valencia,es La Liga,19,1997,16,797,50,23.3,8.9,9,78,3,7,14,19,1.81,14,11,+3,+0.34,-0.48,14.2,13.2,+1.0,+0.12,-0.23,Matches
1631,Emmanuel Latte Lath\1c9cfad4,ci CIV,FW,Atalanta,it Serie A,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1632,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,27,1989,29,2352,81,76.9,26.1,27,,22,2,,0,1.00,25,35,-10,-0.38,+0.13,26.3,36.8,-10.6,-0.40,+0.30,Matches
1633,Armand Lauriente\2d22cea7,fr FRA,FWMF,Rennes,fr Ligue 1,18,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1634,Vincent Laurini\3535098b,fr FRA,DF,Fiorentina,it Serie A,28,1989,22,1608,73,47.0,17.9,20,,10,2,,8,1.64,24,17,+7,+0.39,+0.34,24.8,20.0,+4.7,+0.26,-0.23,Matches
1635,Wesley Lautoa\6e5b5a45,nc NCL,DFMF,Dijon,fr Ligue 1,29,1987,10,621,62,18.2,6.9,8,,6,2,,2,1.30,9,11,-2,-0.29,+0.22,7.3,12.3,-4.9,-0.71,-0.03,Matches
1636,Diego Laxalt\f26e3c59,uy URU,DFMF,Genoa,it Serie A,24,1993,32,2806,88,82.0,31.2,32,,28,0,,3,1.25,28,32,-4,-0.13,+0.75,35.6,36.5,-0.9,-0.03,+0.17,Matches
1637,Miguel Layún\ad6295d4,mx MEX,DF,Sevilla,es La Liga,29,1988,16,1184,74,34.6,13.2,11,90,11,5,39,1,1.50,17,25,-8,-0.61,-0.57,23.0,20.2,+2.8,+0.22,+0.28,Matches
1638,Achraf Lazaar\957d41d2,ma MAR,MFDF,Benevento,it Serie A,25,1992,9,478,53,14.0,5.3,6,,3,3,,4,0.00,3,20,-17,-3.20,-2.16,4.1,17.2,-13.2,-2.48,-1.80,Matches
1639,Valentino Lazaro\016ff750,at AUT,MFFW,Hertha BSC,de Bundesliga,21,1996,26,1864,72,60.9,20.7,19,,16,7,,0,1.31,29,26,+3,+0.14,+0.60,27.1,29.6,-2.5,-0.12,+0.19,Matches
1640,Darko Lazović\5128bde4,rs SRB,MFDF,Genoa,it Serie A,26,1990,21,1242,59,36.3,13.8,12,,9,9,,15,1.05,15,20,-5,-0.36,-0.16,19.0,16.6,+2.4,+0.18,+0.37,Matches
1641,Manuel Lazzari\02caf6e0,it ITA,DFMF,SPAL,it Serie A,23,1993,36,3116,87,91.1,34.6,36,,31,0,,0,0.97,32,54,-22,-0.64,-1.23,33.8,55.3,-21.5,-0.62,-0.41,Matches
1642,Mickaël Le Bihan\d512db65,fr FRA,FWMF,Nice,fr Ligue 1,27,1990,7,106,15,3.1,1.2,0,,0,7,,1,1.29,2,2,0,0.00,-0.03,2.5,1.0,+1.6,+1.33,+1.28,Matches
1643,Florian Le Joncour\3a229338,fr FRA,DF,Caen,fr Ligue 1,22,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1644,Maxime Le Marchand\321a71a7,fr FRA,DF,Nice,fr Ligue 1,27,1989,29,2534,87,74.1,28.2,29,,27,0,,2,1.48,43,40,+3,+0.11,+0.31,40.9,36.5,+4.4,+0.15,+0.24,Matches
1645,James Lea Siliki\7cf431a5,cm CMR,MF,Rennes,fr Ligue 1,21,1996,32,1880,59,55.0,20.9,19,,13,13,,3,1.59,30,21,+9,+0.43,+0.61,27.0,31.1,-4.1,-0.21,-0.21,Matches
1646,Leandrinho\26c54163,br BRA,MF,Napoli,it Serie A,18,1998,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
1647,Jordan Leborgne\0f0d05fd,fr FRA,MF,Caen,fr Ligue 1,21,1995,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1648,Mathew Leckie\b93b7882,au AUS,FWMF,Hertha BSC,de Bundesliga,26,1991,26,1853,71,60.6,20.6,19,,15,7,,3,1.19,23,27,-4,-0.19,-0.27,23.4,29.4,-6.0,-0.29,-0.24,Matches
1649,Benjamin Lecomte\2fa2a875,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38,3420,90,100.0,38.0,38,,38,0,,0,1.34,36,33,+3,+0.08,,42.4,41.7,+0.7,+0.02,,Matches
1650,Pierre Lees-Melou\f5044e54,fr FRA,MFFW,Nice,fr Ligue 1,24,1993,34,2890,85,84.5,32.1,33,,24,1,,0,1.41,42,40,+2,+0.06,+0.23,41.0,39.7,+1.3,+0.04,-0.34,Matches
1651,Adam Legzdins\f5b114ca,eng ENG,GK,Burnley,eng Premier League,30,1986,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1652,Matthias Lehmann\abb42ce6,de GER,MF,Köln,de Bundesliga,34,1983,20,1515,76,49.5,16.8,17,,10,3,,8,0.60,11,35,-24,-1.43,-0.78,18.7,34.8,-16.1,-0.95,-0.40,Matches
1653,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,30,1987,36,2882,80,84.3,32.0,35,,22,1,,0,1.89,78,46,+32,+1.00,-0.34,52.6,39.3,+13.3,+0.42,-0.54,Matches
1654,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,24,2103,88,61.5,23.4,24,,23,0,,4,1.00,24,32,-8,-0.34,-0.34,25.6,33.4,-7.8,-0.34,-0.32,Matches
1655,Jonathan Leko\76b5cbbd,eng ENG,FWMF,West Brom,eng Premier League,18,1999,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1656,Iñigo Lekue\59b7d823,es ESP,DFFW,Athletic Club,es La Liga,24,1993,32,2111,66,61.7,23.5,22,87,19,10,20,6,1.31,24,30,-6,-0.26,-0.12,28.3,35.1,-6.8,-0.29,-0.63,Matches
1657,Thomas Lemar\4dbd0916,fr FRA,MFFW,Monaco,fr Ligue 1,21,1995,30,2377,79,69.5,26.4,27,,19,3,,0,2.20,59,32,+27,+1.02,-0.10,45.2,32.3,+12.9,+0.49,+0.35,Matches
1658,Mario Lemina\2b471f99,ga GAB,MF,Southampton,eng Premier League,23,1993,25,1720,69,50.3,19.1,20,,12,5,,6,1.12,18,31,-13,-0.68,-0.36,19.9,28.7,-8.8,-0.46,-0.57,Matches
1659,Mauricio Lemos\dbe5a587,uy URU,DF,Sassuolo,it Serie A,21,1995,8,701,88,20.5,7.8,8,,6,0,,9,1.63,7,14,-7,-0.90,-0.14,7.6,9.9,-2.3,-0.29,-0.37,Matches
1660,Mauricio Lemos\dbe5a587,uy URU,DFMF,Las Palmas,es La Liga,21,1995,16,1261,79,36.9,14.0,14,84,10,2,46,2,0.69,11,33,-22,-1.57,-0.40,13.8,23.8,-10.0,-0.71,+0.01,Matches
1661,Dylan Lempereur\47c2e669,fr FRA,DF,Metz,fr Ligue 1,18,1998,3,142,47,4.2,1.6,1,,1,2,,4,0.67,2,5,-3,-1.90,-0.83,1.9,4.7,-2.8,-1.76,-1.04,Matches
1662,Clément Lenglet\4f28a6ff,fr FRA,DF,Sevilla,es La Liga,22,1995,35,3001,86,87.7,33.3,33,88,31,2,48,1,1.54,47,50,-3,-0.09,+1.20,50.9,48.5,+2.4,+0.07,+0.33,Matches
1663,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,30,1987,14,1118,80,32.7,12.4,13,,6,1,,0,1.43,17,15,+2,+0.16,+0.36,13.8,15.4,-1.5,-0.12,+0.49,Matches
1664,Aaron Lennon\2ff964a0,eng ENG,FWMF,Everton,eng Premier League,30,1987,15,793,53,23.2,8.8,9,,2,6,,0,1.27,15,14,+1,+0.11,+0.63,12.0,13.7,-1.6,-0.19,+0.13,Matches
1665,Bernd Leno\2628fd2b,de GER,GK,Leverkusen,de Bundesliga,25,1992,33,2970,90,97.1,33.0,33,,33,0,,0,1.67,58,40,+18,+0.55,+4.55,58.7,33.8,+24.9,+0.75,+3.43,Matches
1666,Pedro León\d66b9872,es ESP,FWMF,Eibar,es La Liga,30,1986,12,929,77,27.2,10.3,10,84,8,2,47,1,1.00,5,10,-5,-0.48,-0.45,9.9,11.4,-1.4,-0.14,-0.03,Matches
1667,Sergio León\0a0cc13c,es ESP,FW,Betis,es La Liga,28,1989,31,1978,64,57.8,22.0,23,79,12,8,19,6,1.61,33,37,-4,-0.18,-0.37,25.0,28.8,-3.8,-0.17,+0.19,Matches
1668,Lukas Lerager\1b82f8df,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,37,3284,89,96.0,36.5,37,,34,0,,0,1.49,51,47,+4,+0.11,-0.55,49.8,39.4,+10.5,+0.29,-0.61,Matches
1669,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Chievo,it Serie A,19,1998,4,42,11,1.2,0.5,0,,0,4,,17,0.25,0,5,-5,-10.71,-10.23,0.3,1.2,-0.9,-1.89,-1.33,Matches
1670,Jefferson Lerma\9b5ce51a,co COL,MF,Levante,es La Liga,22,1994,26,2135,82,62.4,23.7,25,85,21,1,22,0,1.35,24,28,-4,-0.17,+0.53,26.9,34.0,-7.1,-0.30,+0.47,Matches
1671,Benjamin Leroy\1e7aea56,fr FRA,GK,Dijon,fr Ligue 1,28,1989,0,,,,,0,,0,0,,34,,,,,,,,,,,,Matches
1672,Maxime Lestienne\ac290817,be BEL,MFFW,Málaga,es La Liga,25,1992,12,669,56,19.6,7.4,8,74,2,4,19,2,0.58,7,11,-4,-0.54,+0.54,6.8,8.4,-1.6,-0.22,+0.36,Matches
1673,Alexandre Letellier\96fcd380,fr FRA,GK,Angers,fr Ligue 1,26,1990,13,1170,90,34.2,13.0,13,,13,0,,4,1.00,16,17,-1,-0.08,+0.28,16.9,15.1,+1.9,+0.14,+0.15,Matches
1674,Gaetano Letizia\3dd45b70,it ITA,DF,Benevento,it Serie A,27,1990,29,2141,74,62.6,23.8,25,,16,4,,7,0.48,18,45,-27,-1.13,+0.55,22.6,41.2,-18.5,-0.78,+0.42,Matches
1675,Timo Letschert\be9938ed,nl NED,DF,Sassuolo,it Serie A,24,1993,7,416,59,12.2,4.6,5,,4,2,,6,0.86,3,6,-3,-0.65,+0.16,6.0,6.7,-0.7,-0.14,-0.16,Matches
1676,Maxime Leverbe\f155d812,fr FRA,DF,Sampdoria,it Serie A,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1677,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,30,2172,72,71.0,24.1,24,,20,6,,3,2.40,64,21,+43,+1.78,-0.35,60.3,23.9,+36.4,+1.51,+0.73,Matches
1678,Igor Lewczuk\6b9f2f3e,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,7,438,63,12.8,4.9,4,,3,3,,12,1.14,6,7,-1,-0.21,-0.39,6.7,7.5,-0.8,-0.16,-0.54,Matches
1679,Ben Lhassine Kone\7452c7a8,ci CIV,MF,Torino,it Serie A,17,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1680,Stephan Lichtsteiner\99b1d0e6,ch SUI,DF,Juventus,it Serie A,33,1984,27,1704,63,49.8,18.9,21,,7,6,,7,2.52,47,19,+28,+1.48,-0.30,29.3,18.1,+11.2,+0.59,-0.45,Matches
1681,Dimitri Liénard\f7691f63,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,33,2601,79,76.1,28.9,29,,22,4,,0,1.15,42,49,-7,-0.24,+1.52,37.2,41.1,-3.9,-0.14,+0.57,Matches
1682,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,21,1996,11,865,79,28.3,9.6,11,,8,0,,7,1.00,6,21,-15,-1.56,-1.19,10.0,18.8,-8.8,-0.92,-0.90,Matches
1683,Lucas Lima\0f52f925,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,33,2657,81,77.7,29.5,30,,25,3,,1,1.45,26,26,0,0.00,+0.59,34.2,30.8,+3.4,+0.11,+0.27,Matches
1684,Anders Lindegaard\636f1a28,dk DEN,GK,Burnley,eng Premier League,33,1984,0,,,,,0,,0,0,,25,,,,,,,,,,,,Matches
1685,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,23,1994,17,1285,76,37.6,14.3,13,,13,4,,9,2.00,26,14,+12,+0.84,-0.34,23.4,16.8,+6.6,+0.46,-0.05,Matches
1686,Karol Linetty\d023d70f,pl POL,MF,Sampdoria,it Serie A,22,1995,29,2139,74,62.5,23.8,21,,18,8,,3,1.62,40,31,+9,+0.38,+1.29,35.4,38.1,-2.8,-0.12,+0.53,Matches
1687,Jesse Lingard\810e3c74,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,33,1817,55,53.1,20.2,20,,3,13,,4,2.00,41,18,+23,+1.14,+0.18,33.5,24.2,+9.3,+0.46,-0.08,Matches
1688,Pol Lirola\ff800ed8,es ESP,DFMF,Sassuolo,it Serie A,19,1997,24,2025,84,59.2,22.5,22,,22,2,,6,1.00,17,37,-20,-0.89,-0.24,29.3,30.6,-1.2,-0.05,-0.14,Matches
1689,Jake Livermore\b98570d1,eng ENG,MF,West Brom,eng Premier League,27,1989,34,2674,79,78.2,29.7,30,,25,4,,0,0.88,22,41,-19,-0.64,+0.08,26.7,37.1,-10.4,-0.35,+0.09,Matches
1690,Marcel Lizak\5fb08fb4,pl POL,GK,Girona,es La Liga,21,1996,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1691,Raúl Lizoain\f69e9eee,es ESP,GK,Las Palmas,es La Liga,26,1991,11,990,90,28.9,11.0,11,90,11,0,,27,0.45,6,27,-21,-1.91,-0.84,11.0,20.6,-9.5,-0.87,-0.21,Matches
1692,Adem Ljajić\2648e18f,rs SRB,MFFW,Torino,it Serie A,25,1991,27,2166,80,63.3,24.1,23,,21,4,,6,1.30,36,31,+5,+0.21,-0.01,30.5,35.4,-4.8,-0.20,-0.17,Matches
1693,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,es La Liga,23,1993,27,2326,86,68.0,25.8,26,89,23,1,25,8,1.04,33,38,-5,-0.19,-1.18,34.3,29.5,+4.8,+0.19,-0.06,Matches
1694,Fernando Llorente\82dbf623,es ESP,FW,Tottenham,eng Premier League,32,1985,16,238,15,7.0,2.6,1,,0,15,,13,1.63,5,2,+3,+1.13,+0.14,7.6,3.3,+4.4,+1.65,+0.86,Matches
1695,Marcos Llorente\02c15616,es ESP,MF,Real Madrid,es La Liga,22,1995,13,546,42,16.0,6.1,5,82,3,8,17,10,2.38,12,5,+7,+1.15,-0.19,14.1,8.5,+5.6,+0.92,-0.10,Matches
1696,Gautier Lloris\ac89503b,fr FRA,DF,Nice,fr Ligue 1,22,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1697,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,30,1986,36,3240,90,94.7,36.0,36,,36,0,,0,2.03,72,35,+37,+1.03,+0.53,64.3,33.2,+31.2,+0.87,+0.31,Matches
1698,Giovani Lo Celso\d7553721,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,33,1776,54,51.9,19.7,18,,11,15,,4,2.48,55,17,+38,+1.93,-0.32,47.6,19.0,+28.6,+1.45,-0.11,Matches
1699,Simone Lo Faso\51c614fd,it ITA,FW,Fiorentina,it Serie A,19,1998,2,36,18,1.1,0.4,0,,0,2,,21,3.00,0,0,0,0.00,-0.21,0.8,0.2,+0.6,+1.43,+1.06,Matches
1700,Bogdan Lobonț\ee5fc087,ro ROU,GK,Roma,it Serie A,39,1978,0,,,,,0,,0,0,,36,,,,,,,,,,,,Matches
1701,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,22,1994,38,3061,81,89.5,34.0,34,88,30,4,15,0,1.29,54,54,0,0.00,+0.25,46.8,46.4,+0.3,+0.01,0.00,Matches
1702,Jürgen Locadia\6cc47ae1,nl NED,FWMF,Brighton,eng Premier League,23,1993,6,224,37,6.5,2.5,3,,0,3,,6,0.50,3,8,-5,-2.01,-1.59,3.3,5.6,-2.3,-0.91,-0.54,Matches
1703,Manuel Locatelli\a8a874f1,it ITA,MF,Milan,it Serie A,19,1998,21,684,33,20.0,7.6,5,,4,16,,17,1.81,17,10,+7,+0.92,+0.69,11.7,9.3,+2.3,+0.31,-0.10,Matches
1704,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,24,1874,78,54.8,20.8,21,,17,3,,0,1.33,28,30,-2,-0.10,+0.37,33.3,28.1,+5.1,+0.25,+0.23,Matches
1705,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,16,2000,4,167,42,4.9,1.9,1,,1,3,,0,1.50,4,2,+2,+1.08,+1.63,3.0,2.7,+0.3,+0.15,+0.89,Matches
1706,Jason Lokilo\fad4d5e8,be BEL,FW,Crystal Palace,eng Premier League,18,1998,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1707,Joe Lolley\c5f13182,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,6,221,37,6.5,2.5,2,,0,4,,2,1.00,2,5,-3,-1.22,-0.46,1.2,3.3,-2.1,-0.86,-0.26,Matches
1708,Niklas Lomb\9321b8ed,de GER,GK,Leverkusen,de Bundesliga,24,1993,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1709,David Lombán\b43b81f1,es ESP,DF,Eibar,es La Liga,30,1987,13,994,76,29.1,11.0,11,85,9,2,32,16,1.08,10,17,-7,-0.63,-0.67,10.0,16.5,-6.6,-0.60,-0.68,Matches
1710,Cristiano Lombardi\f124b4c9,it ITA,FWMF,Lazio,it Serie A,21,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1711,Cristiano Lombardi\f124b4c9,it ITA,DFMF,Benevento,it Serie A,21,1995,17,1112,65,32.5,12.4,13,,5,4,,12,0.35,8,32,-24,-1.94,-0.89,12.4,26.0,-13.6,-1.10,-0.25,Matches
1712,Manuel Lombardoni\672489c0,it ITA,DF,Inter,it Serie A,17,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1713,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,26,1990,16,1440,90,42.1,16.0,16,,16,0,,22,1.19,14,21,-7,-0.44,-0.62,13.0,23.6,-10.6,-0.67,-0.36,Matches
1714,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,30,1987,30,1582,53,46.3,17.6,15,,5,15,,3,1.00,18,28,-10,-0.57,-0.13,22.0,25.4,-3.4,-0.19,-0.03,Matches
1715,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,19,1997,7,159,23,4.6,1.8,1,,0,6,,10,1.86,7,6,+1,+0.57,+0.98,4.4,3.3,+1.1,+0.63,+0.96,Matches
1716,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,11,574,52,18.8,6.4,7,,2,4,,3,1.27,15,10,+5,+0.78,+0.82,10.8,9.7,+1.1,+0.17,-0.10,Matches
1717,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,26,1990,34,3060,90,89.5,34.0,34,,34,0,,0,2.09,78,37,+41,+1.21,+0.46,61.3,34.6,+26.6,+0.78,+0.62,Matches
1718,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,38,2532,67,74.0,28.1,32,,6,6,,0,2.11,67,32,+35,+1.24,+0.74,50.2,33.7,+16.6,+0.59,+0.80,Matches
1719,Adrián López\c58ebf64,es ESP,GK,Espanyol,es La Liga,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1720,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,33,1983,21,1594,76,46.6,17.7,18,82,12,3,39,13,1.36,17,22,-5,-0.28,+0.16,16.5,27.9,-11.4,-0.64,-0.31,Matches
1721,Adrián López\88a359d4,es ESP,FWMF,La Coruña,es La Liga,29,1988,30,2345,78,68.6,26.1,26,86,20,4,28,0,0.63,22,54,-32,-1.23,-0.73,33.8,38.0,-4.2,-0.16,+0.21,Matches
1722,Alberto López\c0de5ff5,es ESP,DF,Málaga,es La Liga,22,1995,1,45,45,1.3,0.5,0,,0,1,45,0,0.00,0,1,-1,-2.00,-1.04,0.8,2.2,-1.4,-2.71,-2.23,Matches
1723,Andoni López\fc8cb238,es ESP,DF,Athletic Club,es La Liga,21,1996,1,90,90,2.6,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-1.84,0.5,1.9,-1.4,-1.42,-1.41,Matches
1724,Ángel López\f26d76e4,es ESP,MF,Eibar,es La Liga,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1725,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,27,1989,37,3330,90,97.4,37.0,37,90,37,0,,0,1.30,35,41,-6,-0.16,-0.16,41.4,47.0,-5.5,-0.15,-0.88,Matches
1726,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,35,1981,10,853,85,24.9,9.5,10,85,9,0,,19,1.40,12,11,+1,+0.11,+0.35,12.4,11.7,+0.7,+0.07,+0.26,Matches
1727,Iván López\576575e5,es ESP,DF,Levante,es La Liga,23,1993,3,173,58,5.1,1.9,3,58,1,0,,0,1.67,3,2,+1,+0.52,+0.94,3.5,1.3,+2.2,+1.15,+1.72,Matches
1728,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,31,1986,14,966,69,28.2,10.7,12,79,9,2,10,8,1.79,14,8,+6,+0.56,+1.00,14.3,13.1,+1.2,+0.11,+0.34,Matches
1729,Lisandro López\8320fe65,ar ARG,DF,Inter,it Serie A,27,1989,1,45,45,1.3,0.5,0,,0,1,,17,3.00,1,0,+1,+2.00,+1.07,1.8,0.3,+1.5,+3.08,+2.44,Matches
1730,Maxi López\ad469944,ar ARG,FW,Udinese,it Serie A,33,1984,28,1684,60,49.2,18.7,20,,9,8,,8,1.14,30,34,-4,-0.21,+0.36,21.8,24.9,-3.1,-0.17,+0.05,Matches
1731,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,19,1997,24,1378,57,40.3,15.3,14,,10,10,,11,2.00,31,16,+15,+0.98,+0.19,28.1,15.7,+12.4,+0.81,+0.07,Matches
1732,Pau López\20b9f052,es ESP,GK,Espanyol,es La Liga,22,1994,29,2567,89,75.1,28.5,28,90,28,1,47,9,1.24,24,31,-7,-0.25,-0.35,30.5,36.0,-5.5,-0.19,-0.26,Matches
1733,Pedro López\bfa29677,es ESP,GK,Betis,es La Liga,22,1995,5,412,82,12.0,4.6,4,90,4,1,52,8,1.00,6,8,-2,-0.44,-0.47,4.9,6.6,-1.7,-0.38,-0.15,Matches
1734,Víctor López\a68856b5,es ESP,MFFW,Alavés,es La Liga,20,1997,1,60,60,1.8,0.7,1,60,0,0,,1,3.00,1,0,+1,+1.50,+1.79,0.4,0.4,0.0,+0.06,+0.44,Matches
1735,Leonardo Loria\f95a178d,it ITA,GK,Juventus,it Serie A,18,1999,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1736,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38,3420,90,100.0,38.0,38,,38,0,,0,0.97,28,58,-30,-0.79,,31.7,55.2,-23.5,-0.62,,Matches
1737,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,28,1989,29,2127,73,62.2,23.6,24,,22,5,,5,2.07,54,24,+30,+1.27,+0.16,42.7,22.4,+20.4,+0.86,-0.42,Matches
1738,Chris Löwe\c6896eab,de GER,DF,Huddersfield,eng Premier League,28,1989,23,1588,69,46.4,17.6,19,,10,4,,8,1.04,13,26,-13,-0.74,+0.10,16.1,28.5,-12.4,-0.71,-0.16,Matches
1739,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,28,1989,26,2295,88,67.1,25.5,25,,25,1,,8,1.58,28,26,+2,+0.08,+0.48,23.4,33.7,-10.3,-0.41,+0.15,Matches
1740,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,24,1993,14,471,34,13.8,5.2,4,74,1,10,17,2,1.43,6,12,-6,-1.15,-1.05,6.4,7.0,-0.6,-0.12,-0.20,Matches
1741,Fabio Lucioni\8efa621b,it ITA,DF,Benevento,it Serie A,29,1987,8,720,90,21.1,8.0,8,,8,0,,0,0.75,5,17,-12,-1.50,-0.20,9.2,16.6,-7.4,-0.93,+0.01,Matches
1742,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,22,1995,34,2916,86,85.3,32.4,33,88,30,1,14,2,2.03,55,32,+23,+0.71,0.00,45.4,38.2,+7.2,+0.22,-0.48,Matches
1743,José Luis Morales\4a478107,es ESP,MFFW,Levante,es La Liga,30,1987,35,3058,87,89.4,34.0,35,87,27,0,,0,1.26,39,53,-14,-0.41,-0.41,37.5,53.6,-16.0,-0.47,+0.05,Matches
1744,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,27,1990,26,1979,76,57.9,22.0,22,,20,4,,7,1.62,31,24,+7,+0.32,-0.37,38.5,23.6,+14.9,+0.68,-0.28,Matches
1745,Filipe Luís\e4ed2628,br BRA,DF,Atlético Madrid,es La Liga,31,1985,20,1659,83,48.5,18.4,19,87,16,1,3,3,2.15,31,10,+21,+1.14,+0.37,26.2,16.5,+9.8,+0.53,+0.48,Matches
1746,Luisinho\a7f00c8c,pt POR,DF,La Coruña,es La Liga,32,1985,30,2622,87,76.7,29.1,29,90,28,1,21,2,0.67,29,60,-31,-1.06,-0.27,38.5,46.2,-7.7,-0.26,-0.16,Matches
1747,David Luiz\c0e27d1a,br BRA,DFMF,Chelsea,eng Premier League,30,1987,10,840,84,24.6,9.3,9,,8,1,,3,1.90,17,13,+4,+0.43,-0.27,11.6,12.3,-0.7,-0.07,-0.88,Matches
