Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
833,Papu Gómez\6e4df551,ar ARG,MFFW,Sevilla,es La Liga,33-286,1988,4.1,3,1,1,1,1,1,5,20.0,4,42,16,38.1,10,21,11,2,0,0,2,2,5,0,0,Matches
834,Sergi Gómez\bc6f5f06,es ESP,DF,Espanyol,es La Liga,29-245,1992,13.0,16,9,15,1,0,7,15,46.7,8,86,34,39.5,55,28,3,18,8,0,10,20,36,77,2,Matches
835,Alfred Gomis\cecbce23,sn SEN,GK,Rennes,fr Ligue 1,28-084,1993,13.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
836,Maxime Gonalons\b8c1de25,fr FRA,MF,Granada,es La Liga,32-263,1989,8.5,25,17,13,9,3,6,27,22.2,21,175,43,24.6,64,98,13,17,7,0,10,8,33,19,0,Matches
837,Vagner Gonçalves\743fd71f,cv CPV,MFFW,Metz,fr Ligue 1,25-322,1996,1.0,2,0,0,2,0,2,2,100.0,0,13,4,30.8,0,7,6,0,0,0,0,0,2,0,0,Matches
838,Cedric Gondo\ff37d2ef,ci CIV,FW,Salernitana,it Serie A,25-003,1996,5.8,4,2,2,1,1,2,2,100.0,0,97,26,26.8,8,36,53,3,1,0,2,3,7,0,0,Matches
839,Álvaro González\42dcf26d,es ESP,DF,Marseille,fr Ligue 1,31-324,1990,2.0,0,0,0,0,0,0,0,,0,8,1,12.5,5,3,0,0,0,0,0,1,1,5,0,Matches
840,Diego González\4ac7608e,es ESP,DF,Elche,es La Liga,26-304,1995,6.0,12,7,9,1,2,6,7,85.7,1,58,18,31.0,37,17,4,13,6,0,7,18,30,34,0,Matches
841,Édgar González\49d028db,es ESP,DF,Betis,es La Liga,24-241,1997,10.4,15,10,11,1,3,7,14,50.0,7,71,26,36.6,41,24,6,14,6,1,8,21,36,63,0,Matches
842,Nicolás González\2c56a792,es ESP,MF,Barcelona,es La Liga,19-329,2002,6.5,19,14,5,11,3,8,15,53.3,7,121,37,30.6,21,81,19,4,0,0,4,4,23,9,0,Matches
843,Nicolás González\2374aaca,ar ARG,FWMF,Fiorentina,it Serie A,23-236,1998,6.4,11,8,4,3,4,1,8,12.5,7,105,29,27.6,18,37,50,11,0,0,11,10,21,0,0,Matches
844,Roberto González\56545648,es ESP,FWMF,Betis,es La Liga,20-326,2001,1.5,4,2,2,2,0,3,5,60.0,2,47,14,29.8,15,24,8,7,0,0,7,2,6,0,0,Matches
845,Charlie Goode\7aee4dd3,eng ENG,DF,Brentford,eng Premier League,26-117,1995,1.0,2,1,1,1,0,1,1,100.0,0,8,3,37.5,5,2,1,0,0,0,0,0,2,7,0,Matches
846,Anthony Gordon\2bd83368,eng ENG,MF,Everton,eng Premier League,20-277,2001,4.1,17,11,10,6,1,6,14,42.9,8,93,25,26.9,37,34,22,12,2,0,10,8,25,1,0,Matches
847,Leon Goretzka\cc86b9a3,de GER,MF,Bayern Munich,de Bundesliga,26-295,1995,9.2,19,12,7,9,3,7,15,46.7,8,102,41,40.2,26,60,16,10,0,0,10,17,36,12,2,Matches
848,Gori\f3451c66,es ESP,MF,Espanyol,es La Liga,19-197,2002,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,1,0,0,1,0,0,0,0,Matches
849,Andoni Gorosabel\6f5f82c0,es ESP,DF,Real Sociedad,es La Liga,25-116,1996,9.4,19,14,11,5,3,8,13,61.5,5,125,42,33.6,53,47,25,15,1,0,14,6,25,16,0,Matches
850,Robin Gosens\2d970560,de GER,DF,Atalanta,it Serie A,27-146,1994,5.1,7,4,4,3,0,3,7,42.9,4,49,27,55.1,14,17,18,6,0,0,6,10,17,5,0,Matches
851,Dan Gosling\7fec31a0,eng ENG,MF,Watford,eng Premier League,31-300,1990,0.2,0,0,0,0,0,0,4,0.0,4,5,1,20.0,2,3,0,0,0,0,0,0,0,1,0,Matches
852,Amine Gouiri\aad56ca3,fr FRA,FWMF,Nice,fr Ligue 1,21-285,2000,13.8,18,10,1,13,4,3,10,30.0,7,193,59,30.6,14,86,93,15,3,0,12,5,23,7,0,Matches
853,Jeffrey Gouweleeuw\1025db8e,nl NED,DF,Augsburg,de Bundesliga,30-141,1991,10.0,23,14,16,7,0,7,9,77.8,2,105,45,42.9,76,25,4,22,8,0,14,23,46,56,0,Matches
854,Jonathan Gradit\06c48679,fr FRA,DF,Lens,fr Ligue 1,29-004,1992,13.8,23,10,8,11,4,5,17,29.4,12,125,45,36.0,56,64,5,23,13,0,10,30,53,39,0,Matches
855,Alberto Grassi\6cc97b6a,it ITA,MFDF,Cagliari,it Serie A,26-266,1995,3.8,14,4,4,8,2,4,11,36.4,7,76,17,22.4,31,35,10,7,3,0,4,8,22,5,0,Matches
856,Jaume Grau\fc3d2006,es ESP,MF,Osasuna,es La Liga,24-207,1997,0.0,1,1,1,0,0,0,1,0.0,1,3,1,33.3,1,2,0,0,0,0,0,0,1,0,0,Matches
857,Andrew Gravillon\49136c42,fr FRA,DF,Reims,fr Ligue 1,23-293,1998,11.9,12,9,6,6,0,7,11,63.6,4,84,27,32.1,39,37,8,19,6,0,13,29,41,45,0,Matches
858,Demarai Gray\4468ec10,eng ENG,MF,Everton,eng Premier League,25-153,1996,10.6,12,7,3,5,4,6,13,46.2,7,131,44,33.6,26,53,52,8,0,0,8,9,21,6,0,Matches
859,Adrian Grbić\4a987ffa,at AUT,FWMF,Lorient,fr Ligue 1,25-116,1996,4.4,3,3,0,3,0,2,5,40.0,3,83,18,21.7,10,46,27,5,1,0,4,3,6,6,0,Matches
860,Ivo Grbić\3f034750,hr CRO,GK,Lille,fr Ligue 1,25-314,1996,13.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
861,Jack Grealish\b0b4fd3e,eng ENG,FWMF,Manchester City,eng Premier League,26-079,1995,8.2,9,6,3,5,1,2,5,40.0,3,101,35,34.7,13,41,47,5,1,0,4,4,13,0,0,Matches
862,Etienne Green\667b65da,eng ENG,GK,Saint-Étienne,fr Ligue 1,21-132,2000,10.8,0,0,0,0,0,0,0,,0,4,1,25.0,4,0,0,0,0,0,0,0,0,0,0,Matches
863,Julian Green\ad1d6fa4,us USA,MF,Greuther Fürth,de Bundesliga,26-175,1995,6.4,9,6,0,7,2,3,9,33.3,6,88,25,28.4,18,50,20,7,2,0,5,10,19,3,0,Matches
864,Mason Greenwood\58eee997,eng ENG,FW,Manchester Utd,eng Premier League,20-058,2001,8.8,7,2,3,0,4,2,5,40.0,3,90,22,24.4,19,34,37,4,0,0,4,4,11,3,0,Matches
865,Michael Gregoritsch\8e235926,at AUT,MFFW,Augsburg,de Bundesliga,27-224,1994,1.2,0,0,0,0,0,0,1,0.0,1,22,9,40.9,2,7,13,3,0,0,3,0,0,0,0,Matches
866,Dominik Greif\30061f53,sk SVK,GK,Mallorca,es La Liga,24-236,1997,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
867,Sebastian Griesbeck\a8db7ebb,de GER,MFDF,Greuther Fürth,de Bundesliga,31-056,1990,8.1,19,9,6,9,4,6,17,35.3,11,167,56,33.5,53,92,22,17,6,0,11,12,31,22,0,Matches
868,Sebastian Griesbeck\a8db7ebb,de GER,MF,Union Berlin,de Bundesliga,31-056,1990,0.1,1,1,0,1,0,1,1,100.0,0,5,1,20.0,0,5,0,0,0,0,0,0,1,0,0,Matches
869,Antoine Griezmann\df69b544,fr FRA,FW,Barcelona,es La Liga,30-252,1991,2.9,9,6,3,6,0,2,6,33.3,4,67,28,41.8,11,38,18,5,0,0,5,6,15,5,0,Matches
870,Antoine Griezmann\df69b544,fr FRA,FWMF,Atlético Madrid,es La Liga,30-252,1991,7.6,10,6,1,7,2,3,9,33.3,6,136,43,31.6,14,71,51,10,0,0,10,9,19,7,0,Matches
871,Vincenzo Grifo\54e4866f,it ITA,MFFW,Freiburg,de Bundesliga,28-235,1993,11.2,12,11,4,5,3,4,15,26.7,11,118,26,22.0,17,54,47,10,0,0,10,12,24,8,0,Matches
872,Florian Grillitsch\ffbbc83b,at AUT,DFMF,Hoffenheim,de Bundesliga,26-113,1995,9.3,30,20,12,18,0,7,17,41.2,10,124,42,33.9,47,70,7,17,5,1,12,31,61,24,1,Matches
873,Arnaut Groeneveld\f08490a6,nl NED,FWMF,Villarreal,es La Liga,24-301,1997,8.8,3,0,2,0,1,1,2,50.0,1,59,16,27.1,9,14,36,6,1,0,5,2,5,0,0,Matches
874,Pascal Groß\8aec0537,de GER,MFDF,Brighton,eng Premier League,30-166,1991,8.8,13,9,11,2,0,5,12,41.7,7,137,33,24.1,56,51,30,17,2,0,15,6,19,12,0,Matches
875,Carlos Gruezo\f2dd9a21,ec ECU,MF,Augsburg,de Bundesliga,26-223,1995,4.2,9,8,3,6,0,3,8,37.5,5,86,34,39.5,23,55,8,4,1,0,3,10,19,14,0,Matches
876,Vicente Guaita\ab13a5aa,es ESP,GK,Crystal Palace,eng Premier League,34-322,1987,13.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
877,Andrés Guardado\ef322658,mx MEX,MF,Betis,es La Liga,35-061,1986,6.3,10,6,4,6,0,5,10,50.0,5,72,15,20.8,31,35,6,9,2,0,7,14,24,19,1,Matches
878,Sergi Guardiola\32974271,es ESP,FW,Rayo Vallecano,es La Liga,30-183,1991,3.8,4,3,0,3,1,0,1,0.0,1,81,21,25.9,1,32,48,6,1,0,5,4,8,1,0,Matches
879,Nemanja Gudelj\0076ab7f,rs SRB,MF,Sevilla,es La Liga,30-012,1991,1.4,1,0,1,0,0,0,0,,0,13,3,23.1,8,5,0,3,1,0,2,3,4,3,0,Matches
880,Gabriel Gudmundsson\d5d22a58,se SWE,DFMF,Lille,fr Ligue 1,22-213,1999,3.3,16,4,8,5,3,7,14,50.0,7,64,11,17.2,31,25,8,9,1,0,8,4,20,2,0,Matches
881,Gonçalo Guedes\e6bc67d7,pt POR,FWMF,Valencia,es La Liga,24-364,1996,13.1,17,12,4,2,11,1,8,12.5,7,148,43,29.1,13,64,71,6,0,0,6,9,26,0,0,Matches
882,Marc Guéhi\d0706b27,eng ENG,DF,Crystal Palace,eng Premier League,21-138,2000,13.0,13,9,9,4,0,5,6,83.3,1,79,35,44.3,47,26,6,18,9,0,9,15,28,54,0,Matches
883,Mattéo Guendouzi\5ea8ef20,fr FRA,MF,Marseille,fr Ligue 1,22-228,1999,11.6,19,14,3,14,2,5,15,33.3,10,153,45,29.4,35,79,39,6,0,0,6,7,26,8,0,Matches
884,Yanis Guermouche\642f9f79,fr FRA,FW,Montpellier,fr Ligue 1,20-227,2001,0.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0,Matches
885,Raphaël Guerreiro\048a1cbc,pt POR,DF,Dortmund,de Bundesliga,27-341,1993,6.1,12,8,5,6,1,5,14,35.7,9,57,19,33.3,23,24,10,7,1,0,6,7,19,8,0,Matches
886,Evann Guessand\b73f17f8,fr FRA,FW,Nice,fr Ligue 1,20-150,2001,1.5,1,1,0,0,1,0,1,0.0,1,21,5,23.8,1,11,9,3,1,0,2,2,3,0,0,Matches
887,Ander Guevara\8e48dc61,es ESP,MF,Real Sociedad,es La Liga,24-144,1997,4.5,8,5,3,4,1,3,8,37.5,5,69,26,37.7,26,37,6,11,2,0,9,4,12,7,0,Matches
888,Lamine Gueye\9d5dcc23,sn SEN,MFFW,Metz,fr Ligue 1,23-260,1998,5.6,8,8,3,1,4,3,7,42.9,4,89,31,34.8,26,36,27,4,1,0,3,10,18,1,0,Matches
889,Pape Gueye\7155e3e1,sn SEN,MF,Marseille,fr Ligue 1,22-308,1999,5.5,13,6,8,5,0,5,15,33.3,10,87,28,32.2,27,47,13,8,1,0,7,18,31,8,0,Matches
890,John Guidetti\99bebd12,se SWE,FWMF,Alavés,es La Liga,29-227,1992,3.0,2,1,0,0,2,0,0,,0,71,16,22.5,9,22,40,3,2,0,1,3,5,0,0,Matches
891,Josuha Guilavogui\e6c43eec,fr FRA,MFDF,Wolfsburg,de Bundesliga,31-070,1990,8.5,23,14,14,8,1,6,12,50.0,6,132,47,35.6,60,59,13,16,6,0,10,28,51,38,0,Matches
892,Frederic Guilbert\5d8d7454,fr FRA,DF,Strasbourg,fr Ligue 1,26-339,1994,8.9,32,20,20,6,6,15,28,53.6,13,133,40,30.1,54,52,27,19,5,0,14,19,51,16,0,Matches
893,Hugo Guillamón\f7c12fbf,es ESP,MF,Valencia,es La Liga,21-301,2000,10.5,19,13,5,11,3,5,16,31.3,11,176,40,22.7,59,96,21,13,4,0,9,19,38,20,0,Matches
894,Bruno Guimarães\82518f62,br BRA,MF,Lyon,fr Ligue 1,24-012,1997,10.9,33,22,14,16,3,14,40,35.0,26,242,68,28.1,90,112,40,12,3,1,9,23,56,16,0,Matches
895,Sehrou Guirassy\923f4dda,fr FRA,FW,Rennes,fr Ligue 1,25-261,1996,4.7,2,1,1,1,0,0,3,0.0,3,42,13,31.0,3,17,22,2,2,0,0,0,2,4,0,Matches
896,Péter Gulácsi\bcb2ccd8,hu HUN,GK,RB Leipzig,de Bundesliga,31-206,1990,12.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
897,Manuel Gulde\25ab9c9c,de GER,DF,Freiburg,de Bundesliga,30-289,1991,7.1,12,7,11,1,0,4,7,57.1,3,76,27,35.5,40,31,5,12,4,0,8,9,21,25,1,Matches
898,Gerard Gumbau\ac454a4f,es ESP,MF,Elche,es La Liga,26-345,1994,4.5,10,4,2,8,0,6,13,46.2,7,114,23,20.2,36,68,10,5,1,0,4,4,14,4,0,Matches
899,Robert Gumny\1df0c0b9,pl POL,DF,Augsburg,de Bundesliga,23-177,1998,12.4,26,19,15,9,2,9,22,40.9,13,173,51,29.5,97,62,14,20,4,0,16,20,46,33,2,Matches
900,İlkay Gündoğan\819b3158,de GER,MF,Manchester City,eng Premier League,31-035,1990,7.6,9,4,3,6,0,4,10,40.0,6,72,19,26.4,24,29,19,6,2,1,4,7,16,5,0,Matches
901,Christian Günter\8593f88c,de GER,DF,Freiburg,de Bundesliga,28-273,1993,13.0,17,7,10,6,1,7,19,36.8,12,132,33,25.0,51,48,33,16,2,0,14,12,29,23,0,Matches
902,Koray Günter\f1f1f238,de GER,DF,Hellas Verona,it Serie A,27-104,1994,11.2,8,5,5,2,1,3,8,37.5,5,89,31,34.8,51,36,2,22,13,1,9,28,36,83,0,Matches
903,Lasse Günther\00672803,de GER,DF,Augsburg,de Bundesliga,18-252,2003,0.1,2,1,1,1,0,2,2,100.0,0,3,2,66.7,1,2,0,1,0,0,1,0,2,0,0,Matches
904,Jon Guridi\4c0a6a48,es ESP,MF,Real Sociedad,es La Liga,26-273,1995,0.1,0,0,0,0,0,0,1,0.0,1,6,1,16.7,0,4,2,0,0,0,0,0,0,0,0,Matches
905,Malo Gusto\d56b9520,fr FRA,DF,Lyon,fr Ligue 1,18-193,2003,3.9,17,10,12,3,2,6,11,54.5,5,77,27,35.1,48,20,9,17,3,0,14,8,25,6,1,Matches
906,Raúl Guti\0b2c8585,es ESP,MF,Elche,es La Liga,24-333,1996,10.1,12,7,1,7,4,4,17,23.5,13,116,34,29.3,32,65,19,4,1,0,3,22,34,6,0,Matches
907,Marcos Mauro López Gutiérrez\b3b62f94,ar ARG,DF,Cádiz,es La Liga,30-323,1991,1.0,0,0,0,0,0,0,2,0.0,2,8,3,37.5,5,3,0,3,1,0,2,3,3,11,0,Matches
908,Miguel Gutiérrez\7e98cff1,es ESP,DF,Real Madrid,es La Liga,20-124,2001,2.9,5,4,4,0,1,2,4,50.0,2,23,7,30.4,9,9,5,1,0,0,1,5,10,4,0,Matches
909,Joško Gvardiol\5ad50391,hr CRO,DF,RB Leipzig,de Bundesliga,19-309,2002,9.8,29,19,15,12,2,11,18,61.1,7,131,48,36.6,55,65,11,18,3,0,15,25,54,35,0,Matches
910,Emmanuel Gyasi\f9758dae,gh GHA,FWMF,Spezia,it Serie A,27-321,1994,12.3,17,10,12,1,4,9,16,56.3,7,154,45,29.2,50,67,37,15,3,0,12,12,29,13,0,Matches
911,Norbert Gyömbér\0be276c6,sk SVK,DF,Salernitana,it Serie A,29-148,1992,11.8,16,10,13,3,0,10,20,50.0,10,100,21,21.0,59,32,9,25,13,1,12,21,37,58,2,Matches
912,Erling Haaland\1f44ac21,no NOR,FW,Dortmund,de Bundesliga,21-130,2000,6.2,2,2,0,2,0,0,0,,0,84,24,28.6,1,27,56,3,1,0,2,2,4,10,0,Matches
913,Nicolas Haas\fa449bba,ch SUI,MF,Empoli,it Serie A,25-309,1996,9.6,35,23,13,12,10,16,38,42.1,22,226,64,28.3,63,95,68,21,4,0,17,8,43,13,0,Matches
914,Janik Haberer\70dcf94d,de GER,MF,Freiburg,de Bundesliga,27-240,1994,2.8,4,3,4,0,0,3,10,30.0,7,46,14,30.4,20,20,6,7,2,0,5,6,10,13,0,Matches
915,Alexander Hack\a5ec3ede,de GER,DF,Mainz 05,de Bundesliga,28-081,1993,8.4,22,16,15,6,1,11,18,61.1,7,96,36,37.5,49,41,6,12,5,0,7,15,37,53,1,Matches
916,Robin Hack\0174ba21,de GER,MFFW,Arminia,de Bundesliga,23-093,1998,8.0,6,5,2,3,1,2,13,15.4,11,137,38,27.7,23,70,44,9,0,0,9,5,11,6,0,Matches
917,Munir El Haddadi\8696bc90,ma MAR,FW,Sevilla,es La Liga,26-088,1995,2.2,3,1,0,2,1,2,3,66.7,1,32,6,18.8,7,14,11,5,0,0,5,1,4,3,0,Matches
918,André Hahn\cd82452e,de GER,FWMF,Augsburg,de Bundesliga,31-107,1990,9.0,10,4,4,3,3,3,18,16.7,15,170,39,22.9,36,86,48,23,4,0,19,6,16,10,0,Matches
919,Amadou Haidara\92432bc6,ml MLI,MF,RB Leipzig,de Bundesliga,23-301,1998,9.3,14,9,5,9,0,5,21,23.8,16,168,61,36.3,42,98,28,21,6,0,15,8,22,8,0,Matches
920,Massadio Haïdara\5167c97e,ml MLI,DF,Lens,fr Ligue 1,28-361,1992,1.3,2,1,2,0,0,0,2,0.0,2,25,7,28.0,14,7,4,2,1,0,1,2,4,6,1,Matches
921,Oualid El Hajjam\9f29c204,ma MAR,DF,Troyes,fr Ligue 1,30-282,1991,6.9,12,6,8,2,2,6,13,46.2,7,58,18,31.0,35,19,4,13,5,1,8,17,29,12,0,Matches
922,Achraf Hakimi\e42d61c7,ma MAR,DF,Paris S-G,fr Ligue 1,23-024,1998,10.8,26,14,16,9,1,13,35,37.1,22,158,41,25.9,72,43,43,13,2,0,11,18,44,9,0,Matches
923,Pierre-Yves Hamel\a99da9ec,fr FRA,FWDF,Lorient,fr Ligue 1,27-298,1994,0.3,0,0,0,0,0,0,1,0.0,1,5,1,20.0,2,2,1,0,0,0,0,1,1,0,0,Matches
924,Pierre-Yves Hamel\a99da9ec,fr FRA,FW,Clermont Foot,fr Ligue 1,27-298,1994,2.9,7,5,0,1,6,1,1,100.0,0,80,15,18.8,4,34,42,1,0,0,1,1,8,0,0,Matches
925,Romain Hamouma\0b4d8274,fr FRA,FW,Saint-Étienne,fr Ligue 1,34-244,1987,7.3,9,4,1,5,3,2,10,20.0,8,134,47,35.1,19,60,55,7,0,0,7,1,10,1,0,Matches
926,Samir Handanović\74419746,si SVN,GK,Inter,it Serie A,37-137,1984,14.0,0,0,0,0,0,0,0,,0,1,1,100.0,1,0,0,0,0,0,0,0,0,0,0,Matches
927,Grant Hanley\e9254eec,sct SCO,DF,Norwich City,eng Premier League,30-008,1991,12.0,22,18,11,10,1,9,11,81.8,2,112,48,42.9,77,31,4,26,17,1,9,24,46,69,1,Matches
928,Ridgeciano Haps\c8d7131c,sr SUR,DF,Venezia,it Serie A,28-169,1993,6.2,11,2,8,1,2,2,6,33.3,4,54,12,22.2,31,16,7,18,4,1,14,17,28,15,0,Matches
929,Genki Haraguchi\f24ea523,jp JPN,MF,Union Berlin,de Bundesliga,30-203,1991,8.7,20,11,8,10,2,6,21,28.6,15,167,42,25.1,36,94,37,13,1,0,12,10,30,14,0,Matches
930,Amine Harit\e7d59f4f,ma MAR,FWDF,Marseille,fr Ligue 1,24-163,1997,3.0,12,9,2,6,4,2,5,40.0,3,55,15,27.3,11,21,23,1,0,0,1,1,13,0,0,Matches
931,Varazdat Haroyan\be32269e,am ARM,DF,Cádiz,es La Liga,29-096,1992,11.4,23,15,16,7,0,10,22,45.5,12,139,59,42.4,74,62,3,20,9,0,11,17,40,55,1,Matches
932,Jack Harrison\aa849a12,eng ENG,MFFW,Leeds United,eng Premier League,25-008,1996,9.1,13,9,5,5,3,10,20,50.0,10,158,41,25.9,43,60,55,14,0,0,14,8,21,10,0,Matches
933,Abdou Harroui\65fd099c,nl NED,MF,Sassuolo,it Serie A,23-319,1998,1.1,7,6,3,4,0,3,3,100.0,0,51,14,27.5,14,29,8,4,0,0,4,0,7,0,0,Matches
934,Makoto Hasebe\9ab16552,jp JPN,DFMF,Eint Frankfurt,de Bundesliga,37-314,1984,3.9,10,6,4,6,0,5,8,62.5,3,69,28,40.6,32,33,4,8,3,0,5,14,24,8,0,Matches
935,Kortney Hause\bf8fad51,eng ENG,DF,Aston Villa,eng Premier League,26-135,1995,2.9,4,4,3,0,1,2,2,100.0,0,37,15,40.5,21,15,1,8,4,0,4,8,12,13,0,Matches
936,Kai Havertz\fed7cb61,de GER,FWMF,Chelsea,eng Premier League,22-170,1999,7.0,9,4,2,6,1,2,7,28.6,5,108,31,28.7,9,42,57,16,0,0,16,4,13,15,0,Matches
937,Isaac Hayden\c951a6df,eng ENG,MFDF,Newcastle Utd,eng Premier League,26-251,1995,9.3,29,14,14,11,4,8,21,38.1,13,158,48,30.4,63,80,15,20,8,0,12,15,44,25,0,Matches
938,Eden Hazard\a39bb753,be BEL,FWMF,Real Madrid,es La Liga,30-325,1991,3.9,6,4,3,3,0,2,4,50.0,2,42,12,28.6,13,19,10,3,1,0,2,5,11,1,0,Matches
939,Thorgan Hazard\50871bcc,be BEL,FWDF,Dortmund,de Bundesliga,28-244,1993,5.7,10,5,3,5,2,5,18,27.8,13,121,32,26.4,33,46,42,13,1,0,12,5,15,5,0,Matches
940,Jonas Hector\c2009df3,de GER,DF,Köln,de Bundesliga,31-185,1990,11.6,26,15,12,10,4,11,32,34.4,21,157,61,38.9,70,61,26,20,1,0,19,25,51,35,1,Matches
941,Hwang Hee-chan\169fd162,kr KOR,FWMF,Wolves,eng Premier League,25-306,1996,8.7,13,5,2,10,1,8,21,38.1,13,128,37,28.9,31,60,37,6,0,0,6,9,22,5,1,Matches
942,Hwang Hee-chan\169fd162,kr KOR,FW,RB Leipzig,de Bundesliga,25-306,1996,0.5,0,0,0,0,0,0,1,0.0,1,5,1,20.0,1,4,0,0,0,0,0,1,1,0,0,Matches
943,Dominique Heintz\699fb8db,de GER,DF,Freiburg,de Bundesliga,28-105,1993,0.3,0,0,0,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,1,1,0,0,Matches
944,Jordan Henderson\935e6b8f,eng ENG,MF,Liverpool,eng Premier League,31-164,1990,10.0,15,12,2,10,3,8,16,50.0,8,164,52,31.7,43,95,26,11,0,0,11,16,31,8,0,Matches
945,Liam Henderson\d7918b13,sct SCO,MFFW,Empoli,it Serie A,25-217,1996,8.9,3,2,0,3,0,1,4,25.0,3,162,30,18.5,39,74,49,11,2,0,9,6,9,6,0,Matches
946,Jeff Hendrick\989d5705,ie IRL,MF,Newcastle Utd,eng Premier League,29-301,1992,0.7,1,1,0,1,0,1,1,100.0,0,16,2,12.5,2,11,3,0,0,0,0,0,1,1,0,Matches
947,Benjamin Henrichs\0a89e877,de GER,DFMF,RB Leipzig,de Bundesliga,24-278,1997,1.8,6,4,2,1,3,3,4,75.0,1,23,9,39.1,4,10,9,6,1,0,5,4,10,3,0,Matches
948,Henrique\f28474a4,br BRA,DF,Lyon,fr Ligue 1,27-217,1994,2.0,1,0,0,0,1,0,0,,0,17,4,23.5,4,8,5,3,1,0,2,3,4,6,0,Matches
949,Dalbert Henrique\f45f9427,br BRA,DFMF,Cagliari,it Serie A,28-081,1993,5.2,10,6,6,4,0,1,5,20.0,4,73,23,31.5,32,29,12,8,2,0,6,8,18,12,0,Matches
950,Luis Henrique\f36d5624,br BRA,FWDF,Marseille,fr Ligue 1,19-349,2001,3.4,3,2,2,0,1,1,4,25.0,3,42,12,28.6,16,14,12,2,0,0,2,8,11,0,0,Matches
951,Matheus Henrique\a2d9f138,br BRA,MFFW,Sassuolo,it Serie A,23-344,1997,0.8,2,2,2,0,0,2,5,40.0,3,21,6,28.6,6,13,2,3,0,0,3,1,3,1,0,Matches
952,Rico Henry\8a3c1dc7,eng ENG,DF,Brentford,eng Premier League,24-143,1997,11.6,14,13,6,5,3,3,9,33.3,6,139,49,35.3,57,54,28,27,5,0,22,21,35,21,0,Matches
953,Thomas Henry\9ef42479,fr FRA,FW,Venezia,it Serie A,27-069,1994,7.0,1,1,0,0,1,0,1,0.0,1,60,20,33.3,7,20,33,3,2,0,1,2,3,15,1,Matches
954,Christophe Hérelle\3681cfff,mq MTQ,DF,Brest,fr Ligue 1,29-098,1992,2.1,4,1,3,1,0,0,1,0.0,1,18,9,50.0,12,6,0,3,1,1,2,9,13,8,0,Matches
955,Jérôme Hergault\a84f9a4b,fr FRA,DFMF,Lorient,fr Ligue 1,35-237,1986,2.4,2,0,0,2,0,0,1,0.0,1,24,8,33.3,12,7,5,2,1,0,1,5,7,5,0,Matches
956,Kike Hermoso\dea912dc,es ESP,DF,Betis,es La Liga,22-110,1999,1.0,2,2,2,0,0,1,1,100.0,0,8,3,37.5,4,4,0,5,2,0,3,1,3,11,0,Matches
957,Mario Hermoso\555f3a0b,es ESP,DF,Atlético Madrid,es La Liga,26-163,1995,9.8,17,11,14,2,1,10,26,38.5,16,86,28,32.6,54,21,11,12,0,0,12,20,37,19,1,Matches
958,Aridane Hernández\132ac341,gq EQG,DF,Osasuna,es La Liga,32-250,1989,5.8,5,2,5,0,0,2,4,50.0,2,36,10,27.8,24,11,1,10,3,0,7,12,17,38,1,Matches
959,Lucas Hernández\c3ee18ef,fr FRA,DF,Bayern Munich,de Bundesliga,25-287,1996,9.2,16,15,10,6,0,9,14,64.3,5,74,34,45.9,45,21,8,15,3,0,12,15,31,28,0,Matches
960,Mario Hernández\90162357,es ESP,DF,Rayo Vallecano,es La Liga,22-307,1999,1.3,2,2,2,0,0,1,3,33.3,2,19,6,31.6,10,5,4,0,0,0,0,4,6,2,0,Matches
961,Theo Hernández\d4c9725f,fr FRA,DF,Milan,it Serie A,24-053,1997,8.5,10,8,7,1,2,3,6,50.0,3,93,28,30.1,35,39,19,8,0,0,8,18,28,7,2,Matches
962,Hernani\6f5ead86,br BRA,FWMF,Genoa,it Serie A,27-246,1994,2.5,3,1,1,1,1,2,8,25.0,6,63,11,17.5,12,36,15,5,0,0,5,2,5,1,0,Matches
963,Ander Herrera\436a9dd0,es ESP,MF,Paris S-G,fr Ligue 1,32-106,1989,8.5,20,12,5,9,6,8,27,29.6,19,161,47,29.2,35,80,46,15,7,0,8,14,34,7,0,Matches
964,Héctor Herrera\a8542814,mx MEX,MF,Atlético Madrid,es La Liga,31-223,1990,2.6,9,7,7,2,0,2,4,50.0,2,46,19,41.3,21,17,8,3,0,0,3,3,12,8,0,Matches
