Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
1251,Jamie Leweling\13fe7b69,de GER,FWMF,Greuther Fürth,de Bundesliga,20-275,2001,6.3,116,111,5,0,1,25,5,17,0,0,0,0,76,19,21,25,84,3,0,2,70,0,6,5,8,Matches
1252,Jamal Lewis\efb9215a,nir NIR,DF,Newcastle Utd,eng Premier League,23-307,1998,0.1,6,6,0,0,0,0,0,0,0,0,0,0,5,1,0,5,1,0,0,0,6,0,0,0,0,Matches
1253,Luca Lezzerini\c9c32262,it ITA,GK,Venezia,it Serie A,26-249,1995,1.5,54,37,17,4,0,2,0,0,0,0,0,0,43,1,10,4,36,0,0,14,51,0,1,0,0,Matches
1254,Ben Lhassine Kone\7452c7a8,ci CIV,MF,Torino,it Serie A,21-259,2000,0.9,36,36,0,0,0,11,2,0,0,0,0,0,30,1,5,34,0,1,0,0,30,0,2,0,1,Matches
1255,Dimitri Liénard\f7691f63,fr FRA,DFMF,Strasbourg,fr Ligue 1,33-288,1988,8.8,580,473,107,15,0,54,38,39,27,4,17,3,310,115,155,412,83,17,65,0,425,0,14,21,23,Matches
1256,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,25-140,1996,13.0,674,642,32,29,1,60,16,1,0,0,0,0,520,60,94,90,535,36,3,0,598,0,14,11,5,Matches
1257,Matthijs de Ligt\d6e53a3a,nl NED,DF,Juventus,it Serie A,22-108,1999,9.4,491,471,20,15,0,41,10,2,0,0,0,0,391,37,63,93,356,21,3,3,438,1,6,4,3,Matches
1258,Isaac Lihadji\57a46f3f,fr FRA,MFDF,Lille,fr Ligue 1,19-232,2002,0.7,39,35,4,0,0,8,1,5,2,2,0,0,27,6,6,28,8,1,2,0,26,0,0,2,4,Matches
1259,Anderson Lima\59be3a74,br BRA,MF,Lazio,it Serie A,22-066,1999,0.2,8,8,0,0,0,1,0,0,0,0,0,0,6,1,1,1,7,0,0,0,7,0,1,0,0,Matches
1260,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,27-134,1994,8.3,446,435,11,10,2,56,18,0,0,0,0,0,350,41,55,70,342,21,1,3,399,1,2,6,4,Matches
1261,Jesper Lindstrøm\37dc1a48,dk DEN,FWMF,Eint Frankfurt,de Bundesliga,21-272,2000,6.2,150,144,6,0,0,26,5,15,2,1,0,0,103,29,18,28,105,9,2,3,95,0,5,12,9,Matches
1262,Karol Linetty\d023d70f,pl POL,MFFW,Torino,it Serie A,26-299,1995,8.4,228,218,10,1,0,43,1,3,9,1,3,1,154,41,33,76,134,14,0,1,181,0,2,11,9,Matches
1263,Jesse Lingard\810e3c74,eng ENG,FW,Manchester Utd,eng Premier League,28-348,1992,0.8,44,43,1,0,0,5,1,4,0,0,0,0,33,9,2,5,38,1,0,0,39,0,1,0,1,Matches
1264,Pol Lirola\ff800ed8,es ESP,DFMF,Marseille,fr Ligue 1,24-107,1997,7.0,362,314,48,8,1,58,6,22,2,1,0,0,238,80,44,14,296,7,37,2,282,3,3,17,14,Matches
1265,Valentino Livramento\afed6722,eng ENG,DF,Southampton,eng Premier League,19-016,2002,12.9,594,473,121,11,0,71,10,30,0,0,0,0,348,125,121,43,407,30,110,1,459,0,11,28,17,Matches
1266,Dejan Ljubicic\c455a2b2,at AUT,MF,Köln,de Bundesliga,24-051,1997,10.0,326,322,4,3,0,60,9,17,0,0,0,0,232,44,50,30,274,11,0,5,246,1,3,16,18,Matches
1267,Diego Llorente\bba30585,es ESP,DF,Leeds United,eng Premier League,28-104,1993,8.1,459,439,20,15,2,59,18,0,0,0,0,0,320,48,91,108,317,21,5,3,367,1,10,13,10,Matches
1268,Marcos Llorente\02c15616,es ESP,MFDF,Atlético Madrid,es La Liga,26-302,1995,8.5,409,375,34,0,0,47,7,29,0,0,0,0,293,65,51,23,341,6,33,3,327,3,8,12,20,Matches
1269,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,34-337,1986,12.0,315,191,124,20,1,14,6,0,0,0,0,0,152,8,155,208,42,0,0,41,228,1,5,4,0,Matches
1270,Giovani Lo Celso\d7553721,ar ARG,MFFW,Tottenham,eng Premier League,25-233,1996,2.4,128,115,13,3,1,22,5,1,10,2,3,2,96,16,16,107,19,1,0,1,98,0,0,8,8,Matches
1271,Julen Lobete\a952a529,es ESP,FWMF,Real Sociedad,es La Liga,21-071,2000,3.0,55,51,4,1,0,10,0,0,0,0,0,0,45,6,4,5,45,1,0,0,42,0,0,3,2,Matches
1272,Stanislav Lobotka\e1cbb531,sk SVK,MF,Napoli,it Serie A,27-003,1994,2.0,138,135,3,1,0,25,1,0,2,0,1,0,122,11,5,20,115,2,0,0,127,0,2,2,3,Matches
1273,Jürgen Locadia\6cc47ae1,nl NED,FW,Brighton,eng Premier League,28-021,1993,0.3,3,3,0,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,Matches
1274,Manuel Locatelli\a8a874f1,it ITA,MF,Juventus,it Serie A,23-324,1998,10.9,583,549,34,30,3,91,31,1,2,1,1,0,415,61,107,125,433,12,2,2,481,3,15,19,12,Matches
1275,Banzouzi Locko\6bf7cabe,fr FRA,DFFW,Reims,fr Ligue 1,19-206,2002,1.5,63,52,11,1,0,5,2,5,0,0,0,0,37,16,10,44,7,1,10,0,51,0,2,3,0,Matches
1276,Renan Lodi\ed9f7cfe,br BRA,DF,Atlético Madrid,es La Liga,23-234,1998,3.4,204,180,24,1,0,19,5,17,1,0,0,0,128,40,36,144,23,10,22,1,161,0,6,8,9,Matches
1277,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Chelsea,eng Premier League,25-309,1996,3.0,199,198,1,1,0,29,2,0,0,0,0,0,171,18,10,10,178,6,0,0,180,0,0,10,1,Matches
1278,Shane Long\9f472354,ie IRL,MF,Southampton,eng Premier League,34-310,1987,0.2,4,4,0,0,0,2,1,1,0,0,0,0,1,0,3,0,2,0,0,0,1,0,0,0,0,Matches
1279,Sean Longstaff\a2b105e0,eng ENG,MF,Newcastle Utd,eng Premier League,24-029,1997,8.1,345,323,22,16,0,77,11,1,1,1,0,0,250,38,57,58,264,14,1,2,281,2,3,9,7,Matches
1280,Ademola Lookman\7c104bb7,eng ENG,FWMF,Leicester City,eng Premier League,24-039,1997,4.3,145,141,4,3,1,33,1,9,0,0,0,0,123,13,9,35,110,0,0,0,108,1,2,6,10,Matches
1281,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,31-058,1990,11.8,385,273,112,22,0,17,5,0,0,0,0,0,269,21,95,223,91,0,1,61,332,0,5,1,1,Matches
1282,David López\f03f284b,es ESP,MF,Espanyol,es La Liga,32-050,1989,4.9,231,222,9,9,1,39,2,0,0,0,0,0,167,27,37,35,170,17,0,0,192,0,4,4,6,Matches
1283,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,40-025,1981,14.0,466,276,190,59,0,12,11,0,0,0,0,0,240,23,203,65,304,0,0,69,332,1,12,3,1,Matches
1284,Javi López\e9ada8cf,es ESP,DF,Alavés,es La Liga,19-331,2002,1.2,52,36,16,2,0,7,0,3,0,0,0,0,31,8,13,33,2,3,14,0,40,0,0,1,1,Matches
1285,Maxime Lopez\20094685,fr FRA,MF,Sassuolo,it Serie A,23-359,1997,11.1,871,846,25,24,0,91,11,1,0,0,0,0,744,63,64,92,763,13,1,1,812,0,3,13,6,Matches
1286,Pau López\20b9f052,es ESP,GK,Marseille,fr Ligue 1,26-350,1994,9.0,336,259,77,15,0,32,5,0,0,0,0,0,232,23,81,209,84,1,0,38,278,0,10,4,0,Matches
1287,Unai López\88050721,es ESP,MF,Rayo Vallecano,es La Liga,26-029,1995,5.5,363,328,35,18,0,73,24,5,16,8,6,0,239,51,73,11,334,12,1,1,294,1,10,12,5,Matches
1288,Dion Lopy\64c14d49,sn SEN,MF,Reims,fr Ligue 1,19-299,2002,2.3,82,82,0,0,0,17,7,0,0,0,0,0,58,12,12,9,67,3,0,0,70,0,2,4,2,Matches
1289,Samuel Loric\9004f318,fr FRA,DF,Lorient,fr Ligue 1,21-146,2000,1.0,37,33,4,0,0,10,0,3,0,0,0,0,22,9,6,26,2,4,4,0,27,0,1,2,2,Matches
1290,Anthony Losilla\07c7eb0c,fr FRA,MF,Bochum,de Bundesliga,35-263,1986,12.6,403,388,15,13,0,67,22,4,0,0,0,0,222,63,118,49,286,45,1,2,318,1,8,15,7,Matches
1291,Jordan Lotomba\fc4cf6a7,ch SUI,DF,Nice,fr Ligue 1,23-060,1998,5.3,304,261,43,3,1,24,3,11,0,0,0,0,207,56,41,21,225,7,40,5,255,3,3,12,7,Matches
1292,Imran Louza\e1df6989,ma MAR,MF,Watford,eng Premier League,22-211,1999,1.3,57,52,5,2,1,3,3,3,3,3,0,0,32,7,18,38,13,5,0,0,41,0,1,2,0,Matches
1293,Matteo Lovato\5fa57166,it ITA,DFMF,Atalanta,it Serie A,21-287,2000,3.4,196,191,5,5,0,22,3,1,0,0,0,0,150,15,31,16,156,12,0,0,167,0,3,3,2,Matches
1294,Eduard Löwen\70678132,de GER,MF,Bochum,de Bundesliga,24-304,1997,8.1,313,252,61,30,1,70,32,19,28,12,11,2,154,58,101,38,246,11,1,4,213,6,6,11,13,Matches
1295,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,32-172,1989,12.0,544,413,131,13,2,59,15,25,0,0,0,0,218,138,188,39,349,27,118,3,373,4,14,15,25,Matches
1296,Anthony Lozano\38699c72,hn HON,FWMF,Cádiz,es La Liga,28-217,1993,7.2,118,111,7,0,1,34,4,8,0,0,0,0,66,25,27,16,86,7,0,0,79,0,0,9,8,Matches
1297,Hirving Lozano\a69e4806,mx MEX,FW,Napoli,it Serie A,26-121,1995,6.3,183,178,5,0,1,37,2,14,1,0,0,0,139,26,18,13,156,8,4,1,140,0,3,9,13,Matches
1298,Jean Lucas\a99138af,br BRA,MF,Monaco,fr Ligue 1,23-159,1998,5.4,361,321,40,14,1,60,16,10,25,10,14,0,261,42,58,24,318,5,1,7,298,2,3,17,5,Matches
1299,Anderson Lucoqui\5569bf9a,ao ANG,DF,Mainz 05,de Bundesliga,24-145,1997,5.5,155,121,34,0,0,23,1,6,0,0,0,0,55,38,62,96,16,6,34,0,92,0,7,8,8,Matches
1300,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,26-187,1995,10.4,445,348,97,8,0,44,19,30,1,1,0,0,204,90,151,296,38,14,88,0,324,1,7,8,17,Matches
1301,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,34-128,1987,12.3,326,295,31,7,0,68,19,28,11,4,5,1,190,73,63,56,240,8,7,2,224,3,9,13,20,Matches
1302,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,31-327,1990,10.5,550,522,28,26,0,73,6,2,0,0,0,0,403,66,81,384,85,41,2,2,478,0,5,9,4,Matches
1303,Florentino Luís\881cd6be,pt POR,MF,Getafe,es La Liga,22-101,1999,6.4,256,253,3,3,0,57,6,1,0,0,0,0,187,32,37,19,216,15,0,0,222,0,6,10,6,Matches
1304,Douglas Luiz\6f7d826d,br BRA,MF,Aston Villa,eng Premier League,23-203,1998,7.8,298,271,27,12,1,57,11,7,14,12,1,1,197,43,58,26,246,18,1,1,239,1,9,7,3,Matches
1305,Romelu Lukaku\5eae500a,be BEL,FW,Chelsea,eng Premier League,28-199,1993,6.8,111,103,8,0,5,33,0,4,0,0,0,0,80,19,12,61,30,7,0,5,83,0,0,9,4,Matches
1306,Castello Lukeba\5b9512c5,fr FRA,DF,Lyon,fr Ligue 1,18-346,2002,1.5,119,117,2,1,0,5,1,0,0,0,0,0,112,5,2,96,17,2,1,1,116,0,0,0,0,Matches
1307,Dodi Lukebakio\0c61c77c,be BEL,FW,Hertha BSC,de Bundesliga,24-065,1997,2.0,36,33,3,0,0,12,1,1,1,1,0,0,24,8,4,26,7,0,1,0,27,0,0,2,2,Matches
1308,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Wolfsburg,de Bundesliga,24-065,1997,6.5,197,190,7,1,0,48,6,13,0,0,0,0,144,20,33,129,46,7,4,3,147,1,3,7,7,Matches
1309,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,25-107,1996,11.5,609,579,30,26,1,77,15,6,2,0,0,0,465,76,68,113,457,24,2,3,542,1,7,8,12,Matches
1310,Levi Lumeka\199ff86e,eng ENG,DFFW,Troyes,fr Ligue 1,23-084,1998,0.7,17,16,1,0,0,5,0,3,0,0,0,0,12,2,3,3,13,0,1,0,10,0,0,3,1,Matches
1311,Sebastiano Luperto\997fff07,it ITA,DF,Empoli,it Serie A,25-083,1996,7.1,278,257,21,13,0,20,7,0,0,0,0,0,206,18,54,227,34,9,4,1,237,2,4,7,1,Matches
1312,Andreas Luthe\7fe12375,de GER,GK,Union Berlin,de Bundesliga,34-263,1987,12.0,434,301,133,38,0,31,2,0,0,0,0,0,203,14,217,39,315,2,0,58,280,1,7,4,0,Matches
1313,Lyanco\b5bf1770,br BRA,DF,Southampton,eng Premier League,24-300,1997,1.6,69,69,0,0,0,10,1,1,0,0,0,0,41,8,20,2,59,5,0,0,51,0,1,3,0,Matches
1314,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,28-037,1993,10.0,358,266,92,12,0,31,14,27,9,3,5,1,155,73,130,260,12,10,70,1,227,0,12,11,23,Matches
1315,Alexis Mac Allister\83d074ff,ar ARG,FWMF,Brighton,eng Premier League,22-339,1998,3.3,146,140,6,5,0,25,7,1,1,0,1,0,115,13,18,12,127,4,0,0,119,0,4,8,3,Matches
1316,Deiver Machado\b3f8bdef,co COL,DF,Lens,fr Ligue 1,28-087,1993,3.4,118,90,28,1,0,12,3,10,0,0,0,0,63,41,14,73,11,6,27,0,97,0,2,4,5,Matches
1317,Darwin Machís\ed6ea4d9,ve VEN,MFFW,Granada,es La Liga,28-294,1993,5.8,143,139,4,0,0,38,12,17,2,2,0,0,84,21,38,24,109,4,1,2,90,1,6,7,8,Matches
1318,Yvann Macon\0bb6e193,fr FRA,DF,Saint-Étienne,fr Ligue 1,23-058,1998,6.8,421,335,86,7,0,41,18,17,0,0,0,0,254,104,63,50,277,11,79,0,336,1,7,17,19,Matches
1319,James Maddison\ee38d9c5,eng ENG,MFFW,Leicester City,eng Premier League,25-005,1996,7.2,247,220,27,12,2,52,6,8,12,2,5,1,178,28,41,27,211,4,0,1,183,1,5,10,6,Matches
1320,Niki Mäenpää\14a96e1c,fi FIN,GK,Venezia,it Serie A,36-309,1985,5.5,168,116,52,13,0,6,4,0,0,0,0,0,103,8,57,17,112,0,0,31,122,0,5,2,1,Matches
1321,Pablo Maffeo\5db04597,es ESP,DF,Mallorca,es La Liga,24-139,1997,12.3,540,389,151,11,1,80,12,26,0,0,0,0,249,105,186,42,313,27,140,4,373,4,6,22,16,Matches
1322,Giulio Maggiore\957e4c87,it ITA,MF,Spezia,it Serie A,23-261,1998,11.0,432,429,3,0,3,80,9,5,0,0,0,0,288,65,79,66,336,14,1,6,333,1,9,17,12,Matches
1323,Matej Maglica\36cf2caf,hr CRO,DF,Stuttgart,de Bundesliga,23-064,1998,0.1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
1324,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,37-016,1984,1.6,130,119,11,11,0,24,4,0,0,0,0,0,100,8,22,13,108,5,0,0,115,0,1,4,1,Matches
1325,Giangiacomo Magnani\cce9f582,it ITA,DF,Hellas Verona,it Serie A,26-055,1995,4.2,173,169,4,2,0,28,5,1,0,0,0,0,114,24,35,34,123,7,0,1,139,1,5,1,4,Matches
1326,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,23-182,1998,6.5,276,270,6,6,0,46,15,2,0,0,0,0,205,28,43,35,231,5,0,1,228,1,5,9,7,Matches
1327,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,28-268,1993,10.5,536,515,21,20,0,76,22,0,0,0,0,0,413,39,84,91,406,21,1,3,479,2,10,6,3,Matches
1328,Riyad Mahrez\892d5bb1,dz ALG,FW,Manchester City,eng Premier League,30-280,1991,3.3,212,197,15,1,1,30,6,11,9,4,0,2,165,13,34,190,14,2,5,0,181,0,2,7,5,Matches
1329,Arne Maier\ab700320,de GER,MF,Augsburg,de Bundesliga,22-324,1999,7.1,258,230,28,7,1,63,12,9,17,7,10,0,142,48,68,26,216,11,1,0,183,2,4,11,7,Matches
1330,Habib Maïga\e768de1f,ci CIV,MFDF,Metz,fr Ligue 1,25-331,1996,10.2,451,428,23,3,2,56,12,13,0,0,0,0,323,57,71,37,367,20,20,1,368,1,8,11,6,Matches
1331,Mike Maignan\fcb38f57,fr FRA,GK,Milan,it Serie A,26-148,1995,7.0,231,181,50,12,0,12,4,0,0,0,0,0,140,4,87,20,172,0,0,33,180,0,2,7,0,Matches
1332,Ainsley Maitland-Niles\e3a5814e,eng ENG,MF,Arsenal,eng Premier League,24-091,1997,3.0,136,131,5,4,0,22,2,1,0,0,0,0,99,10,27,18,104,9,1,0,105,0,4,9,2,Matches
1333,Abdul Majeed Waris\46907171,gh GHA,MFDF,Strasbourg,fr Ligue 1,30-070,1991,2.2,91,87,4,0,1,9,2,4,0,0,0,0,70,14,7,2,83,0,4,1,71,1,1,5,3,Matches
1334,Lovro Majer\fc46aab1,hr CRO,MF,Rennes,fr Ligue 1,23-315,1998,2.7,168,155,13,2,2,24,9,8,9,3,4,0,127,13,28,145,17,3,2,1,131,3,6,6,2,Matches
1335,Jean-Victor Makengo\22bfb57e,fr FRA,MF,Udinese,it Serie A,23-169,1998,7.7,212,212,0,0,1,48,2,2,0,0,0,0,171,19,22,178,20,9,0,0,177,0,2,9,10,Matches
1336,Béni Makouana\654f49ca,cg CGO,FWMF,Montpellier,fr Ligue 1,19-061,2002,1.3,32,31,1,0,0,6,0,1,0,0,0,0,21,6,5,4,24,2,1,0,22,0,0,1,5,Matches
1337,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,26-306,1995,14.2,399,382,17,6,0,63,10,3,2,0,0,0,263,49,87,43,297,39,6,3,315,1,9,8,5,Matches
1338,Nikola Maksimović\16b9d5cf,rs SRB,DF,Genoa,it Serie A,30-003,1991,4.6,235,211,24,13,0,10,10,1,0,0,0,0,185,17,33,27,190,15,0,1,211,0,0,7,1,Matches
1339,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,30-120,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1340,Daniel Maldini\801831fe,it ITA,MF,Milan,it Serie A,20-048,2001,1.2,31,29,2,1,0,11,1,1,0,0,0,0,19,9,3,0,29,1,0,0,20,1,1,4,1,Matches
1341,Youssef Maleh\4c8845f7,it ITA,MF,Fiorentina,it Serie A,23-098,1998,2.3,93,91,2,0,0,12,2,3,0,0,0,0,68,9,16,67,17,5,1,2,73,1,2,3,5,Matches
1342,Donyell Malen\864163f3,nl NED,FW,Dortmund,de Bundesliga,22-313,1999,9.1,265,254,11,1,0,57,5,16,1,0,0,0,214,27,24,13,235,5,3,6,199,1,2,14,8,Matches
1343,Ruslan Malinovskyi\48d5bd33,ua UKR,FWMF,Atalanta,it Serie A,28-208,1993,9.0,446,399,47,9,2,74,34,13,35,15,15,5,300,49,97,366,60,8,2,1,322,1,14,17,18,Matches
1344,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,30-159,1991,10.3,652,533,119,10,0,76,5,39,0,0,0,0,365,149,138,73,429,22,109,2,495,4,10,20,19,Matches
1345,Lennard Maloney\75402e99,us USA,DF,Dortmund,de Bundesliga,22-051,1999,0.0,12,12,0,0,0,1,0,0,0,0,0,0,10,0,2,3,9,0,0,0,10,0,0,0,0,Matches
1346,Mickael Malsa\bbc19252,mq MTQ,MF,Levante,es La Liga,26-047,1995,5.1,214,208,6,6,3,28,4,0,0,0,0,0,147,23,44,19,181,7,0,2,180,0,2,5,2,Matches
1347,Giorgi Mamardashvili\d4b73232,ge GEO,GK,Valencia,es La Liga,21-060,2000,6.0,154,87,67,22,0,10,7,0,0,0,0,0,46,5,103,92,36,0,0,21,91,1,5,0,1,Matches
1348,Rey Manaj\7703afb6,al ALB,FWMF,Spezia,it Serie A,24-277,1997,2.8,104,92,12,2,0,28,3,2,1,0,1,0,83,10,11,10,83,1,0,0,86,0,3,2,4,Matches
1349,Hianga Mananga Mbock\0f86995c,fr FRA,MF,Brest,fr Ligue 1,21-335,1999,7.8,258,248,10,9,0,53,7,0,0,0,0,0,221,22,15,48,194,6,1,1,231,0,1,8,2,Matches
1350,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,32-141,1989,15.0,953,923,30,24,0,66,33,0,0,0,0,0,768,74,111,92,821,28,6,2,869,1,11,13,11,Matches
1351,Gianluca Mancini\5aa53281,it ITA,DF,Roma,it Serie A,25-225,1996,13.0,835,801,34,25,0,61,20,3,0,0,0,0,675,43,117,63,725,25,3,3,745,1,4,11,6,Matches
1352,Leonardo Mancuso\311027cb,it ITA,FW,Empoli,it Serie A,29-186,1992,4.7,79,70,9,0,0,16,1,6,0,0,0,0,49,14,16,17,52,3,1,3,54,0,1,5,2,Matches
1353,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,36-245,1985,4.0,117,82,35,5,0,8,1,0,0,0,0,0,86,7,24,21,77,0,0,15,102,0,1,1,0,Matches
1354,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,27-311,1994,11.0,648,518,130,14,0,49,3,11,0,0,0,0,416,138,94,433,71,24,116,0,540,5,5,17,10,Matches
1355,Aïssa Mandi\fbd6378b,dz ALG,DF,Villarreal,es La Liga,30-037,1991,7.0,467,446,21,20,0,44,20,0,0,0,0,0,415,20,32,42,407,10,1,0,443,0,3,5,3,Matches
1356,Rolando Mandragora\c7259b83,it ITA,MF,Torino,it Serie A,24-152,1997,5.1,282,246,36,22,0,36,7,7,9,5,2,0,192,32,58,209,50,16,1,0,238,0,2,3,3,Matches
1357,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,29-232,1992,12.2,398,393,5,1,1,79,9,22,0,0,0,0,291,60,47,101,270,9,4,6,281,5,10,35,19,Matches
1358,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,23-255,1998,6.4,258,253,5,3,0,49,2,1,0,0,0,0,219,20,19,45,200,5,0,5,217,0,6,6,8,Matches
1359,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,34-213,1987,13.2,789,715,74,44,0,110,53,13,30,8,18,1,531,82,176,599,149,33,0,1,641,1,15,19,15,Matches
1360,Ricardo Mangas\eef2d8ce,pt POR,DF,Bordeaux,fr Ligue 1,23-254,1998,12.5,537,448,89,10,0,69,18,15,0,0,0,0,337,98,102,350,82,17,79,1,439,0,2,26,16,Matches
1361,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,30-167,1991,3.5,230,223,7,5,0,16,10,0,0,0,0,0,194,15,21,30,186,10,0,0,217,1,1,4,1,Matches
1362,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,27-207,1994,6.5,178,143,35,0,0,23,2,5,0,0,0,0,94,41,43,9,118,13,35,0,131,1,7,9,4,Matches
1363,Myziane Maolida\706a60e1,fr FRA,MFFW,Nice,fr Ligue 1,22-287,1999,0.4,7,7,0,0,0,1,0,0,0,0,0,0,6,0,1,2,4,1,0,0,4,0,0,1,1,Matches
1364,Myziane Maolida\706a60e1,fr FRA,FW,Hertha BSC,de Bundesliga,22-287,1999,1.8,45,45,0,0,0,20,3,5,0,0,0,0,29,9,7,13,26,1,0,2,25,0,1,1,5,Matches
1365,Sekou Mara\3544641e,fr FRA,FW,Bordeaux,fr Ligue 1,19-121,2002,4.5,99,88,11,0,0,35,4,2,0,0,0,0,60,23,16,14,66,6,0,3,65,0,8,6,6,Matches
1366,Maranhão\ae86d473,br BRA,FWMF,Valencia,es La Liga,25-039,1996,4.9,86,78,8,0,0,25,3,2,2,1,1,0,46,21,19,10,54,8,2,1,58,2,1,2,3,Matches
1367,Nikola Maraš\b9d0446f,rs SRB,DF,Rayo Vallecano,es La Liga,25-344,1995,3.1,87,82,5,5,0,19,5,0,0,0,0,0,58,8,21,9,61,14,0,0,72,1,2,1,2,Matches
1368,Fernando Marçal\9ae9eaea,br BRA,DF,Wolves,eng Premier League,32-282,1989,7.6,417,341,76,3,1,50,12,28,1,0,1,0,239,95,83,301,27,13,72,1,328,5,8,16,13,Matches
1369,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,33-200,1988,1.0,80,73,7,0,0,4,2,7,0,0,0,0,51,18,11,59,13,1,7,0,60,1,4,2,4,Matches
1370,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,34-192,1987,2.0,165,162,3,2,0,20,5,1,0,0,0,0,138,16,11,12,140,4,1,0,149,0,2,2,1,Matches
1371,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,27-131,1994,6.3,250,219,31,5,0,42,18,11,12,3,7,0,159,34,57,204,17,9,14,2,186,0,4,6,8,Matches
1372,Riccardo Marchizza\91d0fabf,it ITA,DF,Empoli,it Serie A,23-247,1998,11.5,507,380,127,6,0,48,11,22,1,0,0,0,247,127,133,322,51,9,120,0,360,4,4,13,29,Matches
1373,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,29-286,1992,13.0,935,858,77,43,3,66,20,1,0,0,0,0,737,70,128,744,135,37,2,1,837,2,6,13,5,Matches
1374,Iván Marcone\b14f755d,ar ARG,MF,Elche,es La Liga,31-178,1990,3.9,179,171,8,8,0,35,8,0,0,0,0,0,127,25,27,9,155,8,0,4,152,0,3,4,7,Matches
1375,Óscar de Marcos\9f323c71,es ESP,DF,Athletic Club,es La Liga,32-228,1989,3.9,211,160,51,8,0,21,3,9,0,0,0,0,121,45,45,6,145,12,43,0,160,0,2,9,12,Matches
1376,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,28-089,1993,2.0,86,85,1,1,0,8,3,0,0,0,0,0,64,7,15,60,13,11,0,0,78,0,1,1,1,Matches
1377,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,26-312,1995,9.0,387,366,21,20,0,23,13,0,0,0,0,0,300,22,65,52,304,22,1,2,353,2,2,2,2,Matches
1378,Mariano\5c4dc0ff,do DOM,FW,Real Madrid,es La Liga,28-119,1993,1.0,16,14,2,0,1,4,0,0,0,0,0,0,8,3,5,3,11,0,0,1,13,0,0,0,2,Matches
1379,Răzvan Marin\7fac99d4,ro ROU,MF,Cagliari,it Serie A,25-189,1996,13.9,581,499,82,34,3,65,21,10,35,11,21,0,390,64,127,72,482,16,3,4,466,3,13,19,9,Matches
1380,Guillermo Maripán\d9764034,cl CHI,DF,Monaco,fr Ligue 1,27-206,1994,6.2,464,454,10,6,0,36,18,0,0,0,0,0,393,26,45,39,414,7,0,0,425,1,5,5,4,Matches
1381,Omar Marmoush\0e0102eb,eg EGY,FW,Wolfsburg,de Bundesliga,22-294,1999,0.3,9,8,1,0,0,6,0,0,0,0,0,0,5,3,1,0,7,0,1,0,6,0,0,1,1,Matches
