Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2030,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,34,1983,35,33,2719,30.2,19,5,12,7,8,4,0,0.63,0.17,0.79,0.40,0.56,16.7,10.6,5.6,16.2,0.55,0.19,0.74,0.35,0.54,Matches
2031,Robin Quaison\74c7c2db,se SWE,FW,Mainz 05,de Bundesliga,23,1993,24,15,1409,15.7,4,1,4,0,0,3,0,0.26,0.06,0.32,0.26,0.32,5.6,5.6,1.4,7.0,0.36,0.09,0.45,0.36,0.45,Matches
2032,Collin Quaner\19b8b0b9,de GER,FWMF,Huddersfield,eng Premier League,26,1991,26,13,1280,14.2,0,4,0,0,0,4,0,0.00,0.28,0.28,0.00,0.28,1.8,1.8,2.4,4.3,0.13,0.17,0.30,0.13,0.30,Matches
2033,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,es La Liga,21,1995,21,14,1110,12.3,2,4,2,0,0,3,1,0.16,0.32,0.49,0.16,0.49,2.1,2.1,3.5,5.6,0.17,0.29,0.46,0.17,0.46,Matches
2034,Adrien Rabiot\8794e251,fr FRA,MF,Paris S-G,fr Ligue 1,22,1995,33,27,2364,26.3,1,4,1,0,0,2,0,0.04,0.15,0.19,0.04,0.19,1.7,1.7,3.3,4.9,0.06,0.12,0.19,0.06,0.19,Matches
2035,Nemanja Radoja\b5dd3469,rs SRB,MF,Celta Vigo,es La Liga,24,1993,26,11,1105,12.3,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,0.6,1.3,0.06,0.05,0.10,0.06,0.10,Matches
2036,Ivan Radovanović\023937a9,rs SRB,MF,Chievo,it Serie A,28,1988,35,35,3140,34.9,1,1,1,0,0,6,1,0.03,0.03,0.06,0.03,0.06,0.7,0.7,0.6,1.3,0.02,0.02,0.04,0.02,0.04,Matches
2037,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,30,1986,31,31,2588,28.8,0,1,0,0,0,9,2,0.00,0.03,0.03,0.00,0.03,0.4,0.4,0.7,1.0,0.01,0.02,0.04,0.01,0.04,Matches
2038,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,27,1990,24,22,1813,20.1,1,2,1,0,0,9,0,0.05,0.10,0.15,0.05,0.15,1.0,1.0,3.5,4.4,0.05,0.17,0.22,0.05,0.22,Matches
2039,Rafael\dd06d56c,br BRA,GK,Cagliari,it Serie A,35,1982,10,8,794,8.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2040,Raffael\791af558,br BRA,FW,M'Gladbach,de Bundesliga,32,1985,27,23,2071,23.0,9,1,8,1,1,0,0,0.39,0.04,0.43,0.35,0.39,7.4,6.6,4.2,10.8,0.32,0.18,0.50,0.29,0.47,Matches
2041,Rafinha\0c2ac3cb,br BRA,MFFW,Inter,it Serie A,24,1993,17,12,1043,11.6,2,2,2,0,0,1,0,0.17,0.17,0.35,0.17,0.35,2.0,2.0,2.9,4.9,0.17,0.25,0.42,0.17,0.42,Matches
2042,Rafinha\d003e213,br BRA,DF,Bayern Munich,de Bundesliga,31,1985,27,19,1851,20.6,1,2,1,0,0,4,0,0.05,0.10,0.15,0.05,0.15,0.5,0.5,2.1,2.6,0.03,0.10,0.13,0.03,0.13,Matches
2043,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,33,1984,20,18,1606,17.8,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,0.6,0.6,0.1,0.8,0.04,0.01,0.04,0.04,0.04,Matches
2044,Antonino Ragusa\e967e202,it ITA,FWMF,Sassuolo,it Serie A,27,1990,30,7,825,9.2,0,1,0,0,0,6,0,0.00,0.11,0.11,0.00,0.11,2.6,2.6,0.8,3.4,0.29,0.08,0.37,0.29,0.37,Matches
2045,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,23,1994,1,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2046,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,29,1988,35,31,2835,31.5,1,5,1,0,0,4,0,0.03,0.16,0.19,0.03,0.19,1.9,1.9,4.0,5.9,0.06,0.13,0.19,0.06,0.19,Matches
2047,André Ramalho\7483d9f9,br BRA,DF,Leverkusen,de Bundesliga,25,1992,3,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2048,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,24,1993,26,25,2298,25.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,1.6,1.6,0.1,1.6,0.06,0.00,0.06,0.06,0.06,Matches
2049,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,31,1985,33,33,2955,32.8,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.5,1.5,1.2,2.8,0.05,0.04,0.08,0.05,0.08,Matches
2050,Benito Ramírez\db714daf,es ESP,FWMF,Las Palmas,es La Liga,22,1995,4,1,166,1.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.02,0.03,0.01,0.03,Matches
2051,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,26,1990,37,28,2214,24.6,3,6,3,0,0,9,0,0.12,0.24,0.37,0.12,0.37,4.0,4.0,5.2,9.1,0.16,0.21,0.37,0.16,0.37,Matches
2052,Sandro Ramírez\833fb62e,es ESP,FWMF,Sevilla,es La Liga,22,1995,13,7,717,8.0,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,2.3,2.3,0.5,2.8,0.29,0.06,0.35,0.29,0.35,Matches
2053,Sandro Ramírez\833fb62e,es ESP,FWMF,Everton,eng Premier League,22,1995,8,3,278,3.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.29,0.00,0.29,0.29,0.29,Matches
2054,Toño Ramírez\dc4511f3,es ESP,GK,Real Sociedad,es La Liga,30,1986,4,3,316,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2055,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,32,1984,16,15,1302,14.5,3,0,3,0,0,4,0,0.21,0.00,0.21,0.21,0.21,0.9,0.9,0.0,0.9,0.06,0.00,0.06,0.06,0.06,Matches
2056,Omar Ramos\0657888a,es ESP,FWMF,Leganés,es La Liga,29,1988,23,18,1448,16.1,0,1,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,0.5,0.5,1.9,2.4,0.03,0.12,0.15,0.03,0.15,Matches
2057,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,31,1986,26,26,2289,25.4,4,1,2,2,3,9,2,0.16,0.04,0.20,0.08,0.12,6.0,3.7,1.0,4.8,0.24,0.04,0.28,0.15,0.19,Matches
2058,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,26,1990,24,21,1846,20.5,7,8,7,0,0,0,0,0.34,0.39,0.73,0.34,0.73,6.2,6.2,4.8,11.1,0.30,0.23,0.54,0.30,0.54,Matches
2059,Àngel Rangel\93ee387c,es ESP,DF,Swansea City,eng Premier League,34,1982,4,2,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
2060,Andrea Ranocchia\539230cf,it ITA,DF,Inter,it Serie A,29,1988,11,7,627,7.0,2,0,2,0,0,4,0,0.29,0.00,0.29,0.29,0.29,0.6,0.6,0.0,0.6,0.09,0.00,0.09,0.09,0.09,Matches
2061,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,19,1997,35,17,1813,20.1,7,5,7,0,0,3,0,0.35,0.25,0.60,0.35,0.60,6.3,6.3,3.3,9.6,0.31,0.17,0.48,0.31,0.48,Matches
2062,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,de Bundesliga,21,1996,9,5,384,4.3,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,0.9,0.9,0.4,1.2,0.20,0.08,0.29,0.20,0.29,Matches
2063,Konstantin Rausch\6435e737,ru RUS,DF,Köln,de Bundesliga,27,1990,12,11,925,10.3,0,1,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.5,0.5,0.3,0.8,0.05,0.03,0.08,0.05,0.08,Matches
2064,Yoric Ravet\4d74201d,fr FRA,MFFW,Freiburg,de Bundesliga,27,1989,10,5,498,5.5,0,2,0,0,0,0,1,0.00,0.36,0.36,0.00,0.36,0.8,0.8,1.3,2.1,0.14,0.24,0.38,0.14,0.38,Matches
2065,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,23,1993,25,21,1751,19.5,6,2,6,0,0,8,0,0.31,0.10,0.41,0.31,0.41,5.1,5.1,4.1,9.1,0.26,0.21,0.47,0.26,0.47,Matches
2066,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,22,1995,21,19,1721,19.1,0,2,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,0.1,0.1,1.2,1.3,0.00,0.06,0.07,0.00,0.07,Matches
2067,Recio\54073b28,es ESP,MF,Málaga,es La Liga,26,1991,22,21,1837,20.4,1,2,0,1,1,11,1,0.05,0.10,0.15,0.00,0.10,1.7,0.9,1.6,2.5,0.08,0.08,0.16,0.05,0.12,Matches
2068,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,23,1994,31,22,1945,21.6,1,3,1,0,0,3,0,0.05,0.14,0.19,0.05,0.19,2.5,2.5,3.7,6.2,0.12,0.17,0.29,0.12,0.29,Matches
2069,Alberto Redondo\1214f0a6,es ESP,DF,Getafe,es La Liga,20,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2070,Fabian Reese\b1823b08,de GER,FWMF,Schalke 04,de Bundesliga,19,1997,7,0,75,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.29,0.00,0.29,0.29,0.29,Matches
2071,Vasco Regini\339c6ed4,it ITA,DF,Sampdoria,it Serie A,26,1990,14,10,1077,12.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
2072,Xesc Regis\4b32b2be,es ESP,FW,Eibar,es La Liga,20,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2073,Winston Reid\562eed5c,nz NZL,DF,West Ham,eng Premier League,29,1988,17,17,1452,16.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.02,0.01,0.03,0.02,0.03,Matches
2074,Pepe Reina\e358587b,es ESP,GK,Napoli,it Serie A,34,1982,37,37,3330,37.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.01,0.01,0.00,0.01,Matches
2075,Jeff Reine-Adélaïde\d504b3e1,fr FRA,MFFW,Angers,fr Ligue 1,19,1998,10,7,440,4.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.7,0.02,0.12,0.14,0.02,0.14,Matches
2076,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,26,26,2302,25.6,2,2,2,0,0,4,0,0.08,0.08,0.16,0.08,0.16,0.7,0.7,0.4,1.1,0.03,0.01,0.04,0.03,0.04,Matches
2077,Loïc Rémy\5c2da10f,fr FRA,FW,Las Palmas,es La Liga,30,1987,12,6,766,8.5,5,0,5,0,0,1,0,0.59,0.00,0.59,0.59,0.59,3.9,3.9,0.2,4.1,0.46,0.02,0.48,0.46,0.48,Matches
2078,Loïc Rémy\5c2da10f,fr FRA,FWMF,Getafe,es La Liga,30,1987,11,6,457,5.1,3,0,2,1,1,3,1,0.59,0.00,0.59,0.39,0.39,1.7,0.9,0.3,1.2,0.33,0.05,0.39,0.18,0.24,Matches
2079,Jan Repas\e0d725fe,si SVN,MFFW,Caen,fr Ligue 1,20,1997,15,12,902,10.0,0,1,0,0,0,1,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,0.6,1.3,0.08,0.06,0.13,0.08,0.13,Matches
2080,Panagiotis Retsos\4bd00a50,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,24,18,1716,19.1,1,3,1,0,0,6,0,0.05,0.16,0.21,0.05,0.21,0.6,0.6,1.3,1.9,0.03,0.07,0.10,0.03,0.10,Matches
2081,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,28,1989,11,11,928,10.3,7,0,7,0,1,1,0,0.68,0.00,0.68,0.68,0.68,5.0,4.2,2.2,6.4,0.48,0.21,0.70,0.41,0.62,Matches
2082,Elvis Rexhbeçaj\1ae836b1,de GER,DFMF,Wolfsburg,de Bundesliga,19,1997,4,1,128,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2083,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38,38,3420,38.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2084,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,34,1983,20,15,1203,13.4,5,1,5,0,0,3,0,0.37,0.07,0.45,0.37,0.45,3.3,3.3,4.6,8.0,0.25,0.35,0.60,0.25,0.60,Matches
2085,Federico Ricca\54f5ce34,uy URU,DF,Málaga,es La Liga,22,1994,14,13,1109,12.3,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,0.1,0.1,0.2,0.3,0.01,0.02,0.02,0.01,0.02,Matches
2086,Federico Ricci\524eb8c5,it ITA,FWMF,Crotone,it Serie A,23,1994,15,10,921,10.2,1,1,1,0,0,4,0,0.10,0.10,0.20,0.10,0.20,2.3,2.3,1.6,3.9,0.22,0.16,0.38,0.22,0.38,Matches
2087,Federico Ricci\524eb8c5,it ITA,FWMF,Genoa,it Serie A,23,1994,5,2,217,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.08,0.12,0.20,0.08,0.20,Matches
2088,Declan Rice\1c7012b8,eng ENG,DFMF,West Ham,eng Premier League,18,1999,26,15,1430,15.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.01,0.00,0.01,0.01,0.01,Matches
2089,Richarlison\fa031b34,br BRA,FWMF,Watford,eng Premier League,20,1997,38,32,2823,31.4,5,4,5,0,0,4,0,0.16,0.13,0.29,0.16,0.29,10.5,10.5,3.2,13.6,0.33,0.10,0.44,0.33,0.44,Matches
2090,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,19,1997,12,6,644,7.2,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,1.0,1.0,1.1,2.1,0.15,0.16,0.31,0.15,0.31,Matches
2091,Diego Rico\d9ba39fc,es ESP,DF,Leganés,es La Liga,24,1993,26,26,2228,24.8,2,2,2,0,0,9,1,0.08,0.08,0.16,0.08,0.16,1.7,1.7,3.6,5.3,0.07,0.15,0.22,0.07,0.22,Matches
2092,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,32,1984,17,13,1171,13.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.8,1.6,0.06,0.06,0.12,0.06,0.12,Matches
2093,Sergio Rico\5f0241b2,es ESP,GK,Sevilla,es La Liga,23,1993,24,23,2156,24.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2094,Jaïro Riedewald\7a1f2c08,nl NED,MFDF,Crystal Palace,eng Premier League,20,1996,12,4,442,4.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.06,0.07,0.01,0.07,Matches
2095,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,33,1983,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2096,Luca Rigoni\4dba2a97,it ITA,MFFW,Genoa,it Serie A,32,1984,23,19,1574,17.5,2,2,2,0,0,5,0,0.11,0.11,0.23,0.11,0.23,3.8,3.8,2.0,5.7,0.22,0.11,0.33,0.22,0.33,Matches
2097,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,26,1990,15,12,933,10.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.2,0.6,0.04,0.02,0.06,0.04,0.06,Matches
2098,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,29,1988,36,35,2995,33.3,1,0,1,0,0,12,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,1.8,2.5,0.02,0.05,0.08,0.02,0.08,Matches
2099,Birk Risa\c70b221c,no NOR,FWDF,Köln,de Bundesliga,19,1998,2,1,81,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.08,0.04,0.12,0.08,0.12,Matches
2100,Marcel Risse\140afefb,de GER,DFMF,Köln,de Bundesliga,27,1989,16,13,1169,13.0,1,3,1,0,0,2,0,0.08,0.23,0.31,0.08,0.31,1.0,1.0,2.5,3.5,0.07,0.19,0.27,0.07,0.27,Matches
2101,Matt Ritchie\71ef519e,sct SCO,MFFW,Newcastle Utd,eng Premier League,27,1989,35,32,2804,31.2,3,5,3,0,0,6,0,0.10,0.16,0.26,0.10,0.26,3.7,3.7,5.5,9.2,0.12,0.18,0.30,0.12,0.30,Matches
2102,Cristian Rivera\8ef81d2d,es ESP,MF,Eibar,es La Liga,20,1997,7,2,246,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.03,0.05,0.01,0.05,Matches
2103,Emmanuel Rivière\2bae5658,fr FRA,FW,Metz,fr Ligue 1,27,1990,28,23,2009,22.3,5,2,3,2,2,1,0,0.22,0.09,0.31,0.13,0.22,11.4,9.9,1.4,11.3,0.51,0.06,0.57,0.44,0.51,Matches
2104,Jonathan Rivierez\7af0e1f8,fr FRA,DF,Metz,fr Ligue 1,28,1989,26,24,2064,22.9,0,1,0,0,0,6,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,0.6,0.7,0.01,0.02,0.03,0.01,0.03,Matches
2105,Luca Rizzo\a3e4b724,it ITA,MF,SPAL,it Serie A,25,1992,11,4,488,5.4,2,0,2,0,0,0,0,0.37,0.00,0.37,0.37,0.37,0.4,0.4,0.9,1.3,0.08,0.16,0.24,0.08,0.24,Matches
2106,Arjen Robben\09586899,nl NED,FWMF,Bayern Munich,de Bundesliga,33,1984,21,19,1507,16.7,5,5,5,0,1,0,0,0.30,0.30,0.60,0.30,0.60,5.1,4.3,4.8,9.2,0.30,0.29,0.59,0.26,0.55,Matches
2107,Rober\c00097d2,es ESP,DFMF,Levante,es La Liga,22,1995,25,19,1909,21.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.02,0.00,0.02,0.02,0.02,Matches
2108,Roberto\ba3ca78f,es ESP,GK,Málaga,es La Liga,31,1986,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
2109,Sergi Roberto\335fa267,es ESP,DF,Barcelona,es La Liga,25,1992,30,24,2225,24.7,1,7,1,0,0,3,2,0.04,0.28,0.32,0.04,0.32,0.9,0.9,3.0,4.0,0.04,0.12,0.16,0.04,0.16,Matches
2110,Connor Roberts\24fae784,wls WAL,DF,Swansea City,eng Premier League,21,1995,4,3,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2111,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,23,1994,22,22,1940,21.6,1,5,1,0,0,2,0,0.05,0.23,0.28,0.05,0.28,0.6,0.6,3.3,3.9,0.03,0.15,0.18,0.03,0.18,Matches
2112,Álex Robles\df9326db,es ESP,DF,Málaga,es La Liga,18,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2113,Hal Robson-Kanu\fb2dec57,wls WAL,FWMF,West Brom,eng Premier League,28,1989,21,8,827,9.2,2,0,2,0,0,2,1,0.22,0.00,0.22,0.22,0.22,2.9,2.9,0.6,3.5,0.32,0.06,0.38,0.32,0.38,Matches
2114,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,20,1996,8,2,264,2.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.04,0.01,0.06,0.04,0.06,Matches
2115,Rubén Rochina\ecd8c01e,es ESP,MF,Levante,es La Liga,26,1991,5,1,151,1.7,1,0,1,0,0,0,1,0.60,0.00,0.60,0.60,0.60,1.1,1.1,0.0,1.1,0.66,0.02,0.68,0.66,0.68,Matches
2116,Ronny Rodelin\1f8c7aa9,fr FRA,FWMF,Caen,fr Ligue 1,27,1989,37,36,3162,35.1,5,5,5,0,1,1,0,0.14,0.14,0.28,0.14,0.28,8.3,7.6,6.0,13.6,0.24,0.17,0.41,0.22,0.39,Matches
2117,Rodri\6434f10d,es ESP,MF,Villarreal,es La Liga,21,1996,37,36,3227,35.9,1,3,1,0,0,8,0,0.03,0.08,0.11,0.03,0.11,1.6,1.6,1.8,3.5,0.05,0.05,0.10,0.05,0.10,Matches
2118,Rodrigo\1fb1c435,es ESP,FW,Valencia,es La Liga,26,1991,37,31,2684,29.8,16,4,15,1,1,4,0,0.54,0.13,0.67,0.50,0.64,13.7,13.0,3.7,16.6,0.46,0.12,0.58,0.43,0.56,Matches
2119,Kévin Rodrigues\f1bed920,pt POR,DF,Real Sociedad,es La Liga,23,1994,20,18,1635,18.2,1,2,1,0,0,1,0,0.06,0.11,0.17,0.06,0.17,0.4,0.4,1.0,1.4,0.02,0.06,0.08,0.02,0.08,Matches
2120,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,30,1987,33,26,2293,25.5,13,2,13,0,1,6,0,0.51,0.08,0.59,0.51,0.59,10.0,9.3,3.8,13.0,0.39,0.15,0.54,0.36,0.51,Matches
2121,Iván Rodríguez\aa55fe48,es ESP,DF,Málaga,es La Liga,21,1996,1,0,20,0.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2122,James Rodríguez\715bf047,co COL,MF,Bayern Munich,de Bundesliga,26,1991,23,19,1621,18.0,7,11,7,0,0,2,0,0.39,0.61,1.00,0.39,1.00,4.2,4.2,7.4,11.6,0.23,0.41,0.64,0.23,0.64,Matches
2123,Jay Rodriguez\4ab53cdb,eng ENG,FWMF,West Brom,eng Premier League,28,1989,37,31,2812,31.2,7,1,6,1,1,2,0,0.22,0.03,0.26,0.19,0.22,7.2,6.5,1.5,7.9,0.23,0.05,0.28,0.21,0.25,Matches
2124,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,24,1992,34,34,3005,33.4,1,0,0,1,2,4,2,0.03,0.00,0.03,0.00,0.00,2.4,0.9,1.7,2.6,0.07,0.05,0.12,0.03,0.08,Matches
2125,Marko Rog\b6b2b820,hr CRO,FWMF,Napoli,it Serie A,22,1995,28,0,289,3.2,1,0,1,0,0,2,0,0.31,0.00,0.31,0.31,0.31,0.6,0.6,0.6,1.2,0.18,0.19,0.38,0.18,0.38,Matches
2126,Rogério\10e7f486,br BRA,DFMF,Sassuolo,it Serie A,19,1998,13,10,910,10.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.4,0.01,0.03,0.04,0.01,0.04,Matches
2127,Marcus Rohdén\b5b27493,se SWE,MF,Crotone,it Serie A,26,1991,26,20,1632,18.1,2,0,2,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.2,1.2,1.0,2.2,0.07,0.06,0.12,0.07,0.12,Matches
2128,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,9,8,640,7.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
2129,Diego Rolán\d1491e00,uy URU,FWMF,Málaga,es La Liga,24,1993,26,21,1946,21.6,6,0,6,0,0,0,0,0.28,0.00,0.28,0.28,0.28,4.9,4.9,1.0,5.9,0.23,0.05,0.27,0.23,0.27,Matches
2130,Rolando\0eeafda5,pt POR,DF,Marseille,fr Ligue 1,31,1985,31,28,2511,27.9,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,1.9,1.9,0.0,1.9,0.07,0.00,0.07,0.07,0.07,Matches
2131,Esteban Rolón\10e25802,ar ARG,MF,Málaga,es La Liga,22,1995,8,6,418,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.02,0.01,0.02,Matches
2132,Filippo Romagna\84594618,it ITA,DF,Cagliari,it Serie A,20,1997,23,21,1888,21.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.00,0.00,0.01,0.00,0.01,Matches
2133,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,it Serie A,22,1995,28,27,2353,26.1,2,0,2,0,0,8,2,0.08,0.00,0.08,0.08,0.08,0.7,0.7,0.1,0.8,0.03,0.00,0.03,0.03,0.03,Matches
2134,Simone Romagnoli\09899de8,it ITA,DF,Bologna,it Serie A,27,1990,8,6,557,6.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
2135,Aristóteles Romero\9f069180,ve VEN,MF,Crotone,it Serie A,21,1995,6,0,86,1.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches
2136,Óscar Romero\4bc5f2b4,py PAR,MFFW,Alavés,es La Liga,25,1992,5,2,251,2.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.08,0.04,0.12,0.08,0.12,Matches
