Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
1526,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,25,1994,12.3,656,545,111,12,0,92,13,21,0,0,0,0,399,135,122,456,65,23,99,4,523,0,13,11,34,Matches
1527,Aïssa Mandi\fbd6378b,dz ALG,DF,Betis,es La Liga,27,1991,28.6,1778,1678,100,87,1,207,73,3,0,0,0,0,1362,176,240,160,1505,69,12,8,1626,3,20,10,13,Matches
1528,Rolando Mandragora\c7259b83,it ITA,MF,Udinese,it Serie A,22,1997,22.8,973,885,88,42,2,165,49,26,37,20,0,1,574,173,226,792,104,55,6,1,788,6,12,19,20,Matches
1529,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,1162,1141,21,8,10,244,26,52,0,0,0,0,766,243,153,235,839,39,10,15,933,3,17,29,50,Matches
1530,Eliaquim Mangala\f520049f,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,289,283,6,6,0,38,6,0,0,0,0,0,200,50,39,196,71,11,0,4,254,0,5,2,1,Matches
1531,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,1366,1209,157,75,2,186,55,47,73,19,45,5,780,228,358,1101,205,33,9,6,1073,2,17,19,25,Matches
1532,Massimiliano Mangraviti\33914f14,it ITA,DF,Brescia,it Serie A,21,1998,10.8,443,382,61,17,0,63,13,8,0,0,0,0,245,56,142,340,36,14,44,1,365,0,6,5,8,Matches
1533,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,1476,1427,49,46,0,169,53,1,0,0,0,0,1199,155,122,222,1160,58,3,10,1369,3,20,5,3,Matches
1534,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,632,502,130,4,0,104,13,34,0,0,0,0,313,126,193,49,405,39,126,2,452,2,15,9,24,Matches
1535,Giacomo Manzari\d8dfae8a,it ITA,FWMF,Sassuolo,it Serie A,18,2000,0.2,7,7,0,0,0,2,0,0,0,0,0,0,5,0,2,5,1,0,0,0,4,0,1,0,1,Matches
1536,Myziane Maolida\706a60e1,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,7.5,317,313,4,0,0,65,3,12,0,0,0,0,249,42,26,43,263,4,3,1,257,0,6,14,7,Matches
1537,Faitout Maouassa\e54a9890,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,996,779,217,16,0,158,20,48,0,0,0,0,523,217,256,667,87,30,201,1,760,2,20,19,31,Matches
1538,Fernando Marçal\9ae9eaea,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,752,662,90,15,1,110,17,26,0,0,0,0,450,122,180,566,56,38,75,3,620,1,18,4,15,Matches
1539,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,1071,944,127,12,1,112,42,52,0,0,0,0,685,179,207,805,119,16,115,8,882,2,18,16,39,Matches
1540,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,1133,1092,41,39,0,131,36,1,0,0,0,0,816,133,184,41,991,56,2,3,987,2,14,8,9,Matches
1541,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,25,1994,12.7,601,516,85,8,0,129,33,48,14,7,3,2,325,115,161,459,45,24,60,3,435,1,15,11,29,Matches
1542,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,1462,1410,52,43,2,150,24,5,0,0,0,0,1246,101,115,1198,212,25,6,4,1369,2,11,4,8,Matches
1543,Óscar de Marcos\9f323c71,es ESP,DFFW,Athletic Club,es La Liga,30,1989,6.0,228,195,33,4,2,29,5,13,3,0,2,0,115,59,54,14,166,16,26,0,168,1,5,3,13,Matches
1544,Dario Maresic\5d93ccee,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,64,63,1,1,0,6,3,0,0,0,0,0,48,2,14,7,54,2,0,0,53,0,2,1,0,Matches
1545,Miguel Marí\d70a3661,es ESP,MF,Eibar,es La Liga,22,1997,0.1,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,Matches
1546,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,91,90,1,1,0,4,3,0,0,0,0,0,61,15,15,80,9,2,0,0,81,0,2,0,1,Matches
1547,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,853,791,62,58,1,77,33,0,0,0,0,0,644,54,155,143,632,48,1,4,753,3,9,8,3,Matches
1548,Mariano\5c4dc0ff,do DOM,FW,Real Madrid,es La Liga,25,1993,0.5,15,13,2,0,0,1,0,0,0,0,0,0,9,3,3,1,9,3,0,1,11,0,1,0,1,Matches
1549,Adrian Mariappa\8aa5f52c,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,585,451,134,7,1,73,12,18,0,0,0,0,253,121,211,44,356,42,127,0,426,2,15,6,10,Matches
1550,Jordan Marié\0d2158d5,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,111,105,6,3,1,20,3,1,2,0,2,0,59,27,25,15,87,7,1,0,84,0,2,4,4,Matches
1551,Federico Marigosu\66a9470c,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,15,15,0,0,0,1,1,2,0,0,0,0,7,2,6,3,10,2,0,0,8,0,0,0,1,Matches
1552,Adrián Marín\b7f2edff,es ESP,DF,Alavés,es La Liga,22,1997,9.5,355,255,100,11,0,39,8,16,2,0,2,0,169,74,112,230,12,19,87,4,253,3,6,7,10,Matches
1553,Guillermo Maripán\d9764034,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,11,10,1,1,0,1,0,0,0,0,0,0,6,4,1,1,10,0,0,0,7,0,0,0,1,Matches
1554,Guillermo Maripán\d9764034,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,1053,1014,39,37,0,119,48,5,0,0,0,0,784,107,162,68,932,34,2,2,936,0,12,16,7,Matches
1555,Marlon\cdf65d12,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,1447,1409,38,32,4,158,25,0,0,0,0,0,1262,98,87,169,1234,24,6,4,1370,1,15,8,8,Matches
1556,Omar Marmoush\0e0102eb,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,0.9,16,16,0,0,0,8,0,1,0,0,0,0,10,6,0,0,13,3,0,0,10,0,0,1,1,Matches
1557,Gonzalo Maroni\e01ca8f4,ar ARG,MF,Sampdoria,it Serie A,20,1999,2.0,89,80,9,2,0,18,5,2,6,3,3,0,61,15,13,3,82,0,1,2,71,0,0,0,6,Matches
1558,Marquinhos\d5f2f82b,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,16.4,1294,1269,25,18,3,168,30,5,0,0,0,0,1054,137,103,219,1011,29,7,11,1207,2,9,12,6,Matches
1559,Bruno Martella\1e12c53b,it ITA,DFMF,Brescia,it Serie A,26,1992,14.1,562,457,105,11,1,65,23,41,4,1,0,2,259,142,161,416,33,17,90,0,402,2,13,14,18,Matches
1560,Roger Martí\0ae4e09a,es ESP,FW,Levante,es La Liga,28,1991,25.2,448,436,12,0,4,114,15,23,0,0,0,0,248,114,86,50,337,27,1,10,284,4,12,8,19,Matches
1561,Anthony Martial\8b788c01,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,721,692,29,4,5,204,3,20,0,0,0,0,587,94,40,123,560,12,4,6,575,2,7,14,43,Matches
1562,Aarón Martín\2f3e911a,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,912,643,269,41,1,114,27,59,57,22,28,7,458,187,267,663,45,22,171,3,662,4,12,18,30,Matches
1563,Daniel Martín\4df0dff8,es ESP,GK,Betis,es La Liga,21,1998,5.9,194,146,48,12,0,18,10,0,0,0,0,0,101,17,76,13,144,0,0,35,146,1,8,1,2,Matches
1564,David Martin\07666c20,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,124,61,63,19,0,14,1,0,0,0,0,0,14,5,105,1,98,0,0,10,55,0,0,1,0,Matches
1565,Jonas Martin\468fdbad,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,79,74,5,5,1,25,2,2,0,0,0,0,62,8,9,10,62,2,0,0,69,0,2,1,0,Matches
1566,Jonas Martin\468fdbad,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,192,171,21,18,0,34,11,5,2,1,0,0,152,18,22,28,157,3,1,1,170,0,1,2,1,Matches
1567,Josh Martin\3f072a68,eng ENG,FWMF,Norwich City,eng Premier League,17,2001,0.4,16,16,0,0,0,7,0,0,0,0,0,0,13,1,2,5,11,0,0,0,12,0,0,1,1,Matches
1568,Martinelli\48a5a5d6,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,138,136,2,1,1,41,1,16,0,0,0,0,78,32,28,23,102,7,1,1,86,0,0,5,13,Matches
1569,Álex Martínez\e1c805cf,es ESP,DF,Granada,es La Liga,28,1990,0.2,10,6,4,2,0,1,2,3,1,1,0,0,3,2,5,8,0,1,1,0,5,0,0,0,0,Matches
1570,Emiliano Martínez\7956236f,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,293,211,82,21,1,30,7,0,0,0,0,0,171,10,112,33,190,1,0,46,212,0,14,0,1,Matches
1571,Iñigo Martínez\3fc45c73,es ESP,DF,Athletic Club,es La Liga,28,1991,33.0,1500,1380,120,85,2,187,110,15,1,0,0,1,875,200,425,1051,290,70,34,11,1190,10,46,10,22,Matches
1572,Javi Martínez\3672b352,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,5,5,0,0,0,1,0,0,0,0,0,0,4,0,1,1,3,0,0,0,4,0,0,0,0,Matches
1573,Javi Martínez\7f97771d,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,7.5,580,572,8,8,1,80,18,0,0,0,0,0,466,45,69,103,441,22,0,2,533,1,5,4,2,Matches
1574,Lautaro Martínez\f7036e1c,ar ARG,FW,Inter,it Serie A,21,1997,27.2,520,501,19,0,3,127,17,23,0,0,0,0,289,143,88,67,383,39,2,19,325,4,7,21,38,Matches
1575,Pablo Martínez\ecc77652,es ESP,MFFW,Levante,es La Liga,21,1998,0.4,18,16,2,1,0,2,1,0,1,0,1,0,8,5,5,2,14,2,0,0,14,0,1,0,0,Matches
1576,Pablo Martinez\1ad8cb67,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26.0,1032,973,59,57,0,128,39,0,0,0,0,0,654,108,270,787,144,69,2,5,832,2,19,9,12,Matches
1577,Gelson Martins\3ef0fa48,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,18.6,784,708,76,7,1,172,13,49,0,0,0,0,542,145,97,57,627,17,69,7,624,0,17,16,38,Matches
1578,Adam Marušić\d4535821,me MNE,DF,Lazio,it Serie A,26,1992,10.5,398,324,74,4,0,42,7,16,0,0,0,0,242,98,58,33,261,26,70,1,338,0,2,7,14,Matches
1579,Omar Mascarell\11fd2b75,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,1279,1230,49,46,2,212,43,5,2,0,2,0,886,143,250,233,933,66,1,5,1102,4,14,6,18,Matches
1580,Andrea Masiello\e0314d87,it ITA,DF,Genoa,it Serie A,33,1986,14.7,812,752,60,25,1,89,32,10,0,0,0,0,553,96,163,156,580,31,35,3,695,3,11,9,13,Matches
1581,Andrea Masiello\e0314d87,it ITA,DF,Atalanta,it Serie A,33,1986,6.0,297,274,23,16,0,53,15,2,0,0,0,0,201,47,49,62,209,14,7,1,259,0,5,2,4,Matches
1582,Adam Masina\de0f152c,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,934,716,218,17,0,162,39,60,8,5,1,1,325,165,444,568,62,67,193,5,582,6,23,8,32,Matches
1583,Jordi Masip\8fae77ea,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,1054,599,455,118,0,64,19,0,0,0,0,0,259,41,754,29,817,0,0,118,540,3,41,7,2,Matches
1584,Arthur Masuaku\57df7a11,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,588,500,88,8,1,140,18,21,0,0,0,0,383,112,93,448,33,23,80,0,472,2,7,10,27,Matches
1585,Jaime Mata\02319ad7,es ESP,FW,Getafe,es La Liga,30,1988,30.5,790,776,14,2,1,262,21,47,0,0,0,0,379,203,208,107,497,86,5,20,508,3,16,15,48,Matches
1586,Juan Mata\29733c72,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,8.4,523,494,29,8,2,116,11,14,10,5,1,2,377,67,79,444,64,4,6,2,442,2,3,6,15,Matches
1587,Aleš Matějů\deb748c9,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,1154,1009,145,26,1,209,42,20,0,0,0,0,690,208,256,339,593,72,119,1,944,2,19,17,24,Matches
1588,Jean-Philippe Mateta\50e6dc35,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,204,180,24,0,0,75,2,3,0,0,0,0,111,58,35,36,119,14,0,10,132,0,7,3,13,Matches
1589,Nemanja Matić\eb7822d7,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,1240,1210,30,26,1,220,30,2,0,0,0,0,979,125,136,1029,147,40,4,5,1095,1,11,17,22,Matches
1590,Joël Matip\b217ef29,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,514,498,16,12,0,74,13,0,0,0,0,0,384,62,68,56,417,23,4,1,448,0,14,7,3,Matches
1591,Rabbi Matondo\33144cc5,wls WAL,FWMF,Schalke 04,de Bundesliga,18,2000,12.9,239,229,10,0,4,60,3,12,0,0,0,0,157,51,31,20,194,13,2,1,163,0,8,9,15,Matches
1592,Alessandro Matri\58d97e77,it ITA,FWMF,Brescia,it Serie A,34,1984,1.0,29,25,4,0,0,8,0,1,0,0,0,0,12,8,9,7,17,0,3,0,19,0,1,2,1,Matches
1593,Federico Mattiello\fba81826,it ITA,DF,Cagliari,it Serie A,24,1995,10.3,426,378,48,7,0,61,14,22,2,0,2,0,268,73,85,205,166,10,39,2,328,1,14,3,16,Matches
1594,Blaise Matuidi\c0cddebe,fr FRA,MF,Juventus,it Serie A,32,1987,24.9,1120,1079,41,13,3,151,13,33,1,0,0,0,878,156,86,904,137,30,26,11,974,4,10,15,29,Matches
1595,Neal Maupay\4bcf39f6,fr FRA,FW,Brighton,eng Premier League,22,1996,30.7,688,624,64,4,3,181,13,15,0,0,0,0,491,145,52,122,507,24,10,14,540,6,8,20,33,Matches
1596,Stephy Mavididi\30144daa,eng ENG,FWMF,Dijon,fr Ligue 1,21,1998,15.5,358,350,8,0,1,81,3,11,0,0,0,0,264,65,29,54,285,10,0,5,293,0,3,11,16,Matches
1597,Philipp Max\826e8b63,de GER,DF,Augsburg,de Bundesliga,25,1993,30.1,1426,991,435,94,1,210,87,84,102,29,43,21,602,294,530,984,144,38,239,4,958,7,31,27,53,Matches
1598,Eric Maxim Choupo-Moting\0e6bc38c,cm CMR,FWMF,Paris S-G,fr Ligue 1,30,1989,5.0,112,108,4,0,3,20,0,5,0,0,0,0,87,17,8,18,90,2,0,2,92,1,0,2,5,Matches
1599,Alexandru Maxim\61fc9685,ro ROU,MF,Mainz 05,de Bundesliga,29,1990,1.3,78,61,17,3,0,12,8,2,10,5,3,0,43,13,22,5,65,3,3,2,61,0,4,2,2,Matches
1600,Kévin Mayi\6a26e528,ga GAB,FWMF,Brest,fr Ligue 1,26,1993,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
1601,Borja Mayoral\64e8ed6d,es ESP,FW,Levante,es La Liga,22,1997,23.8,561,535,26,1,3,136,23,17,0,0,0,0,355,124,82,87,417,23,5,7,447,0,10,7,19,Matches
1602,Luca Mazzitelli\dc61b402,it ITA,MF,Sassuolo,it Serie A,23,1995,0.1,29,29,0,0,0,5,0,1,0,0,0,0,23,3,3,9,20,0,0,0,27,0,0,0,0,Matches
1603,Kevin Mbabu\493924a7,ch SUI,DF,Wolfsburg,de Bundesliga,24,1995,18.8,932,702,230,2,0,122,26,64,0,0,0,0,408,211,313,101,541,41,228,2,652,4,21,17,56,Matches
1604,Kylian Mbappé\42fd9c7f,fr FRA,FW,Paris S-G,fr Ligue 1,20,1998,16.8,671,636,35,2,4,120,11,67,14,0,1,0,516,88,67,126,524,2,9,7,515,2,10,21,28,Matches
1605,Ibrahima Mbaye\cfbf9881,sn SEN,DF,Bologna,it Serie A,24,1994,16.7,834,670,164,29,0,116,3,7,0,0,0,0,543,151,140,67,578,37,135,4,709,0,9,14,23,Matches
1606,Loïc Mbe Soh\8f534f8e,fr FRA,DF,Paris S-G,fr Ligue 1,18,2001,0.6,77,73,4,0,0,10,0,1,0,0,0,0,67,7,3,5,66,1,4,0,71,0,1,3,1,Matches
1607,Isaac Mbenza\aa1a8c7e,be BEL,FW,Amiens,fr Ligue 1,23,1996,0.9,37,32,5,1,0,6,1,3,3,0,1,1,27,3,7,2,34,0,1,0,27,1,1,0,2,Matches
1608,Nathanael Mbuku\46750e9c,fr FRA,MFFW,Reims,fr Ligue 1,17,2002,4.4,119,111,8,2,2,25,2,4,3,0,1,0,79,24,16,95,8,9,3,2,83,0,1,5,7,Matches
1609,James McArthur\cee31595,sct SCO,MF,Crystal Palace,eng Premier League,31,1987,34.3,1474,1404,70,5,4,371,22,34,1,0,0,0,994,219,261,351,992,61,30,11,1153,3,34,23,60,Matches
1610,Oliver McBurnie\78b8ac63,sct SCO,FW,Sheffield Utd,eng Premier League,23,1996,23.5,629,613,16,0,0,264,3,11,0,0,0,0,276,180,173,24,341,95,3,18,406,4,6,14,30,Matches
1611,Alex McCarthy\36c2ca73,eng ENG,GK,Southampton,eng Premier League,29,1989,28.0,815,535,280,103,0,99,34,0,0,0,0,0,215,46,554,88,570,0,0,74,442,5,32,3,2,Matches
1612,James McCarthy\64b08de7,ie IRL,MF,Crystal Palace,eng Premier League,28,1990,18.7,818,746,72,41,0,138,50,9,22,14,6,2,466,133,219,218,528,45,6,10,630,3,27,11,22,Matches
1613,John McGinn\90f91999,sct SCO,MF,Aston Villa,eng Premier League,24,1994,25.7,772,700,72,30,3,168,74,42,25,16,4,2,446,113,213,550,174,25,4,4,584,7,17,10,23,Matches
1614,David McGoldrick\dbe56a33,ie IRL,FW,Sheffield Utd,eng Premier League,31,1987,20.2,623,609,14,1,4,166,18,11,0,0,0,0,407,116,100,57,462,37,1,8,475,10,16,10,20,Matches
1615,Michael McGovern\51a19d04,nir NIR,GK,Norwich City,eng Premier League,35,1984,1.8,51,32,19,5,0,5,2,0,0,0,0,0,24,1,26,4,36,0,0,10,31,0,1,0,0,Matches
1616,Weston McKennie\01c3aff5,us USA,MFDF,Schalke 04,de Bundesliga,20,1998,23.0,1056,1016,40,13,3,201,22,13,0,0,0,0,656,186,214,189,739,55,27,6,848,5,23,19,18,Matches
1617,Kenny McLean\471f16b3,sct SCO,MF,Norwich City,eng Premier League,27,1992,33.0,1689,1600,89,48,4,378,58,30,20,8,12,0,1078,323,288,1199,314,77,18,8,1324,8,35,36,36,Matches
1618,Dwight McNeil\fc15fb84,eng ENG,MF,Burnley,eng Premier League,19,1999,37.1,1277,1151,126,56,4,296,109,130,60,52,4,2,741,158,378,1146,51,45,9,4,874,9,26,24,73,Matches
1619,Scott McTominay\d93c2511,sct SCO,MF,Manchester Utd,eng Premier League,22,1996,19.7,995,966,29,28,2,158,47,9,0,0,0,0,745,111,139,44,878,45,1,5,816,2,18,21,25,Matches
1620,Biagio Meccariello\1eeeff8a,it ITA,DF,Lecce,it Serie A,28,1991,8.5,410,366,44,9,0,44,18,7,1,0,0,0,267,69,74,49,300,19,34,2,348,0,3,5,6,Matches
1621,Gary Medel\563a68ad,cl CHI,MF,Bologna,it Serie A,31,1987,19.8,1088,1033,55,42,1,126,18,2,0,0,0,0,790,146,152,130,864,55,12,5,987,1,5,7,9,Matches
1622,Ben Mee\8df7a2fb,eng ENG,DF,Burnley,eng Premier League,29,1989,32.0,1172,1114,58,53,0,226,37,3,0,0,0,0,642,149,381,901,135,73,5,4,875,5,36,8,12,Matches
1623,Joshua Mees\4b6dd263,de GER,MFFW,Union Berlin,de Bundesliga,23,1996,3.6,81,80,1,0,0,23,1,2,0,0,0,0,41,22,18,9,57,7,1,0,56,0,0,4,5,Matches
1624,Admir Mehmedi\b500b384,ch SUI,MFFW,Wolfsburg,de Bundesliga,28,1991,13.3,574,518,56,16,4,142,21,17,19,3,13,0,360,103,111,52,467,22,12,3,412,2,20,14,26,Matches
1625,Soualiho Meïté\5cec2c74,fr FRA,MF,Torino,it Serie A,25,1994,24.5,936,912,24,13,1,184,39,15,3,0,0,0,637,130,169,193,637,46,2,6,769,7,16,14,22,Matches
1626,Farid El Melali\d21e361a,dz ALG,MFFW,Angers,fr Ligue 1,22,1997,3.4,103,103,0,0,0,32,3,6,0,0,0,0,68,27,8,4,93,4,0,1,70,0,2,8,7,Matches
1627,Óscar Melendo\379652be,es ESP,MFFW,Espanyol,es La Liga,21,1997,12.4,361,353,8,3,3,70,9,8,3,1,2,0,233,79,49,303,35,14,2,0,298,0,8,5,7,Matches
1628,Gonzalo Melero\3902e91b,es ESP,MF,Levante,es La Liga,25,1994,13.7,548,533,15,9,3,95,9,2,0,0,0,0,396,86,66,51,446,32,1,5,458,3,10,4,10,Matches
1629,Arthur Melo\48b3dd60,br BRA,MF,Barcelona,es La Liga,22,1996,13.1,1060,1012,48,25,2,205,23,4,14,6,3,1,852,137,71,36,996,16,9,2,961,3,9,10,19,Matches
1630,Pedro Mendes\6690ef25,pt POR,DF,Montpellier,fr Ligue 1,28,1990,15.3,713,685,28,25,0,88,31,8,0,0,0,0,461,85,167,68,604,29,3,5,587,2,9,10,8,Matches
1631,Thiago Mendes\c6e5d20f,br BRA,MF,Lyon,fr Ligue 1,27,1992,20.1,1199,1154,45,34,5,207,42,6,5,3,1,0,855,159,185,144,998,39,6,2,1036,0,22,15,22,Matches
1632,Brais Méndez\c9e39d91,es ESP,MFFW,Celta Vigo,es La Liga,22,1997,16.4,686,645,41,13,3,130,28,22,20,6,8,0,459,92,135,541,97,19,8,2,519,4,13,10,28,Matches
1633,Édgar Méndez\aed746df,es ESP,MFFW,Alavés,es La Liga,29,1990,9.6,197,193,4,1,0,48,5,11,0,0,0,0,121,32,44,34,129,22,2,0,134,0,4,2,11,Matches
1634,Stiven Mendoza\e68f2cb4,co COL,FWMF,Amiens,fr Ligue 1,27,1992,12.2,375,360,15,3,3,98,11,14,3,3,0,0,247,81,47,320,32,8,4,5,264,1,10,11,24,Matches
1635,Alexandre Mendy\e067808c,gw GNB,FWMF,Brest,fr Ligue 1,25,1994,10.0,161,154,7,1,0,62,2,5,0,0,0,0,85,46,30,8,111,16,0,5,118,1,4,5,3,Matches
1636,Benjamin Mendy\5271c8f1,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,1285,1158,127,13,0,160,33,69,0,0,0,0,900,225,160,1036,103,21,114,1,1108,5,14,18,32,Matches
1637,Edouard Mendy\33887998,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,792,574,218,56,0,77,27,0,0,0,0,0,349,56,387,42,590,1,0,99,585,0,13,2,1,Matches
1638,Ferland Mendy\3cefcaef,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,1262,1075,187,12,0,170,39,51,0,0,0,0,818,251,193,717,316,34,174,3,1075,1,11,17,34,Matches
1639,Nampalys Mendy\1598599e,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,212,211,1,1,0,29,4,1,0,0,0,0,172,21,19,20,187,4,0,0,194,1,3,2,1,Matches
1640,Hamza Mendyl\f99fe221,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,848,687,161,16,2,104,12,37,0,0,0,0,474,184,190,627,42,27,145,6,662,5,18,14,24,Matches
1641,Chris Mepham\fed96827,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,483,475,8,8,0,86,13,0,0,0,0,0,363,37,83,55,377,29,0,4,414,1,12,4,4,Matches
1642,Levent Mercan\33340bd6,de GER,MFFW,Schalke 04,de Bundesliga,18,2000,0.8,30,27,3,2,0,10,0,1,0,0,0,0,24,3,3,26,2,1,1,0,22,0,1,0,2,Matches
1643,Jorge Meré\9f979eb2,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,381,365,16,13,0,50,14,2,0,0,0,0,279,41,61,81,274,19,3,1,338,1,6,6,0,Matches
1644,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,22,1997,21.7,601,425,176,39,1,60,7,0,0,0,0,0,413,50,138,359,145,1,0,85,508,0,8,0,0,Matches
1645,Fran Mérida\0e50f929,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,770,732,38,29,1,116,53,14,4,1,2,0,423,131,216,626,94,36,3,4,581,3,29,12,14,Matches
1646,Mikel Merino\d080ed5e,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,1974,1939,35,27,1,488,47,22,1,0,0,1,1261,317,396,1566,160,97,5,17,1519,9,52,33,45,Matches
1647,Sabin Merino\1d5f96d9,es ESP,FW,Leganés,es La Liga,27,1992,0.9,21,20,1,0,0,12,0,1,0,0,0,0,9,9,3,5,12,2,0,0,17,0,1,0,0,Matches
1648,Yıldırım Mert Çetin\c730da00,tr TUR,DF,Roma,it Serie A,22,1997,2.9,135,130,5,4,0,18,3,0,0,0,0,0,114,8,13,16,112,2,1,0,126,0,0,1,1,Matches
1649,Dries Mertens\89b2c8a9,be BEL,FW,Napoli,it Serie A,32,1987,18.8,713,634,79,6,5,126,21,48,36,19,11,1,459,124,130,40,655,8,2,6,536,4,6,11,31,Matches
1650,Roque Mesa\7c4243d4,es ESP,MF,Leganés,es La Liga,30,1989,22.4,905,838,67,30,3,200,43,33,22,3,13,2,611,105,189,207,664,16,10,2,724,9,24,14,16,Matches
1651,Lionel Messi\d70ce98e,ar ARG,FWMF,Barcelona,es La Liga,32,1987,32.0,2142,1945,197,88,40,392,59,62,78,44,7,1,1533,309,300,1919,174,20,16,8,1700,21,25,61,62,Matches
1652,Thomas Meunier\e162b013,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,925,801,124,10,1,132,23,50,1,0,0,0,599,182,144,99,664,34,113,4,772,2,9,19,28,Matches
1653,Mexer\ce492295,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,1091,981,110,33,0,154,37,6,0,0,0,0,778,104,209,84,875,33,77,1,893,2,22,18,20,Matches
1654,Max Meyer\eba42d2b,de GER,MFFW,Crystal Palace,eng Premier League,23,1995,7.3,213,211,2,1,1,52,0,8,0,0,0,0,160,31,22,68,132,11,1,0,160,1,1,7,14,Matches
1655,Kingsley Michael\e63e122d,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,58,55,3,1,1,8,1,0,0,0,0,0,48,5,5,4,49,2,0,0,51,0,0,1,0,Matches
1656,Míchel\418f8f61,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,1404,1214,190,103,6,228,109,34,80,25,25,9,842,211,351,168,1166,49,3,6,1096,3,32,13,25,Matches
1657,Sven Michel\1e274a0a,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,371,331,40,0,1,95,8,17,0,0,0,0,214,81,76,271,51,20,3,6,235,1,13,9,32,Matches
1658,Miguel\6763373d,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,43,42,1,0,0,12,0,3,0,0,0,0,16,18,9,4,24,9,0,1,22,0,0,1,4,Matches
