Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
783,Diego Falcinelli\a39b9ef6,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,112,110,2,0,0,24,1,4,0,0,0,0,78,20,14,48,41,10,1,6,84,0,2,2,3,Matches
784,Diego Falcinelli\a39b9ef6,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,246,215,31,3,0,77,3,10,0,0,0,0,142,44,60,98,92,24,0,7,167,1,4,3,13,Matches
785,Simon Falette\b82880c6,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,1226,1173,53,47,1,151,53,9,1,1,0,0,760,125,341,978,113,94,5,1,923,6,48,11,21,Matches
786,Simon Falette\b82880c6,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,65,64,1,0,0,0,5,0,0,0,0,0,54,7,4,48,15,1,1,0,60,0,1,0,0,Matches
787,Cesar Falletti\00823e9a,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,176,168,8,2,0,24,8,7,3,0,2,0,123,26,27,7,153,11,3,1,136,2,1,2,7,Matches
788,Iago Falque\440c84ed,es ESP,FW,Torino,it Serie A,27,1990,31.3,1357,1256,101,29,5,301,62,82,41,8,8,1,922,179,256,1096,186,43,16,5,1023,3,22,29,65,Matches
789,Paolo Faragò\9085dd7c,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,1331,1023,308,15,3,180,37,91,4,0,2,1,430,349,552,182,696,104,289,11,867,13,45,25,53,Matches
790,Imad Faraj\b396a0b1,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,74,67,7,0,0,14,0,5,0,0,0,0,55,6,13,6,58,3,7,0,55,0,2,1,3,Matches
791,Davide Faraoni\aae9d04a,it ITA,DF,Crotone,it Serie A,25,1991,19.5,952,750,202,37,0,128,25,30,4,3,0,1,404,181,367,95,642,37,161,5,656,8,27,18,37,Matches
792,Mohamed Fares\b7a5bc86,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,1184,1015,169,14,0,169,38,57,7,5,0,0,569,290,325,797,121,74,148,11,812,8,46,26,50,Matches
793,Diego Farias\157d29b6,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,569,530,39,2,2,108,13,26,12,5,0,1,367,135,67,50,463,20,20,6,454,3,12,12,22,Matches
794,Federico Fazio\4e358a2d,ar ARG,DF,Roma,it Serie A,30,1987,32.5,2004,1954,50,47,1,324,58,6,0,0,0,0,1441,186,377,289,1454,154,3,7,1677,3,36,18,14,Matches
795,Zouhair Feddal\89151b16,ma MAR,DF,Betis,es La Liga,28,1989,14.0,813,786,27,22,0,140,43,3,0,0,0,0,536,65,212,643,96,57,4,2,641,3,37,9,11,Matches
796,Nabil Fekir\bece776f,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,1220,1085,135,44,5,236,49,60,63,0,0,0,947,65,208,1054,126,21,8,5,981,7,21,36,24,Matches
797,Felipe\de164de6,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,269,259,10,10,0,28,5,1,0,0,0,0,158,41,70,215,26,22,0,1,197,1,7,4,4,Matches
798,Luiz Felipe\15d0c248,br BRA,DF,Lazio,it Serie A,20,1997,13.0,698,677,21,7,0,82,19,2,0,0,0,0,524,68,106,75,558,44,14,1,592,2,8,5,7,Matches
799,Ohis Felix Uduokhai\677da306,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,903,862,41,37,0,110,21,1,0,0,0,0,666,105,132,582,234,54,4,8,776,2,13,6,15,Matches
800,Marouane Fellaini\87575fd9,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,392,386,6,4,0,72,1,2,0,0,0,0,292,58,42,35,302,22,2,5,335,0,3,13,1,Matches
801,Kiko Femenía\e5d01ecf,es ESP,DFFW,Watford,eng Premier League,26,1991,19.0,996,846,150,4,1,129,26,50,2,1,0,0,654,183,159,89,713,40,144,3,814,1,14,19,34,Matches
802,Leroy Fer\3cefa66a,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,649,631,18,12,2,158,23,5,0,0,0,0,420,136,93,209,377,28,6,1,518,0,16,23,10,Matches
803,Julien Féret\ac62861c,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,1713,1566,147,59,1,285,91,52,70,0,0,0,1112,149,452,153,1360,149,6,5,1313,10,33,51,31,Matches
804,Edimilson Fernandes\3bb625ac,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,283,269,14,2,1,60,10,6,0,0,0,0,205,39,39,19,233,10,12,3,223,1,2,10,10,Matches
805,Gelson Fernandes\8e58987d,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,347,344,3,2,0,46,4,1,0,0,0,0,236,67,44,38,272,30,1,1,281,0,4,8,8,Matches
806,Andrés Fernández\307fcd26,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,50,32,18,3,0,8,0,0,0,0,0,0,20,1,29,1,45,0,0,4,32,1,1,0,0,Matches
807,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,76,74,2,1,0,10,2,0,0,0,0,0,56,4,16,11,58,4,0,1,62,2,0,2,1,Matches
808,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,24,16,8,0,0,3,0,1,2,0,0,0,10,4,10,0,18,2,4,0,17,0,0,1,3,Matches
809,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,35,33,2,0,0,11,0,1,0,0,0,0,24,8,3,18,9,6,0,2,26,0,0,1,1,Matches
810,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,0.8,30,30,0,0,0,5,0,0,0,0,0,0,26,3,1,2,26,2,0,0,17,0,2,1,2,Matches
811,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,1179,1141,38,34,0,128,32,3,0,0,0,0,826,129,224,52,1011,78,4,6,1003,0,20,17,8,Matches
812,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11.0,254,136,118,40,0,18,10,0,0,0,0,0,37,6,211,5,200,0,0,22,133,1,18,2,2,Matches
813,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,2965,2907,58,50,9,332,53,10,1,0,0,0,2446,239,280,396,2395,104,7,16,2679,8,29,53,34,Matches
814,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,1039,859,180,37,0,151,22,10,0,0,0,0,505,274,260,155,662,45,143,5,770,3,17,21,44,Matches
815,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,533,529,4,3,2,78,13,3,0,0,0,0,445,37,51,23,478,23,1,7,472,1,9,9,12,Matches
816,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,174,168,6,3,0,43,5,3,2,1,1,0,94,25,55,121,25,14,1,1,122,2,5,5,5,Matches
817,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,125,105,20,3,0,19,3,3,0,0,0,0,68,4,53,86,9,12,17,0,87,0,4,5,1,Matches
818,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,88,76,12,1,0,16,1,4,4,0,1,0,50,15,23,59,17,6,6,0,62,0,4,2,8,Matches
819,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,432,385,47,1,0,87,6,12,2,0,0,0,269,102,61,72,288,48,6,11,310,3,6,12,19,Matches
820,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,1216,1160,56,4,8,293,10,48,1,0,0,1,900,192,124,186,900,57,15,22,886,4,18,84,58,Matches
821,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,616,563,53,2,0,68,1,15,0,0,0,0,445,68,103,448,71,35,51,3,513,1,13,9,15,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,112,109,3,1,0,17,1,3,2,0,0,0,83,9,20,7,98,5,0,1,84,0,1,2,4,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,155,154,1,0,0,30,4,4,0,0,0,0,89,25,41,33,100,12,1,2,102,2,6,2,1,Matches
824,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,1087,1025,62,25,3,215,64,17,26,18,8,0,657,146,284,123,861,63,5,4,834,4,20,35,27,Matches
825,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,258,246,12,2,0,71,4,5,0,0,0,0,171,49,38,54,165,15,1,6,197,2,5,5,14,Matches
826,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,26.5,1772,1505,267,31,5,196,66,93,14,0,3,1,906,363,503,119,1342,74,222,6,1365,7,40,32,56,Matches
827,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,0.5,47,45,2,0,0,7,1,3,2,0,1,0,41,1,5,40,5,2,0,0,40,0,0,2,0,Matches
828,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,247,245,2,1,0,28,8,7,0,0,0,0,167,21,59,24,194,21,0,0,178,2,5,8,4,Matches
829,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,914,905,9,3,3,116,25,7,1,1,0,0,719,102,93,129,742,29,5,3,776,2,15,26,14,Matches
830,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,701,687,14,11,0,124,12,0,0,0,0,0,571,21,109,606,66,23,2,0,618,2,5,8,2,Matches
831,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,350,331,19,13,0,43,11,1,0,0,0,0,241,41,68,34,280,22,6,1,292,0,5,6,5,Matches
832,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,1346,1331,15,3,2,254,38,34,10,0,0,0,1030,122,194,130,1147,43,1,9,1042,12,25,38,45,Matches
833,Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,632,533,99,31,2,122,23,22,59,18,19,2,423,92,117,61,545,12,5,5,466,3,10,16,19,Matches
834,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,511,315,196,49,0,24,8,0,0,0,0,0,139,19,353,74,325,0,0,64,254,5,19,9,4,Matches
835,Steven Fortes\574aa9ec,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,77,76,1,1,0,7,2,0,0,0,0,0,50,2,25,11,59,7,0,0,60,0,3,1,1,Matches
836,Marco Fossati\39bec070,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,693,647,46,25,0,123,34,6,5,0,0,2,408,124,161,123,519,34,8,2,565,6,14,9,16,Matches
837,Iver Fossum\ce218223,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,666,645,21,10,0,142,9,19,7,2,1,4,413,129,124,91,497,52,4,3,525,1,7,10,26,Matches
838,Ben Foster\d0b3ceb9,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,1135,653,482,145,0,57,19,0,0,0,0,0,175,38,922,787,175,0,0,74,546,6,36,13,6,Matches
839,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,722,604,118,8,0,82,13,13,0,0,0,0,396,109,217,64,496,44,110,1,536,1,20,19,9,Matches
840,Dimitri Foulquier\45e17712,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,654,532,122,5,1,91,6,21,0,0,0,0,392,85,177,61,437,33,116,5,505,0,16,17,21,Matches
841,Lilian Fournier\5aca2a18,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,6,6,0,0,0,2,0,0,0,0,0,0,4,1,1,2,4,0,0,0,3,0,0,1,0,Matches
842,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,370,274,96,2,1,61,7,24,0,0,0,0,159,118,93,22,239,9,94,0,259,0,9,14,17,Matches
843,Simon Francis\1e0b6a73,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,1803,1566,237,59,0,268,69,62,3,0,2,0,929,332,542,173,1271,102,175,2,1340,3,42,58,37,Matches
844,Mike Frantz\482b70ad,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,278,268,10,9,1,42,2,7,0,0,0,0,162,46,70,57,169,30,1,4,193,1,6,5,8,Matches
845,Ryan Fraser\d56543a0,sct SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,1010,868,142,30,3,157,26,75,60,20,21,11,598,181,231,183,729,35,52,3,717,4,14,43,36,Matches
846,Fabian Frei\9fb640a8,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,413,397,16,14,0,63,10,0,0,0,0,0,256,73,84,49,331,24,1,2,329,1,10,2,8,Matches
847,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,2200,2110,90,53,0,293,37,23,15,1,7,5,1715,228,257,297,1781,75,22,8,1900,14,33,42,37,Matches
848,Marco Friedl\f86ad3f5,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,52,47,5,1,0,1,1,4,0,0,0,0,37,7,8,40,8,0,4,0,45,0,0,0,2,Matches
849,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,367,288,79,10,0,53,8,9,0,0,0,0,188,95,84,223,58,12,69,0,288,2,9,5,14,Matches
850,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,1223,947,276,13,0,160,31,67,13,1,6,0,557,277,389,724,121,78,250,4,839,8,30,51,42,Matches
851,Javi Fuego\2e8fc160,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,332,326,6,6,0,46,9,1,0,0,0,0,233,62,37,55,234,35,0,4,258,2,8,6,9,Matches
852,Javi Fuego\2e8fc160,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,625,610,15,14,0,110,16,0,0,0,0,0,430,70,125,96,430,78,0,4,486,3,11,16,13,Matches
853,Chris Führich\0cf778df,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,31,30,1,0,0,5,0,0,0,0,0,0,22,7,2,3,25,0,1,0,24,0,1,3,1,Matches
854,Angelo Fulgini\4b96c347,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17.0,704,644,60,23,4,140,27,37,27,0,0,0,481,60,163,62,591,38,7,4,523,4,9,16,27,Matches
855,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,769,713,56,0,2,223,14,25,1,1,0,0,334,248,187,107,418,117,1,25,498,1,18,15,36,Matches
856,Jay Fulton\434ad289,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,6,6,0,0,0,2,0,0,0,0,0,0,5,0,1,2,3,1,0,0,5,0,0,0,0,Matches
857,Ramiro Funes Mori\89cbc961,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,60,57,3,1,0,9,1,0,0,0,0,0,34,11,15,32,16,4,2,0,47,0,1,0,1,Matches
858,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,25,1991,12.0,210,191,19,0,0,54,1,6,0,0,0,0,129,52,29,143,33,13,0,12,150,0,4,8,13,Matches
859,Gabi\65d750b5,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,1760,1646,114,83,1,269,59,15,27,0,0,0,1268,137,355,76,1586,77,4,7,1463,8,17,31,30,Matches
860,Gabriel\0d10333c,br BRA,MF,Leganés,es La Liga,23,1993,26.4,1173,1151,22,18,2,263,47,24,0,0,0,0,704,176,293,784,180,128,3,17,795,8,33,37,41,Matches
861,Mijat Gaćinović\16daec92,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,652,622,30,17,2,90,15,20,11,1,4,0,390,127,135,136,447,49,2,8,447,4,15,16,25,Matches
862,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,23,1994,22.1,1439,1411,28,25,3,303,25,10,0,0,0,0,1051,179,209,175,1137,72,3,5,1223,9,22,26,17,Matches
863,Nicolás Gaitán\7ebfac0f,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.4,106,98,8,2,0,28,4,5,5,0,0,0,64,15,27,80,14,10,1,0,73,1,4,4,3,Matches
864,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,187,140,47,2,0,19,1,5,0,0,0,0,105,41,41,16,116,10,45,0,134,2,1,5,10,Matches
865,Serge Gakpé\cf4053e2,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,506,497,9,1,2,135,5,20,2,0,0,0,354,61,91,91,357,44,6,2,347,1,17,26,26,Matches
866,Andrey Galabinov\0a1efd3c,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,369,355,14,0,2,119,4,10,0,0,0,0,183,115,71,67,172,53,1,26,243,1,10,5,18,Matches
867,Álex Gálvez\960fb42d,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,941,900,41,38,0,123,26,1,0,0,0,0,630,75,236,64,771,79,3,7,738,2,43,17,14,Matches
868,Álex Gálvez\960fb42d,es ESP,DF,Eibar,es La Liga,28,1989,4.0,209,199,10,5,0,45,8,0,0,0,0,0,118,20,71,12,167,20,5,1,157,0,10,5,2,Matches
869,Bruno Gama\6cffc9df,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,47,45,2,0,0,5,1,4,2,0,0,0,34,1,12,4,41,2,0,0,34,0,1,3,1,Matches
870,Alessandro Gamberini\8ec95452,it ITA,DF,Chievo,it Serie A,35,1981,20.2,710,687,23,13,0,87,7,0,1,1,0,0,493,72,145,141,454,70,9,4,603,4,15,1,4,Matches
871,Kévin Gameiro\42276181,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,226,221,5,0,0,43,1,6,0,0,0,0,180,24,22,24,179,17,1,2,177,0,0,6,7,Matches
872,Jesús Gámez\bd1d1cbb,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,60,49,11,0,0,5,0,4,0,0,0,0,32,17,11,14,34,1,11,0,48,0,1,1,4,Matches
873,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,1591,1561,30,19,2,259,31,6,0,0,0,0,1186,244,161,153,1310,80,8,4,1350,8,16,39,32,Matches
874,Ignatius Ganago\23c63b7f,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,20,20,0,0,0,8,0,0,0,0,0,0,18,0,2,5,13,1,0,0,14,0,0,1,0,Matches
875,Najib Gandi\56b52c4e,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,38,35,3,2,0,12,1,1,1,0,0,0,28,2,8,3,34,0,0,1,27,0,3,1,0,Matches
876,Ganso\23593121,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,327,310,17,10,1,54,7,2,4,0,0,0,273,32,22,258,53,12,2,2,267,1,5,9,9,Matches
877,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,1084,1061,23,22,0,182,28,1,0,0,0,0,790,90,204,72,909,71,1,3,904,1,26,9,12,Matches
878,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,20,1997,9.5,549,495,54,19,0,114,53,7,32,0,0,0,385,38,126,102,406,30,1,4,434,4,15,8,10,Matches
879,Borja García\e7f4603c,es ESP,MFFW,Girona,es La Liga,26,1990,31.1,1399,1328,71,28,1,327,70,47,35,0,0,0,996,122,281,138,1176,60,8,10,1143,7,18,35,27,Matches
880,Dani García\240d3a0b,es ESP,MF,Eibar,es La Liga,27,1990,30.8,1618,1589,29,24,1,265,71,10,1,0,0,0,1022,199,397,252,1154,176,3,6,1298,2,46,29,21,Matches
881,David García\1250086e,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,475,454,21,11,0,58,9,4,0,0,0,0,315,44,116,24,394,42,10,2,369,1,22,8,8,Matches
882,Javi García\167c1bb0,es ESP,MFDF,Betis,es La Liga,30,1987,26.8,1631,1609,22,21,0,250,30,0,0,0,0,0,1375,83,173,303,1214,84,0,5,1483,0,27,17,10,Matches
883,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,31,1986,27.1,997,979,18,7,1,233,26,11,0,0,0,0,650,105,242,564,269,118,8,2,724,7,34,19,27,Matches
884,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,28,1989,15.5,675,513,162,50,0,92,20,37,15,0,0,0,311,85,279,450,68,55,96,0,434,3,26,11,27,Matches
885,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.2,879,869,10,3,5,192,10,32,1,0,0,0,426,166,287,173,478,163,0,4,491,13,27,22,54,Matches
886,Samu García\5f7db81a,es ESP,MFFW,Málaga,es La Liga,27,1990,2.0,50,50,0,0,0,13,2,2,0,0,0,0,26,9,15,7,34,8,0,0,30,1,3,2,2,Matches
887,Samu García\5f7db81a,es ESP,MFFW,Levante,es La Liga,27,1990,2.1,70,70,0,0,0,10,0,3,0,0,0,0,43,11,16,9,54,5,0,0,39,4,0,2,9,Matches
888,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.2,434,418,16,2,1,92,12,21,1,0,0,0,292,76,66,102,290,29,5,3,299,3,7,24,23,Matches
889,Ulisses Garcia\c952f633,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1.0,30,19,11,2,0,7,0,0,0,0,0,0,17,4,9,19,1,0,9,0,22,0,1,1,1,Matches
890,Luca Garritano\1ceeae3e,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,84,76,8,2,0,13,8,6,3,2,0,1,39,15,30,18,54,8,3,0,57,0,2,2,5,Matches
891,Bruno Gaspar\55ae91f0,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,575,471,104,6,0,58,7,27,1,0,0,0,331,92,152,40,405,28,97,1,461,0,16,6,20,Matches
892,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,1775,1514,261,31,0,298,17,55,0,0,0,0,1098,301,376,116,1297,101,230,0,1363,5,44,39,63,Matches
893,Gianluca Gaudino\0d72fbca,de GER,MF,Chievo,it Serie A,20,1996,0.2,11,9,2,1,0,2,0,1,1,0,1,0,6,2,3,0,11,0,0,0,7,0,2,0,0,Matches
894,Dwight Gayle\e58a03c6,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,429,397,32,0,0,120,5,8,0,0,0,0,228,115,86,65,254,39,5,11,316,1,9,15,7,Matches
895,Paulo Gazzaniga\63d17038,ar ARG,GK,Tottenham,eng Premier League,25,1992,1.0,25,16,9,1,0,2,1,0,0,0,0,0,15,0,10,1,20,0,0,2,20,0,0,0,0,Matches
896,Marcello Gazzola\93390969,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,461,345,116,5,0,67,7,20,1,0,0,0,212,100,149,16,289,37,110,0,341,0,7,15,18,Matches
897,Jean-Philippe Gbamin\6bd603db,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,1170,1129,41,37,4,257,60,4,0,0,0,0,753,177,240,157,894,71,4,9,911,3,29,21,31,Matches
898,David de Gea\7ba6d84e,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37.0,1086,698,388,95,0,47,44,0,1,0,0,0,400,51,635,27,832,1,0,143,673,3,29,10,3,Matches
899,Theodor Gebre Selassie\3f65898c,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,1441,1118,323,11,1,273,17,24,0,0,0,0,685,400,356,62,847,129,312,11,1133,0,22,26,40,Matches
900,Dennis Geiger\37f606f0,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,816,774,42,25,1,140,17,9,15,7,6,1,574,126,116,67,713,25,1,5,695,0,12,13,14,Matches
901,Johannes Geis\294450ba,de GER,DFMF,Sevilla,es La Liga,23,1993,7.5,381,364,17,14,0,54,17,6,1,0,0,0,254,26,101,54,296,24,2,3,315,2,1,2,1,Matches
902,Jérémy Gélin\4c700f46,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,1358,1330,28,25,2,160,60,5,1,0,0,0,993,68,297,79,1181,81,2,1,1138,4,31,19,12,Matches
903,Romain Genevois\1040e783,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,787,722,65,14,0,123,38,31,0,0,0,0,419,88,280,70,544,100,51,2,561,0,20,16,29,Matches
904,Santiago Gentiletti\4ac07e1b,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,235,222,13,0,0,19,1,1,0,0,0,0,184,19,32,182,32,6,13,1,206,0,1,5,0,Matches
905,Christian Gentner\a4f94a0d,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,1234,1198,36,19,4,195,21,39,0,0,0,0,662,262,310,216,898,81,17,11,877,4,33,26,46,Matches
906,Yannick Gerhardt\62ab9184,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,651,578,73,7,0,131,16,23,0,0,0,0,399,127,125,403,113,52,66,3,494,4,16,13,17,Matches
907,Valère Germain\ea0ff634,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,515,488,27,0,2,94,8,25,1,0,0,0,320,95,100,32,392,56,5,6,376,2,13,19,18,Matches
908,Gerson\8827bf46,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,527,519,8,4,0,93,5,5,0,0,0,0,422,50,55,443,48,11,4,9,461,1,12,4,10,Matches
909,Willem Geubbels\9836e892,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,9,9,0,0,0,3,0,0,0,0,0,0,8,0,1,3,6,0,0,0,7,0,0,2,0,Matches
910,Yassine El Ghanassy\0049d544,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,294,287,7,3,2,48,5,23,3,0,0,0,231,22,41,41,237,14,1,1,233,1,6,9,9,Matches
911,Anwar El Ghazi\ffa90327,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,634,565,69,11,0,137,34,62,37,0,0,0,444,50,140,100,487,18,20,3,434,5,18,24,39,Matches
912,Rachid Ghezzal\dc3a9a0d,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11.0,550,512,38,13,3,143,28,36,20,0,0,0,380,45,125,417,98,25,5,1,401,3,14,15,26,Matches
913,Faouzi Ghoulam\c5adc293,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,986,856,130,11,0,117,21,40,28,5,3,2,678,169,139,718,117,35,91,4,834,1,11,12,25,Matches
914,Emanuele Giaccherini\1c50f354,it ITA,MFFW,Chievo,it Serie A,32,1985,10.0,414,389,25,13,0,91,16,16,10,4,3,1,237,78,99,65,333,10,1,0,298,1,16,8,16,Matches
915,Emanuele Giaccherini\1c50f354,it ITA,FW,Napoli,it Serie A,32,1985,0.7,52,52,0,0,0,9,1,1,0,0,0,0,47,2,3,3,49,0,0,0,45,0,1,0,2,Matches
916,Niccolò Giannetti\d9e750e5,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,66,62,4,0,0,16,2,5,0,0,0,0,36,14,16,7,41,7,1,2,47,0,1,3,4,Matches
