Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
1148,Marko Janković\9866afec,me MNE,MFDF,SPAL,it Serie A,23,1995,0.6,26,32,81.3,345,80,14,15,93.3,12,13,92.3,0,2,0.0,0,0.0,0.0,1,2,1,0,3,Matches
1149,Jakub Jankto\1ea5f91c,cz CZE,MF,Sampdoria,it Serie A,22,1996,10.7,435,560,77.7,7096,1992,223,260,85.8,172,206,83.5,36,72,50.0,0,1.2,-1.2,8,39,18,6,50,Matches
1150,Daryl Janmaat\45da6694,nl NED,DF,Watford,eng Premier League,29,1989,16.9,562,786,71.5,10495,4559,254,284,89.4,215,293,73.4,85,184,46.2,2,0.7,+1.3,11,47,22,11,66,Matches
1151,Vincent Janssen\31dce0c8,nl NED,FW,Tottenham,eng Premier League,24,1994,0.4,7,10,70.0,68,0,7,8,87.5,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1152,Tony Jantschke\34b54da7,de GER,DF,M'Gladbach,de Bundesliga,28,1990,10.4,730,802,91.0,16257,4963,147,158,93.0,462,489,94.5,119,149,79.9,1,0.1,+0.9,1,27,3,0,43,Matches
1153,Adnan Januzaj\4737cebe,be BEL,FWMF,Real Sociedad,es La Liga,23,1995,13.9,367,553,66.4,7436,2518,180,199,90.5,112,150,74.7,72,173,41.6,3,2.0,+1.0,25,27,33,12,50,Matches
1154,Nicolas Janvier\22a62523,fr FRA,MF,Rennes,fr Ligue 1,19,1998,0.0,2,2,100.0,34,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1155,Paweł Jaroszyński\958a601f,pl POL,DFMF,Chievo,it Serie A,23,1994,15.0,566,829,68.3,11695,5322,207,250,82.8,255,335,76.1,99,218,45.4,0,1.2,-1.2,11,46,21,10,64,Matches
1156,Rune Jarstein\27d2618c,no NOR,GK,Hertha BSC,de Bundesliga,33,1984,30.5,696,1161,59.9,29000,22752,55,57,96.5,216,217,99.5,423,884,47.9,0,0.0,0.0,0,25,0,0,0,Matches
1157,Jason\9038c2a1,es ESP,MFDF,Levante,es La Liga,24,1994,25.9,573,836,68.5,9986,3773,293,352,83.2,208,282,73.8,62,155,40.0,5,5.2,-0.2,27,47,26,8,72,Matches
1158,Dennis Jastrzembski\6bba916f,pl POL,DFMF,Hertha BSC,de Bundesliga,18,2000,0.7,19,23,82.6,311,37,11,12,91.7,6,8,75.0,2,2,100.0,0,0.1,-0.1,1,1,0,0,0,Matches
1159,Assil Jaziri\dd73120f,tn TUN,FWMF,Nice,fr Ligue 1,18,1999,0.4,18,25,72.0,272,65,9,12,75.0,7,9,77.8,1,3,33.3,0,0.1,-0.1,1,2,4,2,2,Matches
1160,Corentin Jean\7d9b37bf,fr FRA,FWMF,Toulouse,fr Ligue 1,23,1995,7.0,145,212,68.4,2062,503,95,118,80.5,38,57,66.7,9,26,34.6,0,0.9,-0.9,9,4,5,4,13,Matches
1161,Benjamin Jeannot\2e52206e,fr FRA,FW,Dijon,fr Ligue 1,26,1992,16.0,306,437,70.0,5088,1012,155,195,79.5,110,161,68.3,35,54,64.8,0,0.4,-0.4,11,21,8,0,29,Matches
1162,Tin Jedvaj\f820504e,hr CRO,DF,Leverkusen,de Bundesliga,22,1995,12.5,576,718,80.2,10659,4188,232,279,83.2,268,313,85.6,70,105,66.7,0,0.5,-0.5,4,59,5,0,57,Matches
1163,Jemerson\7cab69b5,br BRA,DFMF,Monaco,fr Ligue 1,25,1992,24.7,925,1061,87.2,20181,5654,247,276,89.5,505,539,93.7,166,229,72.5,1,0.6,+0.4,5,45,2,0,47,Matches
1164,Carl Jenkinson\874125a3,eng ENG,DF,Arsenal,eng Premier League,26,1992,1.8,72,92,78.3,1161,305,31,36,86.1,38,40,95.0,2,8,25.0,0,0.0,0.0,0,2,1,0,3,Matches
1165,Fredrik Jensen\3eeb80e0,fi FIN,FWMF,Augsburg,de Bundesliga,20,1997,2.3,33,56,58.9,555,169,20,29,69.0,8,15,53.3,5,9,55.6,0,0.5,-0.5,1,1,1,0,2,Matches
1166,Mathias Jensen\0f134faf,dk DEN,MFFW,Celta Vigo,es La Liga,22,1996,2.6,63,84,75.0,860,202,44,53,83.0,15,19,78.9,3,9,33.3,0,0.1,-0.1,1,4,1,0,4,Matches
1167,Jesé\4a537185,es ESP,FWMF,Betis,es La Liga,25,1993,8.7,154,207,74.4,2365,321,95,115,82.6,45,59,76.3,12,16,75.0,0,0.8,-0.8,7,9,6,0,13,Matches
1168,Gabriel Jesus\b66315ae,br BRA,FW,Manchester City,eng Premier League,21,1997,11.5,299,361,82.8,4051,549,183,215,85.1,89,101,88.1,13,17,76.5,3,1.7,+1.3,22,14,7,0,24,Matches
1169,Juan Jesus\79083382,br BRA,DF,Roma,it Serie A,27,1991,15.6,760,832,91.3,15731,5139,236,247,95.5,391,412,94.9,128,164,78.0,0,0.1,-0.1,1,32,3,0,31,Matches
1170,Raúl Jiménez\b561db50,mx MEX,FW,Wolves,eng Premier League,27,1991,34.6,796,1086,73.3,12595,2230,431,535,80.6,262,348,75.3,75,124,60.5,7,6.5,+0.5,40,45,34,5,70,Matches
1171,Joaquín\4c5b14d2,es ESP,FWDF,Betis,es La Liga,37,1981,18.8,798,981,81.3,13047,3557,437,488,89.5,289,345,83.8,62,117,53.0,0,3.3,-3.3,43,31,46,12,80,Matches
1172,Joelinton\c17bfb65,br BRA,FWMF,Hoffenheim,de Bundesliga,21,1996,23.7,570,707,80.6,8065,1997,349,409,85.3,177,219,80.8,24,37,64.9,5,4.2,+0.8,36,38,28,5,70,Matches
1173,Aron Jóhannsson\c0dc9fc7,us USA,MF,Werder Bremen,de Bundesliga,27,1990,0.0,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1174,Stefan Johansen\a48da055,no NOR,MF,Fulham,eng Premier League,27,1991,4.6,198,257,77.0,3545,1292,98,113,86.7,73,94,77.7,21,38,55.3,0,0.1,-0.1,1,17,3,0,29,Matches
1175,Jakob Johansson\e4a26a91,se SWE,MF,Rennes,fr Ligue 1,28,1990,7.9,340,386,88.1,6306,1288,136,153,88.9,157,170,92.4,39,52,75.0,0,0.4,-0.4,4,30,5,1,26,Matches
1176,Ben Johnson\9319781b,eng ENG,DF,West Ham,eng Premier League,18,2000,0.7,19,22,86.4,239,115,13,13,100.0,6,6,100.0,0,2,0.0,0,0.0,0.0,0,1,0,0,0,Matches
1177,Fabian Johnson\76e5da9d,us USA,DFFW,M'Gladbach,de Bundesliga,30,1987,11.2,457,562,81.3,7978,2227,196,228,86.0,216,241,89.6,41,73,56.2,0,1.2,-1.2,6,29,10,2,33,Matches
1178,Tyreke Johnson\4701e130,eng ENG,FW,Southampton,eng Premier League,19,1998,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1179,Karl-Johan Johnsson\a56bd2ee,se SWE,GK,Guingamp,fr Ligue 1,28,1990,17.0,268,480,55.8,11825,9082,17,17,100.0,83,84,98.8,168,378,44.4,0,0.0,0.0,0,17,0,0,0,Matches
1180,Jonathas\531807b3,br BRA,FW,Hannover 96,de Bundesliga,29,1989,6.7,106,155,68.4,1626,287,54,72,75.0,42,59,71.2,7,12,58.3,1,0.5,+0.5,2,7,3,0,9,Matches
1181,Phil Jones\def899bd,eng ENG,DF,Manchester Utd,eng Premier League,26,1992,14.0,684,734,93.2,14225,3945,213,228,93.4,348,368,94.6,120,133,90.2,1,0.5,+0.5,3,29,2,0,29,Matches
1182,Jony\244f57b9,es ESP,MFFW,Alavés,es La Liga,27,1991,33.0,657,1183,55.5,14071,6293,269,365,73.7,209,329,63.5,166,433,38.3,11,7.2,+3.8,79,46,60,35,85,Matches
1183,Joan Jordán\2a0c8ba4,es ESP,MF,Eibar,es La Liga,24,1994,31.9,1505,1886,79.8,32904,7580,517,594,87.0,629,728,86.4,345,519,66.5,4,3.8,+0.2,65,184,36,13,151,Matches
1184,Bruno Jordão\41ff002d,pt POR,MF,Lazio,it Serie A,19,1998,1.0,36,42,85.7,518,57,19,22,86.4,13,16,81.3,2,2,100.0,0,0.0,0.0,1,1,0,0,0,Matches
1185,Jorginho\45db685d,it ITA,MF,Chelsea,eng Premier League,26,1991,35.1,2705,3028,89.3,45318,13663,1352,1446,93.5,1087,1209,89.9,227,299,75.9,0,3.2,-3.2,29,355,46,1,301,Matches
1186,Willian José\d87e2cae,br BRA,FW,Real Sociedad,es La Liga,26,1991,26.3,576,773,74.5,10502,1575,281,344,81.7,192,249,77.1,87,138,63.0,5,3.4,+1.6,33,35,22,4,48,Matches
1187,Joselu\6265208f,es ESP,FW,Newcastle Utd,eng Premier League,28,1990,6.6,134,209,64.1,1910,350,89,127,70.1,25,41,61.0,13,20,65.0,0,0.1,-0.1,2,9,2,0,13,Matches
1188,Evens Joseph\acde3581,fr FRA,FWMF,Caen,fr Ligue 1,19,1999,3.6,45,58,77.6,663,100,26,32,81.3,13,15,86.7,3,4,75.0,0,0.1,-0.1,2,2,0,0,1,Matches
1189,Diogo Jota\178ae8f8,pt POR,FWMF,Wolves,eng Premier League,21,1996,26.2,599,797,75.2,9763,2106,320,386,82.9,210,277,75.8,53,81,65.4,5,3.9,+1.1,29,51,24,6,69,Matches
1190,Aleksandar Jovanović\129dd8e7,rs SRB,GK,Huesca,es La Liga,25,1992,12.0,158,335,47.2,6668,5007,16,16,100.0,46,48,95.8,95,269,35.3,0,0.0,0.0,0,7,0,0,0,Matches
1191,Vukašin Jovanović\0eb03d5b,rs SRB,DF,Bordeaux,fr Ligue 1,22,1996,15.3,680,788,86.3,15235,5275,194,209,92.8,351,392,89.5,133,179,74.3,0,0.0,0.0,1,52,1,0,59,Matches
1192,Stevan Jovetić\f36c432f,me MNE,MFFW,Monaco,fr Ligue 1,28,1989,4.4,84,122,68.9,1327,300,46,61,75.4,30,40,75.0,6,15,40.0,0,0.3,-0.3,5,5,5,0,14,Matches
1193,Luka Jović\4d8cd038,rs SRB,FWMF,Eint Frankfurt,de Bundesliga,20,1997,24.9,434,601,72.2,7659,1911,202,272,74.3,150,196,76.5,59,93,63.4,5,3.5,+1.5,27,50,22,5,63,Matches
1194,Jozabed\9b337c7c,es ESP,MF,Celta Vigo,es La Liga,27,1991,12.8,611,721,84.7,12549,3166,226,256,88.3,260,289,90.0,117,157,74.5,0,1.0,-1.0,9,73,6,1,48,Matches
1195,Miguel Juan Llambrich\d83f09ff,es ESP,DF,Villarreal,es La Liga,22,1996,6.0,174,236,73.7,3014,1232,74,89,83.1,86,108,79.6,12,33,36.4,0,0.3,-0.3,3,9,5,2,15,Matches
1196,Juanfran\9ba48d64,es ESP,DF,Leganés,es La Liga,29,1988,16.2,450,669,67.3,8636,4397,196,228,86.0,175,246,71.1,72,169,42.6,1,2.2,-1.2,24,37,37,27,66,Matches
1197,Juanfran\cfd8d664,es ESP,DF,Atlético Madrid,es La Liga,33,1985,17.9,796,983,81.0,12795,5074,437,488,89.5,294,358,82.1,60,111,54.1,2,2.5,-0.5,19,40,28,11,71,Matches
1198,Juanmi\84399660,es ESP,FWMF,Real Sociedad,es La Liga,25,1993,16.9,305,375,81.3,4581,796,186,209,89.0,90,108,83.3,21,33,63.6,2,1.5,+0.5,7,11,11,2,21,Matches
1199,Juanpe\1633fc8a,es ESP,DF,Girona,es La Liga,27,1991,30.7,1256,1515,82.9,28449,10836,288,318,90.6,723,791,91.4,238,388,61.3,0,0.4,-0.4,3,68,6,0,79,Matches
1200,Juanpi\d79afcfc,ve VEN,MFFW,Huesca,es La Liga,24,1994,7.4,170,232,73.3,2825,804,93,110,84.5,50,66,75.8,22,47,46.8,2,0.5,+1.5,8,17,6,1,19,Matches
1201,Nathaël Julan\39901146,fr FRA,FWMF,Guingamp,fr Ligue 1,22,1996,4.8,75,122,61.5,903,210,56,82,68.3,14,24,58.3,1,5,20.0,0,0.5,-0.5,5,5,3,0,8,Matches
1202,Christopher Jullien\f323d995,fr FRA,DF,Toulouse,fr Ligue 1,25,1993,33.5,1227,1459,84.1,28172,11043,323,372,86.8,602,675,89.2,294,395,74.4,0,0.4,-0.4,6,75,2,0,93,Matches
1203,David Juncà\de7d40d6,es ESP,DF,Celta Vigo,es La Liga,24,1993,19.5,838,1044,80.3,14871,5836,359,395,90.9,394,458,86.0,75,168,44.6,3,0.8,+2.2,14,49,24,10,73,Matches
1204,Sebastian Jung\86b30561,de GER,DF,Wolfsburg,de Bundesliga,28,1990,0.6,47,56,83.9,876,407,19,20,95.0,23,25,92.0,5,10,50.0,0,0.0,0.0,1,2,2,1,5,Matches
1205,Hamed Junior Traorè\570bb4b9,ci CIV,MF,Empoli,it Serie A,18,2000,25.1,794,1012,78.5,14578,4219,365,417,87.5,323,398,81.2,97,163,59.5,2,3.7,-1.7,25,87,29,1,113,Matches
1206,Vinicius Júnior\7111d552,br BRA,FW,Real Madrid,es La Liga,18,2000,9.7,230,315,73.0,3596,699,132,156,84.6,77,107,72.0,15,23,65.2,0,1.4,-1.4,14,7,13,6,22,Matches
1207,Musa Juwara\7737dee2,gm GAM,FW,Chievo,it Serie A,16,2001,0.1,4,6,66.7,65,0,3,4,75.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1208,Mathias Jørgensen\0db5d2c8,dk DEN,DF,Huddersfield,eng Premier League,28,1990,23.9,943,1135,83.1,18961,7922,318,359,88.6,458,516,88.8,148,228,64.9,1,0.3,+0.7,8,77,4,0,101,Matches
1209,Sory Kaba\d29202c2,gn GUI,FWMF,Dijon,fr Ligue 1,23,1995,2.6,51,72,70.8,732,142,31,40,77.5,17,23,73.9,3,5,60.0,0,0.3,-0.3,3,3,3,0,7,Matches
1210,Ozan Kabak\2d61d13a,tr TUR,DF,Stuttgart,de Bundesliga,18,2000,15.0,439,549,80.0,9785,3252,116,131,88.5,228,261,87.4,91,147,61.9,0,0.3,-0.3,2,43,2,0,37,Matches
1211,Christian Kabasele\914ab9a1,be BEL,DF,Watford,eng Premier League,27,1991,17.6,409,538,76.0,9246,3026,109,136,80.1,210,243,86.4,85,149,57.0,0,0.1,-0.1,1,20,1,0,25,Matches
1212,Elias Kachunga\5bddccc9,cd COD,FWMF,Huddersfield,eng Premier League,26,1992,13.1,223,311,71.7,3167,669,132,165,80.0,70,98,71.4,12,21,57.1,0,0.1,-0.1,3,15,4,4,16,Matches
1213,Pavel Kadeřábek\79c90e45,cz CZE,DFMF,Hoffenheim,de Bundesliga,26,1992,27.9,1076,1417,75.9,19156,7203,473,534,88.6,494,617,80.1,100,212,47.2,4,4.4,-0.4,40,66,49,26,124,Matches
1214,Shinji Kagawa\5afafbfe,jp JPN,MF,Dortmund,de Bundesliga,29,1989,1.1,69,78,88.5,1043,169,45,47,95.7,21,21,100.0,3,8,37.5,0,0.0,0.0,0,5,1,0,4,Matches
1215,Florian Kainz\94c18565,at AUT,FW,Werder Bremen,de Bundesliga,25,1992,4.1,136,205,66.3,2634,939,54,71,76.1,63,78,80.8,17,47,36.2,1,0.7,+0.3,5,9,16,5,21,Matches
1216,Gaël Kakuta\5b1bf5e3,cd COD,MFFW,Rayo Vallecano,es La Liga,27,1991,8.0,189,280,67.5,3056,1175,104,130,80.0,62,97,63.9,18,41,43.9,0,0.3,-0.3,4,23,8,2,33,Matches
1217,Nikola Kalinić\d4931a5a,hr CRO,FW,Atlético Madrid,es La Liga,30,1988,7.1,60,104,57.7,709,100,42,68,61.8,12,22,54.5,1,2,50.0,0,0.2,-0.2,3,2,2,0,3,Matches
1218,Salomon Kalou\2042d931,ci CIV,FWMF,Hertha BSC,de Bundesliga,32,1985,25.7,509,713,71.4,8049,2439,279,366,76.2,179,248,72.2,40,64,62.5,2,4.0,-2.0,27,47,28,2,81,Matches
1219,Samuel Kalu\b8d22478,ng NGA,FW,Bordeaux,fr Ligue 1,20,1997,14.2,367,563,65.2,6882,2222,191,244,78.3,115,163,70.6,57,128,44.5,2,3.8,-1.8,30,27,12,4,46,Matches
1220,François Kamano\81d3318f,gn GUI,FWMF,Bordeaux,fr Ligue 1,22,1996,28.5,732,926,79.0,11839,2444,394,464,84.9,258,313,82.4,60,99,60.6,1,3.0,-2.0,33,51,24,4,60,Matches
1221,Aboubakar Kamara\4047c976,mr MTN,FWMF,Fulham,eng Premier League,23,1995,7.7,170,245,69.4,2642,534,94,118,79.7,64,84,76.2,10,29,34.5,0,1.0,-1.0,10,8,3,1,13,Matches
1222,Boubacar Kamara\cc77354e,fr FRA,DF,Marseille,fr Ligue 1,18,1999,26.8,1221,1426,85.6,24753,9716,471,519,90.8,550,590,93.2,193,290,66.6,0,0.8,-0.8,8,58,8,3,69,Matches
1223,Hassane Kamara\19a12bed,ci CIV,DFFW,Reims,fr Ligue 1,23,1994,10.3,363,467,77.7,6200,2000,179,206,86.9,153,186,82.3,29,60,48.3,0,0.3,-0.3,6,21,3,0,21,Matches
1224,Marcin Kamiński\463503e2,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27.0,984,1163,84.6,22420,7495,237,264,89.8,532,584,91.1,211,304,69.4,1,0.4,+0.6,7,62,3,1,72,Matches
1225,Patrick Kammerbauer\8bdcb6fd,de GER,FW,Freiburg,de Bundesliga,21,1997,0.0,3,4,75.0,40,22,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,2,0,2,Matches
1226,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,23.5,1237,1497,82.6,21370,6832,607,685,88.6,451,510,88.4,151,254,59.4,5,3.3,+1.7,48,127,37,8,144,Matches
1227,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,25,1993,26.9,427,585,73.0,8263,2136,189,243,77.8,142,180,78.9,78,120,65.0,4,4.1,-0.1,30,59,18,4,71,Matches
1228,Wilfried Kanga\b4c816a9,fr FRA,FW,Angers,fr Ligue 1,20,1998,5.5,63,91,69.2,872,102,44,58,75.9,14,21,66.7,3,7,42.9,0,0.3,-0.3,5,2,3,0,6,Matches
1229,Lee Kangin\8455ad90,kr KOR,FWMF,Valencia,es La Liga,17,2001,0.3,8,15,53.3,134,58,6,7,85.7,1,3,33.3,1,4,25.0,0,0.0,0.0,1,1,1,0,2,Matches
1230,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,27,1991,34.4,1798,2044,88.0,28418,6285,950,1056,90.0,671,735,91.3,129,161,80.1,4,4.0,0.0,46,152,37,5,136,Matches
1231,Stefanos Kapino\62ba5881,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,0.5,12,16,75.0,316,151,0,0,,11,11,100.0,1,5,20.0,0,0.0,0.0,0,1,0,0,0,Matches
1232,Wilfrid Kaptoum\d717630e,cm CMR,MF,Betis,es La Liga,22,1996,8.6,286,331,86.4,4385,780,150,166,90.4,108,122,88.5,17,25,68.0,0,0.1,-0.1,2,19,1,0,15,Matches
1233,Kenan Karaman\8f0f2230,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,10.2,190,279,68.1,3207,629,98,136,72.1,72,96,75.0,19,30,63.3,1,1.9,-0.9,15,10,5,2,13,Matches
1234,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,13.6,395,549,71.9,6684,2057,207,248,83.5,133,174,76.4,47,102,46.1,1,2.4,-1.4,24,33,18,6,58,Matches
1235,Yann Karamoh\8b66d9cc,fr FRA,MF,Inter,it Serie A,20,1998,0.1,3,5,60.0,79,37,1,1,100.0,1,1,100.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,Matches
1236,Ibrahim Karamoko\550985aa,fr FRA,MF,Chievo,it Serie A,17,2001,0.7,14,18,77.8,266,63,9,10,90.0,3,4,75.0,2,2,100.0,0,0.0,0.0,1,1,1,1,1,Matches
1237,Orestis Karnezis\85b011bb,gr GRE,GK,Napoli,it Serie A,33,1985,9.0,163,235,69.4,4541,2587,20,20,100.0,90,91,98.9,52,123,42.3,0,0.0,0.0,0,1,0,0,0,Matches
1238,Rick Karsdorp\9f84febe,nl NED,DF,Roma,it Serie A,23,1995,6.6,315,411,76.6,6170,3099,125,142,88.0,143,174,82.2,44,82,53.7,1,0.4,+0.6,4,26,12,5,44,Matches
1239,Grigoris Kastanos\2a82aa85,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,17,20,85.0,278,38,9,9,100.0,7,9,77.8,1,1,100.0,0,0.0,0.0,0,0,0,0,1,Matches
1240,Eiji Kawashima\a4527d33,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1.0,25,40,62.5,1077,913,5,5,100.0,6,6,100.0,14,29,48.3,0,0.0,0.0,0,0,0,0,0,Matches
1241,Beram Kayal\26679cdf,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,198,282,70.2,3457,1028,88,107,82.2,89,119,74.8,18,47,38.3,1,0.8,+0.2,5,21,3,1,30,Matches
1242,Moise Kean\3d50bcdb,it ITA,FWMF,Juventus,it Serie A,18,2000,6.0,74,91,81.3,1131,105,44,54,81.5,23,27,85.2,6,7,85.7,0,0.2,-0.2,3,0,1,0,3,Matches
1243,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,25,1993,33.0,1276,1523,83.8,28681,10473,312,359,86.9,713,788,90.5,248,356,69.7,2,0.6,+1.4,5,91,5,1,107,Matches
1244,Neeskens Kebano\18b999f4,cd COD,FWMF,Fulham,eng Premier League,26,1992,1.2,25,31,80.6,391,53,14,17,82.4,9,11,81.8,1,1,100.0,0,0.0,0.0,0,2,0,0,1,Matches
1245,Thilo Kehrer\51dbeea9,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,1278,1390,91.9,23769,7490,479,509,94.1,665,714,93.1,127,145,87.6,2,0.4,+1.6,4,80,8,2,71,Matches
1246,Jules Keita\8c955557,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,5.1,107,137,78.1,1788,557,57,74,77.0,41,48,85.4,9,13,69.2,1,0.6,+0.4,8,9,8,1,21,Matches
1247,Naby Keïta\f25c8e3a,gn GUI,MF,Liverpool,eng Premier League,23,1995,15.4,901,1015,88.8,14620,3566,477,521,91.6,325,365,89.0,83,103,80.6,1,1.2,-0.2,10,93,32,0,107,Matches
1248,Keko\1512328c,es ESP,MFFW,Valladolid,es La Liga,26,1991,17.0,345,538,64.1,6400,1876,168,216,77.8,119,172,69.2,48,106,45.3,1,2.2,-1.2,14,23,20,15,40,Matches
1249,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,261,339,77.0,5766,2489,80,94,85.1,118,132,89.4,61,109,56.0,0,0.1,-0.1,1,20,2,0,17,Matches
1250,Marc-Oliver Kempf\815c314f,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,844,1014,83.2,18407,5861,233,273,85.3,440,490,89.8,163,234,69.7,0,0.2,-0.2,7,74,8,2,84,Matches
1251,Kenedy\5eebbfdf,br BRA,MFFW,Newcastle Utd,eng Premier League,22,1996,15.0,379,534,71.0,6710,2175,186,229,81.2,136,179,76.0,48,87,55.2,1,0.9,+0.1,11,33,12,5,42,Matches
1252,Jonjoe Kenny\099e666f,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,434,565,76.8,7682,3814,198,222,89.2,184,232,79.3,47,95,49.5,1,0.3,+0.7,5,46,13,4,58,Matches
1253,Christophe Kerbrat\0515a4cb,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,652,860,75.8,15526,6349,168,205,82.0,320,399,80.2,161,244,66.0,0,0.3,-0.3,2,53,3,0,57,Matches
1254,Sebastian Kerk\87fdfb9b,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,13.1,319,489,65.2,5904,2344,147,181,81.2,112,156,71.8,52,134,38.8,1,1.9,-0.9,20,21,13,6,29,Matches
1255,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,21,1996,33.5,1498,1739,86.1,26424,6425,681,743,91.7,656,730,89.9,145,217,66.8,2,2.4,-0.4,41,136,38,5,143,Matches
1256,Saîf-Eddine Khaoui\796b1c41,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,15.0,327,475,68.8,5144,1837,177,217,81.6,120,155,77.4,24,74,32.4,1,0.9,+0.1,11,39,4,0,62,Matches
1257,Wahbi Khazri\2677a1de,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,31.3,740,1111,66.6,14953,4225,335,422,79.4,247,335,73.7,144,305,47.2,6,5.9,+0.1,63,73,28,8,72,Matches
1258,Rani Khedira\59e4b92e,de GER,DFMF,Augsburg,de Bundesliga,24,1994,29.2,1063,1301,81.7,23183,7026,293,355,82.5,554,623,88.9,209,300,69.7,1,0.7,+0.3,8,49,12,2,76,Matches
1259,Sami Khedira\38ac43d3,de GER,MF,Juventus,it Serie A,31,1987,7.8,306,359,85.2,5058,949,144,157,91.7,127,140,90.7,26,43,60.5,1,0.1,+0.9,4,18,4,1,17,Matches
1260,Isaac Kiese Thelin\b956af7d,se SWE,FWMF,Leverkusen,de Bundesliga,26,1992,2.0,20,39,51.3,199,20,17,26,65.4,3,8,37.5,0,3,0.0,0,0.0,0.0,0,0,0,0,0,Matches
1261,Kike\e897d8ba,es ESP,FW,Eibar,es La Liga,28,1989,14.4,281,406,69.2,3916,651,170,220,77.3,84,123,68.3,12,28,42.9,0,1.4,-1.4,14,16,10,2,20,Matches
1262,Max Kilman\d0f72bf1,eng ENG,DF,Wolves,eng Premier League,21,1997,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
1263,Joshua Kimmich\49296448,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34.0,2584,3025,85.4,50039,14550,1001,1084,92.3,1181,1317,89.7,375,565,66.4,13,9.3,+3.7,78,180,72,21,211,Matches
1264,Presnel Kimpembe\aef6e670,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,1366,1473,92.7,25321,8285,577,603,95.7,630,664,94.9,156,189,82.5,1,0.8,+0.2,5,112,3,0,72,Matches
1265,Joshua King\43458538,no NOR,FWMF,Bournemouth,eng Premier League,26,1992,32.9,610,866,70.4,9351,2198,342,439,77.9,213,305,69.8,40,69,58.0,3,4.8,-1.8,38,42,39,8,79,Matches
1266,Sofian Kiyine\ce1806be,ma MAR,MFDF,Chievo,it Serie A,20,1997,9.1,285,368,77.4,5610,1659,118,140,84.3,118,141,83.7,44,77,57.1,1,0.7,+0.3,9,24,13,6,34,Matches
1267,Simon Kjær\8b8a56ce,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,772,899,85.9,16879,5813,224,247,90.7,396,418,94.7,140,215,65.1,0,0.4,-0.4,5,38,6,0,39,Matches
1268,Davy Klaassen\15fd5593,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,936,1254,74.6,16058,4915,477,575,83.0,353,464,76.1,92,156,59.0,4,3.2,+0.8,36,74,31,8,106,Matches
1269,Felix Klaus\aeda1f69,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,4.9,108,139,77.7,1652,391,63,71,88.7,37,51,72.5,6,14,42.9,1,1.7,-0.7,6,6,6,1,9,Matches
1270,Ragnar Klavan\008a6e6d,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,512,619,82.7,10992,3994,160,175,91.4,254,281,90.4,93,155,60.0,0,0.3,-0.3,1,43,6,1,39,Matches
