Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1691,Facundo Medina\6f5ec8bb,ar ARG,DF,Lens,fr Ligue 1,21,1999,24,23,2007,22.3,2,0,2,0,0,11,0,0.09,0.00,0.09,0.09,0.09,0.8,0.8,0.3,1.2,0.04,0.02,0.05,0.04,0.05,Matches
1692,Nathan de Medina\d686dbc0,be BEL,DF,Arminia,de Bundesliga,22,1997,16,7,639,7.1,0,1,0,0,0,5,1,0.00,0.14,0.14,0.00,0.14,0.0,0.0,0.6,0.6,0.00,0.08,0.08,0.00,0.08,Matches
1693,Ben Mee\8df7a2fb,eng ENG,DF,Burnley,eng Premier League,30,1989,30,30,2693,29.9,2,0,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,1.6,1.6,0.3,2.0,0.06,0.01,0.07,0.06,0.07,Matches
1694,Joshua Mees\4b6dd263,de GER,FW,Union Berlin,de Bundesliga,24,1996,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,2.02,0.00,2.02,2.02,2.02,Matches
1695,Admir Mehmedi\b500b384,ch SUI,MFFW,Wolfsburg,de Bundesliga,29,1991,18,8,820,9.1,0,2,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.9,0.9,2.0,2.9,0.09,0.22,0.31,0.09,0.31,Matches
1696,Soualiho Meïté\5cec2c74,fr FRA,MF,Torino,it Serie A,26,1994,14,11,920,10.2,1,1,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,0.6,0.6,0.3,0.9,0.06,0.03,0.09,0.06,0.09,Matches
1697,Soualiho Meïté\5cec2c74,fr FRA,MF,Milan,it Serie A,26,1994,16,4,588,6.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.06,0.06,0.12,0.06,0.12,Matches
1698,Hannibal Mejbri\ca22ccb0,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1699,Farid El Melali\d21e361a,dz ALG,FWMF,Angers,fr Ligue 1,23,1997,17,4,414,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.4,1.4,0.1,1.4,0.30,0.02,0.31,0.30,0.31,Matches
1700,Filippo Melegoni\6604165d,it ITA,MFDF,Genoa,it Serie A,21,1999,14,3,389,4.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.09,0.10,0.19,0.09,0.19,Matches
1701,Gonzalo Melero\3902e91b,es ESP,MFFW,Levante,es La Liga,26,1994,29,21,1853,20.6,7,1,7,0,0,4,0,0.34,0.05,0.39,0.34,0.39,3.1,3.1,1.7,4.8,0.15,0.08,0.23,0.15,0.23,Matches
1702,Birger Meling\70c52749,no NOR,DF,Nîmes,fr Ligue 1,25,1994,26,26,2328,25.9,2,3,2,0,0,4,0,0.08,0.12,0.19,0.08,0.19,0.8,0.8,2.5,3.3,0.03,0.10,0.13,0.03,0.13,Matches
1703,Arthur Melo\48b3dd60,br BRA,MF,Juventus,it Serie A,23,1996,22,13,1157,12.9,1,0,1,0,0,3,0,0.08,0.00,0.08,0.08,0.08,0.2,0.2,0.9,1.0,0.01,0.07,0.08,0.01,0.08,Matches
1704,Houboulang Mendes\1545cf15,fr FRA,DF,Lorient,fr Ligue 1,22,1998,17,15,1297,14.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
1705,Pedro Mendes\6690ef25,pt POR,DF,Montpellier,fr Ligue 1,29,1990,22,19,1626,18.1,2,0,2,0,0,5,0,0.11,0.00,0.11,0.11,0.11,0.9,0.9,0.2,1.1,0.05,0.01,0.06,0.05,0.06,Matches
1706,Thiago Mendes\c6e5d20f,br BRA,MF,Lyon,fr Ligue 1,28,1992,32,23,2243,24.9,0,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,1.6,1.6,1.6,3.2,0.07,0.06,0.13,0.07,0.13,Matches
1707,Brais Méndez\c9e39d91,es ESP,MFFW,Celta Vigo,es La Liga,23,1997,34,30,2671,29.7,9,0,8,1,1,8,0,0.30,0.00,0.30,0.27,0.27,7.5,6.7,2.0,8.7,0.25,0.07,0.32,0.23,0.29,Matches
1708,Édgar Méndez\aed746df,es ESP,MFFW,Alavés,es La Liga,30,1990,33,26,2090,23.2,5,1,5,0,0,12,1,0.22,0.04,0.26,0.22,0.26,5.4,5.4,1.4,6.9,0.23,0.06,0.30,0.23,0.30,Matches
1709,Eñaut Mendía\aa7da569,es ESP,FW,Eibar,es La Liga,21,1999,1,1,61,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
1710,Batista Mendy\e472a6f6,fr FRA,MF,Nantes,fr Ligue 1,20,2000,2,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1711,Benjamin Mendy\5271c8f1,fr FRA,DF,Manchester City,eng Premier League,26,1994,13,11,953,10.6,2,1,2,0,0,2,0,0.19,0.09,0.28,0.19,0.28,0.4,0.4,0.4,0.9,0.04,0.04,0.08,0.04,0.08,Matches
1712,Edouard Mendy\33887998,sn SEN,GK,Rennes,fr Ligue 1,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
1713,Edouard Mendy\33887998,sn SEN,GK,Chelsea,eng Premier League,28,1992,31,31,2745,30.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1714,Ferland Mendy\3cefcaef,fr FRA,DF,Real Madrid,es La Liga,25,1995,26,24,2208,24.5,1,0,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04,0.6,0.6,1.7,2.3,0.02,0.07,0.09,0.02,0.09,Matches
1715,Nampalys Mendy\1598599e,sn SEN,MF,Leicester City,eng Premier League,28,1992,23,15,1459,16.2,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.1,0.1,0.4,0.4,0.01,0.02,0.03,0.01,0.03,Matches
1716,Hamza Mendyl\f99fe221,ma MAR,FWDF,Schalke 04,de Bundesliga,22,1997,3,1,95,1.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.10,0.00,0.10,0.10,0.10,Matches
1717,Levent Mercan\33340bd6,de GER,FW,Schalke 04,de Bundesliga,19,2000,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1718,Jorge Meré\9f979eb2,es ESP,DF,Köln,de Bundesliga,23,1997,16,14,1300,14.4,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
1719,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,23,1997,22,22,1980,22.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
1720,Mikel Merino\d080ed5e,es ESP,MF,Real Sociedad,es La Liga,24,1996,26,25,2154,23.9,2,4,2,0,0,5,0,0.08,0.17,0.25,0.08,0.25,3.7,3.7,2.1,5.8,0.16,0.09,0.24,0.16,0.24,Matches
1721,Martín Merquelanz\ddd5348b,es ESP,FWMF,Real Sociedad,es La Liga,25,1995,13,4,549,6.1,0,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,1.1,1.1,1.8,2.9,0.19,0.29,0.47,0.19,0.47,Matches
1722,Yıldırım Mert Çetin\c730da00,tr TUR,DF,Hellas Verona,it Serie A,23,1997,6,4,418,4.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
1723,Dries Mertens\89b2c8a9,be BEL,FWMF,Napoli,it Serie A,33,1987,29,18,1459,16.2,9,8,9,0,0,2,0,0.56,0.49,1.05,0.56,1.05,5.3,5.3,3.7,9.0,0.32,0.23,0.56,0.32,0.56,Matches
1724,Roque Mesa\7c4243d4,es ESP,MF,Valladolid,es La Liga,31,1989,25,21,1761,19.6,1,0,0,1,1,4,1,0.05,0.00,0.05,0.00,0.00,1.7,0.9,1.1,2.0,0.08,0.06,0.14,0.05,0.10,Matches
1725,Illan Meslier\6b625ac2,fr FRA,GK,Leeds United,eng Premier League,20,2000,35,35,3150,35.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
1726,Lionel Messi\d70ce98e,ar ARG,FWMF,Barcelona,es La Liga,33,1987,35,33,3023,33.6,30,9,27,3,5,4,0,0.89,0.27,1.16,0.80,1.07,23.6,19.5,10.8,30.3,0.70,0.32,1.03,0.58,0.90,Matches
1727,Junior Messias\f49c4ae9,br BRA,MFFW,Crotone,it Serie A,29,1991,36,36,3215,35.7,9,4,9,0,0,6,0,0.25,0.11,0.36,0.25,0.36,7.5,7.5,2.9,10.4,0.21,0.08,0.29,0.21,0.29,Matches
1728,Thomas Meunier\e162b013,be BEL,DF,Dortmund,de Bundesliga,28,1991,21,17,1472,16.4,1,1,1,0,0,3,0,0.06,0.06,0.12,0.06,0.12,0.9,0.9,1.7,2.6,0.06,0.10,0.16,0.06,0.16,Matches
1729,Mexer\ce492295,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,9,8,712,7.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1730,Max Meyer\eba42d2b,de GER,MF,Köln,de Bundesliga,24,1995,10,3,351,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.0,0.24,0.01,0.26,0.24,0.26,Matches
1731,Omenuke Mfulu\bdc14559,cd COD,MF,Elche,es La Liga,26,1994,20,9,789,8.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.01,0.00,0.01,0.01,0.01,Matches
1732,Míchel\418f8f61,es ESP,MF,Valladolid,es La Liga,32,1988,22,10,946,10.5,2,0,2,0,0,3,0,0.19,0.00,0.19,0.19,0.19,0.6,0.6,0.8,1.3,0.05,0.07,0.13,0.05,0.13,Matches
1733,Jonas Michel Dirkner\d699d8ef,de GER,MF,Hertha BSC,de Bundesliga,18,2002,1,0,16,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1734,Jonas Michelbrink\f95d2f9d,de GER,MF,Hertha BSC,de Bundesliga,19,2001,2,0,39,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1735,Clément Michelin\cb9ec45d,fr FRA,DF,Lens,fr Ligue 1,23,1997,26,13,1154,12.8,0,4,0,0,0,3,2,0.00,0.31,0.31,0.00,0.31,0.3,0.3,3.2,3.5,0.03,0.25,0.27,0.03,0.27,Matches
1736,Edouard Michut\fe6c1add,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1737,Petar Mićin\259deea9,rs SRB,MF,Udinese,it Serie A,21,1998,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1738,Florian Miguel\b66d1d8a,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,21,18,1538,17.1,0,0,0,0,0,4,2,0.00,0.00,0.00,0.00,0.00,1.3,1.3,0.1,1.3,0.07,0.00,0.08,0.07,0.08,Matches
1739,Valentin Mihaila\81a4c239,ro ROU,FWMF,Parma,it Serie A,20,2000,16,4,698,7.8,3,0,3,0,0,2,0,0.39,0.00,0.39,0.39,0.39,2.6,2.6,0.7,3.3,0.34,0.09,0.43,0.34,0.43,Matches
1740,Nikola Milenković\bee704fc,rs SRB,DF,Fiorentina,it Serie A,22,1997,34,34,3034,33.7,3,1,3,0,0,7,1,0.09,0.03,0.12,0.09,0.12,2.6,2.6,0.3,2.9,0.08,0.01,0.09,0.08,0.09,Matches
1741,Arkadiusz Milik\85613cf0,pl POL,FW,Marseille,fr Ligue 1,26,1994,15,14,1220,13.6,9,1,6,3,3,2,0,0.66,0.07,0.74,0.44,0.52,8.5,6.2,1.2,7.4,0.63,0.09,0.71,0.46,0.55,Matches
1742,Sergej Milinković-Savić\4e6dbac4,rs SRB,MF,Lazio,it Serie A,25,1995,32,32,2746,30.5,8,9,8,0,0,4,0,0.26,0.29,0.56,0.26,0.56,5.7,5.7,6.4,12.1,0.19,0.21,0.40,0.19,0.40,Matches
1743,Vanja Milinković-Savić\9fa26bc2,rs SRB,GK,Torino,it Serie A,23,1997,5,5,450,5.0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1744,Éder Militão\2784f898,br BRA,DF,Real Madrid,es La Liga,22,1998,14,13,1133,12.6,1,0,1,0,0,3,1,0.08,0.00,0.08,0.08,0.08,1.1,1.1,0.0,1.1,0.09,0.00,0.09,0.09,0.09,Matches
1745,Luka Milivojević\2ce2508a,rs SRB,MF,Crystal Palace,eng Premier League,29,1991,31,27,2359,26.2,1,1,0,1,2,8,1,0.04,0.04,0.08,0.00,0.04,2.3,0.8,1.3,2.1,0.09,0.05,0.14,0.03,0.08,Matches
1746,Luis Milla\19c36442,es ESP,MF,Granada,es La Liga,25,1994,16,14,1253,13.9,1,1,1,0,0,1,0,0.07,0.07,0.14,0.07,0.14,0.5,0.5,2.1,2.6,0.04,0.15,0.19,0.04,0.19,Matches
1747,Pere Milla\335039a2,es ESP,FWMF,Elche,es La Liga,27,1992,32,22,1981,22.0,4,3,4,0,0,6,0,0.18,0.14,0.32,0.18,0.32,5.6,5.6,1.7,7.3,0.26,0.08,0.33,0.26,0.33,Matches
1748,Alejandro Millán\29ad0dd4,es ESP,FW,Villarreal,es La Liga,20,1999,1,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1749,Vincenzo Millico\6817095b,it ITA,FWMF,Torino,it Serie A,19,2000,3,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.09,0.09,0.00,0.09,Matches
1750,Enzo Millot\f76022e7,fr FRA,MF,Monaco,fr Ligue 1,18,2002,2,0,41,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.25,0.00,0.25,0.25,0.25,Matches
1751,James Milner\2f90f6b8,eng ENG,MFDF,Liverpool,eng Premier League,34,1986,26,11,1070,11.9,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.4,0.4,1.2,1.7,0.04,0.10,0.14,0.04,0.14,Matches
1752,Santi Mina\0b90bb97,es ESP,FW,Celta Vigo,es La Liga,24,1995,34,29,2412,26.8,12,3,11,1,1,4,0,0.45,0.11,0.56,0.41,0.52,8.8,8.0,1.5,9.5,0.33,0.05,0.38,0.30,0.35,Matches
1753,Yerry Mina\6d5701f2,co COL,DF,Everton,eng Premier League,25,1994,24,23,1937,21.5,2,0,2,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.3,1.3,0.0,1.3,0.06,0.00,0.06,0.06,0.06,Matches
1754,Takumi Minamino\f833a830,jp JPN,MFFW,Southampton,eng Premier League,25,1995,10,9,711,7.9,2,0,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25,1.2,1.2,0.5,1.7,0.15,0.07,0.22,0.15,0.22,Matches
1755,Takumi Minamino\f833a830,jp JPN,MFFW,Liverpool,eng Premier League,25,1995,9,2,293,3.3,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,0.7,0.7,0.0,0.7,0.20,0.00,0.20,0.20,0.20,Matches
1756,Tyrone Mings\8397a50c,eng ENG,DF,Aston Villa,eng Premier League,27,1993,36,36,3194,35.5,2,2,2,0,0,6,1,0.06,0.06,0.11,0.06,0.11,1.9,1.9,0.6,2.5,0.05,0.02,0.07,0.05,0.07,Matches
1757,Óscar Mingueza\056269d7,es ESP,DF,Barcelona,es La Liga,21,1999,27,23,1901,21.1,2,2,2,0,0,4,0,0.09,0.09,0.19,0.09,0.19,1.0,1.0,1.0,2.0,0.05,0.05,0.09,0.05,0.09,Matches
1758,Rafa Mir\bbf5c11b,es ESP,FW,Huesca,es La Liga,23,1997,38,32,2877,32.0,13,1,11,2,3,2,0,0.41,0.03,0.44,0.34,0.38,13.6,11.4,1.8,13.2,0.43,0.06,0.48,0.36,0.41,Matches
1759,Jorge Miramón\7f4c7c9f,es ESP,DF,Levante,es La Liga,31,1989,26,19,1732,19.2,0,3,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.7,0.7,1.3,2.0,0.04,0.07,0.10,0.04,0.10,Matches
1760,Aleksei Miranchuk\a9aa0d1d,ru RUS,FWMF,Atalanta,it Serie A,24,1995,25,4,675,7.5,4,2,4,0,0,0,0,0.53,0.27,0.80,0.53,0.80,1.8,1.8,2.5,4.4,0.24,0.34,0.58,0.24,0.58,Matches
1761,Juan Miranda\ead61f73,es ESP,DF,Betis,es La Liga,20,2000,22,18,1652,18.4,1,2,1,0,0,4,0,0.05,0.11,0.16,0.05,0.16,0.6,0.6,1.3,1.9,0.03,0.07,0.10,0.03,0.10,Matches
1762,Antonio Mirante\30223b33,it ITA,GK,Roma,it Serie A,37,1983,13,13,1153,12.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1763,Tyrick Mitchell\5cbd1eb0,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19,19,1710,19.0,1,1,1,0,0,1,0,0.05,0.05,0.11,0.05,0.11,0.4,0.4,0.4,0.8,0.02,0.02,0.04,0.02,0.04,Matches
1764,Aleksandar Mitrović\3925dbd6,rs SRB,FW,Fulham,eng Premier League,25,1994,27,13,1402,15.6,3,3,2,1,2,3,0,0.19,0.19,0.39,0.13,0.32,6.5,5.0,2.6,7.6,0.42,0.17,0.59,0.32,0.49,Matches
1765,Stefan Mitrović\e6777e6b,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,32,31,2784,30.9,2,0,2,0,0,3,1,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.0,0.8,0.03,0.00,0.03,0.03,0.03,Matches
1766,Maximilian Mittelstädt\88d4144a,de GER,DF,Hertha BSC,de Bundesliga,23,1997,27,22,1797,20.0,0,2,0,0,0,3,0,0.00,0.10,0.10,0.00,0.10,0.8,0.8,1.9,2.7,0.04,0.09,0.14,0.04,0.14,Matches
1767,Henrikh Mkhitaryan\dd0daf32,am ARM,FWMF,Roma,it Serie A,31,1989,34,30,2745,30.5,13,10,12,1,1,2,0,0.43,0.33,0.75,0.39,0.72,12.3,11.5,9.0,20.5,0.40,0.30,0.70,0.38,0.67,Matches
1768,Jakub Moder\f230bc30,pl POL,DFMF,Brighton,eng Premier League,21,1999,12,7,647,7.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.2,1.0,0.12,0.02,0.14,0.12,0.14,Matches
1769,Anthony Modeste\34e4343c,fr FRA,FWMF,Köln,de Bundesliga,32,1988,8,1,221,2.5,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,1.8,1.0,0.0,1.1,0.73,0.01,0.74,0.42,0.43,Matches
1770,Anthony Modeste\34e4343c,fr FRA,FW,Saint-Étienne,fr Ligue 1,32,1988,7,3,293,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.26,0.04,0.30,0.26,0.30,Matches
1771,Luka Modrić\6025fab1,hr CRO,MF,Real Madrid,es La Liga,34,1985,35,32,2733,30.4,5,3,5,0,0,4,0,0.16,0.10,0.26,0.16,0.26,2.8,2.8,4.1,6.9,0.09,0.14,0.23,0.09,0.23,Matches
1772,Terem Moffi\065dc209,ng NGA,FW,Lorient,fr Ligue 1,21,1999,32,26,2073,23.0,14,2,13,1,1,2,0,0.61,0.09,0.69,0.56,0.65,12.5,11.7,3.9,15.7,0.54,0.17,0.71,0.51,0.68,Matches
1773,Kevin Möhwald\a5ce09f2,de GER,MF,Werder Bremen,de Bundesliga,27,1993,27,17,1555,17.3,5,1,5,0,0,4,1,0.29,0.06,0.35,0.29,0.35,1.3,1.3,1.0,2.3,0.08,0.06,0.13,0.08,0.13,Matches
1774,Niklas Moisander\00844823,fi FIN,DF,Werder Bremen,de Bundesliga,34,1985,18,12,1222,13.6,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1775,Dion Moise Sahi\cdc4458b,ci CIV,FWMF,Strasbourg,fr Ligue 1,18,2001,6,0,94,1.0,1,0,1,0,0,0,0,0.96,0.00,0.96,0.96,0.96,0.4,0.4,0.0,0.4,0.35,0.01,0.37,0.35,0.37,Matches
1776,Johan Mojica\608f2092,co COL,DF,Elche,es La Liga,27,1992,17,14,1204,13.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.8,0.9,0.01,0.06,0.07,0.01,0.07,Matches
1777,Johan Mojica\608f2092,co COL,DFFW,Atalanta,it Serie A,27,1992,11,3,299,3.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.03,0.09,0.11,0.03,0.11,Matches
1778,Guillem Molina\0bbab654,es ESP,DF,Valencia,es La Liga,20,2000,2,1,153,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1779,Jorge Molina\43f71e77,es ESP,FWMF,Granada,es La Liga,38,1982,33,17,1615,17.9,8,2,8,0,1,3,0,0.45,0.11,0.56,0.45,0.56,5.0,4.3,2.2,6.5,0.28,0.12,0.40,0.24,0.36,Matches
1780,Nahuel Molina\23610943,ar ARG,DF,Udinese,it Serie A,22,1997,29,18,1828,20.3,2,5,2,0,0,1,0,0.10,0.25,0.34,0.10,0.34,1.6,1.6,2.5,4.1,0.08,0.12,0.20,0.08,0.20,Matches
1781,Salvatore Molina\54ab971f,it ITA,MFDF,Crotone,it Serie A,28,1992,29,28,2315,25.7,1,4,1,0,0,1,0,0.04,0.16,0.19,0.04,0.19,0.7,0.7,2.7,3.5,0.03,0.11,0.14,0.03,0.14,Matches
1782,Victor Mollejo\23fffc06,es ESP,MFDF,Getafe,es La Liga,19,2001,4,0,72,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.08,0.08,0.00,0.08,Matches
1783,Florent Mollet\7e82a78f,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,34,30,2355,26.2,3,5,3,0,0,5,2,0.11,0.19,0.31,0.11,0.31,3.4,3.4,3.4,6.9,0.13,0.13,0.26,0.13,0.26,Matches
1784,Jayson Molumby\c908a1bc,ie IRL,MF,Brighton,eng Premier League,20,1999,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1785,Alkhaly Momo Cissé\c51e68be,gn GUI,DFFW,Stuttgart,de Bundesliga,17,2002,5,0,38,0.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.05,0.05,0.00,0.05,Matches
1786,Jon Moncayola\9939e168,es ESP,MF,Osasuna,es La Liga,22,1998,36,28,2660,29.6,2,0,2,0,0,7,1,0.07,0.00,0.07,0.07,0.07,1.5,1.5,1.3,2.7,0.05,0.04,0.09,0.05,0.09,Matches
1787,Gabriele Moncini\c4efe2b4,it ITA,FW,Benevento,it Serie A,24,1996,10,4,357,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.0,1.0,0.1,1.1,0.25,0.03,0.28,0.25,0.28,Matches
1788,Thomas Monconduit\84d94b91,fr FRA,MF,Lorient,fr Ligue 1,29,1991,27,12,1153,12.8,2,0,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,1.1,1.1,1.2,2.3,0.09,0.09,0.18,0.09,0.18,Matches
1789,Kévin Monnet-Paquet\4a57580c,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,31,1988,16,7,564,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.3,0.5,0.04,0.04,0.08,0.04,0.08,Matches
1790,Nacho Monreal\d4cb83cc,es ESP,DF,Real Sociedad,es La Liga,34,1986,26,23,2082,23.1,1,1,1,0,0,1,0,0.04,0.04,0.09,0.04,0.09,0.8,0.8,1.2,2.0,0.03,0.05,0.08,0.03,0.08,Matches
1791,Cristóbal Montiel\dd52d069,es ESP,DFFW,Fiorentina,it Serie A,20,2000,2,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1792,Lorenzo Montipò\c1d95617,it ITA,GK,Benevento,it Serie A,24,1996,37,37,3330,37.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1793,Ángel Montoro\719384c1,es ESP,MF,Granada,es La Liga,32,1988,22,17,1362,15.1,1,1,0,1,1,6,0,0.07,0.07,0.13,0.00,0.07,1.4,0.7,1.6,2.3,0.09,0.11,0.20,0.04,0.15,Matches
1794,Martín Montoya\5cec2487,es ESP,DF,Betis,es La Liga,29,1991,5,2,239,2.7,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.02,0.13,0.15,0.02,0.15,Matches
1795,Emre Mor\0c3f7197,tr TUR,FWMF,Celta Vigo,es La Liga,23,1997,11,6,500,5.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.06,0.03,0.10,0.06,0.10,Matches
1796,Luca Mora\42fff925,it ITA,MFFW,Spezia,it Serie A,32,1988,4,1,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.00,0.09,0.09,0.09,Matches
