Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
2037,Domingos Quina\41fb0f4e,pt POR,MF,Watford,eng Premier League,19,1999,0.2,0,0,0,2,1,0,0,0,0,0,0,0,4,0,2,0.0,Matches
2038,Quini\7a538238,es ESP,DF,Granada,es La Liga,29,1989,8.0,2,0,0,11,9,0,11,6,12,0,0,0,79,8,6,57.1,Matches
2039,Xavi Quintillà\84fb6aff,es ESP,DF,Villarreal,es La Liga,22,1996,17.5,6,0,0,29,13,1,63,7,11,0,0,0,123,8,29,21.6,Matches
2040,Quique\c966fce1,es ESP,FW,Eibar,es La Liga,29,1990,5.4,0,0,0,11,16,3,3,1,2,0,0,0,18,21,37,36.2,Matches
2041,Adrien Rabiot\8794e251,fr FRA,MF,Juventus,it Serie A,24,1995,21.2,7,1,1,53,36,0,20,26,39,0,0,0,164,23,15,60.5,Matches
2042,Nemanja Radoja\b5dd3469,rs SRB,MF,Levante,es La Liga,26,1993,22.1,3,0,0,36,25,2,3,14,22,0,0,0,212,43,27,61.4,Matches
2043,Nemanja Radonjić\0630eb63,rs SRB,FWMF,Marseille,fr Ligue 1,23,1996,9.8,3,0,0,15,14,3,21,3,7,0,0,0,54,5,13,27.8,Matches
2044,Ivan Radovanović\023937a9,rs SRB,MF,Genoa,it Serie A,30,1988,14.6,3,0,0,18,18,0,10,13,18,0,0,0,155,23,22,51.1,Matches
2045,Ionuț Radu\67f649be,ro ROU,GK,Genoa,it Serie A,22,1997,17.0,1,0,0,0,1,0,0,0,0,0,0,0,58,0,0,,Matches
2046,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,32,1986,25.6,8,0,0,33,28,0,30,18,28,0,1,0,237,33,28,54.1,Matches
2047,Boris Radunović\0dfce079,rs SRB,GK,Hellas Verona,it Serie A,23,1996,3.0,1,0,0,1,0,0,0,0,0,0,1,0,14,0,0,,Matches
2048,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,29,1990,7.8,3,0,0,15,13,0,9,7,18,0,0,0,73,16,11,59.3,Matches
2049,Rafael\dd06d56c,br BRA,GK,Cagliari,it Serie A,37,1982,5.0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,,Matches
2050,Raffael\791af558,br BRA,MF,M'Gladbach,de Bundesliga,34,1985,0.7,0,0,0,2,3,0,1,0,0,0,0,0,13,0,3,0.0,Matches
2051,Rafinha\0c2ac3cb,br BRA,FWMF,Barcelona,es La Liga,26,1993,2.1,0,0,0,2,11,0,5,1,3,0,0,0,19,0,4,0.0,Matches
2052,Rafinha\0c2ac3cb,br BRA,MF,Celta Vigo,es La Liga,26,1993,23.5,5,0,0,48,114,2,26,15,53,0,0,0,261,31,26,54.4,Matches
2053,Daniele Ragatzu\282b3a4d,it ITA,MFFW,Cagliari,it Serie A,27,1991,3.5,1,0,0,1,5,2,8,0,2,0,0,0,30,0,0,,Matches
2054,Baba Rahman\e4086af3,gh GHA,DF,Mallorca,es La Liga,25,1994,1.2,1,0,0,1,0,0,4,2,2,0,0,0,14,1,3,25.0,Matches
2055,Antonio Raillo\b857bd29,es ESP,DF,Mallorca,es La Liga,27,1991,30.8,9,1,1,34,17,3,1,11,32,0,2,0,262,63,34,64.9,Matches
2056,Predrag Rajković\58ad9383,rs SRB,GK,Reims,fr Ligue 1,23,1995,27.0,1,0,0,0,9,0,0,0,1,0,0,0,136,0,0,,Matches
2057,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,31,1988,17.7,5,0,0,24,45,1,13,10,19,0,0,0,170,18,16,52.9,Matches
2058,Benito Raman\867501bf,be BEL,FW,Schalke 04,de Bundesliga,24,1994,17.8,2,0,0,19,9,18,12,7,7,0,0,0,95,3,22,12.0,Matches
2059,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,28,1990,15.5,5,0,0,40,47,3,33,6,20,0,1,0,93,27,39,40.9,Matches
2060,Sandro Ramírez\833fb62e,es ESP,FWMF,Valladolid,es La Liga,24,1995,14.5,2,0,0,19,48,10,19,5,9,1,0,0,77,7,24,22.6,Matches
2061,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,34,1984,5.1,1,0,0,5,5,0,1,4,2,0,0,0,64,20,8,71.4,Matches
2062,Adrián Ramos\c693cf7c,co COL,FW,Granada,es La Liga,33,1986,2.5,0,0,0,7,6,3,2,0,1,0,0,0,10,12,23,34.3,Matches
2063,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,33,1986,33.5,10,0,0,59,29,7,3,31,46,1,1,0,368,66,45,59.5,Matches
2064,Aaron Ramsdale\466fb2c5,eng ENG,GK,Bournemouth,eng Premier League,21,1998,37.0,0,0,0,0,5,0,0,0,0,0,0,0,198,0,0,,Matches
2065,Aaron Ramsey\ef619b0b,wls WAL,MF,Juventus,it Serie A,28,1990,11.7,2,0,0,21,20,2,13,9,19,0,0,0,90,14,8,63.6,Matches
2066,Darren Randolph\6385ebfb,ie IRL,GK,West Ham,eng Premier League,32,1987,2.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2067,Luca Ranieri\8c63fae5,it ITA,DF,Fiorentina,it Serie A,20,1999,2.6,2,1,1,5,0,0,3,1,2,0,0,0,23,6,3,66.7,Matches
2068,Andrea Ranocchia\539230cf,it ITA,DF,Inter,it Serie A,31,1988,5.8,3,0,0,11,4,0,0,1,9,0,0,0,57,27,5,84.4,Matches
2069,Tobias Raschl\bd992863,de GER,MF,Dortmund,de Bundesliga,19,2000,0.3,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,,Matches
2070,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,21,1997,29.4,3,0,0,22,51,13,29,8,6,4,0,0,140,20,46,30.3,Matches
2071,Milot Rashica\6c6a3300,xk KVX,FW,Werder Bremen,de Bundesliga,23,1996,25.2,2,0,0,28,53,8,73,14,16,0,0,0,157,7,37,15.9,Matches
2072,Giacomo Raspadori\6e058f06,it ITA,MFFW,Sassuolo,it Serie A,19,2000,2.9,0,0,0,3,6,1,1,1,8,0,0,0,14,0,8,0.0,Matches
2073,Raúl\18f0a9f0,es ESP,FWMF,Betis,es La Liga,18,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches
2074,Ante Rebić\536cebe5,hr CRO,FW,Eint Frankfurt,de Bundesliga,25,1993,1.0,1,0,0,6,1,1,1,0,0,0,0,0,2,0,6,0.0,Matches
2075,Ante Rebić\536cebe5,hr CRO,FW,Milan,it Serie A,25,1993,15.5,5,0,0,28,16,3,45,10,12,0,0,0,77,18,25,41.9,Matches
2076,Arkadiusz Reca\6213fd82,pl POL,DF,SPAL,it Serie A,24,1995,21.4,2,0,0,34,18,3,68,17,26,0,1,0,173,16,17,48.5,Matches
2077,Recio\54073b28,es ESP,MF,Leganés,es La Liga,28,1991,17.4,11,0,0,51,44,1,15,16,23,0,0,0,183,11,13,45.8,Matches
2078,Daishawn Redan\16b4260e,nl NED,FW,Hertha BSC,de Bundesliga,18,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
2079,Nathan Redmond\ab651565,eng ENG,MFFW,Southampton,eng Premier League,25,1994,30.7,2,0,0,30,37,5,48,14,46,0,0,0,250,20,57,26.0,Matches
2080,Fabian Reese\b1823b08,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.0,0,0,0,0,1,1,3,0,1,0,0,0,5,3,5,37.5,Matches
2081,Vasco Regini\339c6ed4,it ITA,DF,Sampdoria,it Serie A,28,1990,1.9,0,0,0,2,3,0,0,1,1,0,0,0,22,3,2,60.0,Matches
2082,Vasco Regini\339c6ed4,it ITA,DF,Parma,it Serie A,28,1990,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0,Matches
2083,Sergio Reguilón\3353737a,es ESP,DF,Sevilla,es La Liga,22,1996,27.9,8,0,0,62,48,4,98,20,33,0,0,0,264,42,34,55.3,Matches
2084,Ken Reichel\e881ed15,de GER,DF,Union Berlin,de Bundesliga,32,1986,5.9,0,0,0,10,11,0,12,6,7,0,0,0,57,10,10,50.0,Matches
2085,Manolo Reina\605eb473,es ESP,GK,Mallorca,es La Liga,34,1985,36.0,4,0,0,0,7,0,0,0,0,0,0,0,203,0,0,,Matches
2086,Pepe Reina\e358587b,es ESP,GK,Aston Villa,eng Premier League,36,1982,12.0,1,0,0,1,4,0,0,0,0,0,0,0,51,0,0,,Matches
2087,Pepe Reina\e358587b,es ESP,GK,Milan,it Serie A,36,1982,1.0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,0,,Matches
2088,Jeff Reine-Adélaïde\d504b3e1,fr FRA,MFFW,Lyon,fr Ligue 1,21,1998,8.7,3,0,0,12,18,0,10,4,8,0,0,0,54,4,10,28.6,Matches
2089,Jeff Reine-Adélaïde\d504b3e1,fr FRA,MF,Angers,fr Ligue 1,21,1998,0.9,0,0,0,1,3,0,0,0,1,0,0,0,8,1,0,100.0,Matches
2090,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,24,1994,14.0,0,0,0,11,10,0,4,14,11,0,2,1,120,29,14,67.4,Matches
2091,Álex Remiro\374ee424,es ESP,GK,Real Sociedad,es La Liga,24,1995,25.0,0,0,0,0,5,0,0,0,0,0,0,0,109,0,0,,Matches
2092,Loïc Rémy\5c2da10f,fr FRA,FW,Lille,fr Ligue 1,32,1987,10.7,2,0,0,15,12,9,5,0,4,0,0,0,34,14,15,48.3,Matches
2093,Panagiotis Retsos\4bd00a50,gr GRE,DF,Leverkusen,de Bundesliga,20,1998,1.3,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,100.0,Matches
2094,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,30,1989,16.6,1,0,0,19,19,7,27,13,22,0,0,0,70,5,31,13.9,Matches
2095,Elvis Rexhbeçaj\1ae836b1,de GER,MF,Köln,de Bundesliga,21,1997,6.9,3,0,0,8,14,0,11,4,9,0,0,0,60,9,15,37.5,Matches
2096,Gio Reyna\7fa4e703,us USA,MFFW,Dortmund,de Bundesliga,16,2002,3.9,2,0,0,6,17,0,5,1,4,0,0,0,34,2,10,16.7,Matches
2097,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Toulouse,fr Ligue 1,28,1990,22.6,1,0,0,0,0,0,0,0,0,0,0,0,135,1,0,100.0,Matches
2098,Nico Ribaudo\ce8039aa,es ESP,FWMF,Espanyol,es La Liga,18,2001,2.0,1,0,0,5,9,0,3,0,1,0,0,0,16,1,6,14.3,Matches
2099,Lucas Ribeiro\607d64c6,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,1,0,0,1,1,0,0,1,0,0,0,0,7,0,0,,Matches
2100,Franck Ribéry\f61c7c4e,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,3,0,0,22,45,3,19,2,12,0,0,0,100,4,17,19.0,Matches
2101,Davide Riccardi\7b4b9221,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2102,Declan Rice\1c7012b8,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,6,0,0,47,21,2,22,50,89,0,1,0,450,51,33,60.7,Matches
2103,Chris Richards\0a3d6d2b,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2104,Richarlison\fa031b34,br BRA,FW,Everton,eng Premier League,22,1997,34.1,8,0,0,47,79,17,35,9,45,0,1,0,223,68,126,35.1,Matches
2105,Marco Richter\f972644c,de GER,MFFW,Augsburg,de Bundesliga,21,1997,25.3,2,0,0,34,45,3,38,15,15,0,0,0,197,23,36,39.0,Matches
2106,Diego Rico\d9ba39fc,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,6,0,0,23,27,2,77,32,42,0,0,0,315,37,25,59.7,Matches
2107,Sergio Rico\5f0241b2,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
2108,Jaïro Riedewald\7a1f2c08,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,8.5,0,0,0,7,2,0,6,11,12,0,0,0,90,6,2,75.0,Matches
2109,Emiliano Rigoni\a1216563,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,4.8,2,0,0,6,9,1,22,4,5,0,0,0,30,5,9,35.7,Matches
2110,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,31,1988,30.0,10,0,0,77,59,1,23,24,35,0,0,0,309,67,33,67.0,Matches
2111,Luis Rioja\eb3dd471,es ESP,MF,Alavés,es La Liga,25,1993,18.2,3,0,0,25,15,2,36,9,14,0,0,0,108,11,22,33.3,Matches
2112,Renaud Ripart\beae3a73,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,22.5,0,0,0,20,53,7,22,10,15,0,0,0,149,76,111,40.6,Matches
2113,Rodrigo Riquelme\65154df0,es ESP,MF,Atlético Madrid,es La Liga,19,2000,0.1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0.0,Matches
2114,Andrea Rispoli\39ee6cb6,it ITA,DF,Lecce,it Serie A,30,1988,21.2,6,0,0,28,13,2,68,18,22,0,0,0,161,23,13,63.9,Matches
2115,Marcel Risse\140afefb,de GER,MFFW,Köln,de Bundesliga,29,1989,1.5,1,0,0,4,0,0,6,3,1,0,0,0,18,0,0,,Matches
2116,Mihailo Ristić\ea0aa7e0,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,9.0,1,0,0,15,6,1,19,2,8,0,0,0,69,12,14,46.2,Matches
2117,Matt Ritchie\71ef519e,sct SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,14.6,4,0,0,32,18,0,38,17,17,0,1,0,117,20,19,51.3,Matches
2118,Marlon Ritter\ce2c51c0,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,3,0,0,4,10,0,6,7,3,0,0,0,40,1,6,14.3,Matches
2119,Cristian Rivera\8ef81d2d,es ESP,MF,Leganés,es La Liga,22,1997,3.5,3,0,0,7,6,0,1,3,3,0,0,0,31,4,3,57.1,Matches
2120,Maxence Rivera\46a7b605,fr FRA,MF,Saint-Étienne,fr Ligue 1,17,2002,0.3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,,Matches
2121,Rober\c00097d2,es ESP,DF,Levante,es La Liga,24,1995,2.1,0,0,0,1,0,0,0,1,2,0,0,0,19,4,7,36.4,Matches
2122,Roberto\ba3ca78f,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0,0,0,1,0,0,0,0,0,0,1,51,0,0,,Matches
2123,Roberto\ba3ca78f,es ESP,GK,Alavés,es La Liga,33,1986,8.8,1,0,0,0,2,0,0,0,1,0,0,0,35,0,0,,Matches
2124,Sergi Roberto\335fa267,es ESP,DFMF,Barcelona,es La Liga,27,1992,26.0,8,0,0,19,47,2,33,19,19,0,0,0,217,22,24,47.8,Matches
2125,Patrick Roberts\59d93937,eng ENG,FWMF,Norwich City,eng Premier League,22,1997,0.3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,,Matches
2126,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,2,0,0,23,21,2,130,30,32,0,0,0,340,25,32,43.9,Matches
2127,Callum Robinson\e75750a3,ie IRL,FWMF,Sheffield Utd,eng Premier League,24,1995,7.5,1,0,0,9,5,1,12,3,4,0,0,0,32,3,21,12.5,Matches
2128,Jack Robinson\7399c7a8,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,0,0,0,5,4,1,7,2,3,0,0,0,60,13,7,65.0,Matches
2129,Joel Robles\cda0b317,es ESP,GK,Betis,es La Liga,29,1990,32.1,3,1,0,0,2,0,0,0,0,0,0,0,166,0,0,,Matches
2130,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,8,0,0,96,30,0,21,30,61,0,0,0,394,32,41,43.8,Matches
2131,Rubén Rochina\ecd8c01e,es ESP,MF,Levante,es La Liga,28,1991,20.8,5,0,0,32,56,2,36,13,25,1,0,0,167,19,20,48.7,Matches
2132,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,6,0,0,46,27,1,9,29,41,0,1,0,265,20,34,37.0,Matches
2133,Rodri\6434f10d,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,8,0,0,46,42,0,4,15,44,0,0,0,372,69,33,67.6,Matches
2134,Rodrigo\1fb1c435,es ESP,FW,Valencia,es La Liga,28,1991,20.9,2,1,0,19,31,8,30,7,7,1,0,0,71,33,47,41.3,Matches
2135,Kévin Rodrigues\f1bed920,pt POR,DFMF,Leganés,es La Liga,25,1994,21.5,6,1,1,42,37,2,74,17,32,0,0,0,182,21,48,30.4,Matches
2136,Kévin Rodrigues\f1bed920,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2137,Óscar Rodríguez Arnaiz\19709006,es ESP,MFFW,Leganés,es La Liga,21,1998,21.3,6,1,0,32,40,1,46,10,10,0,0,0,174,15,36,29.4,Matches
2138,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,32,1987,15.6,6,0,0,53,28,29,19,6,12,0,0,0,73,25,84,22.9,Matches
2139,Dani Rodríguez\70f8e0bd,es ESP,MFFW,Mallorca,es La Liga,31,1988,33.8,7,0,0,72,90,6,41,18,36,3,0,0,261,33,59,35.9,Matches
2140,Guido Rodríguez\34e393f2,ar ARG,MF,Betis,es La Liga,25,1994,10.4,5,0,0,19,24,2,2,6,21,0,0,0,108,19,12,61.3,Matches
2141,James Rodríguez\715bf047,co COL,MF,Real Madrid,es La Liga,28,1991,4.7,1,0,0,8,9,2,18,4,11,0,0,0,25,4,6,40.0,Matches
2142,Jay Rodriguez\4ab53cdb,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,1,0,0,30,19,22,12,4,17,0,0,0,118,74,139,34.7,Matches
2143,Mario Rodriguez\a5cdedc7,es ESP,FW,Granada,es La Liga,22,1997,0.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,Matches
2144,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,26,1992,4.3,0,0,0,5,4,0,8,5,4,0,0,0,40,6,2,75.0,Matches
2145,Rodrygo\8f5e92a6,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,0,0,0,9,25,5,35,8,4,0,0,0,55,10,22,31.3,Matches
2146,Jack Rodwell\a07579ee,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,Matches
2147,Marko Rog\b6b2b820,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,10,0,0,71,53,0,16,29,62,0,1,0,250,21,16,56.8,Matches
2148,Agustín Rogel\ea42c03f,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,0,0,0,7,2,0,0,1,7,0,0,0,57,21,15,58.3,Matches
2149,Rogério\10e7f486,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,6,0,0,20,18,0,30,2,12,0,0,0,75,9,15,37.5,Matches
2150,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,1,0,0,3,1,0,2,1,1,0,0,0,7,3,1,75.0,Matches
2151,Filippo Romagna\84594618,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,3,0,0,6,13,0,0,5,7,0,1,0,142,24,19,55.8,Matches
2152,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,it Serie A,24,1995,34.3,4,0,0,42,25,1,0,39,25,0,1,0,305,85,45,65.4,Matches
2153,Alaixys Romao\0aa874f4,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,11,2,2,47,63,1,5,18,36,0,0,0,219,25,37,40.3,Matches
2154,Cristian Romero\a3d94a58,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,15,1,1,54,23,2,5,56,37,1,1,0,248,76,39,66.1,Matches
2155,Luka Romero\ca6edaa0,ar ARG,MF,Mallorca,es La Liga,14,2004,0.1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,Matches
2156,Oriol Romeu\4b511457,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,5,0,0,44,20,1,6,21,39,0,0,0,302,41,32,56.2,Matches
2157,Rômulo\07abb358,it ITA,MF,Brescia,it Serie A,32,1987,19.1,3,0,0,26,29,8,31,7,16,0,0,0,124,5,10,33.3,Matches
2158,Rômulo\07abb358,it ITA,DF,Genoa,it Serie A,32,1987,0.2,0,0,0,3,1,0,0,0,0,0,1,0,1,0,0,,Matches
2159,Cristiano Ronaldo\dea698d9,pt POR,FW,Juventus,it Serie A,34,1985,32.4,3,0,0,27,72,31,33,6,10,2,0,0,111,37,38,49.3,Matches
2160,Facundo Roncaglia\51e3954c,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,4,2,1,16,14,0,11,19,18,0,2,0,196,33,27,55.0,Matches
2161,Valentin Rongier\ed45c4a5,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,3,0,0,35,19,0,6,22,51,0,0,0,230,24,22,52.2,Matches
2162,Valentin Rongier\ed45c4a5,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,0,0,0,5,4,0,4,0,3,0,0,0,31,1,1,50.0,Matches
2163,Marten de Roon\2a1beb34,nl NED,MF,Atalanta,it Serie A,28,1991,30.2,12,0,0,68,23,1,14,28,49,0,2,1,356,42,35,54.5,Matches
2164,Roberto Rosales\81069528,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,7,0,0,40,8,2,55,10,23,0,0,0,182,24,42,36.4,Matches
2165,Antonio Rosati\28a15394,it ITA,GK,Torino,it Serie A,36,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
2166,Danny Rose\89d10e53,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,5,0,0,17,17,0,31,6,13,0,0,0,93,9,6,60.0,Matches
2167,Danny Rose\89d10e53,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,2,0,0,13,23,0,6,8,15,0,0,0,86,9,12,42.9,Matches
2168,Luca Rossettini\47a500ae,it ITA,DF,Lecce,it Serie A,34,1985,25.1,5,0,0,21,6,0,0,18,16,0,1,0,172,40,33,54.8,Matches
2169,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2170,Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,4,0,0,20,30,4,64,15,27,0,0,0,239,18,25,41.9,Matches
2171,Nolan Roux\3071a619,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,0,0,0,9,3,2,5,4,1,0,0,0,33,9,28,24.3,Matches
2172,Nicolò Rovella\e58cbfd5,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0,0,0,3,0,1,3,1,0,0,0,16,0,0,,Matches
2173,Amir Rrahmani\4b3e1a38,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,5,0,0,58,21,1,10,25,39,0,0,0,374,122,44,73.5,Matches
2174,Rubén\24279b8b,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,0,0,0,0,1,0,0,0,0,0,0,0,100,0,0,,Matches
2175,Waldo Rubio\ccaa5728,es ESP,MFFW,Valladolid,es La Liga,23,1995,9.8,6,0,0,19,7,4,30,9,9,0,0,0,66,4,9,30.8,Matches
2176,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,3,0,0,21,9,0,4,3,24,0,0,1,233,61,26,70.1,Matches
2177,Sebastian Rudy\80f36c88,de GER,MFDF,Hoffenheim,de Bundesliga,29,1990,30.4,9,0,0,34,38,1,32,19,53,0,1,0,298,24,22,52.2,Matches
2178,Stéphane Ruffier\cac76a72,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,1,0,0,0,1,0,0,0,0,0,0,0,103,0,0,,Matches
2179,Dion Ruffo Luci\f239e6dd,it ITA,MF,Bologna,it Serie A,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2180,Daniele Rugani\14b8fcdf,it ITA,DF,Juventus,it Serie A,25,1994,7.7,2,0,0,12,1,0,0,4,6,0,1,0,77,39,14,73.6,Matches
2181,Mário Rui\0b5a292a,pt POR,DF,Napoli,it Serie A,28,1991,21.8,8,0,0,22,59,2,83,13,25,0,2,0,217,16,22,42.1,Matches
2182,Aitor Ruibal\a55d8df5,es ESP,DFFW,Leganés,es La Liga,23,1996,13.6,4,0,0,31,14,6,29,11,18,0,0,0,102,8,20,28.6,Matches
2183,Fabián Ruiz Peña\c0c7ff58,es ESP,MF,Napoli,it Serie A,23,1996,29.8,2,0,0,26,32,0,19,18,33,0,0,0,259,13,9,59.1,Matches
2184,Gerónimo Rulli\625c144a,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,0,0,0,2,7,0,0,0,0,0,2,0,141,0,0,,Matches
2185,Lukas Rupp\3faa1780,de GER,FWMF,Norwich City,eng Premier League,28,1991,7.7,1,0,0,12,7,0,4,9,9,0,0,0,69,4,17,19.0,Matches
2186,Lukas Rupp\3faa1780,de GER,MFFW,Hoffenheim,de Bundesliga,28,1991,3.8,0,0,0,10,7,1,1,5,3,0,0,0,31,2,6,25.0,Matches
2187,Mathew Ryan\4535e4bb,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,0,0,0,0,5,0,0,0,0,0,0,0,184,0,0,,Matches
2188,Julian Ryerson\009a4f60,no NOR,DFFW,Union Berlin,de Bundesliga,21,1997,4.1,2,0,0,8,6,0,11,5,5,0,0,0,37,7,8,46.7,Matches
2189,Frederik Rønnow\a70b8345,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,0,0,0,0,1,0,0,0,0,0,0,0,56,0,0,,Matches
2190,João Victor Santos Sá\1a1033a1,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,18.1,4,0,0,26,31,8,22,13,22,0,0,0,138,25,51,32.9,Matches
2191,Roli Pereira de Sa\60f58477,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
2192,Youssouf Sabaly\fbbb9269,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,1,0,0,14,16,0,22,9,19,0,0,0,110,11,11,50.0,Matches
2193,Stefano Sabelli\0ccac09c,it ITA,DF,Brescia,it Serie A,26,1993,35.2,5,0,0,39,81,0,80,49,60,0,0,1,337,43,31,58.1,Matches
2194,Abdelhamid Sabiri\4830e0af,de GER,MF,Paderborn 07,de Bundesliga,22,1996,11.6,6,0,0,32,29,0,1,8,17,0,0,0,99,24,26,48.0,Matches
2195,Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,27.8,4,0,0,23,45,3,65,14,29,0,0,0,263,20,24,45.5,Matches
2196,Ihsan Sacko\68a87d66,fr FRA,FWDF,Nice,fr Ligue 1,22,1997,1.6,0,0,0,0,2,0,0,0,1,0,0,0,5,0,4,0.0,Matches
2197,Alexis Saelemaekers\ee251371,be BEL,FWDF,Milan,it Serie A,20,1999,7.6,4,1,1,12,10,0,18,9,6,0,0,0,62,3,13,18.8,Matches
