Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1216,Jozabed\9b337c7c,es ESP,MF,Celta Vigo,es La Liga,26,1991,16.4,0,20,5,25.0,1.22,0.31,0.00,0.00,16.4,1,0,0,2.0,2.0,0.10,-2.0,-2.0,Matches
1217,Juanfran\cfd8d664,es ESP,DF,Atlético Madrid,es La Liga,32,1985,14.5,0,3,0,0.0,0.21,0.00,0.00,,27.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1218,Juanfran\9ba48d64,es ESP,DF,La Coruña,es La Liga,28,1988,34.0,0,26,7,26.9,0.77,0.21,0.00,0.00,23.5,0,0,0,1.2,1.2,0.05,-1.2,-1.2,Matches
1219,Juankar\e9a12436,es ESP,DF,Málaga,es La Liga,27,1990,8.7,0,2,0,0.0,0.23,0.00,0.00,,26.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1220,Juanmi\84399660,es ESP,FWMF,Real Sociedad,es La Liga,24,1993,16.5,8,39,15,38.5,2.36,0.91,0.21,0.53,13.7,0,0,0,5.5,5.5,0.14,+2.5,+2.5,Matches
1221,Juanpe\1633fc8a,es ESP,DF,Girona,es La Liga,26,1991,34.1,5,22,11,50.0,0.65,0.32,0.23,0.45,12.3,1,0,0,1.7,1.7,0.08,+3.3,+3.3,Matches
1222,Juanpi\d79afcfc,ve VEN,MFFW,Málaga,es La Liga,23,1994,6.8,0,17,5,29.4,2.51,0.74,0.00,0.00,21.8,2,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
1223,Mariano Julio Izco\0d2bdb4b,ar ARG,MFFW,Crotone,it Serie A,34,1983,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1224,Christopher Jullien\f323d995,fr FRA,DF,Toulouse,fr Ligue 1,24,1993,28.9,1,25,9,36.0,0.86,0.31,0.04,0.11,9.2,0,0,0,3.0,3.0,0.12,-1.0,-1.0,Matches
1225,David Juncà\de7d40d6,es ESP,DF,Eibar,es La Liga,23,1993,10.0,0,3,0,0.0,0.30,0.00,0.00,,31.2,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1226,Gideon Jung\a2e7de6f,de GER,MFDF,Hamburger SV,de Bundesliga,22,1994,28.6,1,7,2,28.6,0.25,0.07,0.14,0.50,18.5,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
1227,Sebastian Jung\86b30561,de GER,DF,Wolfsburg,de Bundesliga,27,1990,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1228,Zlatko Junuzović\dba67bc4,at AUT,MFFW,Werder Bremen,de Bundesliga,29,1987,18.1,2,41,10,24.4,2.26,0.55,0.05,0.20,20.0,6,0,0,4.1,4.1,0.10,-2.1,-2.1,Matches
1229,Mathias Jørgensen\0db5d2c8,dk DEN,DF,Huddersfield,eng Premier League,27,1990,38.0,0,13,3,23.1,0.34,0.08,0.00,0.00,12.3,0,0,0,2.0,2.0,0.16,-2.0,-2.0,Matches
1230,Christian Kabasele\914ab9a1,be BEL,DF,Watford,eng Premier League,26,1991,25.9,2,10,5,50.0,0.39,0.19,0.20,0.40,9.5,0,0,0,0.6,0.6,0.06,+1.4,+1.4,Matches
1231,Younès Kaboul\3680d723,fr FRA,DF,Watford,eng Premier League,31,1986,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1232,Alexander Kačaniklić\8ba3a754,se SWE,MFFW,Nantes,fr Ligue 1,25,1991,3.5,0,3,1,33.3,0.85,0.28,0.00,0.00,18.6,1,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
1233,Gojko Kačar\cc58c4ea,rs SRB,DF,Augsburg,de Bundesliga,30,1987,2.5,1,2,2,100.0,0.79,0.79,0.50,0.50,10.4,0,0,0,0.4,0.4,0.20,+0.6,+0.6,Matches
1234,Elias Kachunga\5bddccc9,cd COD,FWMF,Huddersfield,eng Premier League,25,1992,14.8,1,13,6,46.2,0.88,0.41,0.08,0.17,10.0,0,0,0,2.0,2.0,0.15,-1.0,-1.0,Matches
1235,Pavel Kadeřábek\79c90e45,cz CZE,DFMF,Hoffenheim,de Bundesliga,25,1992,24.4,2,22,6,27.3,0.90,0.25,0.09,0.33,13.7,0,0,0,1.6,1.6,0.07,+0.4,+0.4,Matches
1236,Shinji Kagawa\5afafbfe,jp JPN,MF,Dortmund,de Bundesliga,28,1989,13.0,5,24,9,37.5,1.85,0.69,0.21,0.56,12.7,0,0,0,4.3,4.3,0.18,+0.7,+0.7,Matches
1237,Sullay Kaikai\fc166e49,sl SLE,MF,Crystal Palace,eng Premier League,21,1995,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1238,Florian Kainz\94c18565,at AUT,MFFW,Werder Bremen,de Bundesliga,24,1992,19.0,3,36,12,33.3,1.89,0.63,0.08,0.25,21.6,5,0,0,3.2,3.2,0.09,-0.2,-0.2,Matches
1239,Dominik Kaiser\733fecf1,de GER,MFDF,RB Leipzig,de Bundesliga,28,1988,3.1,0,4,1,25.0,1.30,0.32,0.00,0.00,22.5,3,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1240,Gaël Kakuta\5b1bf5e3,cd COD,MFFW,Amiens,fr Ligue 1,26,1991,34.3,6,58,19,32.8,1.69,0.55,0.10,0.32,23.5,9,0,1,4.7,4.0,0.07,+1.3,+2.0,Matches
1241,Nikola Kalinić\d4931a5a,hr CRO,FW,Milan,it Serie A,29,1988,20.1,6,53,23,43.4,2.63,1.14,0.11,0.26,10.6,0,0,0,8.8,8.8,0.17,-2.8,-2.8,Matches
1242,Salomon Kalou\2042d931,ci CIV,FWMF,Hertha BSC,de Bundesliga,31,1985,24.5,12,48,22,45.8,1.96,0.90,0.23,0.50,15.1,0,1,2,10.1,8.5,0.18,+1.9,+2.5,Matches
1243,Daichi Kamada\15b287da,jp JPN,FWMF,Eint Frankfurt,de Bundesliga,20,1996,1.6,0,2,0,0.0,1.25,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1244,François Kamano\81d3318f,gn GUI,FWMF,Bordeaux,fr Ligue 1,21,1996,22.4,8,65,21,32.3,2.90,0.94,0.11,0.33,18.3,0,1,1,8.4,7.4,0.11,-0.4,-0.4,Matches
1245,Bingourou Kamara\3814120d,sn SEN,GK,Strasbourg,fr Ligue 1,20,1996,18.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1246,Boubacar Kamara\cc77354e,fr FRA,DFMF,Marseille,fr Ligue 1,17,1999,5.1,0,2,1,50.0,0.40,0.20,0.00,0.00,7.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1247,Marcin Kamiński\463503e2,pl POL,DF,Stuttgart,de Bundesliga,25,1992,12.6,0,4,0,0.0,0.32,0.00,0.00,,11.8,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
1248,Kevin Kampl\b825a650,si SVN,MF,Leverkusen,de Bundesliga,26,1990,0.3,0,1,0,0.0,3.00,0.00,0.00,,20.6,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
1249,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,26,1990,22.4,1,29,9,31.0,1.29,0.40,0.03,0.11,21.5,2,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
1250,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,24,1993,34.2,30,178,72,40.4,5.21,2.11,0.16,0.39,15.8,9,2,3,25.7,23.4,0.13,+4.3,+4.6,Matches
1251,Wilfried Kanga\b4c816a9,fr FRA,FWMF,Angers,fr Ligue 1,19,1998,2.0,0,2,1,50.0,1.02,0.51,0.00,0.00,16.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1252,Mamadou Kanouté\3d5ed93d,sn SEN,FWMF,Benevento,it Serie A,23,1993,0.4,0,1,0,0.0,2.81,0.00,0.00,,22.7,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1253,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,26,1991,33.3,1,25,5,20.0,0.75,0.15,0.04,0.20,24.6,0,0,0,0.8,0.8,0.03,+0.2,+0.2,Matches
1254,Bartosz Kapustka\7364c4d1,pl POL,FWMF,Freiburg,de Bundesliga,20,1996,2.6,1,4,2,50.0,1.53,0.77,0.25,0.50,20.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9,Matches
1255,Kenan Karaman\8f0f2230,tr TUR,MFFW,Hannover 96,de Bundesliga,23,1994,9.5,1,18,3,16.7,1.89,0.32,0.06,0.33,16.3,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
1256,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Inter,it Serie A,19,1998,5.4,1,20,7,35.0,3.68,1.29,0.05,0.14,18.7,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
1257,Loris Karius\32e7ce92,de GER,GK,Liverpool,eng Premier League,24,1993,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1258,Orestis Karnezis\85b011bb,gr GRE,GK,Watford,eng Premier League,32,1985,14.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1259,Rick Karsdorp\9f84febe,nl NED,DF,Roma,it Serie A,22,1995,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,29.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1260,Aleksandar Katai\d5127c3f,rs SRB,FWMF,Alavés,es La Liga,26,1991,0.6,0,3,0,0.0,4.91,0.00,0.00,,24.7,1,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
1261,Florian Kath\6a81a181,de GER,FWMF,Freiburg,de Bundesliga,22,1994,7.5,1,14,5,35.7,1.87,0.67,0.07,0.20,19.4,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
1262,Ole Käuper\e5d652c1,de GER,MF,Werder Bremen,de Bundesliga,20,1997,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1263,Eiji Kawashima\a4527d33,jp JPN,GK,Metz,fr Ligue 1,34,1983,28.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1264,Beram Kayal\26679cdf,il ISR,MF,Brighton,eng Premier League,29,1988,8.3,0,4,1,25.0,0.48,0.12,0.00,0.00,15.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
1265,Joris Kayembe\4657faba,be BEL,FWMF,Nantes,fr Ligue 1,22,1994,1.0,0,1,1,100.0,1.01,1.01,0.00,0.00,24.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1266,Olarenwaju Kayode\d3272fba,ng NGA,FWMF,Girona,es La Liga,24,1993,4.3,0,9,3,33.3,2.11,0.70,0.00,0.00,14.8,0,0,0,1.3,1.3,0.15,-1.3,-1.3,Matches
1267,Moise Kean\3d50bcdb,it ITA,FW,Hellas Verona,it Serie A,17,2000,12.6,4,35,10,28.6,2.79,0.80,0.11,0.40,14.8,0,0,0,5.4,5.4,0.17,-1.4,-1.4,Matches
1268,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,24,1993,28.4,0,17,1,5.9,0.60,0.04,0.00,0.00,10.7,0,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
1269,Thilo Kehrer\51dbeea9,de GER,DF,Schalke 04,de Bundesliga,20,1996,26.3,3,18,7,38.9,0.68,0.27,0.17,0.43,13.2,0,0,0,1.3,1.3,0.07,+1.7,+1.7,Matches
1270,Cheick Keita\82f32d55,ml MLI,DF,Bologna,it Serie A,21,1996,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1271,Naby Keïta\f25c8e3a,gn GUI,MF,RB Leipzig,de Bundesliga,22,1995,21.8,6,44,12,27.3,2.02,0.55,0.14,0.50,21.0,1,0,0,3.5,3.5,0.08,+2.5,+2.5,Matches
1272,Keko\1512328c,es ESP,MFFW,Málaga,es La Liga,25,1991,13.4,0,20,6,30.0,1.49,0.45,0.00,0.00,18.3,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
1273,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,27,1990,13.3,0,5,2,40.0,0.38,0.15,0.00,0.00,11.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
1274,Marc-Oliver Kempf\815c314f,de GER,DF,Freiburg,de Bundesliga,22,1995,10.0,0,7,2,28.6,0.70,0.20,0.00,0.00,15.2,1,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
1275,Kenedy\5eebbfdf,br BRA,MFDF,Newcastle Utd,eng Premier League,21,1996,11.4,2,23,5,21.7,2.02,0.44,0.09,0.40,20.7,1,0,0,2.2,2.2,0.10,-0.2,-0.2,Matches
1276,Jonjoe Kenny\099e666f,eng ENG,DF,Everton,eng Premier League,20,1997,17.7,0,3,1,33.3,0.17,0.06,0.00,0.00,18.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
1277,Ryan Kent\316de854,eng ENG,FWMF,Freiburg,de Bundesliga,20,1996,2.7,0,8,1,12.5,2.94,0.37,0.00,0.00,21.3,0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches
1278,Christophe Kerbrat\0515a4cb,fr FRA,DF,Guingamp,fr Ligue 1,30,1986,36.9,1,8,1,12.5,0.22,0.03,0.13,1.00,16.5,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
1279,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,20,1996,36.3,5,75,20,26.7,2.07,0.55,0.03,0.10,17.9,0,3,4,8.3,5.3,0.07,-3.3,-3.3,Matches
1280,Billy Ketkeophomphone\06f46837,fr FRA,MFFW,Angers,fr Ligue 1,27,1990,4.9,0,9,5,55.6,1.85,1.03,0.00,0.00,27.6,2,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1281,Driss Khalid\abccacf7,ma MAR,FW,Toulouse,fr Ligue 1,18,1999,0.3,0,1,0,0.0,3.10,0.00,0.00,,9.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1282,Saîf-Eddine Khaoui\796b1c41,tn TUN,MFFW,Troyes,fr Ligue 1,22,1995,21.7,5,59,22,37.3,2.72,1.01,0.08,0.23,23.2,8,0,1,4.5,3.7,0.06,+0.5,+1.3,Matches
1283,Wahbi Khazri\2677a1de,tn TUN,FWMF,Rennes,fr Ligue 1,26,1991,21.3,9,58,20,34.5,2.72,0.94,0.10,0.30,23.2,9,3,4,8.3,5.3,0.09,+0.7,+0.7,Matches
1284,Rani Khedira\59e4b92e,de GER,MFDF,Augsburg,de Bundesliga,23,1994,25.3,1,12,5,41.7,0.47,0.20,0.08,0.20,15.3,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
1285,Sami Khedira\38ac43d3,de GER,MF,Juventus,it Serie A,30,1987,21.2,9,33,18,54.5,1.55,0.85,0.27,0.50,15.6,0,0,0,4.1,4.1,0.12,+4.9,+4.9,Matches
1286,Stefan Kießling\c419e035,de GER,FWDF,Leverkusen,de Bundesliga,33,1984,0.9,0,3,0,0.0,3.29,0.00,0.00,,7.5,0,0,0,0.5,0.5,0.18,-0.5,-0.5,Matches
1287,Kike\e897d8ba,es ESP,FW,Eibar,es La Liga,27,1989,27.3,8,72,29,40.3,2.63,1.06,0.11,0.28,12.1,0,0,0,10.0,10.0,0.14,-2.0,-2.0,Matches
1288,Joshua Kimmich\49296448,de GER,DF,Bayern Munich,de Bundesliga,22,1995,25.9,1,8,3,37.5,0.31,0.12,0.13,0.33,16.7,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
1289,Presnel Kimpembe\aef6e670,fr FRA,DF,Paris S-G,fr Ligue 1,21,1995,26.9,0,13,4,30.8,0.48,0.15,0.00,0.00,12.7,0,0,0,1.2,1.2,0.09,-1.2,-1.2,Matches
1290,Andy King\d790907f,wls WAL,MF,Swansea City,eng Premier League,28,1988,7.9,2,8,4,50.0,1.01,0.50,0.25,0.50,19.1,0,0,0,1.2,1.2,0.15,+0.8,+0.8,Matches
1291,Andy King\d790907f,wls WAL,MF,Leicester City,eng Premier League,28,1988,6.0,1,6,2,33.3,1.01,0.34,0.17,0.50,14.2,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
1292,Joshua King\43458538,no NOR,MFFW,Bournemouth,eng Premier League,25,1992,27.3,8,51,20,39.2,1.87,0.73,0.12,0.30,15.4,0,2,2,7.4,5.8,0.11,+0.6,+0.2,Matches
1293,Simon Kjær\8b8a56ce,dk DEN,DF,Sevilla,es La Liga,28,1989,17.5,2,8,2,25.0,0.46,0.11,0.25,1.00,6.3,0,0,0,1.3,1.3,0.16,+0.7,+0.7,Matches
1294,Davy Klaassen\15fd5593,nl NED,MFFW,Everton,eng Premier League,24,1993,2.8,0,2,2,100.0,0.72,0.72,0.00,0.00,24.1,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1295,Felix Klaus\aeda1f69,de GER,MFFW,Hannover 96,de Bundesliga,24,1992,22.0,4,55,23,41.8,2.50,1.04,0.07,0.17,22.3,10,0,0,4.6,4.6,0.08,-0.6,-0.6,Matches
1296,Ragnar Klavan\008a6e6d,ee EST,DF,Liverpool,eng Premier League,31,1985,16.1,1,2,1,50.0,0.12,0.06,0.50,1.00,4.9,0,0,0,0.7,0.7,0.34,+0.3,+0.3,Matches
1297,Tim Kleindienst\258a6f4d,de GER,FW,Freiburg,de Bundesliga,21,1995,12.6,2,42,12,28.6,3.32,0.95,0.05,0.17,16.5,0,0,0,4.4,4.4,0.11,-2.4,-2.4,Matches
1298,Lukas Klostermann\ca8033cb,de GER,DF,RB Leipzig,de Bundesliga,21,1996,24.3,1,11,3,27.3,0.45,0.12,0.09,0.33,15.9,0,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
1299,Lukas Klünter\92948149,de GER,DFFW,Köln,de Bundesliga,21,1996,14.8,1,18,8,44.4,1.21,0.54,0.06,0.13,17.5,0,0,0,1.5,1.5,0.09,-0.5,-0.5,Matches
1300,Robin Knoche\6bd5cd5d,de GER,DF,Wolfsburg,de Bundesliga,25,1992,23.4,1,5,1,20.0,0.21,0.04,0.20,1.00,7.9,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
1301,Anthony Knockaert\6c679c6d,fr FRA,MFFW,Brighton,eng Premier League,25,1991,26.9,3,43,13,30.2,1.60,0.48,0.07,0.23,19.0,0,0,0,4.0,4.0,0.09,-1.0,-1.0,Matches
1302,Törles Knöll\b883006f,de GER,MF,Hamburger SV,de Bundesliga,19,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1303,Robin Koch\ea6bc03a,de GER,MFDF,Freiburg,de Bundesliga,21,1996,21.3,2,14,5,35.7,0.66,0.23,0.14,0.40,12.4,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
1304,Kenan Kodro\e82d2807,ba BIH,FW,Mainz 05,de Bundesliga,23,1993,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,7.5,0,0,0,0.5,0.5,0.26,-0.5,-0.5,Matches
1305,Hervé Koffi\faf873a7,bf BFA,GK,Lille,fr Ligue 1,20,1996,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1306,Dominik Kohr\0fbecd11,de GER,MF,Leverkusen,de Bundesliga,23,1994,18.5,1,40,4,10.0,2.16,0.22,0.03,0.25,17.9,0,0,0,3.7,3.7,0.09,-2.7,-2.7,Matches
1307,Seybou Koita\d3b58e33,ne NIG,FWMF,Amiens,fr Ligue 1,23,1994,2.4,0,3,2,66.7,1.27,0.85,0.00,0.00,15.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
1308,Koke\55126f3b,es ESP,MFFW,Atlético Madrid,es La Liga,25,1992,30.6,4,31,14,45.2,1.01,0.46,0.13,0.29,19.5,1,0,0,2.9,2.9,0.09,+1.1,+1.1,Matches
1309,Aleksandar Kolarov\eda40760,rs SRB,DF,Roma,it Serie A,31,1985,34.0,2,64,13,20.3,1.88,0.38,0.03,0.15,29.1,24,0,0,2.6,2.6,0.04,-0.6,-0.6,Matches
1310,Sead Kolašinac\3935e52e,ba BIH,DF,Arsenal,eng Premier League,24,1993,23.9,2,21,6,28.6,0.88,0.25,0.10,0.33,12.9,0,0,0,2.3,2.3,0.11,-0.3,-0.3,Matches
1311,Vincent Kompany\d2bff301,be BEL,DF,Manchester City,eng Premier League,31,1986,15.5,1,8,2,25.0,0.52,0.13,0.13,0.50,8.9,0,0,0,1.1,1.1,0.14,-0.1,-0.1,Matches
1312,Ibrahima Konaté\5ed9b537,fr FRA,DF,RB Leipzig,de Bundesliga,18,1999,13.6,0,2,0,0.0,0.15,0.00,0.00,,7.5,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
1313,Moussa Konaté\fcbcbd94,sn SEN,FW,Amiens,fr Ligue 1,24,1993,27.5,13,63,25,39.7,2.29,0.91,0.17,0.44,13.8,0,2,2,10.4,8.9,0.14,+2.6,+2.1,Matches
1314,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,es La Liga,24,1993,29.0,4,30,7,23.3,1.03,0.24,0.13,0.57,19.5,0,0,0,2.5,2.5,0.08,+1.5,+1.5,Matches
1315,Bakary Koné\1f713024,bf BFA,DF,Strasbourg,fr Ligue 1,29,1988,27.4,1,14,2,14.3,0.51,0.07,0.07,0.50,9.3,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Matches
1316,Terence Kongolo\1f9a3a04,nl NED,DF,Huddersfield,eng Premier League,23,1994,11.7,0,2,0,0.0,0.17,0.00,0.00,,14.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
1317,Terence Kongolo\1f9a3a04,nl NED,DF,Monaco,fr Ligue 1,23,1994,2.8,0,1,0,0.0,0.35,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.12,-0.1,-0.1,Matches
1318,Yevhen Konoplyanka\d9a5d930,ua UKR,FWMF,Schalke 04,de Bundesliga,27,1989,17.4,4,55,15,27.3,3.17,0.86,0.07,0.27,18.6,0,0,0,5.9,5.9,0.11,-1.9,-1.9,Matches
1319,Julian Korb\3dffff26,de GER,DF,Hannover 96,de Bundesliga,25,1992,26.0,1,10,5,50.0,0.39,0.19,0.10,0.20,14.4,0,0,0,1.6,1.6,0.16,-0.6,-0.6,Matches
1320,Laurent Koscielny\f5efb153,fr FRA,DF,Arsenal,eng Premier League,31,1985,24.7,2,9,2,22.2,0.36,0.08,0.22,1.00,8.2,0,0,0,1.9,1.9,0.21,+0.1,+0.1,Matches
1321,Filip Kostić\b1cd37e6,rs SRB,FWMF,Hamburger SV,de Bundesliga,24,1992,27.1,5,62,26,41.9,2.29,0.96,0.08,0.19,18.8,3,0,1,6.9,6.1,0.10,-1.9,-1.1,Matches
1322,Christian Kouakou\ce316f8c,ci CIV,MFFW,Caen,fr Ligue 1,26,1991,9.4,1,27,6,22.2,2.87,0.64,0.04,0.17,15.2,0,0,0,2.3,2.3,0.09,-1.3,-1.3,Matches
1323,Rominigue Kouamé\86a2ba20,ml MLI,DFMF,Lille,fr Ligue 1,20,1996,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1324,Tomáš Koubek\dc366c36,cz CZE,GK,Rennes,fr Ligue 1,24,1992,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1325,Kalidou Koulibaly\da974c7b,sn SEN,DF,Napoli,it Serie A,26,1991,34.1,5,17,6,35.3,0.50,0.18,0.29,0.83,9.5,0,0,0,2.6,2.6,0.15,+2.4,+2.4,Matches
1326,Jules Koundé\4d1666ff,fr FRA,DF,Bordeaux,fr Ligue 1,18,1998,17.7,2,12,3,25.0,0.68,0.17,0.17,0.67,13.2,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
1327,Cheikhou Kouyaté\8d3c902d,sn SEN,MF,West Ham,eng Premier League,27,1989,31.1,2,24,4,16.7,0.77,0.13,0.08,0.50,13.2,0,0,0,2.7,2.7,0.11,-0.7,-0.7,Matches
1328,Mateo Kovačić\79c0821a,hr CRO,MF,Real Madrid,es La Liga,23,1994,11.0,0,9,2,22.2,0.82,0.18,0.00,0.00,22.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1329,Maksym Koval\60713cb3,ua UKR,GKMF,La Coruña,es La Liga,24,1992,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1330,Dawid Kownacki\be5e1c4c,pl POL,FW,Sampdoria,it Serie A,20,1997,9.1,5,22,12,54.5,2.41,1.31,0.23,0.42,13.5,0,0,0,3.0,3.0,0.14,+2.0,+2.0,Matches
1331,Vincent Koziello\9a493fb7,fr FRA,MF,Nice,fr Ligue 1,21,1995,9.0,0,4,1,25.0,0.45,0.11,0.00,0.00,20.0,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
1332,Vincent Koziello\9a493fb7,fr FRA,MF,Köln,de Bundesliga,21,1995,8.8,1,3,2,66.7,0.34,0.23,0.33,0.50,19.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
1333,Thomas Kraft\bb25c778,de GER,GK,Hertha BSC,de Bundesliga,29,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1334,Emil Krafth\77cf6852,se SWE,DF,Bologna,it Serie A,22,1994,10.5,0,2,1,50.0,0.19,0.10,0.00,0.00,14.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
1335,Oliver Kragl\1c17dfe0,de GER,MF,Crotone,it Serie A,27,1990,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1336,Andrej Kramarić\603cb947,hr CRO,FWMF,Hoffenheim,de Bundesliga,26,1991,24.8,13,83,33,39.8,3.35,1.33,0.13,0.33,18.9,8,2,2,10.2,8.6,0.11,+2.8,+2.4,Matches
1337,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,26,1991,23.9,3,12,4,33.3,0.50,0.17,0.25,0.75,14.4,1,0,0,1.4,1.4,0.12,+1.6,+1.6,Matches
1338,Ladislav Krejčí\58027adc,cz CZE,FWDF,Bologna,it Serie A,25,1992,4.4,0,3,3,100.0,0.68,0.68,0.00,0.00,14.0,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
1339,Rene Krhin\9a506145,si SVN,MF,Nantes,fr Ligue 1,27,1990,14.6,1,15,3,20.0,1.03,0.21,0.07,0.33,12.3,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
1340,Bojan Krkić\9fa0a0b8,es ESP,FW,Stoke City,eng Premier League,26,1990,0.8,0,1,0,0.0,1.27,0.00,0.00,,21.9,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1341,Bojan Krkić\9fa0a0b8,es ESP,FWMF,Alavés,es La Liga,26,1990,4.9,0,5,4,80.0,1.02,0.82,0.00,0.00,16.0,0,0,0,0.9,0.9,0.19,-0.9,-0.9,Matches
