Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
452,Andrea Carboni\f7e2af2c,it ITA,DFMF,Cagliari,it Serie A,18,2001,4.1,2,0.49,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
453,Irvin Cardona\5e080f73,fr FRA,FWMF,Brest,fr Ligue 1,21,1997,16.1,33,2.05,23,0,3,3,3,1,5,0.31,3,0,1,1,0,0,Matches
454,Marc Cardona\b92b456a,es ESP,FW,Osasuna,es La Liga,24,1995,7.8,15,1.91,13,0,1,1,0,0,3,0.38,2,0,0,1,0,0,Matches
455,Diego Carlos\b4a014b1,br BRA,DF,Sevilla,es La Liga,26,1993,34.8,17,0.49,13,1,1,1,0,1,1,0.03,1,0,0,0,0,0,Matches
456,Lionel Carole\5b5724d2,fr FRA,DF,Strasbourg,fr Ligue 1,28,1991,14.1,29,2.05,24,3,1,0,1,0,2,0.14,1,0,0,0,1,0,Matches
457,Yannick Carrasco\de39485a,be BEL,MFFW,Atlético Madrid,es La Liga,25,1993,7.0,25,3.57,10,5,3,1,6,0,7,1.00,2,1,1,0,3,0,Matches
458,Daniel Carriço\e1deea75,pt POR,DF,Sevilla,es La Liga,30,1988,9.4,3,0.32,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
459,Guido Carrillo\8f898ba8,ar ARG,FW,Leganés,es La Liga,28,1991,13.5,29,2.15,21,0,0,5,3,0,3,0.22,2,0,0,0,1,0,Matches
460,Andy Carroll\b581987a,eng ENG,FW,Newcastle Utd,eng Premier League,30,1989,7.0,20,2.85,19,0,0,0,1,0,7,1.00,7,0,0,0,0,0,Matches
461,Dani Carvajal\4958bfb2,es ESP,DF,Real Madrid,es La Liga,27,1992,30.4,74,2.43,61,6,4,1,2,0,6,0.20,4,1,0,0,1,0,Matches
462,Matis Carvalho\8608f269,pt POR,GK,Montpellier,fr Ligue 1,20,1999,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
463,William Carvalho\dee86451,pt POR,MF,Betis,es La Liga,27,1992,9.9,14,1.41,12,0,1,0,0,1,1,0.10,1,0,0,0,0,0,Matches
464,Casemiro\4d224fe8,br BRA,MF,Real Madrid,es La Liga,27,1992,34.3,54,1.57,40,0,0,4,4,6,7,0.20,4,0,0,1,1,1,Matches
465,Moreto Cassamã\f54d2149,gw GNB,MF,Reims,fr Ligue 1,21,1998,6.6,13,1.98,6,7,0,0,0,0,1,0.15,0,1,0,0,0,0,Matches
466,Francesco Cassata\96960855,it ITA,MF,Genoa,it Serie A,22,1997,16.2,30,1.85,27,0,0,0,2,1,2,0.12,2,0,0,0,0,0,Matches
467,Timothy Castagne\197640fd,be BEL,DF,Atalanta,it Serie A,23,1995,19.7,45,2.29,38,2,1,1,2,1,7,0.36,5,0,0,0,1,1,Matches
468,Koen Casteels\db401046,be BEL,GK,Wolfsburg,de Bundesliga,27,1992,26.0,4,0.15,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
469,Jean-Charles Castelletto\e0f3a1f6,cm CMR,DF,Brest,fr Ligue 1,24,1995,20.4,8,0.39,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
470,Samu Castillejo\130a7a3f,es ESP,FWMF,Milan,it Serie A,24,1995,13.4,66,4.91,42,11,6,1,3,3,6,0.45,4,1,0,0,1,0,Matches
471,Jonny Castro\e28868f3,es ESP,DF,Wolves,eng Premier League,25,1994,32.1,54,1.68,42,2,2,0,3,5,7,0.22,5,1,0,0,0,1,Matches
472,Lucas Castro\56b2957b,ar ARG,MF,SPAL,it Serie A,30,1989,4.7,13,2.75,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
473,Lucas Castro\56b2957b,ar ARG,MF,Cagliari,it Serie A,30,1989,6.7,15,2.23,10,1,2,0,0,2,1,0.15,1,0,0,0,0,0,Matches
474,Gaetano Castrovilli\0728bebe,it ITA,MF,Fiorentina,it Serie A,22,1997,29.7,98,3.30,70,1,12,2,12,1,6,0.20,5,0,0,0,1,0,Matches
475,Danilo Cataldi\ba3d3bea,it ITA,MF,Lazio,it Serie A,24,1994,6.6,28,4.26,19,6,1,1,0,1,2,0.30,1,0,0,0,0,1,Matches
476,Craig Cathcart\89e4b358,nir NIR,DF,Watford,eng Premier League,30,1989,27.6,5,0.18,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
477,Edinson Cavani\527f063d,uy URU,FW,Paris S-G,fr Ligue 1,32,1987,6.7,23,3.42,18,0,3,2,0,0,2,0.30,1,0,0,1,0,0,Matches
478,Santi Cazorla\e2e9c250,es ESP,MF,Villarreal,es La Liga,34,1984,27.2,136,5.00,92,33,3,3,4,1,17,0.62,13,2,0,1,1,0,Matches
479,Dani Ceballos\c0617e2b,es ESP,MF,Arsenal,eng Premier League,22,1996,18.8,49,2.61,32,12,0,1,2,2,8,0.43,5,1,0,0,0,2,Matches
480,Federico Ceccherini\d9624b51,it ITA,DF,Fiorentina,it Serie A,27,1992,9.3,4,0.43,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
481,Christian Celesia\d2fd20d6,it ITA,DF,Torino,it Serie A,17,2002,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
482,Zeki Çelik\31a62dc7,tr TUR,DF,Lille,fr Ligue 1,22,1997,23.0,30,1.30,26,2,1,0,1,0,5,0.22,3,1,0,0,1,0,Matches
483,Fabien Centonze\3c6bbbab,fr FRA,DF,Metz,fr Ligue 1,23,1996,28.0,42,1.50,30,1,3,1,4,3,5,0.18,4,0,0,0,0,1,Matches
484,Luca Ceppitelli\7d50454d,it ITA,DF,Cagliari,it Serie A,29,1989,13.8,6,0.43,6,0,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
485,Alberto Cerri\1079c685,it ITA,FW,SPAL,it Serie A,23,1996,4.7,11,2.36,9,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
486,Alberto Cerri\1079c685,it ITA,FW,Cagliari,it Serie A,23,1996,2.7,4,1.48,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
487,Julian Chabot\ae7058f9,de GER,DF,Sampdoria,it Serie A,21,1998,6.3,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
488,Florian Chabrolle\5d9577aa,fr FRA,MF,Marseille,fr Ligue 1,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
489,Fouad Chafik\edd1466a,ma MAR,DF,Dijon,fr Ligue 1,32,1986,17.0,46,2.71,36,5,1,0,3,1,5,0.29,5,0,0,0,0,0,Matches
490,Sofian Chakla\37f04799,ma MAR,DF,Villarreal,es La Liga,25,1993,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,Matches
491,Nathaniel Chalobah\422862ea,eng ENG,MF,Watford,eng Premier League,24,1994,10.3,19,1.84,16,2,0,0,0,1,2,0.19,2,0,0,0,0,0,Matches
492,Calum Chambers\dc6f5bdd,eng ENG,DF,Arsenal,eng Premier League,24,1995,12.2,17,1.39,9,2,0,4,0,2,3,0.25,1,0,0,1,0,1,Matches
493,Jhon Chancellor\84b6acaa,ve VEN,DF,Brescia,it Serie A,27,1992,24.9,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
494,Timothy Chandler\b3b7f5a6,us USA,DFMF,Eint Frankfurt,de Bundesliga,29,1990,13.6,23,1.70,15,4,1,1,2,0,3,0.22,1,1,1,0,0,0,Matches
495,Kwon Chang-hoon\7961f7aa,kr KOR,MFFW,Freiburg,de Bundesliga,25,1994,7.5,21,2.80,14,0,4,1,2,0,3,0.40,1,0,0,0,2,0,Matches
496,Gaëtan Charbonnier\18ebca4b,fr FRA,FWMF,Brest,fr Ligue 1,30,1988,22.9,60,2.62,50,1,1,1,3,4,8,0.35,8,0,0,0,0,0,Matches
497,Brendan Chardonnet\16aa7d4c,fr FRA,DF,Brest,fr Ligue 1,24,1994,9.1,5,0.55,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
498,Charles\c4b8bcf4,br BRA,FW,Eibar,es La Liga,35,1984,14.5,25,1.73,17,0,1,1,5,1,2,0.14,1,0,0,0,1,0,Matches
499,Xavier Chavalerin\279ddf6a,fr FRA,MF,Reims,fr Ligue 1,28,1991,23.9,57,2.39,31,21,1,0,1,3,4,0.17,2,2,0,0,0,0,Matches
500,Pablo Chavarría\4207e578,ar ARG,FWMF,Mallorca,es La Liga,31,1988,2.3,5,2.15,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
501,Aurélien Chedjou\80e4c841,cm CMR,DF,Amiens,fr Ligue 1,34,1985,21.9,12,0.55,10,1,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
502,Pape Cheikh Diop\873ce3a2,sn SEN,MF,Celta Vigo,es La Liga,21,1997,6.7,11,1.65,7,0,1,0,3,0,4,0.60,1,0,1,0,2,0,Matches
503,Chema\7f203b54,es ESP,DF,Getafe,es La Liga,27,1992,3.4,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
504,Rayan Cherki\b34c63a5,fr FRA,MFFW,Lyon,fr Ligue 1,15,2003,1.6,3,1.89,3,0,0,0,0,0,1,0.63,1,0,0,0,0,0,Matches
505,Denis Cheryshev\0ac94a23,ru RUS,MFFW,Valencia,es La Liga,28,1990,10.3,21,2.04,15,0,0,0,3,3,4,0.39,4,0,0,0,0,0,Matches
506,Giorgio Chiellini\e85fb9b8,it ITA,DF,Juventus,it Serie A,34,1984,2.2,2,0.89,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
507,Federico Chiesa\b0f7e36c,it ITA,FWDF,Fiorentina,it Serie A,21,1997,29.3,107,3.65,67,2,12,9,14,3,14,0.48,8,0,1,2,2,1,Matches
508,Ben Chilwell\d2424d1b,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,63,2.39,53,7,1,1,0,1,7,0.27,7,0,0,0,0,0,Matches
509,Vlad Chiricheș\c316607a,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,2,0.25,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
510,Tahith Chong\2696b6a9,nl NED,FWDF,Manchester Utd,eng Premier League,19,1999,0.4,2,4.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
511,Joris Chotard\7909ffa4,fr FRA,MF,Montpellier,fr Ligue 1,17,2001,13.9,21,1.51,19,0,0,1,1,0,2,0.14,2,0,0,0,0,0,Matches
512,Hamza Choudhury\7d2d3329,eng ENG,MF,Leicester City,eng Premier League,21,1997,9.9,12,1.21,11,0,0,1,0,0,1,0.10,1,0,0,0,0,0,Matches
513,Mounir Chouiar\45c1c326,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,16.7,70,4.18,28,29,10,2,1,0,1,0.06,1,0,0,0,0,0,Matches
514,Andreas Christensen\1cb49278,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,11,0.57,10,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
515,Samuel Chukwueze\b8a642fc,ng NGA,MFFW,Villarreal,es La Liga,20,1999,22.8,99,4.36,69,0,13,3,11,3,14,0.62,7,0,3,1,3,0,Matches
516,Darko Churlinov\c6608135,mk MKD,FW,Köln,de Bundesliga,19,2000,0.2,2,8.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
517,Churripi\81a606fc,es ESP,GK,Valladolid,es La Liga,25,1994,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
518,Luca Cigarini\ae64d449,it ITA,MF,Cagliari,it Serie A,33,1986,17.8,63,3.55,38,22,1,0,1,1,9,0.51,7,2,0,0,0,0,Matches
519,Per Ciljan Skjelbred\ecab64a0,no NOR,MF,Hertha BSC,de Bundesliga,32,1987,18.1,17,0.94,15,1,0,0,0,1,2,0.11,2,0,0,0,0,0,Matches
520,Jasper Cillessen\04ac8285,nl NED,GK,Valencia,es La Liga,30,1989,23.3,3,0.13,2,1,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
521,Thiago Cionek\46f5c54d,pl POL,DF,SPAL,it Serie A,33,1986,24.1,29,1.20,24,3,0,1,1,0,3,0.12,2,0,0,0,1,0,Matches
522,Ibrahim Cissé\0f87f8c2,sn SEN,DF,Angers,fr Ligue 1,23,1996,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
523,Ibrahim Cissé\9cebd6ce,ci CIV,DFFW,Nice,fr Ligue 1,20,1999,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
524,Andrea Cistana\fe6a7685,it ITA,DF,Brescia,it Serie A,22,1997,20.4,9,0.44,8,0,0,1,0,0,1,0.05,1,0,0,0,0,0,Matches
525,Ciaran Clark\2b91cf8e,ie IRL,DF,Newcastle Utd,eng Premier League,29,1989,13.2,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
526,Leon Clarke\91c975a0,eng ENG,FWMF,Sheffield Utd,eng Premier League,34,1985,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
527,Alexis Claude-Maurice\741418c3,fr FRA,MFFW,Nice,fr Ligue 1,21,1998,18.1,56,3.09,32,3,11,2,6,2,5,0.28,4,0,1,0,0,0,Matches
528,Christian Clemens\612cb8d3,de GER,MFFW,Köln,de Bundesliga,27,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
529,Óscar Clemente\9dfdbdeb,es ESP,MF,Atlético Madrid,es La Liga,20,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
530,Yannis Clementia\7800bdb8,fr FRA,GK,Nice,fr Ligue 1,22,1997,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
531,Denilho Cleonise\91c9de34,nl NED,FW,Genoa,it Serie A,17,2001,0.5,1,1.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
532,Carlos Clerc\33a61a52,es ESP,DF,Levante,es La Liga,27,1992,20.5,23,1.12,16,5,0,0,1,1,2,0.10,2,0,0,0,0,0,Matches
533,Tom Cleverley\6cdd8245,eng ENG,MF,Watford,eng Premier League,29,1989,10.8,31,2.87,24,2,0,2,3,0,1,0.09,0,0,0,1,0,0,Matches
534,Conor Coady\2928dca2,eng ENG,DF,Wolves,eng Premier League,26,1993,38.0,13,0.34,13,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
535,Marcus Coco\3010aefb,fr FRA,FW,Nantes,fr Ligue 1,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
536,Renaud Cohade\4e7d66f8,fr FRA,MF,Metz,fr Ligue 1,34,1984,8.5,20,2.36,15,4,0,0,0,1,1,0.12,0,1,0,0,0,0,Matches
537,Coke\6d8f8441,es ESP,DF,Levante,es La Liga,32,1987,11.0,17,1.55,13,1,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
538,Séamus Coleman\0420d84f,ie IRL,DF,Everton,eng Premier League,30,1988,20.4,23,1.13,16,2,3,2,0,0,3,0.15,2,0,0,1,0,0,Matches
539,Álex Collado\85dace26,es ESP,DF,Barcelona,es La Liga,20,1999,0.1,1,15.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
540,Ebrima Colley\bf356094,gm GAM,FW,Atalanta,it Serie A,19,2000,0.9,6,6.59,3,0,1,1,1,0,1,1.10,1,0,0,0,0,0,Matches
541,Omar Colley\8b95acda,gm GAM,DF,Sampdoria,it Serie A,26,1992,30.8,23,0.75,18,0,0,2,1,2,3,0.10,2,0,0,1,0,0,Matches
542,Jamilu Collins\33a95e0a,ng NGA,DF,Paderborn 07,de Bundesliga,24,1994,29.6,49,1.65,37,5,3,2,2,0,3,0.10,3,0,0,0,0,0,Matches
543,Simone Colombi\72be9309,it ITA,GK,Parma,it Serie A,28,1991,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
544,Lorenzo Colombo\04df29a5,it ITA,FW,Milan,it Serie A,17,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
545,Racine Coly\166a981d,sn SEN,DFFW,Nice,fr Ligue 1,23,1995,7.2,13,1.80,8,1,0,2,1,1,2,0.28,1,0,0,0,0,1,Matches
546,Kingsley Coman\042e8a49,fr FRA,FWMF,Bayern Munich,de Bundesliga,23,1996,16.7,76,4.54,61,0,8,2,4,1,10,0.60,8,0,0,0,2,0,Matches
547,Daniel Congré\3f5b4635,fr FRA,DF,Montpellier,fr Ligue 1,34,1985,21.6,11,0.51,8,0,0,2,1,0,2,0.09,1,0,0,1,0,0,Matches
548,Aaron Connolly\27c01749,ie IRL,FW,Brighton,eng Premier League,19,2000,14.0,25,1.79,7,0,3,3,9,3,5,0.36,1,0,1,1,2,0,Matches
549,Andrea Consigli\8cabdc1e,it ITA,GK,Sassuolo,it Serie A,32,1987,31.0,8,0.26,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
550,Andrea Conti\8fef5412,it ITA,DF,Milan,it Serie A,25,1994,19.2,25,1.30,21,3,0,0,0,1,2,0.10,2,0,0,0,0,0,Matches
551,Lewis Cook\2afc7272,eng ENG,MF,Bournemouth,eng Premier League,22,1997,15.0,32,2.13,24,2,1,3,2,0,4,0.27,2,0,0,1,1,0,Matches
552,Steve Cook\3e5e4e63,eng ENG,DF,Bournemouth,eng Premier League,28,1991,27.0,6,0.22,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
553,Francis Coquelin\a6951bf8,fr FRA,MF,Valencia,es La Liga,28,1991,21.2,17,0.80,15,0,0,1,1,0,2,0.09,0,0,0,1,1,0,Matches
554,Gabriele Corbo\091795f2,it ITA,DF,Bologna,it Serie A,19,2000,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
555,Sébastien Corchia\0e7ccfc4,fr FRA,DF,Espanyol,es La Liga,28,1990,3.0,11,3.68,6,3,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
556,Iñigo Córdoba\49ea92be,es ESP,FW,Athletic Club,es La Liga,22,1997,16.0,32,2.00,27,1,2,1,1,0,6,0.37,6,0,0,0,0,0,Matches
557,Jhon Córdoba\9f381d8b,co COL,FW,Köln,de Bundesliga,26,1993,22.2,60,2.70,35,0,7,5,12,1,11,0.50,7,0,3,1,0,0,Matches
558,Sergio Córdova\229cd98a,ve VEN,FWMF,Augsburg,de Bundesliga,21,1997,4.1,7,1.72,4,0,2,0,0,1,4,0.98,1,0,2,0,0,1,Matches
559,Benjamin Corgnet\cfd8dde3,fr FRA,MF,Strasbourg,fr Ligue 1,32,1987,2.9,2,0.69,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
560,Jack Cork\74e12f1e,eng ENG,MF,Burnley,eng Premier League,30,1989,29.0,24,0.83,19,0,2,0,2,1,2,0.07,2,0,0,0,0,0,Matches
561,Andreas Cornelius\c693347d,dk DEN,FW,Parma,it Serie A,26,1993,16.6,37,2.23,33,0,1,0,3,0,5,0.30,3,0,0,0,2,0,Matches
562,Maxwel Cornet\beb391dd,ci CIV,FWDF,Lyon,fr Ligue 1,22,1996,14.8,45,3.05,29,8,4,3,1,0,7,0.47,3,0,3,1,0,0,Matches
563,Quentin Cornette\5d42d487,fr FRA,FWMF,Amiens,fr Ligue 1,25,1994,3.9,4,1.03,3,0,0,0,0,1,3,0.77,2,0,0,0,0,1,Matches
564,Ángel Correa\01eb744d,ar ARG,MFFW,Atlético Madrid,es La Liga,24,1995,22.9,65,2.84,51,0,6,4,3,1,10,0.44,8,0,2,0,0,0,Matches
565,Joaquín Correa\45b9b619,ar ARG,FWMF,Lazio,it Serie A,24,1994,22.2,110,4.95,70,3,16,4,17,0,14,0.63,9,0,2,0,3,0,Matches
566,Rober Correa\46bd3a5b,es ESP,DF,Eibar,es La Liga,26,1992,10.3,16,1.55,11,1,1,1,2,0,0,0.00,0,0,0,0,0,0,Matches
567,Thierry Correia\c78b352d,pt POR,DF,Valencia,es La Liga,20,1999,2.9,4,1.39,2,2,0,0,0,0,1,0.35,0,1,0,0,0,0,Matches
568,Antonio Cortés\31a1288d,es ESP,FWMF,Granada,es La Liga,19,2000,2.0,5,2.49,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
569,Angelo da Costa Júnior\18736214,br BRA,GK,Bologna,it Serie A,35,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
570,Danny da Costa\5ddb8f9f,de GER,DFMF,Eint Frankfurt,de Bundesliga,26,1993,15.4,40,2.59,31,2,4,1,1,1,10,0.65,7,1,2,0,0,0,Matches
571,Diego Costa\a190d597,es ESP,FW,Atlético Madrid,es La Liga,30,1988,15.0,29,1.93,19,0,2,4,3,1,5,0.33,4,0,0,1,0,0,Matches
572,Douglas Costa\4fa7cb9b,br BRA,FWMF,Juventus,it Serie A,28,1990,8.9,52,5.84,39,6,5,0,1,1,7,0.79,5,0,1,0,0,1,Matches
573,Jaume Costa\808d48f3,es ESP,DF,Valencia,es La Liga,31,1988,15.4,18,1.17,15,1,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
574,Nuno da Costa\909222de,cv CPV,FWMF,Strasbourg,fr Ligue 1,28,1991,5.9,14,2.39,11,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
575,David Costas\545e2f01,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
576,Benoît Costil\2434f24a,fr FRA,GK,Bordeaux,fr Ligue 1,32,1987,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
577,Kalifa Coulibaly\9980269a,ml MLI,FW,Nantes,fr Ligue 1,27,1991,18.0,27,1.50,24,0,2,1,0,0,1,0.06,1,0,0,0,0,0,Matches
578,Senou Coulibaly\67b7357e,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,3,0.41,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
579,Yoann Court\26e4447b,fr FRA,FWMF,Brest,fr Ligue 1,29,1990,16.3,39,2.40,25,6,1,2,2,3,8,0.49,4,2,0,1,0,1,Matches
580,Thibaut Courtois\1840e36d,be BEL,GK,Real Madrid,es La Liga,27,1992,34.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
581,Philippe Coutinho\0ef89a37,br BRA,MFFW,Bayern Munich,de Bundesliga,27,1992,15.7,78,4.98,62,6,5,1,3,1,11,0.70,9,0,1,0,1,0,Matches
582,Nicolas Cozza\8f325097,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,3,0.49,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
583,Alessio Cragno\f554e29b,it ITA,GK,Cagliari,it Serie A,25,1994,16.0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
584,Aaron Cresswell\4f974391,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,46,1.52,33,6,2,1,4,0,2,0.07,1,0,1,0,0,0,Matches
585,Domenico Criscito\35dd6d80,it ITA,DF,Genoa,it Serie A,32,1986,22.8,34,1.49,26,7,0,0,1,0,1,0.04,1,0,0,0,0,0,Matches
586,Bryan Cristante\16657b95,it ITA,MF,Roma,it Serie A,24,1995,18.0,42,2.34,34,1,1,3,2,1,5,0.28,5,0,0,0,0,0,Matches
587,Sebastián Cristóforo\3c05c659,uy URU,MF,Fiorentina,it Serie A,25,1993,1.0,5,5.00,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
588,Sebastián Cristóforo\3c05c659,uy URU,MF,Eibar,es La Liga,25,1993,9.7,15,1.54,9,1,1,1,2,1,0,0.00,0,0,0,0,0,0,Matches
589,Juan Cuadrado\0ab1f153,co COL,DF,Juventus,it Serie A,31,1988,29.5,104,3.53,89,2,4,1,7,1,10,0.34,9,0,0,0,1,0,Matches
590,Cucho\71b47ab9,co COL,FWMF,Mallorca,es La Liga,20,1999,16.5,42,2.54,25,0,10,2,5,0,6,0.36,2,0,2,1,1,0,Matches
591,Marc Cucurella\1daec722,es ESP,MFDF,Getafe,es La Liga,21,1998,36.0,93,2.59,71,6,2,2,8,4,9,0.25,7,0,0,0,1,1,Matches
592,Iván Cuéllar\75751c99,es ESP,GK,Leganés,es La Liga,35,1984,27.0,3,0.11,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
593,Jaume Cuéllar\934e264d,bo BOL,FWMF,SPAL,it Serie A,17,2001,0.8,1,1.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
594,Mickaël Cuisance\5722eced,fr FRA,MFFW,Bayern Munich,de Bundesliga,19,1999,3.4,14,4.10,11,1,1,0,1,0,3,0.88,2,0,0,0,1,0,Matches
595,Matheus Cunha\dc62b55d,br BRA,FWMF,Hertha BSC,de Bundesliga,20,1999,8.3,28,3.39,16,0,6,3,2,1,3,0.36,1,0,1,0,1,0,Matches
596,Matheus Cunha\dc62b55d,br BRA,FWMF,RB Leipzig,de Bundesliga,20,1999,3.1,14,4.52,7,0,0,3,3,1,1,0.32,0,0,0,1,0,0,Matches
597,Felipe Curcio\8913a9f9,br BRA,DF,Brescia,it Serie A,26,1993,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
598,Patrick Cutrone\a4fe8cda,it ITA,FW,Fiorentina,it Serie A,21,1998,9.3,18,1.93,12,0,0,3,3,0,3,0.32,2,0,0,0,1,0,Matches
599,Patrick Cutrone\a4fe8cda,it ITA,FW,Wolves,eng Premier League,21,1998,3.3,2,0.61,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
600,Wylan Cyprien\3e092724,fr FRA,MF,Nice,fr Ligue 1,24,1995,19.7,68,3.45,32,29,0,5,1,1,10,0.51,4,5,0,1,0,0,Matches
601,Rafael Czichos\b0a0698b,de GER,DF,Köln,de Bundesliga,29,1990,24.5,15,0.61,10,2,0,3,0,0,3,0.12,1,0,0,2,0,0,Matches
602,Lennart-Marten Czyborra\7ba1f1ef,de GER,DF,Atalanta,it Serie A,20,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
603,Marco D'Alessandro\060606ec,it ITA,MFDF,SPAL,it Serie A,28,1991,8.7,21,2.42,18,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
604,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,30,1988,15.6,16,1.03,12,1,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
605,Felice D'Amico\0c35d28d,it ITA,MF,Sampdoria,it Serie A,18,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
606,Lucas Da Cunha\007faf7a,fr FRA,MF,Rennes,fr Ligue 1,18,2001,0.8,4,5.00,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
607,Jacopo Da Riva\9591723b,it ITA,FW,Atalanta,it Serie A,18,2000,0.0,1,90.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
608,Damien Da Silva\1ec7e1c5,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,13,0.52,12,0,0,1,0,0,2,0.08,2,0,0,0,0,0,Matches
