Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2043,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,24,1993,22.0,553,537,16,1,2,115,12,49,0,0,0,0,314,136,103,135,331,44,4,20,311,5,22,30,36,Matches
2044,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,23,1995,36.0,2095,1543,552,81,1,309,77,125,81,21,14,4,1044,368,683,1337,253,82,390,9,1520,5,42,39,84,Matches
2045,Arkadiusz Reca\6213fd82,pl POL,DFFW,Atalanta,it Serie A,23,1995,0.5,36,33,3,0,0,3,2,4,0,0,0,0,21,5,10,15,14,2,3,0,28,0,0,2,2,Matches
2046,Recio\54073b28,es ESP,MF,Leganés,es La Liga,27,1991,14.3,665,644,21,18,0,136,19,8,1,0,0,0,475,97,93,32,574,47,0,2,562,0,6,15,19,Matches
2047,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,24,1994,36.3,1210,1179,31,2,5,307,47,79,11,1,1,0,845,176,189,86,1058,41,3,6,877,2,37,50,62,Matches
2048,Vasco Regini\339c6ed4,it ITA,DF,SPAL,it Serie A,27,1990,0.9,41,34,7,4,0,3,0,0,0,0,0,0,28,3,10,33,3,2,3,0,32,0,3,0,2,Matches
2049,Sergio Reguilón\3353737a,es ESP,DF,Real Madrid,es La Liga,21,1996,12.4,780,692,88,10,0,153,16,26,0,0,0,0,539,126,115,620,60,14,78,2,663,1,8,13,24,Matches
2050,Bobby Reid\0f7533cd,jm JAM,MFFW,Cardiff City,eng Premier League,25,1993,15.8,329,305,24,1,2,63,6,8,0,0,0,0,253,37,39,36,270,14,1,2,238,2,4,11,15,Matches
2051,Pepe Reina\e358587b,es ESP,GK,Milan,it Serie A,35,1982,3.7,115,77,38,14,0,8,4,0,0,0,0,0,61,7,47,14,79,0,0,19,85,1,0,0,0,Matches
2052,Jeff Reine-Adélaïde\d504b3e1,fr FRA,FWMF,Angers,fr Ligue 1,20,1998,28.4,1124,1095,29,8,8,234,11,9,1,0,0,0,953,90,81,133,951,14,12,6,943,3,13,25,32,Matches
2053,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,23,1994,23.0,1163,1127,36,36,0,205,40,4,0,0,0,0,898,66,199,930,134,75,0,1,1023,2,20,5,10,Matches
2054,Loïc Rémy\5c2da10f,fr FRA,FW,Lille,fr Ligue 1,31,1987,13.4,221,195,26,0,1,41,2,3,0,0,0,0,157,31,33,16,160,28,0,2,172,1,1,2,8,Matches
2055,Michael Rensing\c476b0c0,de GER,GK,Düsseldorf,de Bundesliga,34,1984,32.0,1008,600,408,88,0,43,21,0,0,0,0,0,374,48,586,92,691,0,0,145,645,4,26,0,2,Matches
2056,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,29,1989,25.7,1060,1000,60,34,5,157,20,40,6,0,0,0,847,113,100,217,804,26,1,3,849,8,12,23,38,Matches
2057,Elvis Rexhbeçaj\1ae836b1,de GER,MF,Wolfsburg,de Bundesliga,20,1997,12.7,414,395,19,5,3,66,19,9,3,2,0,0,236,77,101,252,89,45,11,5,293,1,15,7,14,Matches
2058,Diego Reyes\d4f46475,mx MEX,DF,Leganés,es La Liga,25,1992,3.6,177,156,21,5,0,19,9,1,0,0,0,0,121,19,37,21,137,2,16,0,150,0,2,3,2,Matches
2059,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Toulouse,fr Ligue 1,27,1990,30.0,1061,670,391,100,0,65,35,0,0,0,0,0,410,53,598,82,768,1,0,134,695,3,34,4,2,Matches
2060,Simon Rhein\8f6bfe11,de GER,MF,Nürnberg,de Bundesliga,20,1998,5.5,278,257,21,16,0,40,7,3,3,0,0,0,221,21,36,225,42,8,1,0,231,1,6,7,4,Matches
2061,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,35,1983,13.0,753,740,13,1,1,160,17,40,0,0,0,0,620,64,69,89,639,12,12,1,609,6,11,16,38,Matches
2062,Declan Rice\1c7012b8,eng ENG,MF,West Ham,eng Premier League,19,1999,33.4,1549,1518,31,26,2,261,47,4,0,0,0,0,1162,179,208,277,1138,89,3,4,1354,1,21,14,18,Matches
2063,Jazz Richards\afef14da,wls WAL,DFMF,Cardiff City,eng Premier League,27,1991,1.5,38,27,11,1,0,3,0,0,0,0,0,0,16,7,15,2,23,3,10,0,27,0,0,4,0,Matches
2064,Richarlison\fa031b34,br BRA,FWMF,Everton,eng Premier League,21,1997,29.6,824,811,13,4,2,241,18,40,0,0,0,0,534,173,117,187,527,58,6,7,541,4,27,41,68,Matches
2065,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,20,1997,15.8,485,460,25,2,4,88,16,25,0,0,0,0,307,64,114,114,324,29,6,2,328,3,15,15,29,Matches
2066,Diego Rico\d9ba39fc,es ESP,DF,Bournemouth,eng Premier League,25,1993,6.8,389,303,86,13,0,59,7,21,12,4,3,1,207,94,88,289,14,16,61,3,266,3,5,20,20,Matches
2067,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,33,1984,2.7,92,86,6,3,0,16,2,3,0,0,0,0,64,10,18,5,77,4,0,2,72,0,1,4,3,Matches
2068,Sergio Rico\5f0241b2,es ESP,GK,Fulham,eng Premier League,24,1993,29.0,891,551,340,67,0,50,13,0,0,0,0,0,240,25,626,87,644,0,0,91,517,2,21,8,0,Matches
2069,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,34,1983,14.0,384,253,131,52,0,14,8,0,0,0,0,0,77,14,293,13,287,0,0,42,218,4,6,0,0,Matches
2070,Sascha Riether\3cb009c5,de GER,DF,Schalke 04,de Bundesliga,35,1983,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2071,Emiliano Rigoni\a1216563,ar ARG,FWMF,Atalanta,it Serie A,25,1993,5.8,246,229,17,4,1,38,13,28,10,0,0,0,148,42,56,160,67,10,3,2,153,0,4,0,20,Matches
2072,Luca Rigoni\4dba2a97,it ITA,MF,Parma,it Serie A,33,1984,19.6,549,539,10,8,2,91,9,8,0,0,0,0,373,76,100,52,443,43,2,0,432,2,16,11,11,Matches
2073,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,27,1990,21.7,904,872,32,24,2,146,18,11,1,0,1,0,581,108,215,99,705,66,6,2,724,3,18,16,15,Matches
2074,Kévin Rimane\7a137df4,gf GUF,MF,Paris S-G,fr Ligue 1,27,1991,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,2,6,0,0,0,8,0,0,0,0,Matches
2075,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,30,1988,31.1,1380,1279,101,70,0,255,74,33,0,0,0,0,855,170,355,141,1076,76,29,3,1074,5,32,20,27,Matches
2076,Renaud Ripart\beae3a73,fr FRA,FWDF,Nîmes,fr Ligue 1,25,1993,33.4,1179,1022,157,6,1,244,13,48,0,0,0,0,708,253,218,150,770,73,133,5,854,4,24,29,62,Matches
2077,Mihailo Ristić\ea0aa7e0,rs SRB,DFFW,Montpellier,fr Ligue 1,22,1995,3.6,154,109,45,2,0,25,5,5,3,1,1,0,75,47,32,84,21,4,40,4,112,0,0,3,8,Matches
2078,Matt Ritchie\71ef519e,sct SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,32.5,1577,1210,367,53,1,291,98,129,99,18,23,7,769,258,550,1041,235,61,215,10,1038,8,31,31,94,Matches
2079,Cristian Rivera\8ef81d2d,es ESP,MF,Huesca,es La Liga,21,1997,18.8,719,695,24,19,1,118,16,9,1,0,0,0,475,120,124,70,572,46,3,8,580,1,6,12,22,Matches
2080,Arjen Robben\09586899,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,6.3,329,298,31,2,2,69,9,12,9,0,0,0,244,29,56,278,18,11,19,1,256,1,6,7,12,Matches
2081,Rober\c00097d2,es ESP,DF,Levante,es La Liga,23,1995,31.7,1097,1038,59,54,1,181,38,1,0,0,0,0,698,191,208,185,799,75,5,3,899,4,20,19,18,Matches
2082,Sergi Roberto\335fa267,es ESP,DFMF,Barcelona,es La Liga,26,1992,23.2,1779,1639,140,20,5,280,15,28,0,0,0,0,1425,244,110,214,1378,51,120,7,1603,5,15,28,35,Matches
2083,Patrick Roberts\59d93937,eng ENG,FW,Girona,es La Liga,21,1997,6.7,196,187,9,2,3,26,4,10,1,0,1,0,145,26,25,154,28,6,5,1,156,1,3,7,3,Matches
2084,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,24,1994,35.7,2795,2464,331,35,2,292,54,109,5,0,0,0,1835,407,553,2250,147,95,291,2,2277,4,43,56,65,Matches
2085,Joel Robles\cda0b317,es ESP,GK,Betis,es La Liga,28,1990,5.0,186,143,43,15,0,19,4,0,0,0,0,0,105,9,72,15,140,0,0,20,147,1,4,0,0,Matches
2086,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,1937,1865,72,67,8,290,63,6,2,0,0,0,1436,189,312,1475,344,91,2,4,1696,2,18,22,21,Matches
2087,Christopher Rocchia\aa21406e,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0.0,7,6,1,0,0,0,0,1,0,0,0,0,4,3,0,6,0,0,1,0,6,0,0,0,0,Matches
2088,Kenny Rocha Santos\86df8ac0,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2089,Rubén Rochina\ecd8c01e,es ESP,MF,Levante,es La Liga,27,1991,20.0,1021,901,120,43,6,171,56,35,40,14,1,1,586,147,288,807,173,23,4,3,703,11,30,30,32,Matches
2090,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,539,500,39,16,0,92,14,15,21,3,2,2,358,72,109,95,374,52,2,7,441,1,12,8,8,Matches
2091,Ronny Rodelin\1f8c7aa9,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,8.8,306,299,7,1,0,78,7,7,0,0,0,0,184,42,80,39,201,33,3,2,216,3,8,5,8,Matches
2092,Rodri\6434f10d,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,1937,1898,39,39,2,392,55,1,0,0,0,0,1508,211,218,279,1503,101,0,7,1767,1,16,21,13,Matches
2093,Rodrigo\1fb1c435,es ESP,FW,Valencia,es La Liga,27,1991,28.1,867,840,27,1,7,160,24,39,3,0,0,0,614,159,94,672,107,43,6,22,621,7,19,32,33,Matches
2094,Kévin Rodrigues\f1bed920,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,239,190,49,4,0,36,6,12,0,0,0,0,139,50,50,158,20,12,45,0,186,1,5,5,11,Matches
2095,Óscar Rodríguez Arnaiz\19709006,es ESP,MFFW,Leganés,es La Liga,20,1998,27.8,1088,954,134,33,1,170,55,64,73,11,12,3,653,158,277,125,868,67,4,6,757,3,31,22,36,Matches
2096,Alejandro Rodríguez\7602ddf6,es ESP,FW,Empoli,it Serie A,27,1991,0.3,5,4,1,0,0,1,0,0,0,0,0,0,1,1,3,0,3,1,0,0,2,0,0,0,0,Matches
2097,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,31,1987,20.2,377,364,13,1,1,89,12,22,0,0,0,0,205,83,89,50,273,33,2,4,242,3,16,11,22,Matches
2098,James Rodríguez\715bf047,co COL,MFFW,Bayern Munich,de Bundesliga,27,1991,12.6,967,864,103,28,6,166,67,36,59,6,12,0,688,94,185,855,79,21,8,3,805,5,13,16,19,Matches
2099,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,25,1992,33.9,2169,1857,312,44,5,339,88,55,8,0,1,0,1445,266,458,1378,459,51,260,4,1819,7,32,32,48,Matches
2100,Marko Rog\b6b2b820,hr CRO,MF,Sevilla,es La Liga,23,1995,4.0,216,207,9,5,0,49,4,2,1,0,1,0,148,43,25,18,166,20,2,3,183,0,1,3,4,Matches
2101,Marko Rog\b6b2b820,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,188,182,6,3,0,37,0,0,1,0,0,0,164,17,7,15,165,4,0,1,173,2,0,3,2,Matches
2102,Rogério\10e7f486,br BRA,DFMF,Sassuolo,it Serie A,20,1998,29.7,1753,1432,321,30,0,257,43,80,1,0,0,0,1068,305,380,1249,152,50,290,3,1394,4,30,38,64,Matches
2103,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,136,124,12,5,0,24,5,2,0,0,0,0,81,19,36,105,13,8,7,0,101,2,4,2,5,Matches
2104,Diego Rolán\d1491e00,uy URU,FWMF,Alavés,es La Liga,25,1993,3.3,89,86,3,0,0,25,1,4,0,0,0,0,64,14,11,9,74,4,1,0,73,0,1,3,2,Matches
2105,Diego Rolán\d1491e00,uy URU,MFDF,Leganés,es La Liga,25,1993,2.4,94,88,6,1,0,21,0,5,1,0,0,0,56,13,25,7,72,11,4,0,68,3,4,1,2,Matches
2106,Rolando\0eeafda5,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,415,407,8,6,0,56,7,0,0,0,0,0,319,36,60,84,292,28,2,4,360,1,7,4,3,Matches
2107,Esteban Rolón\10e25802,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,371,356,15,8,1,77,7,6,2,0,0,0,239,46,86,53,287,21,4,1,281,1,10,15,8,Matches
2108,Filippo Romagna\84594618,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,669,650,19,17,0,107,14,1,0,0,0,0,519,41,109,60,549,40,2,2,589,0,15,5,5,Matches
2109,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,it Serie A,23,1995,31.6,1757,1711,46,42,1,197,40,1,0,0,0,0,1440,117,200,1463,186,58,4,7,1611,3,16,9,7,Matches
2110,Alaixys Romao\0aa874f4,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,1431,1378,53,50,5,258,38,9,0,0,0,0,968,218,245,179,1118,103,3,2,1135,6,37,19,36,Matches
2111,Cristian Romero\a3d94a58,ar ARG,DF,Genoa,it Serie A,20,1998,26.0,818,781,37,35,0,140,22,0,0,0,0,0,543,106,169,88,637,62,2,7,667,5,10,9,9,Matches
2112,Oriol Romeu\4b511457,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,1111,1091,20,10,2,257,24,5,1,0,0,0,735,142,234,170,818,87,4,5,899,3,15,17,28,Matches
2113,Rômulo\07abb358,it ITA,DFMF,Lazio,it Serie A,31,1987,8.6,427,351,76,8,0,58,11,28,14,2,6,1,264,71,92,17,346,6,54,1,352,0,4,5,13,Matches
2114,Rômulo\07abb358,it ITA,MFDF,Genoa,it Serie A,31,1987,15.0,679,544,135,29,0,89,34,44,34,0,0,0,407,89,183,42,548,15,71,1,494,0,12,17,24,Matches
2115,Cristiano Ronaldo\dea698d9,pt POR,FW,Juventus,it Serie A,33,1985,29.9,1137,1088,49,12,5,260,24,59,3,0,0,0,880,128,129,172,887,29,26,12,935,2,9,28,31,Matches
2116,Facundo Roncaglia\51e3954c,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,289,268,21,5,0,32,5,1,0,0,0,0,180,51,58,27,215,25,16,1,238,0,8,6,7,Matches
2117,Facundo Roncaglia\51e3954c,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,570,532,38,9,0,84,7,4,0,0,0,0,427,56,87,59,440,34,29,2,474,0,17,7,11,Matches
2118,Salomón Rondón\b318a643,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,768,738,30,0,2,258,7,13,0,0,0,0,406,196,166,93,473,93,2,23,540,4,9,21,28,Matches
2119,Valentin Rongier\ed45c4a5,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,1973,1807,166,85,9,418,94,50,50,7,4,1,1386,254,333,375,1489,76,8,3,1596,6,36,31,45,Matches
2120,Marten de Roon\2a1beb34,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,2212,2135,77,59,6,319,47,25,0,0,0,0,1762,199,251,303,1771,87,18,4,1936,3,25,30,34,Matches
2121,Roberto Rosales\81069528,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,1141,932,209,18,4,227,27,40,0,0,0,0,580,263,298,149,725,52,191,1,880,4,27,25,40,Matches
2122,Danny Rose\89d10e53,eng ENG,DFMF,Tottenham,eng Premier League,28,1990,20.0,1168,969,199,21,2,167,35,67,16,2,7,2,692,203,273,792,155,42,162,5,867,4,22,33,60,Matches
2123,Valentin Rosier\9b6d9b53,fr FRA,DFMF,Dijon,fr Ligue 1,21,1996,16.2,842,682,160,11,0,122,14,19,0,0,0,0,535,150,157,77,576,31,149,0,708,2,13,10,25,Matches
2124,Luca Rossettini\47a500ae,it ITA,DF,Chievo,it Serie A,33,1985,20.3,829,808,21,18,0,82,21,2,0,0,0,0,556,77,196,135,600,70,3,3,694,3,15,7,6,Matches
2125,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Matches
2126,Jérôme Roussillon\13203c45,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,1351,1110,241,19,0,230,40,88,0,0,0,0,764,248,339,942,131,46,222,1,1020,1,38,30,49,Matches
2127,Nolan Roux\3071a619,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,381,350,31,0,0,102,4,6,0,0,0,0,205,96,80,12,284,38,0,16,261,1,7,10,17,Matches
2128,Aaron Rowe\4b6bcb0d,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,17,17,0,0,0,4,0,0,0,0,0,0,10,4,3,6,10,1,0,0,13,0,1,1,0,Matches
2129,Waldo Rubio\ccaa5728,es ESP,MFFW,Valladolid,es La Liga,22,1995,5.5,151,150,1,0,0,28,3,14,0,0,0,0,90,27,34,23,113,8,1,3,93,2,3,4,11,Matches
2130,John Ruddy\da8b19e2,eng ENG,GK,Wolves,eng Premier League,31,1986,1.0,21,12,9,2,0,1,1,0,0,0,0,0,7,2,12,0,16,0,0,3,15,0,2,0,0,Matches
2131,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,2513,2444,69,56,3,277,95,1,0,0,0,0,2053,194,266,312,2053,80,13,22,2304,6,25,36,8,Matches
2132,Sebastian Rudy\80f36c88,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,671,631,40,28,2,141,19,7,8,0,4,0,445,97,129,81,531,42,4,8,540,3,6,10,20,Matches
2133,Stéphane Ruffier\cac76a72,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37.0,1177,735,442,132,0,107,21,0,0,0,0,0,516,32,629,41,930,0,0,152,728,1,29,2,4,Matches
2134,Daniele Rugani\14b8fcdf,it ITA,DF,Juventus,it Serie A,24,1994,15.0,781,765,16,16,0,109,17,0,0,0,0,0,623,59,99,91,624,39,0,2,705,1,9,5,1,Matches
2135,Mário Rui\0b5a292a,pt POR,DF,Napoli,it Serie A,27,1991,15.7,1300,1149,151,15,5,168,26,55,10,0,0,0,821,190,289,1043,86,35,126,7,1045,3,17,18,43,Matches
2136,Fabián Ruiz Peña\c0c7ff58,es ESP,MFFW,Napoli,it Serie A,22,1996,22.1,1839,1790,49,27,7,315,66,25,4,0,1,0,1469,196,174,1602,177,29,16,7,1636,5,20,34,29,Matches
2137,Abel Ruiz\6cbf8d0d,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,12,12,0,0,0,1,0,2,0,0,0,0,10,2,0,3,9,0,0,0,9,0,1,0,0,Matches
2138,Víctor Ruiz\b3dc6eca,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,1211,1151,60,52,2,152,42,1,0,0,0,0,895,109,207,892,220,66,8,7,1038,4,19,11,22,Matches
2139,Gerónimo Rulli\625c144a,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27.0,1056,746,310,102,0,98,30,0,0,0,0,0,551,59,446,109,798,0,0,111,779,4,21,5,4,Matches
2140,Lukas Rupp\3faa1780,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,11,9,2,0,0,1,0,1,0,0,0,0,7,2,2,1,7,1,2,0,7,0,0,0,1,Matches
2141,Marco Russ\e26c4233,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,120,115,5,3,0,12,4,0,0,0,0,0,67,21,32,3,87,23,2,1,90,0,2,0,2,Matches
2142,Mathew Ryan\4535e4bb,au AUS,GK,Brighton,eng Premier League,26,1992,34.0,1024,624,400,73,0,65,33,0,0,0,0,0,198,44,782,95,707,1,0,97,559,6,36,8,4,Matches
2143,Frederik Rønnow\a70b8345,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,51,36,15,3,0,9,0,0,0,0,0,0,11,0,40,5,43,0,0,2,27,0,1,0,0,Matches
2144,Idriss Saadi\17f29fb0,dz ALG,MF,Strasbourg,fr Ligue 1,26,1992,0.1,3,2,1,0,0,0,0,0,0,0,0,0,2,1,0,2,1,0,0,0,3,0,0,0,0,Matches
2145,Youssouf Sabaly\fbbb9269,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,1270,1048,222,12,2,196,11,41,0,0,0,0,764,296,210,246,745,54,210,4,1026,0,17,31,48,Matches
2146,Abdelhamid Sabiri\4830e0af,de GER,FW,Huddersfield,eng Premier League,21,1996,0.5,9,8,1,0,0,5,0,0,0,0,0,0,6,2,1,2,5,2,0,0,8,0,0,0,0,Matches
2147,Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,de Bundesliga,24,1994,26.1,1235,1169,66,15,6,216,24,51,5,1,0,0,758,252,225,216,900,61,42,7,865,11,35,40,56,Matches
2148,Ihsan Sacko\68a87d66,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,118,114,4,0,0,33,1,3,0,0,0,0,92,19,7,18,91,6,0,0,90,1,1,1,12,Matches
2149,Nuri Şahin\f4081572,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,1096,1031,65,49,2,123,24,9,14,7,1,0,832,103,161,821,204,47,0,8,930,4,13,24,15,Matches
2150,Samuel Şahin-Radlinger\e385200c,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1.0,28,18,10,2,0,4,1,0,0,0,0,0,10,2,16,1,21,0,0,6,21,0,0,1,0,Matches
2151,Wesley Saïd\90fcf472,fr FRA,FWMF,Dijon,fr Ligue 1,23,1995,25.0,600,551,49,11,3,134,14,33,8,0,1,1,388,117,95,131,414,26,14,4,436,5,16,13,27,Matches
2152,Allan Saint-Maximin\2b16cb1a,fr FRA,FWMF,Nice,fr Ligue 1,21,1997,32.2,969,909,60,9,5,257,43,102,12,3,3,1,735,112,122,149,777,14,15,2,718,2,20,21,60,Matches
2153,Théo Sainte-Luce\93c942fb,fr FRA,FW,Nîmes,fr Ligue 1,19,1998,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
2154,Romain Saïss\9fbbcf39,ma MAR,MFDF,Wolves,eng Premier League,28,1990,12.8,717,686,31,18,0,128,37,7,0,0,0,0,433,101,183,531,96,51,13,1,561,2,21,18,19,Matches
2155,Samuel Sáiz\13e0eb29,es ESP,MFFW,Getafe,es La Liga,27,1991,3.4,142,133,9,2,0,33,6,6,5,2,0,0,69,29,44,7,123,9,2,0,98,1,4,5,4,Matches
2156,Bukayo Saka\bc7dc64d,eng ENG,FW,Arsenal,eng Premier League,16,2001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2157,Hiroki Sakai\d63e2912,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,1473,1212,261,10,1,259,13,44,0,0,0,0,926,272,275,138,948,89,251,2,1192,0,25,30,44,Matches
2158,Diafra Sakho\57c433c8,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,27,26,1,0,0,9,0,1,0,0,0,0,18,6,3,1,19,2,0,2,17,0,0,1,3,Matches
2159,Mamadou Sakho\87935cf3,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,1288,1247,41,36,1,145,22,0,0,0,0,0,1054,100,134,1007,204,50,5,8,1148,1,19,27,7,Matches
2160,Bakary Sako\381d7d54,ml MLI,MFFW,Crystal Palace,eng Premier League,30,1988,0.3,13,12,1,0,0,3,1,2,0,0,0,0,5,5,3,9,4,0,0,0,9,0,0,0,1,Matches
2161,Emiliano Sala\5d59e0df,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,362,331,31,0,3,92,0,7,0,0,0,0,228,79,55,20,275,45,1,10,236,1,11,7,25,Matches
2162,Jacopo Sala\da5a981b,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,1172,1011,161,32,1,139,34,38,3,2,1,0,788,181,203,115,885,36,126,8,980,3,12,22,33,Matches
2163,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,1149,1068,81,12,20,218,20,39,35,6,0,0,845,145,159,922,171,34,12,5,861,2,14,38,52,Matches
2164,Bartosz Salamon\9b30df1e,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,768,732,36,33,1,93,17,1,0,0,0,0,534,62,172,121,564,70,3,3,625,3,16,5,6,Matches
2165,Carlos Salcedo\64c07ae1,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,269,257,12,10,0,42,12,0,0,0,0,0,171,37,61,38,203,17,2,0,214,0,4,5,3,Matches
2166,William Saliba\972aeb2a,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,680,646,34,14,0,103,26,2,0,0,0,0,524,66,90,42,579,26,20,0,583,1,9,4,11,Matches
2167,Yannis Salibur\bb4a42be,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,27,1991,9.8,329,296,33,11,0,67,8,28,17,0,1,0,232,34,63,232,74,12,5,1,235,1,3,7,21,Matches
2168,Yannis Salibur\bb4a42be,fr FRA,FW,Guingamp,fr Ligue 1,27,1991,0.2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,Matches
2169,Roland Sallai\bf075f6b,hu HUN,MFFW,Freiburg,de Bundesliga,21,1997,5.9,151,142,9,1,0,23,3,9,0,0,0,0,95,30,26,22,105,8,7,2,117,0,4,5,7,Matches
2170,Edgar Salli\41d1fbc6,cm CMR,MFFW,Nürnberg,de Bundesliga,25,1992,1.3,23,21,2,0,0,4,0,0,0,0,0,0,19,4,0,2,19,0,2,0,20,0,0,0,0,Matches
2171,Brice Samba\60d90c55,cg CGO,GK,Caen,fr Ligue 1,24,1994,38.0,1222,754,468,153,0,113,49,0,0,0,0,0,351,54,817,804,183,0,0,168,747,0,38,7,2,Matches
2172,Junior Sambia\24eb7ed6,fr FRA,MFFW,Montpellier,fr Ligue 1,21,1996,10.3,416,353,63,15,1,87,20,20,34,4,6,0,271,36,109,75,295,22,14,0,307,3,9,3,13,Matches
2173,Paolo Sammarco\3c1e4e84,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,308,296,12,9,0,57,8,6,3,0,2,0,178,46,84,28,260,14,0,0,233,1,9,7,7,Matches
2174,Frédéric Sammaritano\8802c1d5,fr FRA,FWMF,Dijon,fr Ligue 1,32,1986,6.0,230,221,9,5,0,41,10,13,3,2,1,0,159,34,37,33,186,9,0,0,175,0,4,4,12,Matches
