Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
267,Djamel Benlamri\2ab14aaa,dz ALG,DF,Lyon,fr Ligue 1,30,1989,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
268,Ismaël Bennacer\db092d3b,dz ALG,MF,Milan,it Serie A,22,1997,14.7,0,12,1,8.3,0.81,0.07,0.00,0.00,25.3,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
269,Saïd Benrahma\5a04fd92,dz ALG,FWMF,West Ham,eng Premier League,24,1995,15.5,1,35,11,31.4,2.26,0.71,0.03,0.09,19.9,1,0,0,2.3,2.3,0.07,-1.3,-1.3,Matches
270,Yassine Benrahou\fbf76716,fr FRA,MF,Nîmes,fr Ligue 1,21,1999,13.8,0,19,4,21.1,1.38,0.29,0.00,0.00,23.7,5,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
271,Ramy Bensebaini\378825c7,dz ALG,DF,M'Gladbach,de Bundesliga,25,1995,20.1,4,21,7,33.3,1.04,0.35,0.14,0.43,14.6,0,1,1,2.3,1.6,0.07,+1.7,+1.4,Matches
272,Josh Benson\bf3aeb61,eng ENG,MF,Burnley,eng Premier League,20,1999,2.9,0,2,0,0.0,0.68,0.00,0.00,,23.5,1,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
273,Nabil Bentaleb\3189f61a,dz ALG,MF,Schalke 04,de Bundesliga,25,1994,6.1,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0,Matches
274,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,23,1997,25.8,0,15,5,33.3,0.58,0.19,0.00,0.00,22.9,0,0,0,0.7,0.7,0.04,-0.7,-0.7,Matches
275,Christian Benteke\ab070c55,be BEL,FW,Crystal Palace,eng Premier League,29,1990,20.2,10,71,33,46.5,3.52,1.64,0.14,0.30,11.5,0,0,0,8.1,8.1,0.11,+1.9,+1.9,Matches
276,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,es La Liga,32,1987,32.2,23,122,50,41.0,3.79,1.55,0.18,0.44,15.1,6,1,1,17.8,17.0,0.14,+5.2,+5.0,Matches
277,Yassine Benzia\6fbde63a,dz ALG,MFFW,Dijon,fr Ligue 1,25,1994,4.5,2,4,0,0.0,0.88,0.00,0.00,,26.5,0,2,2,1.8,0.3,0.08,+0.2,-0.3,Matches
278,Alessandro Berardi\ec1f737d,it ITA,GK,Hellas Verona,it Serie A,29,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
279,Domenico Berardi\53a0e358,it ITA,FWMF,Sassuolo,it Serie A,25,1994,27.5,17,102,30,29.4,3.71,1.09,0.10,0.33,20.9,10,7,8,14.6,8.5,0.08,+2.4,+1.5,Matches
280,Gaetano Berardi\5348aada,ch SUI,DF,Leeds United,eng Premier League,31,1988,1.3,0,1,0,0.0,0.80,0.00,0.00,,9.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
281,Yuri Berchiche\b6e50615,es ESP,DF,Athletic Club,es La Liga,30,1990,18.7,1,16,6,37.5,0.86,0.32,0.06,0.17,19.0,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
282,Álex Berenguer\dc1c2fce,es ESP,MF,Torino,it Serie A,25,1995,1.5,0,2,2,100.0,1.37,1.37,0.00,0.00,15.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
283,Álex Berenguer\dc1c2fce,es ESP,MFFW,Athletic Club,es La Liga,25,1995,25.3,8,48,15,31.3,1.90,0.59,0.17,0.53,17.0,4,0,0,6.1,6.1,0.13,+1.9,+1.9,Matches
284,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,it Serie A,28,1992,29.0,1,3,1,33.3,0.10,0.03,0.33,1.00,16.8,0,0,0,0.1,0.1,0.04,+0.9,+0.9,Matches
285,Jóhann Berg Guðmundsson\f72293fc,is ISL,MF,Burnley,eng Premier League,29,1990,15.1,2,19,8,42.1,1.25,0.53,0.11,0.25,19.9,1,0,0,1.7,1.7,0.09,+0.3,+0.3,Matches
286,Sander Berge\d0b6129f,no NOR,MF,Sheffield Utd,eng Premier League,22,1998,12.4,1,9,1,11.1,0.72,0.08,0.00,0.00,17.8,0,1,1,1.2,0.5,0.05,-0.2,-0.5,Matches
287,Steven Bergwijn\a29b1131,nl NED,FWMF,Tottenham,eng Premier League,22,1997,13.4,1,15,5,33.3,1.12,0.37,0.07,0.20,16.3,0,0,0,2.5,2.5,0.17,-1.5,-1.5,Matches
288,Valon Berisha\d5575935,xk KVX,MF,Reims,fr Ligue 1,27,1993,18.3,0,21,3,14.3,1.15,0.16,0.00,0.00,21.1,3,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
289,Bernard\ab4b3e35,br BRA,MFFW,Everton,eng Premier League,27,1992,5.1,1,6,2,33.3,1.19,0.40,0.17,0.50,20.4,0,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
290,Federico Bernardeschi\ee93c1a9,it ITA,DFMF,Juventus,it Serie A,26,1994,10.8,0,13,6,46.2,1.20,0.56,0.00,0.00,17.4,0,0,0,1.5,1.5,0.12,-1.5,-1.5,Matches
291,Bernardo\17370b95,br BRA,DFMF,Brighton,eng Premier League,25,1995,2.3,0,4,0,0.0,1.75,0.00,0.00,,6.9,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
292,Paul Bernardoni\28dabd43,fr FRA,GK,Angers,fr Ligue 1,23,1997,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
293,Juan Bernat\433dc9a2,es ESP,DF,Paris S-G,fr Ligue 1,27,1993,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
294,Dimitry Bertaud\380a15e2,fr FRA,GK,Montpellier,fr Ligue 1,22,1998,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
295,Marco Bertini\4b520f96,it ITA,MF,Lazio,it Serie A,17,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
296,Ryan Bertrand\01226327,eng ENG,DF,Southampton,eng Premier League,30,1989,28.9,0,8,3,37.5,0.28,0.10,0.00,0.00,19.7,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
297,Daniel Bessa\88895312,it ITA,MFFW,Hellas Verona,it Serie A,27,1993,6.8,0,8,4,50.0,1.17,0.59,0.00,0.00,16.1,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
298,Loïc Bessile\4e9957ff,tg TOG,DF,Bordeaux,fr Ligue 1,21,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
299,Louis Beyer\9af1f9ff,de GER,DF,M'Gladbach,de Bundesliga,20,2000,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
300,Bartosz Bialek\763b8b37,pl POL,FWMF,Wolfsburg,de Bundesliga,18,2001,3.0,2,9,5,55.6,3.00,1.67,0.22,0.40,11.8,0,0,0,2.1,2.1,0.23,-0.1,-0.1,Matches
301,Giulian Biancone\de40e38c,fr FRA,DFMF,Monaco,fr Ligue 1,20,2000,1.0,0,1,0,0.0,0.98,0.00,0.00,,19.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
302,Ermin Bičakčić\7aac47fe,ba BIH,DF,Hoffenheim,de Bundesliga,30,1990,1.4,1,2,1,50.0,1.41,0.70,0.50,1.00,4.7,0,0,0,0.4,0.4,0.18,+0.6,+0.6,Matches
303,Pedro Bigas\697295b1,es ESP,DF,Eibar,es La Liga,29,1990,17.0,0,10,1,10.0,0.59,0.06,0.00,0.00,12.9,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
304,El Bilal Touré\47c609d5,ml MLI,FWMF,Reims,fr Ligue 1,18,2001,13.8,4,20,9,45.0,1.45,0.65,0.20,0.44,10.8,0,0,0,2.4,2.4,0.12,+1.6,+1.6,Matches
305,Cristiano Biraghi\9e1577aa,it ITA,DF,Fiorentina,it Serie A,27,1992,31.1,1,25,6,24.0,0.80,0.19,0.04,0.17,20.1,7,0,0,2.0,2.0,0.08,-1.0,-1.0,Matches
306,Davide Biraschi\64cd167d,it ITA,DF,Genoa,it Serie A,26,1994,10.2,0,2,0,0.0,0.20,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
307,Yves Bissouma\6c203af0,ml MLI,MF,Brighton,eng Premier League,23,1996,34.6,1,42,3,7.1,1.22,0.09,0.02,0.33,25.3,2,0,0,1.2,1.2,0.03,-0.2,-0.2,Matches
308,Leonardo Bittencourt\dc62fbee,de GER,MFFW,Werder Bremen,de Bundesliga,26,1993,16.8,4,42,10,23.8,2.50,0.59,0.07,0.30,20.8,7,1,1,4.4,3.7,0.09,-0.4,-0.7,Matches
309,Blanco\506daeac,es ESP,MFDF,Real Madrid,es La Liga,20,2000,2.4,0,2,0,0.0,0.82,0.00,0.00,,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
310,Alejandro Blanco\c4dce677,es ESP,MF,Valencia,es La Liga,21,1998,6.4,1,7,2,28.6,1.09,0.31,0.14,0.50,15.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
311,Rubén Blanco\967f34d3,es ESP,GK,Celta Vigo,es La Liga,25,1995,18.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
312,Ludovic Blas\6191093d,fr FRA,MFFW,Nantes,fr Ligue 1,22,1997,31.0,10,72,24,33.3,2.33,0.78,0.14,0.42,19.0,0,0,0,6.6,6.6,0.09,+3.4,+3.4,Matches
313,Alejandro Blesa\d2ed99b4,es ESP,MF,Levante,es La Liga,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
314,Jérôme Boateng\2db2fd7b,de GER,DF,Bayern Munich,de Bundesliga,31,1988,26.3,1,8,3,37.5,0.30,0.11,0.13,0.33,18.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
