Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
1349,Jasmin Kurtić\144607cc,si SVN,MFFW,Atalanta,it Serie A,28,1989,7.4,408,6,54,224,151,21,401,8,17,47.1,9,0,279,1425,841,53,13,3,14,14,383,306,79.9,50,Matches
1350,Layvin Kurzawa\41e7ef1c,fr FRA,DF,Paris S-G,fr Ligue 1,24,1992,18.9,1269,40,331,610,415,72,1158,13,30,43.3,15,2,850,4034,2213,89,29,10,21,8,921,839,91.1,87,Matches
1351,Filip Kusić\de1a2530,rs SRB,DF,Köln,de Bundesliga,21,1996,0.2,4,2,2,2,1,0,3,0,0,,0,0,1,13,8,1,1,0,0,0,1,1,100.0,0,Matches
1352,Zdravko Kuzmanović\6df0dc74,rs SRB,MF,Málaga,es La Liga,29,1987,5.3,371,14,75,261,60,2,364,4,6,66.7,4,0,291,1221,479,21,9,0,0,5,283,270,95.4,7,Matches
1353,Han Kwang-song\87243064,kp PRK,FW,Cagliari,it Serie A,18,1998,3.1,106,0,7,49,58,9,104,5,9,55.6,6,0,81,250,95,6,1,1,11,15,143,88,61.5,38,Matches
1354,Enock Kwateng\4bf69118,fr FRA,DF,Nantes,fr Ligue 1,20,1997,1.0,54,3,32,19,5,0,46,0,0,,0,0,22,77,35,1,0,0,2,0,18,18,100.0,1,Matches
1355,Alberto de la Bella\8497faf7,es ESP,DF,Real Sociedad,es La Liga,31,1985,17.0,1194,66,425,521,315,22,1069,6,13,46.2,6,0,746,3446,1664,67,32,2,18,6,810,741,91.5,53,Matches
1356,Rajiv van La Parra\1931bde9,nl NED,FWMF,Huddersfield,eng Premier League,26,1991,23.7,1111,20,192,530,536,58,1094,67,134,50.0,73,12,910,6210,3466,175,62,20,60,74,1003,757,75.5,80,Matches
1357,Brighton Labeau\f45cf4f7,fr FRA,FW,Amiens,fr Ligue 1,21,1996,0.3,5,0,0,1,4,1,4,0,1,0.0,1,0,3,34,16,1,0,0,0,1,6,2,33.3,1,Matches
1358,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Bordeaux,fr Ligue 1,23,1994,10.6,393,5,29,179,213,63,377,9,25,36.0,13,2,233,1152,593,29,11,7,33,22,498,282,56.6,129,Matches
1359,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,26,1991,24.5,1019,8,67,361,622,193,971,36,65,55.4,40,4,680,2393,979,65,12,22,59,51,1292,754,58.4,289,Matches
1360,Mehdi Lacen\a3a306f6,dz ALG,MF,Málaga,es La Liga,33,1984,11.7,578,27,139,374,80,3,575,7,9,77.8,7,1,394,1544,640,20,4,1,11,12,371,349,94.1,15,Matches
1361,Mehdi Lacen\a3a306f6,dz ALG,MF,Getafe,es La Liga,33,1984,0.7,33,1,9,20,5,1,33,0,0,,0,0,20,121,47,3,0,0,1,0,17,14,82.4,1,Matches
1362,Léo Lacroix\5984e9f9,ch SUI,DF,Saint-Étienne,fr Ligue 1,25,1992,8.6,444,68,277,174,20,12,441,3,3,100.0,3,0,249,1616,826,20,2,0,3,0,264,255,96.6,6,Matches
1363,Freddie Ladapo\da2b8db3,eng ENG,FW,Crystal Palace,eng Premier League,24,1993,0.2,10,0,0,4,6,1,9,0,0,,0,0,4,21,2,0,0,0,0,0,13,7,53.8,2,Matches
1364,Alban Lafont\4e7db402,fr FRA,GK,Toulouse,fr Ligue 1,18,1999,38.0,1202,934,1189,12,5,1,860,0,1,0.0,0,0,512,3218,1968,0,1,0,0,0,389,389,100.0,1,Matches
1365,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,27,1989,17.0,739,127,443,297,27,13,702,0,0,,0,0,345,2010,963,32,2,0,1,0,327,314,96.0,10,Matches
1366,Konrad Laimer\c1b7847c,at AUT,DFMF,RB Leipzig,de Bundesliga,20,1997,14.9,944,35,199,552,238,21,820,14,28,50.0,16,0,535,2189,1251,70,20,3,13,20,548,501,91.4,34,Matches
1367,Kenny Lala\770d7eb8,fr FRA,DF,Strasbourg,fr Ligue 1,25,1991,30.3,2038,113,762,992,510,14,1731,43,82,52.4,51,1,1317,9505,5821,202,80,6,30,39,1198,1153,96.2,33,Matches
1368,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,29,1988,3.4,277,3,32,132,135,25,273,9,14,64.3,9,1,215,1080,525,28,11,4,6,9,254,220,86.6,43,Matches
1369,Eugenio Lamanna\349601c3,it ITA,GK,Genoa,it Serie A,27,1989,1.0,27,26,27,0,0,0,15,0,0,,0,0,9,40,13,0,0,0,0,0,8,8,100.0,0,Matches
1370,Érik Lamela\abe66106,ar ARG,FWMF,Tottenham,eng Premier League,25,1992,9.4,618,4,49,305,319,54,590,26,39,66.7,28,0,447,2405,1325,82,28,9,27,24,591,469,79.4,111,Matches
1371,Ádám Lang\8614496d,hu HUN,DF,Dijon,fr Ligue 1,24,1993,2.6,137,14,91,50,3,1,135,0,0,,0,0,90,491,274,6,0,0,1,1,89,87,97.8,1,Matches
1372,Sebastian Langkamp\74d70fb5,de GER,DF,Hertha BSC,de Bundesliga,29,1988,10.6,659,62,323,361,16,8,638,1,1,100.0,1,0,412,2107,973,17,2,0,5,1,408,402,98.5,6,Matches
1373,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,29,1988,4.6,259,26,149,126,6,2,248,0,0,,0,0,142,1014,548,7,2,0,1,0,144,143,99.3,1,Matches
1374,Manuel Lanzini\26f6dca8,ar ARG,MFFW,West Ham,eng Premier League,24,1993,22.7,1544,14,202,904,572,56,1424,50,89,56.2,57,5,1156,6282,3555,184,58,15,33,56,1278,1103,86.3,80,Matches
1375,Gianluca Lapadula\2ead2809,pe PER,FW,Genoa,it Serie A,27,1990,16.6,464,13,38,183,264,103,447,15,19,78.9,17,1,255,1059,505,29,8,9,51,25,850,352,41.4,179,Matches
1376,Aymeric Laporte\119b9a8e,es ESP,DF,Athletic Club,es La Liga,23,1994,19.0,1140,104,600,577,45,15,1109,3,5,60.0,4,1,729,4265,2318,52,6,0,5,1,700,686,98.0,18,Matches
1377,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,23,1994,9.0,881,41,291,584,55,2,858,1,1,100.0,1,0,586,2887,1802,61,7,0,1,0,687,678,98.7,1,Matches
1378,Danilo Larangeira\fed5f993,br BRA,DF,Udinese,it Serie A,33,1984,30.8,1688,237,928,768,54,28,1628,4,6,66.7,4,0,958,4328,1925,31,5,1,5,2,965,951,98.5,17,Matches
1379,Kevin Lasagna\09538fdb,it ITA,FWMF,Udinese,it Serie A,24,1992,23.7,728,20,62,319,386,139,695,11,26,42.3,12,0,415,2293,1284,65,23,17,58,34,926,517,55.8,229,Matches
1380,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,23,1993,32.5,1546,255,968,604,68,33,1522,6,10,60.0,7,0,774,4529,2240,46,13,0,4,6,779,757,97.2,13,Matches
1381,Paul Lasne\542cc80f,fr FRA,MF,Montpellier,fr Ligue 1,28,1989,34.0,2121,30,386,1319,577,40,2085,22,30,73.3,25,1,1512,8957,4000,180,69,11,31,31,1574,1461,92.8,110,Matches
1382,Borja Lasso\d9faee7e,es ESP,MF,Sevilla,es La Liga,23,1994,0.6,40,0,4,32,9,0,40,0,0,,0,0,29,175,52,2,2,0,0,1,33,29,87.9,2,Matches
1383,Toni Lato\8e088e04,es ESP,DF,Valencia,es La Liga,19,1997,8.9,487,28,170,239,102,11,431,11,13,84.6,11,0,281,1166,572,19,10,0,5,5,264,241,91.3,16,Matches
1384,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,27,1989,26.1,1584,58,328,982,354,46,1534,26,40,65.0,29,2,1011,4424,2104,100,32,2,33,30,1089,963,88.4,87,Matches
1385,Vincent Laurini\3535098b,fr FRA,DF,Fiorentina,it Serie A,28,1989,17.9,1254,57,386,693,246,3,1029,15,19,78.9,18,0,718,3215,1818,67,29,1,13,7,708,693,97.9,7,Matches
1386,Wesley Lautoa\6e5b5a45,nc NCL,DFMF,Dijon,fr Ligue 1,29,1987,6.9,371,38,189,187,27,4,364,1,2,50.0,1,0,223,1414,662,11,5,0,1,3,227,212,93.4,7,Matches
1387,Diego Laxalt\f26e3c59,uy URU,DFMF,Genoa,it Serie A,24,1993,31.2,1694,59,448,737,672,74,1480,49,87,56.3,57,4,1116,7224,4728,207,74,9,56,49,1120,979,87.4,110,Matches
1388,Miguel Layún\ad6295d4,mx MEX,DF,Sevilla,es La Liga,29,1988,13.2,795,50,237,320,281,19,689,9,11,81.8,11,0,482,2247,1188,59,20,7,11,7,480,445,92.7,51,Matches
1389,Achraf Lazaar\957d41d2,ma MAR,MFDF,Benevento,it Serie A,25,1992,5.3,253,15,66,111,99,8,233,15,31,48.4,17,0,181,665,376,18,8,1,5,16,187,159,85.0,15,Matches
1390,Valentino Lazaro\016ff750,at AUT,MFFW,Hertha BSC,de Bundesliga,21,1996,20.7,931,40,148,416,424,42,845,30,58,51.7,35,1,622,2660,1314,61,26,10,36,44,771,575,74.6,110,Matches
1391,Darko Lazović\5128bde4,rs SRB,MFDF,Genoa,it Serie A,26,1990,13.8,780,24,154,341,360,43,690,16,29,55.2,16,1,536,3344,2228,108,42,15,23,13,560,497,88.8,57,Matches
1392,Manuel Lazzari\02caf6e0,it ITA,DFMF,SPAL,it Serie A,23,1993,34.6,2009,98,510,935,794,50,1708,80,141,56.7,89,1,1392,9792,6719,284,109,23,57,84,1377,1248,90.6,93,Matches
1393,Mickaël Le Bihan\d512db65,fr FRA,FWMF,Nice,fr Ligue 1,27,1990,1.2,65,0,5,35,28,7,65,3,5,60.0,3,0,55,190,84,5,1,1,5,4,74,58,78.4,21,Matches
1394,Maxime Le Marchand\321a71a7,fr FRA,DF,Nice,fr Ligue 1,27,1989,28.2,2186,188,998,1082,262,11,2077,15,23,65.2,15,0,1428,7459,4658,151,37,0,9,15,1496,1451,97.0,27,Matches
1395,James Lea Siliki\7cf431a5,cm CMR,MF,Rennes,fr Ligue 1,21,1996,20.9,988,18,158,574,346,40,962,13,34,38.2,13,2,679,4111,2374,125,45,5,36,33,767,661,86.2,81,Matches
1396,Mathew Leckie\b93b7882,au AUS,FWMF,Hertha BSC,de Bundesliga,26,1991,20.6,1079,35,178,545,423,64,1066,35,63,55.6,38,2,735,3842,1859,98,30,8,53,39,1019,734,72.0,196,Matches
1397,Benjamin Lecomte\2fa2a875,fr FRA,GK,Montpellier,fr Ligue 1,26,1991,38.0,1087,951,1082,7,0,0,847,1,1,100.0,1,0,560,3871,2058,0,0,0,0,0,408,405,99.3,0,Matches
1398,Pierre Lees-Melou\f5044e54,fr FRA,MFFW,Nice,fr Ligue 1,24,1993,32.1,1997,63,433,979,752,96,1921,26,42,61.9,29,0,1402,8721,4241,209,68,21,50,33,1608,1416,88.1,204,Matches
1399,Matthias Lehmann\abb42ce6,de GER,MF,Köln,de Bundesliga,34,1983,16.8,935,47,279,619,91,2,909,1,3,33.3,1,0,598,2728,1292,37,6,0,5,3,606,581,95.9,11,Matches
1400,Lucas Leiva\4c78b5ed,br BRA,MF,Lazio,it Serie A,30,1987,32.0,2475,93,661,1587,369,38,2435,35,40,87.5,35,3,1629,7462,3820,130,31,4,14,27,1727,1641,95.0,51,Matches
1401,Florian Lejeune\6eaed4eb,fr FRA,DF,Newcastle Utd,eng Premier League,26,1991,23.4,1377,181,836,570,60,19,1337,6,7,85.7,7,0,699,4312,2246,54,7,0,5,4,730,703,96.3,1,Matches
1402,Iñigo Lekue\59b7d823,es ESP,DFFW,Athletic Club,es La Liga,24,1993,23.5,1408,60,333,705,495,26,1262,43,74,58.1,47,5,924,5882,3129,167,54,9,29,17,914,801,87.6,45,Matches
1403,Thomas Lemar\4dbd0916,fr FRA,MFFW,Monaco,fr Ligue 1,21,1995,26.4,1584,15,150,823,786,54,1421,62,96,64.6,67,2,1196,8022,4309,225,98,8,41,53,1350,1130,83.7,145,Matches
1404,Mario Lemina\2b471f99,ga GAB,MF,Southampton,eng Premier League,23,1993,19.1,1227,59,323,797,233,18,1219,40,50,80.0,44,3,918,5815,3176,120,30,4,21,32,889,831,93.5,41,Matches
1405,Mauricio Lemos\dbe5a587,uy URU,DFMF,Las Palmas,es La Liga,21,1995,14.0,933,118,545,411,30,8,909,6,8,75.0,6,1,689,3350,1826,29,1,0,4,4,638,627,98.3,5,Matches
1406,Mauricio Lemos\dbe5a587,uy URU,DF,Sassuolo,it Serie A,21,1995,7.8,342,46,179,152,27,7,302,1,3,33.3,2,0,168,698,349,5,1,0,1,2,154,146,94.8,4,Matches
1407,Dylan Lempereur\47c2e669,fr FRA,DF,Metz,fr Ligue 1,18,1998,1.6,65,9,22,25,18,0,49,1,1,100.0,1,0,22,98,36,2,0,0,0,0,25,23,92.0,1,Matches
1408,Clément Lenglet\4f28a6ff,fr FRA,DF,Sevilla,es La Liga,22,1995,33.3,1944,260,1150,852,43,26,1926,9,9,100.0,9,0,1325,6736,3403,60,4,0,3,7,1261,1246,98.8,22,Matches
1409,Aaron Lennon\2ff964a0,eng ENG,MF,Burnley,eng Premier League,30,1987,12.4,425,19,73,168,208,36,421,12,25,48.0,12,2,290,1337,817,50,11,12,9,25,353,259,73.4,41,Matches
1410,Aaron Lennon\2ff964a0,eng ENG,FWMF,Everton,eng Premier League,30,1987,8.8,322,7,60,152,128,22,307,7,20,35.0,8,1,186,907,561,32,4,8,9,17,288,195,67.7,33,Matches
1411,Bernd Leno\2628fd2b,de GER,GK,Leverkusen,de Bundesliga,25,1992,33.0,1274,1107,1266,13,1,0,981,0,0,,0,0,779,4545,2007,0,0,0,0,0,679,678,99.9,0,Matches
1412,Pedro León\d66b9872,es ESP,FWMF,Eibar,es La Liga,30,1986,10.3,558,9,54,160,387,34,459,14,26,53.8,16,1,341,1693,988,54,25,4,15,16,447,323,72.3,66,Matches
1413,Sergio León\0a0cc13c,es ESP,FW,Betis,es La Liga,28,1989,22.0,606,4,49,299,293,97,564,21,47,44.7,30,5,431,1859,1024,48,11,20,47,33,749,428,57.1,188,Matches
1414,Lukas Lerager\1b82f8df,dk DEN,MF,Bordeaux,fr Ligue 1,24,1993,36.5,2000,62,500,1107,510,81,1978,9,14,64.3,9,0,1217,5933,2657,94,37,2,32,23,1443,1261,87.4,157,Matches
1415,Mehdi Léris\7d3cbc67,fr FRA,MFFW,Chievo,it Serie A,19,1998,0.5,21,1,7,6,9,1,21,2,3,66.7,2,0,19,75,10,1,0,0,1,2,15,13,86.7,3,Matches
1416,Jefferson Lerma\9b5ce51a,co COL,MF,Levante,es La Liga,22,1994,23.7,1331,82,403,804,204,21,1323,11,16,68.8,11,1,859,4165,1852,62,25,1,17,8,816,764,93.6,40,Matches
1417,Maxime Lestienne\ac290817,be BEL,MFFW,Málaga,es La Liga,25,1992,7.4,298,7,60,123,142,28,281,7,13,53.8,8,1,237,1297,705,37,10,8,16,9,247,203,82.2,35,Matches
1418,Alexandre Letellier\96fcd380,fr FRA,GK,Angers,fr Ligue 1,26,1990,13.0,304,269,303,2,0,0,211,0,0,,0,0,141,852,515,0,0,0,0,0,94,94,100.0,0,Matches
1419,Gaetano Letizia\3dd45b70,it ITA,DF,Benevento,it Serie A,27,1990,23.8,1541,82,526,764,426,22,1343,46,64,71.9,48,1,1050,6856,4598,156,57,10,32,33,990,898,90.7,52,Matches
1420,Timo Letschert\be9938ed,nl NED,DF,Sassuolo,it Serie A,24,1993,4.6,267,31,130,132,18,1,237,1,1,100.0,1,0,137,751,425,13,2,0,2,3,132,129,97.7,1,Matches
1421,Robert Lewandowski\8d78e732,pl POL,FW,Bayern Munich,de Bundesliga,28,1988,24.1,926,11,27,363,603,224,905,30,51,58.8,33,2,734,3230,1486,93,34,22,61,44,1241,783,63.1,303,Matches
1422,Igor Lewczuk\6b9f2f3e,pl POL,DF,Bordeaux,fr Ligue 1,32,1985,4.9,227,18,96,92,49,3,210,0,0,,0,0,108,563,237,10,2,0,1,2,131,126,96.2,2,Matches
1423,Stephan Lichtsteiner\99b1d0e6,ch SUI,DF,Juventus,it Serie A,33,1984,18.9,1385,35,409,771,300,17,1228,7,15,46.7,10,0,972,4815,2562,97,37,5,15,10,1017,957,94.1,25,Matches
1424,Dimitri Liénard\f7691f63,fr FRA,MF,Strasbourg,fr Ligue 1,29,1988,28.9,2017,45,447,1031,709,30,1765,34,46,73.9,36,1,1325,7858,3940,191,62,6,42,36,1310,1198,91.5,106,Matches
1425,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,21,1996,9.6,504,83,314,198,8,3,497,2,2,100.0,2,0,302,1613,731,15,2,0,1,3,284,281,98.9,3,Matches
1426,Lucas Lima\0f52f925,br BRA,DFFW,Nantes,fr Ligue 1,25,1991,29.5,1884,95,529,738,730,26,1538,26,59,44.1,32,1,1054,5245,2984,131,44,5,48,38,1097,938,85.5,75,Matches
1427,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,23,1994,14.3,914,83,438,482,50,0,874,3,8,37.5,4,0,574,3357,1788,64,5,0,4,1,603,588,97.5,4,Matches
1428,Karol Linetty\d023d70f,pl POL,MF,Sampdoria,it Serie A,22,1995,23.8,1352,28,232,801,427,52,1330,33,56,58.9,35,1,951,4476,2736,135,58,13,34,51,1003,900,89.7,110,Matches
1429,Jesse Lingard\810e3c74,eng ENG,MFFW,Manchester Utd,eng Premier League,24,1992,20.2,1267,15,116,682,568,97,1203,26,51,51.0,30,2,895,5031,2675,143,58,15,50,35,1250,972,77.8,183,Matches
1430,Pol Lirola\ff800ed8,es ESP,DFMF,Sassuolo,it Serie A,19,1997,22.5,1156,92,405,503,336,22,998,29,47,61.7,31,0,696,4388,2878,109,28,5,25,22,730,629,86.2,53,Matches
1431,Jake Livermore\b98570d1,eng ENG,MF,West Brom,eng Premier League,27,1989,29.7,1406,54,300,874,304,43,1386,20,34,58.8,22,0,930,3986,1930,91,16,1,16,31,1004,873,87.0,64,Matches
1432,Raúl Lizoain\f69e9eee,es ESP,GK,Las Palmas,es La Liga,26,1991,11.0,318,291,318,0,0,0,273,0,0,,0,0,194,699,383,0,0,0,0,1,153,153,100.0,0,Matches
1433,Adem Ljajić\2648e18f,rs SRB,MFFW,Torino,it Serie A,25,1991,24.1,1516,14,137,704,831,74,1362,48,75,64.0,52,5,1126,6843,4080,233,98,17,46,37,1339,1135,84.8,154,Matches
1434,Diego Llorente\bba30585,es ESP,DF,Real Sociedad,es La Liga,23,1993,25.8,1746,160,885,929,70,25,1726,11,12,91.7,11,0,1229,8001,4784,113,15,0,6,6,1171,1154,98.5,22,Matches
1435,Fernando Llorente\82dbf623,es ESP,FW,Tottenham,eng Premier League,32,1985,2.6,126,5,9,56,63,16,124,0,3,0.0,0,0,51,137,62,5,1,2,8,4,170,94,55.3,41,Matches
1436,Marcos Llorente\02c15616,es ESP,MF,Real Madrid,es La Liga,22,1995,6.1,463,16,127,286,79,1,460,3,3,100.0,3,0,375,2341,826,29,10,1,1,4,348,342,98.3,4,Matches
1437,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,30,1986,36.0,1270,1140,1265,7,0,0,987,0,0,,0,0,609,2452,1184,0,0,0,0,0,605,605,100.0,0,Matches
1438,Giovani Lo Celso\d7553721,ar ARG,MF,Paris S-G,fr Ligue 1,21,1996,19.7,1806,41,383,1097,490,36,1780,31,48,64.6,31,3,1453,9867,5375,203,56,4,23,27,1472,1393,94.6,93,Matches
1439,Simone Lo Faso\51c614fd,it ITA,FW,Fiorentina,it Serie A,19,1998,0.4,43,0,2,19,25,0,43,4,7,57.1,5,1,39,124,57,5,1,0,1,2,42,37,88.1,7,Matches
1440,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,22,1994,34.0,2290,57,667,1494,324,11,2261,29,37,78.4,30,1,1802,10005,4487,114,40,1,20,25,1700,1630,95.9,39,Matches
1441,Jürgen Locadia\6cc47ae1,nl NED,FWMF,Brighton,eng Premier League,23,1993,2.5,79,2,8,44,33,12,73,0,2,0.0,1,0,47,238,152,5,2,3,3,2,110,50,45.5,7,Matches
1442,Manuel Locatelli\a8a874f1,it ITA,MF,Milan,it Serie A,19,1998,7.6,629,23,136,378,148,4,617,5,6,83.3,5,0,483,1917,1037,37,16,0,9,4,494,464,93.9,21,Matches
1443,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Crystal Palace,eng Premier League,21,1996,20.8,1079,32,191,547,468,86,1062,65,110,59.1,71,2,859,5387,3489,158,60,28,46,45,961,731,76.1,107,Matches
1444,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,16,2000,1.9,115,0,20,87,16,1,115,1,2,50.0,1,0,91,443,236,9,2,0,1,2,93,87,93.5,10,Matches
1445,Joe Lolley\c5f13182,eng ENG,FWMF,Huddersfield,eng Premier League,24,1992,2.5,105,0,15,63,43,5,104,3,9,33.3,3,0,73,462,293,17,7,3,9,9,91,70,76.9,16,Matches
1446,David Lombán\b43b81f1,es ESP,DF,Eibar,es La Liga,30,1987,11.0,552,57,251,309,15,6,543,1,1,100.0,1,0,287,1464,566,9,0,0,1,0,273,266,97.4,6,Matches
1447,Cristiano Lombardi\f124b4c9,it ITA,DFMF,Benevento,it Serie A,21,1995,12.4,514,21,134,235,185,35,476,15,25,60.0,17,0,327,2064,1183,54,15,7,27,19,405,318,78.5,56,Matches
1448,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,26,1990,16.0,797,122,474,308,35,23,791,1,2,50.0,1,0,312,1396,603,20,1,0,3,2,350,328,93.7,6,Matches
1449,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,30,1987,17.6,651,29,58,267,355,92,630,13,21,61.9,14,1,339,1275,585,29,17,8,48,33,941,449,47.7,139,Matches
1450,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,19,1997,6.4,312,6,37,169,141,30,299,19,31,61.3,20,0,270,1667,1000,57,17,7,16,11,268,222,82.8,43,Matches
1451,Ademola Lookman\7c104bb7,eng ENG,FWMF,Everton,eng Premier League,19,1997,1.8,87,1,16,43,37,6,87,5,12,41.7,6,1,65,388,163,8,4,2,6,4,73,56,76.7,11,Matches
1452,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,26,1990,34.0,976,840,967,10,0,0,799,0,0,,0,0,479,2213,1221,0,0,0,0,0,445,445,100.0,0,Matches
1453,Rony Lopes\7c2965bb,pt POR,FWMF,Monaco,fr Ligue 1,21,1995,28.1,1220,11,152,450,729,136,1197,46,82,56.1,57,5,920,6047,3686,183,51,42,78,51,1185,878,74.1,251,Matches
1454,Pedro López Muñoz\a60823a4,es ESP,DF,Levante,es La Liga,33,1983,17.7,951,62,324,385,284,7,783,5,15,33.3,7,0,532,2260,1133,47,14,1,8,11,514,455,88.5,24,Matches
1455,Adrián López\88a359d4,es ESP,FWMF,La Coruña,es La Liga,29,1988,26.1,1245,48,178,549,606,143,1238,43,72,59.7,47,1,891,5048,2922,145,43,31,49,52,1206,926,76.8,251,Matches
1456,Alberto López\c0de5ff5,es ESP,DF,Málaga,es La Liga,22,1995,0.5,28,1,8,16,5,0,22,0,0,,0,0,12,44,15,1,0,0,1,1,10,9,90.0,0,Matches
1457,Andoni López\fc8cb238,es ESP,DF,Athletic Club,es La Liga,21,1996,1.0,52,1,18,21,19,1,44,1,1,100.0,1,0,26,119,48,2,1,0,3,0,36,29,80.6,3,Matches
1458,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,27,1989,37.0,2228,253,1231,1050,92,23,2167,7,12,58.3,9,0,1434,8601,4341,93,16,1,7,9,1342,1308,97.5,17,Matches
1459,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,35,1981,9.5,249,232,249,0,0,0,169,0,0,,0,0,109,685,405,0,0,0,0,0,72,72,100.0,0,Matches
1460,Iván López\576575e5,es ESP,DF,Levante,es La Liga,23,1993,1.9,110,8,41,45,34,1,91,5,5,100.0,5,0,71,424,280,7,4,0,0,1,60,54,90.0,2,Matches
1461,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,31,1986,10.7,727,50,267,340,166,6,616,5,10,50.0,5,1,411,1937,1080,45,20,1,12,8,401,374,93.3,15,Matches
1462,Lisandro López\8320fe65,ar ARG,DF,Inter,it Serie A,27,1989,0.5,33,3,18,17,0,0,33,0,0,,0,0,21,82,34,1,0,0,0,0,20,19,95.0,0,Matches
1463,Maxi López\ad469944,ar ARG,FW,Udinese,it Serie A,33,1984,18.7,568,19,37,274,281,78,532,13,24,54.2,14,1,340,1253,436,30,9,6,57,42,730,422,57.8,197,Matches
1464,Maxime Lopez\20094685,fr FRA,MF,Marseille,fr Ligue 1,19,1997,15.3,1518,12,296,955,381,17,1468,4,11,36.4,5,0,1194,6209,3326,154,48,3,12,9,1295,1229,94.9,46,Matches
1465,Pau López\20b9f052,es ESP,GK,Espanyol,es La Liga,22,1994,28.5,762,686,761,3,1,1,553,0,0,,0,0,362,2017,1257,1,1,1,0,0,249,249,100.0,0,Matches
1466,Pedro López\bfa29677,es ESP,GK,Betis,es La Liga,22,1995,4.6,159,153,159,0,0,0,135,0,0,,0,0,103,382,219,0,0,0,0,0,87,86,98.9,0,Matches
1467,Víctor López\a68856b5,es ESP,MFFW,Alavés,es La Liga,20,1997,0.7,27,0,5,8,18,4,25,0,1,0.0,0,0,17,161,106,6,3,1,3,1,16,12,75.0,7,Matches
1468,Jonas Lössl\939bc634,dk DEN,GK,Huddersfield,eng Premier League,28,1989,38.0,1483,1261,1469,20,0,0,1017,3,3,100.0,3,0,678,3621,2008,0,0,0,1,0,601,599,99.7,0,Matches
1469,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,28,1989,23.6,2063,150,985,1149,53,24,2019,2,2,100.0,2,0,1324,6728,3680,95,12,1,4,1,1465,1437,98.1,5,Matches
1470,Chris Löwe\c6896eab,de GER,DF,Huddersfield,eng Premier League,28,1989,17.6,1067,69,375,489,262,3,872,4,6,66.7,4,0,519,2832,1429,65,25,0,7,11,569,528,92.8,16,Matches
1471,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,28,1989,25.5,1465,139,475,693,359,12,1192,10,18,55.6,12,1,637,2599,1418,63,35,0,14,12,689,637,92.5,32,Matches
1472,Anthony Lozano\38699c72,hn HON,FWMF,Girona,es La Liga,24,1993,5.2,181,1,17,100,87,25,180,9,14,64.3,9,0,132,849,523,21,11,3,11,9,187,138,73.8,43,Matches
1473,Fabio Lucioni\8efa621b,it ITA,DF,Benevento,it Serie A,29,1987,8.0,381,94,269,124,10,8,369,3,3,100.0,3,0,200,1146,666,2,1,0,1,0,204,202,99.0,6,Matches
1474,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,22,1995,32.4,1946,137,664,882,512,75,1787,38,58,65.5,39,1,1353,7020,3983,186,45,17,16,24,1263,1177,93.2,91,Matches
1475,José Luis Morales\4a478107,es ESP,MFFW,Levante,es La Liga,30,1987,34.0,1442,34,211,608,780,167,1389,84,141,59.6,90,5,1214,7329,4486,188,67,48,70,104,1308,1005,76.8,269,Matches
1476,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,27,1990,22.0,1399,156,728,696,70,11,1339,5,8,62.5,5,0,836,5107,2518,48,12,0,5,11,826,817,98.9,10,Matches
