Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1326,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,23-182,1998,6.5,2,0,0,15,7,0,2,18,19,0,0,0,71,6,6,50.0,Matches
1327,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,28-268,1993,10.5,5,1,1,9,9,0,0,17,7,0,0,0,87,34,11,75.6,Matches
1328,Riyad Mahrez\892d5bb1,dz ALG,FW,Manchester City,eng Premier League,30-280,1991,3.3,0,0,0,3,5,1,11,1,2,0,0,0,21,2,5,28.6,Matches
1329,Arne Maier\ab700320,de GER,MF,Augsburg,de Bundesliga,22-324,1999,7.1,0,0,0,4,5,1,9,6,4,0,0,0,66,7,12,36.8,Matches
1330,Habib Maïga\e768de1f,ci CIV,MFDF,Metz,fr Ligue 1,25-331,1996,10.2,4,0,0,27,11,0,13,12,21,0,1,0,80,13,9,59.1,Matches
1331,Mike Maignan\fcb38f57,fr FRA,GK,Milan,it Serie A,26-148,1995,7.0,0,0,0,0,4,0,0,0,0,0,0,0,37,0,0,,Matches
1332,Ainsley Maitland-Niles\e3a5814e,eng ENG,MF,Arsenal,eng Premier League,24-091,1997,3.0,0,0,0,5,2,0,1,3,4,0,0,0,37,5,4,55.6,Matches
1333,Abdul Majeed Waris\46907171,gh GHA,MFDF,Strasbourg,fr Ligue 1,30-070,1991,2.2,1,0,0,3,8,0,4,2,3,0,0,0,15,2,1,66.7,Matches
1334,Lovro Majer\fc46aab1,hr CRO,MF,Rennes,fr Ligue 1,23-315,1998,2.7,0,0,0,4,2,0,8,3,3,0,0,0,28,0,2,0.0,Matches
1335,Jean-Victor Makengo\22bfb57e,fr FRA,MF,Udinese,it Serie A,23-169,1998,7.7,2,1,1,9,9,0,2,8,3,0,0,0,56,6,7,46.2,Matches
1336,Béni Makouana\654f49ca,cg CGO,FWMF,Montpellier,fr Ligue 1,19-061,2002,1.3,2,0,0,5,1,1,1,1,2,0,0,0,7,2,2,50.0,Matches
1337,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,26-306,1995,14.2,3,0,0,10,9,0,3,32,20,0,0,0,112,19,25,43.2,Matches
1338,Nikola Maksimović\16b9d5cf,rs SRB,DF,Genoa,it Serie A,30-003,1991,4.6,2,0,0,6,2,0,1,12,5,0,1,0,36,7,8,46.7,Matches
1339,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,30-120,1991,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1340,Daniel Maldini\801831fe,it ITA,MF,Milan,it Serie A,20-048,2001,1.2,1,0,0,3,1,1,1,1,1,0,0,0,6,2,2,50.0,Matches
1341,Youssef Maleh\4c8845f7,it ITA,MF,Fiorentina,it Serie A,23-098,1998,2.3,1,0,0,4,5,0,3,3,7,0,0,0,22,2,3,40.0,Matches
1342,Donyell Malen\864163f3,nl NED,FW,Dortmund,de Bundesliga,22-313,1999,9.1,1,0,0,7,20,4,16,3,8,2,0,0,50,4,15,21.1,Matches
1343,Ruslan Malinovskyi\48d5bd33,ua UKR,FWMF,Atalanta,it Serie A,28-208,1993,9.0,4,0,0,20,23,0,13,6,5,0,0,0,69,10,11,47.6,Matches
1344,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,30-159,1991,10.3,2,1,0,19,5,4,39,13,14,0,0,0,92,30,13,69.8,Matches
1345,Lennard Maloney\75402e99,us USA,DF,Dortmund,de Bundesliga,22-051,1999,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1346,Mickael Malsa\bbc19252,mq MTQ,MF,Levante,es La Liga,26-047,1995,5.1,3,0,0,9,9,0,0,8,11,0,0,0,53,7,9,43.8,Matches
1347,Giorgi Mamardashvili\d4b73232,ge GEO,GK,Valencia,es La Liga,21-060,2000,6.0,0,0,0,0,1,0,0,0,0,0,0,0,27,0,0,,Matches
1348,Rey Manaj\7703afb6,al ALB,FWMF,Spezia,it Serie A,24-277,1997,2.8,1,0,0,9,10,2,2,0,1,0,0,0,14,13,14,48.1,Matches
1349,Hianga Mananga Mbock\0f86995c,fr FRA,MF,Brest,fr Ligue 1,21-335,1999,7.8,3,0,0,20,8,0,0,4,14,0,1,0,61,12,8,60.0,Matches
1350,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,32-141,1989,15.0,0,0,0,4,7,0,0,21,11,0,0,0,115,6,15,28.6,Matches
1351,Gianluca Mancini\5aa53281,it ITA,DF,Roma,it Serie A,25-225,1996,13.0,4,0,0,25,5,0,3,16,14,0,0,0,87,34,18,65.4,Matches
1352,Leonardo Mancuso\311027cb,it ITA,FW,Empoli,it Serie A,29-186,1992,4.7,0,0,0,1,5,5,6,3,1,0,0,0,14,3,9,25.0,Matches
1353,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,36-245,1985,4.0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,,Matches
1354,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,27-311,1994,11.0,5,0,0,21,19,0,11,18,18,0,0,0,76,15,11,57.7,Matches
1355,Aïssa Mandi\fbd6378b,dz ALG,DF,Villarreal,es La Liga,30-037,1991,7.0,2,0,0,8,2,0,0,5,3,0,0,1,44,14,4,77.8,Matches
1356,Rolando Mandragora\c7259b83,it ITA,MF,Torino,it Serie A,24-152,1997,5.1,3,0,0,13,7,0,7,4,2,0,0,0,61,8,6,57.1,Matches
1357,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,29-232,1992,12.2,1,0,0,17,21,6,22,6,4,0,0,0,62,15,20,42.9,Matches
1358,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,23-255,1998,6.4,2,0,0,11,13,0,1,11,2,0,0,0,44,5,5,50.0,Matches
1359,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,34-213,1987,13.2,3,0,0,13,5,0,13,24,26,0,0,0,127,12,19,38.7,Matches
1360,Ricardo Mangas\eef2d8ce,pt POR,DF,Bordeaux,fr Ligue 1,23-254,1998,12.5,2,0,0,11,13,0,15,22,7,0,0,0,73,16,13,55.2,Matches
1361,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,30-167,1991,3.5,1,0,0,5,0,0,0,7,2,0,0,0,21,5,4,55.6,Matches
1362,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,27-207,1994,6.5,2,0,0,4,9,0,5,6,12,0,0,0,47,8,8,50.0,Matches
1363,Myziane Maolida\706a60e1,fr FRA,MFFW,Nice,fr Ligue 1,22-287,1999,0.4,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,,Matches
1364,Myziane Maolida\706a60e1,fr FRA,FW,Hertha BSC,de Bundesliga,22-287,1999,1.8,0,0,0,3,0,2,5,0,0,0,0,0,13,3,9,25.0,Matches
1365,Sekou Mara\3544641e,fr FRA,FW,Bordeaux,fr Ligue 1,19-121,2002,4.5,1,0,0,8,9,1,2,0,2,0,0,0,20,14,17,45.2,Matches
1366,Maranhão\ae86d473,br BRA,FWMF,Valencia,es La Liga,25-039,1996,4.9,0,0,0,8,7,0,2,5,3,0,0,0,18,16,30,34.8,Matches
1367,Nikola Maraš\b9d0446f,rs SRB,DF,Rayo Vallecano,es La Liga,25-344,1995,3.1,1,0,0,4,0,0,0,4,0,0,0,0,22,6,11,35.3,Matches
1368,Fernando Marçal\9ae9eaea,br BRA,DF,Wolves,eng Premier League,32-282,1989,7.6,2,0,0,14,6,1,28,18,14,0,1,0,58,12,9,57.1,Matches
1369,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,33-200,1988,1.0,0,0,0,0,1,0,7,3,1,0,0,0,8,0,0,,Matches
1370,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,34-192,1987,2.0,1,0,0,2,1,0,1,4,3,0,0,1,27,13,8,61.9,Matches
1371,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,27-131,1994,6.3,1,0,0,11,7,4,11,10,6,0,0,0,49,6,9,40.0,Matches
1372,Riccardo Marchizza\91d0fabf,it ITA,DF,Empoli,it Serie A,23-247,1998,11.5,2,0,0,17,4,2,22,10,8,0,0,0,85,6,10,37.5,Matches
1373,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,29-286,1992,13.0,3,0,0,10,13,1,1,19,3,0,0,0,133,40,25,61.5,Matches
1374,Iván Marcone\b14f755d,ar ARG,MF,Elche,es La Liga,31-178,1990,3.9,0,0,0,6,1,0,0,4,8,0,0,0,44,6,1,85.7,Matches
1375,Óscar de Marcos\9f323c71,es ESP,DF,Athletic Club,es La Liga,32-228,1989,3.9,2,0,0,6,3,1,9,5,5,0,0,0,37,6,1,85.7,Matches
1376,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,28-089,1993,2.0,1,0,0,1,1,0,0,6,2,0,0,0,17,5,4,55.6,Matches
1377,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,26-312,1995,9.0,4,0,0,3,8,1,0,12,9,0,0,0,71,20,3,87.0,Matches
1378,Mariano\5c4dc0ff,do DOM,FW,Real Madrid,es La Liga,28-119,1993,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,66.7,Matches
1379,Răzvan Marin\7fac99d4,ro ROU,MF,Cagliari,it Serie A,25-189,1996,13.9,2,0,0,15,16,0,10,14,13,0,0,0,92,6,14,30.0,Matches
1380,Guillermo Maripán\d9764034,cl CHI,DF,Monaco,fr Ligue 1,27-206,1994,6.2,2,0,0,8,3,0,0,14,8,0,0,0,44,8,14,36.4,Matches
1381,Omar Marmoush\0e0102eb,eg EGY,FW,Wolfsburg,de Bundesliga,22-294,1999,0.3,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0,Matches
1382,Omar Marmoush\0e0102eb,eg EGY,FWMF,Stuttgart,de Bundesliga,22-294,1999,5.5,1,0,0,18,14,1,4,2,7,0,0,0,28,12,15,44.4,Matches
1383,Marquinhos\d5f2f82b,br BRA,DF,Paris S-G,fr Ligue 1,27-198,1994,9.0,2,0,0,1,3,0,0,13,3,0,0,0,61,17,8,68.0,Matches
1384,Roger Martí\0ae4e09a,es ESP,FW,Levante,es La Liga,30-329,1991,7.4,3,0,0,22,9,4,2,0,4,0,0,0,19,6,21,22.2,Matches
1385,Anthony Martial\8b788c01,fr FRA,FW,Manchester Utd,eng Premier League,25-358,1995,2.2,0,0,0,1,3,2,4,1,1,0,0,0,4,5,3,62.5,Matches
1386,Martín\cbec0059,es ESP,MFDF,Cádiz,es La Liga,22-272,1999,0.6,1,0,0,4,1,0,2,2,1,0,0,0,10,4,3,57.1,Matches
1387,Aarón Martín\2f3e911a,es ESP,DF,Mainz 05,de Bundesliga,24-220,1997,7.5,2,0,0,8,3,0,21,10,8,0,0,0,55,3,6,33.3,Matches
1388,Andrés Martín\2ae30661,es ESP,FWMF,Rayo Vallecano,es La Liga,22-140,1999,1.5,0,0,0,2,1,3,1,2,0,0,0,0,3,1,2,33.3,Matches
1389,Carlos Martín\64035864,es ESP,DF,Atlético Madrid,es La Liga,19-220,2002,0.1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,50.0,Matches
1390,Iván Martín\ae48c5cb,es ESP,MFFW,Alavés,es La Liga,22-287,1999,0.8,0,0,0,1,1,0,2,1,0,0,0,0,9,0,1,0.0,Matches
1391,Jonas Martin\468fdbad,fr FRA,MF,Rennes,fr Ligue 1,31-233,1990,5.5,3,0,0,7,5,0,2,4,7,0,0,0,51,5,5,50.0,Matches
1392,Martinelli\48a5a5d6,br BRA,FWMF,Arsenal,eng Premier League,20-163,2001,2.1,0,0,0,1,3,2,0,0,2,0,0,0,5,6,8,42.9,Matches
1393,Lucas Martínez Quarta\3ec3c1c9,ar ARG,DF,Fiorentina,it Serie A,25-202,1996,8.5,5,0,0,16,5,0,1,19,18,0,1,0,76,27,14,65.9,Matches
1394,Emiliano Martínez\7956236f,ar ARG,GK,Aston Villa,eng Premier League,29-087,1992,12.0,1,0,0,0,4,0,0,0,0,0,0,0,56,0,0,,Matches
1395,Iñigo Martínez\3fc45c73,es ESP,DF,Athletic Club,es La Liga,30-195,1991,11.9,4,2,1,14,11,0,5,25,7,0,1,0,123,29,29,50.0,Matches
1396,Javi Martínez\3672b352,es ESP,MFFW,Osasuna,es La Liga,21-341,1999,3.5,1,0,0,6,5,0,11,7,6,0,0,0,29,3,8,27.3,Matches
1397,Lautaro Martínez\f7036e1c,ar ARG,FW,Inter,it Serie A,24-098,1997,9.1,2,0,0,20,25,1,7,13,6,0,0,0,48,9,14,39.1,Matches
1398,Pablo Martínez\ecc77652,es ESP,MF,Levante,es La Liga,23-279,1998,6.9,2,0,0,11,9,1,10,14,8,0,0,0,52,11,10,52.4,Matches
1399,Gelson Martins\3ef0fa48,pt POR,MFFW,Monaco,fr Ligue 1,26-201,1995,9.4,0,0,0,11,18,8,14,10,12,0,0,0,56,10,14,41.7,Matches
1400,Adam Marušić\d4535821,me MNE,DF,Lazio,it Serie A,29-042,1992,9.3,2,0,0,13,3,0,4,18,5,0,0,0,88,21,9,70.0,Matches
1401,Omar Mascarell\11fd2b75,es ESP,MF,Elche,es La Liga,28-299,1993,9.1,3,0,0,23,10,0,0,13,6,0,0,0,85,13,15,46.4,Matches
1402,Andrea Masiello\e0314d87,it ITA,DF,Genoa,it Serie A,35-296,1986,3.3,2,0,0,3,3,0,0,8,6,0,0,0,33,4,5,44.4,Matches
1403,Adam Masina\de0f152c,ma MAR,DF,Watford,eng Premier League,27-330,1994,6.5,0,0,0,4,2,0,14,13,8,0,1,0,46,22,6,78.6,Matches
1404,Erhan Mašović\a396fb61,rs SRB,DF,Bochum,de Bundesliga,23-006,1998,8.2,4,0,0,8,6,0,1,22,13,0,0,0,68,15,10,60.0,Matches
1405,Roberto Massimo\fc62fdf4,de GER,DFFW,Stuttgart,de Bundesliga,21-047,2000,7.3,0,0,0,9,5,2,11,11,7,0,0,0,40,5,12,29.4,Matches
1406,Arthur Masuaku\57df7a11,cd COD,FW,West Ham,eng Premier League,28-021,1993,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,100.0,Matches
1407,Jaime Mata\02319ad7,es ESP,FW,Getafe,es La Liga,33-035,1988,5.2,3,0,0,16,12,5,6,4,4,0,0,0,17,17,37,31.5,Matches
1408,Pape Matar Sarr\feb5d972,sn SEN,MFFW,Metz,fr Ligue 1,19-075,2002,11.5,3,0,0,17,11,0,0,20,20,0,0,0,111,15,13,53.6,Matches
1409,Eliot Matazo\15944afd,be BEL,MF,Monaco,fr Ligue 1,19-286,2002,4.0,0,0,0,2,5,0,0,7,7,0,0,0,37,5,5,50.0,Matches
1410,Jean-Philippe Mateta\50e6dc35,fr FRA,FW,Crystal Palace,eng Premier League,24-153,1997,0.7,0,0,0,3,2,0,0,0,0,0,0,0,1,5,1,83.3,Matches
1411,Nemanja Matić\eb7822d7,rs SRB,MF,Manchester Utd,eng Premier League,33-119,1988,4.3,0,0,0,10,4,0,0,6,7,0,0,0,50,12,7,63.2,Matches
1412,Joël Matip\b217ef29,cm CMR,DF,Liverpool,eng Premier League,30-112,1991,9.0,0,0,0,4,9,0,0,13,6,0,0,0,91,35,16,68.6,Matches
1413,Chrislain Matsima\cf1ef7ec,fr FRA,DF,Monaco,fr Ligue 1,19-197,2002,0.7,0,0,0,0,0,0,0,2,1,0,0,0,8,1,0,100.0,Matches
1414,Azor Matusiwa\a17a94d6,nl NED,MF,Reims,fr Ligue 1,23-214,1998,9.5,3,0,0,16,10,0,1,21,20,0,0,0,99,8,10,44.4,Matches
1415,Neal Maupay\4bcf39f6,fr FRA,FW,Brighton,eng Premier League,25-106,1996,9.3,3,0,0,10,15,2,0,6,6,0,0,0,32,4,24,14.3,Matches
1416,Stephy Mavididi\30144daa,eng ENG,FW,Montpellier,fr Ligue 1,23-181,1998,11.5,0,0,0,12,22,2,16,9,5,0,0,0,50,5,17,22.7,Matches
1417,Konstantinos Mavropanos\00963611,gr GRE,DF,Stuttgart,de Bundesliga,23-352,1997,10.5,1,0,0,8,10,2,2,39,14,0,0,0,93,47,10,82.5,Matches
1418,Eric Maxim Choupo-Moting\0e6bc38c,cm CMR,FWMF,Bayern Munich,de Bundesliga,32-250,1989,1.7,0,0,0,5,5,2,2,1,4,0,0,0,21,3,9,25.0,Matches
1419,Luís Maximiano\3318286e,pt POR,GK,Granada,es La Liga,22-327,1999,10.8,1,0,0,0,0,0,0,0,0,0,0,1,62,0,0,,Matches
1420,Borja Mayoral\64e8ed6d,es ESP,FWDF,Roma,it Serie A,24-237,1997,0.3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,Matches
1421,Pasquale Mazzocchi\eb0ec070,it ITA,DF,Venezia,it Serie A,26-124,1995,9.5,3,0,0,12,7,0,20,28,5,0,0,0,57,8,11,42.1,Matches
1422,Kevin Mbabu\493924a7,ch SUI,DF,Wolfsburg,de Bundesliga,26-223,1995,9.5,3,0,0,20,15,2,31,21,12,0,1,0,96,27,10,73.0,Matches
1423,Kylian Mbappé\42fd9c7f,fr FRA,FW,Paris S-G,fr Ligue 1,22-343,1998,12.6,3,0,0,11,19,15,41,5,6,0,0,0,44,3,6,33.3,Matches
1424,Ibrahima Mbaye\cfbf9881,sn SEN,DF,Bologna,it Serie A,27-009,1994,0.8,0,0,0,2,0,1,1,1,0,0,1,0,2,2,1,66.7,Matches
1425,Amadou Mbengue\14d2670e,sn SEN,DFMF,Metz,fr Ligue 1,19-327,2002,2.1,1,0,0,3,1,0,0,1,6,0,0,0,9,1,2,33.3,Matches
1426,Bryan Mbeumo\6afaebf2,fr FRA,FW,Brentford,eng Premier League,22-113,1999,10.2,1,0,0,8,13,5,14,2,6,0,0,0,52,12,36,25.0,Matches
1427,Jordi Mboula\4887118d,es ESP,FW,Mallorca,es La Liga,22-257,1999,4.6,2,0,0,7,7,5,11,2,3,0,1,0,21,11,15,42.3,Matches
1428,Nathanael Mbuku\46750e9c,fr FRA,FWMF,Reims,fr Ligue 1,19-257,2002,7.1,0,0,0,5,23,0,6,12,5,0,0,0,46,6,2,75.0,Matches
1429,James McArthur\cee31595,sct SCO,MF,Crystal Palace,eng Premier League,34-052,1987,10.6,3,0,0,20,14,3,10,18,16,0,0,0,126,13,17,43.3,Matches
1430,James Mcatee\96593e89,eng ENG,FW,Manchester City,eng Premier League,19-041,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1431,Alex McCarthy\36c2ca73,eng ENG,GK,Southampton,eng Premier League,31-360,1989,13.0,1,0,0,0,1,0,0,0,0,0,0,0,45,0,0,,Matches
1432,John McGinn\90f91999,sct SCO,MF,Aston Villa,eng Premier League,27-041,1994,11.4,4,0,0,20,31,0,24,20,15,0,0,0,91,10,9,52.6,Matches
1433,Weston McKennie\01c3aff5,us USA,MF,Juventus,it Serie A,23-092,1998,8.4,0,0,0,10,5,0,11,12,7,0,0,0,55,14,15,48.3,Matches
1434,Stuart McKinstry\1000a059,sct SCO,MF,Leeds United,eng Premier League,19-071,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1435,Kenny McLean\471f16b3,sct SCO,MF,Norwich City,eng Premier League,29-324,1992,11.5,1,0,0,5,17,0,10,19,11,0,0,0,87,35,31,53.0,Matches
1436,Dwight McNeil\fc15fb84,eng ENG,MF,Burnley,eng Premier League,22-006,1999,11.8,1,0,0,9,20,0,42,24,14,0,0,0,105,8,7,53.3,Matches
1437,Scott McTominay\d93c2511,sct SCO,MF,Manchester Utd,eng Premier League,24-355,1996,7.4,1,0,0,9,14,1,5,9,6,0,1,0,56,15,10,60.0,Matches
1438,Gary Medel\563a68ad,cl CHI,DF,Bologna,it Serie A,34-117,1987,12.2,4,0,0,12,12,0,2,18,6,0,1,0,104,16,10,61.5,Matches
1439,Facundo Medina\6f5ec8bb,ar ARG,DF,Lens,fr Ligue 1,22-184,1999,12.0,4,0,0,15,4,0,1,21,20,0,1,0,109,12,16,42.9,Matches
1440,Nathan de Medina\d686dbc0,be BEL,DF,Arminia,de Bundesliga,24-051,1997,2.6,1,0,0,1,4,0,2,2,3,0,0,0,14,2,3,40.0,Matches
1441,Ben Mee\8df7a2fb,eng ENG,DF,Burnley,eng Premier League,32-066,1989,9.0,1,0,0,6,5,1,1,12,6,0,0,0,101,48,15,76.2,Matches
1442,Admir Mehmedi\b500b384,ch SUI,MF,Wolfsburg,de Bundesliga,30-257,1991,0.0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,Matches
1443,Farid El Melali\d21e361a,dz ALG,FW,Angers,fr Ligue 1,24-138,1997,0.2,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,100.0,Matches
1444,Filippo Melegoni\6604165d,it ITA,MFFW,Genoa,it Serie A,22-283,1999,1.4,0,0,0,3,2,0,2,1,1,0,0,0,9,1,3,25.0,Matches
1445,Óscar Melendo\379652be,es ESP,MF,Espanyol,es La Liga,24-097,1997,4.4,0,0,0,4,12,0,1,2,1,0,0,0,26,4,7,36.4,Matches
1446,Gonzalo Melero\3902e91b,es ESP,MF,Levante,es La Liga,27-330,1994,7.2,3,0,0,11,12,0,1,6,8,0,0,0,40,9,6,60.0,Matches
1447,Birger Meling\70c52749,no NOR,DF,Rennes,fr Ligue 1,26-346,1994,11.4,1,0,0,9,13,2,9,16,19,0,0,0,65,9,15,37.5,Matches
1448,Arthur Melo\48b3dd60,br BRA,MF,Juventus,it Serie A,25-108,1996,1.1,1,0,0,2,11,0,0,0,2,0,0,0,7,3,1,75.0,Matches
1449,Houboulang Mendes\1545cf15,fr FRA,DF,Lorient,fr Ligue 1,23-208,1998,12.9,3,1,1,9,6,0,10,32,11,0,0,1,87,14,16,46.7,Matches
1450,Nuno Mendes\f20e4cc9,pt POR,DF,Paris S-G,fr Ligue 1,19-162,2002,4.5,2,0,0,5,6,0,7,12,7,0,0,0,34,3,4,42.9,Matches
1451,Thiago Mendes\c6e5d20f,br BRA,MF,Lyon,fr Ligue 1,29-258,1992,3.8,0,0,0,6,4,0,1,14,7,0,0,0,27,3,4,42.9,Matches
1452,Brais Méndez\c9e39d91,es ESP,MF,Celta Vigo,es La Liga,24-325,1997,11.8,6,0,0,31,18,4,16,15,13,0,0,0,95,24,25,49.0,Matches
1453,Édgar Méndez\aed746df,es ESP,FWMF,Alavés,es La Liga,31-330,1990,5.0,1,0,0,11,13,3,9,3,5,0,0,0,25,6,10,37.5,Matches
1454,Arial Mendy\9f0f4b49,sn SEN,DF,Clermont Foot,fr Ligue 1,27-021,1994,2.3,1,0,0,1,2,0,8,3,2,0,0,0,17,0,4,0.0,Matches
1455,Batista Mendy\e472a6f6,fr FRA,MF,Angers,fr Ligue 1,21-320,2000,10.2,2,0,0,21,4,0,1,13,20,0,0,0,88,10,12,45.5,Matches
1456,Benjamin Mendy\5271c8f1,fr FRA,DF,Manchester City,eng Premier League,27-134,1994,0.9,0,0,0,3,0,0,4,0,1,0,0,0,7,2,2,50.0,Matches
1457,Edouard Mendy\33887998,sn SEN,GK,Chelsea,eng Premier League,29-272,1992,11.0,2,0,0,0,1,0,0,0,0,0,0,0,44,0,0,,Matches
1458,Ferland Mendy\3cefcaef,fr FRA,DF,Real Madrid,es La Liga,26-173,1995,4.0,1,0,0,1,4,0,5,10,2,0,0,0,34,2,7,22.2,Matches
1459,Gideon Mensah\9bdd8118,gh GHA,DF,Bordeaux,fr Ligue 1,23-133,1998,3.3,0,0,0,5,2,1,11,4,5,0,0,0,23,1,2,33.3,Matches
1460,Jorge Meré\9f979eb2,es ESP,DF,Köln,de Bundesliga,24-225,1997,5.4,2,0,0,4,1,0,1,13,3,0,0,0,59,18,9,66.7,Matches
1461,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,24-251,1997,2.0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,,Matches
1462,Fran Mérida\0e50f929,es ESP,MF,Espanyol,es La Liga,31-269,1990,1.6,0,0,0,4,1,0,0,2,0,0,0,0,25,0,4,0.0,Matches
1463,Mikel Merino\d080ed5e,es ESP,MF,Real Sociedad,es La Liga,25-159,1996,13.9,3,0,0,31,27,1,9,20,29,1,1,0,142,49,38,56.3,Matches
1464,Quentin Merlin\0bfca6a1,fr FRA,DFMF,Nantes,fr Ligue 1,19-196,2002,1.6,0,0,0,0,0,0,5,2,2,0,0,0,10,3,5,37.5,Matches
1465,Martín Merquelanz\ddd5348b,es ESP,FW,Rayo Vallecano,es La Liga,26-169,1995,1.9,0,0,0,2,2,0,4,0,2,0,0,0,15,4,5,44.4,Matches
1466,Yıldırım Mert Çetin\c730da00,tr TUR,DF,Hellas Verona,it Serie A,24-331,1997,0.5,0,0,0,0,1,0,0,0,0,0,0,0,5,2,2,50.0,Matches
1467,Dries Mertens\89b2c8a9,be BEL,FWMF,Napoli,it Serie A,34-206,1987,1.5,1,0,0,4,2,0,4,0,2,0,0,0,10,0,2,0.0,Matches
1468,Illan Meslier\6b625ac2,fr FRA,GK,Leeds United,eng Premier League,21-271,2000,13.0,1,0,0,0,6,0,0,0,0,0,0,0,55,0,0,,Matches
1469,Lionel Messi\d70ce98e,ar ARG,FWMF,Paris S-G,fr Ligue 1,34-157,1987,4.6,0,0,0,3,12,1,3,4,1,0,0,0,23,2,1,66.7,Matches
1470,Junior Messias\f49c4ae9,br BRA,MF,Milan,it Serie A,30-199,1991,0.6,1,0,0,2,1,0,2,1,2,0,1,0,4,1,1,50.0,Matches
1471,Thomas Meunier\e162b013,be BEL,DF,Dortmund,de Bundesliga,30-077,1991,9.5,4,0,0,17,6,0,28,8,15,0,0,0,100,16,8,66.7,Matches
1472,Mexer\ce492295,mz MOZ,DF,Bordeaux,fr Ligue 1,33-081,1988,7.6,0,0,0,2,5,0,1,20,9,0,1,0,58,11,11,50.0,Matches
1473,Marco Meyerhöfer\0b104510,de GER,DF,Greuther Fürth,de Bundesliga,26-010,1995,12.0,0,0,0,11,17,1,20,23,14,0,1,1,131,13,13,50.0,Matches
1474,Matt Miazga\9fc0f253,us USA,DF,Alavés,es La Liga,26-132,1995,6.3,2,0,0,6,1,0,0,5,5,0,0,0,47,31,5,86.1,Matches
1475,Kingsley Michael\e63e122d,ng NGA,MF,Bologna,it Serie A,22-094,1999,0.8,0,0,0,0,1,0,0,1,2,0,0,0,6,0,3,0.0,Matches
1476,Miguel\6763373d,es ESP,FWMF,Alavés,es La Liga,22-086,1999,2.5,0,0,0,5,5,2,3,0,2,0,0,0,11,3,12,20.0,Matches
1477,Georges Mikautadze\4788cb6b,ge GEO,FW,Metz,fr Ligue 1,21-028,2000,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,Matches
1478,Nikola Milenković\bee704fc,rs SRB,DF,Fiorentina,it Serie A,24-047,1997,11.8,4,1,1,23,9,0,1,29,8,0,0,0,114,43,9,82.7,Matches
1479,Arkadiusz Milik\85613cf0,pl POL,FW,Marseille,fr Ligue 1,27-273,1994,4.6,0,0,0,6,5,3,1,0,1,0,0,0,6,7,9,43.8,Matches
1480,Sergej Milinković-Savić\4e6dbac4,rs SRB,MF,Lazio,it Serie A,26-274,1995,11.2,3,0,0,22,23,2,14,15,16,0,0,0,70,38,21,64.4,Matches
1481,Vanja Milinković-Savić\9fa26bc2,rs SRB,GK,Torino,it Serie A,24-281,1997,13.0,2,0,0,0,0,0,0,0,0,0,0,0,64,0,0,,Matches
