Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2332,Dimitris Siovas\92d38e6c,gr GRE,DF,Leganés,es La Liga,30,1988,24,23,1918,21.3,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.1,1.0,0.04,0.00,0.05,0.04,0.05,Matches
2333,Salvatore Sirigu\10dc46f0,it ITA,GK,Torino,it Serie A,32,1987,36,36,3240,36.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
2334,Ibrahima Sissoko\0f8418aa,fr FRA,MF,Strasbourg,fr Ligue 1,21,1997,23,18,1598,17.8,0,1,0,0,0,5,0,0.00,0.06,0.06,0.00,0.06,0.8,0.8,1.0,1.8,0.05,0.06,0.10,0.05,0.10,Matches
2335,Moussa Sissoko\2acd49b9,fr FRA,MF,Tottenham,eng Premier League,29,1989,29,28,2452,27.2,2,1,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,2.4,2.4,1.1,3.5,0.09,0.04,0.13,0.09,0.13,Matches
2336,Sambou Sissoko\e4bb1f08,fr FRA,FWMF,Reims,fr Ligue 1,20,1999,3,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2337,Pione Sisto\fd9c4805,dk DEN,FWMF,Celta Vigo,es La Liga,24,1995,21,8,891,9.9,2,0,2,0,0,2,0,0.20,0.00,0.20,0.20,0.20,1.9,1.9,0.3,2.3,0.20,0.03,0.23,0.20,0.23,Matches
2338,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,22,1996,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2339,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,24,1995,32,31,2672,29.7,1,3,1,0,0,4,0,0.03,0.10,0.13,0.03,0.13,1.9,1.9,2.3,4.1,0.06,0.08,0.14,0.06,0.14,Matches
2340,Oliver Skipp\6250083a,eng ENG,MFDF,Tottenham,eng Premier League,18,2000,7,1,77,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2341,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,28,1991,37,37,3330,37.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2342,Andreas Skov Olsen\c50cee19,dk DEN,FWMF,Bologna,it Serie A,19,1999,26,7,760,8.4,1,0,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,1.6,1.6,0.5,2.1,0.19,0.05,0.25,0.19,0.25,Matches
2343,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,23,1996,31,29,2608,29.0,4,7,4,0,0,4,0,0.14,0.24,0.38,0.14,0.38,4.0,4.0,4.7,8.7,0.14,0.16,0.30,0.14,0.30,Matches
2344,Simon Skrabb\45af5134,fi FIN,MFFW,Brescia,it Serie A,24,1995,10,3,257,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.04,0.15,0.19,0.04,0.19,Matches
2345,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,24,1995,32,30,2627,29.2,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.3,1.3,0.03,0.01,0.04,0.03,0.04,Matches
2346,Steven Skrzybski\58ce23e5,de GER,FWMF,Düsseldorf,de Bundesliga,26,1992,11,6,530,5.9,1,2,1,0,0,0,0,0.17,0.34,0.51,0.17,0.51,1.6,1.6,0.5,2.0,0.27,0.08,0.35,0.27,0.35,Matches
2347,Petar Škuletić\d9a66c60,rs SRB,FW,Montpellier,fr Ligue 1,29,1990,5,1,106,1.2,0,0,0,0,1,0,0,0.00,0.00,0.00,0.00,0.00,1.0,0.2,0.1,0.3,0.81,0.05,0.87,0.17,0.22,Matches
2348,Islam Slimani\ffec9769,dz ALG,FW,Monaco,fr Ligue 1,31,1988,18,14,1285,14.3,9,7,8,1,1,5,1,0.63,0.49,1.12,0.56,1.05,10.0,9.2,4.1,13.3,0.70,0.28,0.98,0.65,0.93,Matches
2349,William Smallbone\5e105217,ie IRL,MF,Southampton,eng Premier League,19,2000,9,4,393,4.4,0,2,0,0,0,0,0,0.00,0.46,0.46,0.00,0.46,0.3,0.3,0.3,0.6,0.06,0.08,0.14,0.06,0.14,Matches
2350,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,29,1989,30,29,2566,28.5,3,2,3,0,0,3,0,0.11,0.07,0.18,0.11,0.18,1.9,1.9,1.2,3.1,0.07,0.04,0.11,0.07,0.11,Matches
2351,Dennis Smarsch\45f6f52b,de GER,GK,Hertha BSC,de Bundesliga,20,1999,2,1,151,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2352,Adam Smith\20b104bc,eng ENG,DF,Bournemouth,eng Premier League,28,1991,24,24,2055,22.8,0,1,0,0,0,7,0,0.00,0.04,0.04,0.00,0.04,0.6,0.6,1.0,1.5,0.02,0.04,0.07,0.02,0.07,Matches
2353,Emile Smith-Rowe\17695062,eng ENG,MF,Arsenal,eng Premier League,19,2000,2,1,97,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2354,Fyodor Smolov\cbbfa2e7,ru RUS,FW,Celta Vigo,es La Liga,29,1990,14,10,743,8.3,2,0,2,0,0,4,0,0.24,0.00,0.24,0.24,0.24,2.3,2.3,0.4,2.8,0.28,0.05,0.33,0.28,0.33,Matches
2355,Robert Snodgrass\9f4647e9,sct SCO,MFFW,West Ham,eng Premier League,31,1987,24,17,1509,16.8,5,5,5,0,0,4,0,0.30,0.30,0.60,0.30,0.60,2.8,2.8,2.8,5.6,0.17,0.17,0.33,0.17,0.33,Matches
2356,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,27,1991,5,3,249,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.0,0.0,0.0,0.1,0.01,0.02,0.02,0.01,0.02,Matches
2357,Cédric Soares\839c14e1,pt POR,DF,Southampton,eng Premier League,27,1991,16,16,1306,14.5,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,0.6,0.6,1.2,1.9,0.04,0.09,0.13,0.04,0.13,Matches
2358,Rafa Soares\062fc2e6,pt POR,DF,Eibar,es La Liga,24,1995,6,6,435,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04,Matches
2359,Lasse Sobiech\c46607bf,de GER,DF,Köln,de Bundesliga,28,1991,1,1,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
2360,Marcel Sobottka\664590fa,de GER,MF,Düsseldorf,de Bundesliga,25,1994,18,8,701,7.8,0,1,0,0,0,2,0,0.00,0.13,0.13,0.00,0.13,0.5,0.5,0.0,0.6,0.07,0.00,0.07,0.07,0.07,Matches
2361,Rubén Sobrino\19b776e9,es ESP,FWMF,Valencia,es La Liga,27,1992,13,1,170,1.9,1,0,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.4,0.4,0.2,0.6,0.22,0.11,0.33,0.22,0.33,Matches
2362,Dominic Solanke\e77dc3b2,eng ENG,FWMF,Bournemouth,eng Premier League,21,1997,32,17,1651,18.3,3,1,3,0,0,1,0,0.16,0.05,0.22,0.16,0.22,3.7,3.7,0.9,4.6,0.20,0.05,0.25,0.20,0.25,Matches
2363,Roberto Soldado\9d66fbe3,es ESP,FW,Granada,es La Liga,34,1985,33,30,2347,26.1,7,4,6,1,1,14,0,0.27,0.15,0.42,0.23,0.38,4.7,3.9,3.8,7.8,0.18,0.15,0.33,0.15,0.30,Matches
2364,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,22,1997,28,24,2066,23.0,2,0,2,0,0,4,0,0.09,0.00,0.09,0.09,0.09,1.6,1.6,1.1,2.7,0.07,0.05,0.12,0.07,0.12,Matches
2365,Oumar Solet\0670ee51,fr FRA,DF,Lyon,fr Ligue 1,19,2000,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2366,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,30,1988,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2367,Kévin Soni\6435143e,cm CMR,FW,Espanyol,es La Liga,21,1998,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2368,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,26,1993,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2369,Bruno Soriano\09332647,es ESP,MF,Villarreal,es La Liga,35,1984,7,1,263,2.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.04,0.00,0.04,0.04,0.04,Matches
2370,Juan Soriano\5512b1a9,es ESP,GK,Leganés,es La Liga,21,1997,11,11,990,11.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
2371,Roberto Soriano\9d4c45d6,it ITA,MF,Bologna,it Serie A,28,1991,29,29,2469,27.4,5,5,5,0,0,4,2,0.18,0.18,0.36,0.18,0.36,3.7,3.7,5.3,9.0,0.14,0.19,0.33,0.14,0.33,Matches
2372,Riccardo Sottil\94816803,it ITA,FWDF,Fiorentina,it Serie A,20,1999,18,4,514,5.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.6,1.3,0.13,0.10,0.23,0.13,0.23,Matches
2373,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,24,1995,13,12,1040,11.6,3,0,3,0,0,0,0,0.26,0.00,0.26,0.26,0.26,2.2,2.2,0.5,2.7,0.19,0.04,0.23,0.19,0.23,Matches
2374,Adama Soumaoro\7b075c75,fr FRA,DF,Genoa,it Serie A,27,1992,8,7,637,7.1,1,0,1,0,0,2,0,0.14,0.00,0.14,0.14,0.14,0.6,0.6,0.0,0.6,0.09,0.00,0.09,0.09,0.09,Matches
2375,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,27,1992,6,4,415,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,0.8,0.8,0.0,0.8,0.17,0.00,0.17,0.17,0.17,Matches
2376,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,20,1999,20,15,1213,13.5,0,0,0,0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.5,0.5,0.00,0.03,0.04,0.00,0.04,Matches
2377,Bryan Soumaré\85e2d218,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,12,4,384,4.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.07,0.09,0.16,0.07,0.16,Matches
2378,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,27,1992,24,22,2016,22.4,2,0,2,0,0,6,0,0.09,0.00,0.09,0.09,0.09,0.6,0.5,1.1,1.6,0.03,0.05,0.08,0.02,0.07,Matches
2379,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,22,1997,29,18,1746,19.4,1,3,1,0,0,2,0,0.05,0.15,0.21,0.05,0.21,1.3,1.3,2.5,3.8,0.07,0.13,0.20,0.07,0.20,Matches
2380,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,23,1996,34,34,3036,33.7,1,1,1,0,0,4,1,0.03,0.03,0.06,0.03,0.06,2.3,2.3,0.3,2.6,0.07,0.01,0.08,0.07,0.08,Matches
2381,Nikolas Špalek\9e90fb5d,sk SVK,MFFW,Brescia,it Serie A,22,1997,25,20,1579,17.5,2,1,2,0,0,5,0,0.11,0.06,0.17,0.11,0.17,3.8,3.8,1.8,5.6,0.22,0.10,0.32,0.22,0.32,Matches
2382,Leonardo Spinazzola\3626daea,it ITA,DF,Roma,it Serie A,26,1993,24,18,1548,17.2,1,2,1,0,0,2,0,0.06,0.12,0.17,0.06,0.17,1.3,1.3,2.9,4.2,0.08,0.17,0.25,0.08,0.25,Matches
2383,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,27,1992,6,5,525,5.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2384,Mattia Sprocati\bdd0692f,it ITA,FW,Parma,it Serie A,26,1993,20,4,590,6.6,1,0,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,1.1,1.1,0.2,1.3,0.17,0.03,0.20,0.17,0.20,Matches
2385,Bassem Srarfi\84549a07,tn TUN,FWDF,Nice,fr Ligue 1,22,1997,3,1,133,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.07,0.07,0.14,0.07,0.14,Matches
2386,Dennis Srbeny\1fdec858,de GER,MFFW,Norwich City,eng Premier League,25,1994,8,0,47,0.5,1,0,1,0,0,0,0,1.91,0.00,1.91,1.91,1.91,0.6,0.6,0.0,0.6,1.15,0.00,1.15,1.15,1.15,Matches
2387,Dennis Srbeny\1fdec858,de GER,FWMF,Paderborn 07,de Bundesliga,25,1994,17,14,1119,12.4,5,1,5,0,0,2,0,0.40,0.08,0.48,0.40,0.48,2.1,2.1,0.6,2.7,0.16,0.05,0.22,0.16,0.22,Matches
2388,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,22,1996,25,24,2113,23.5,2,2,2,0,0,7,0,0.09,0.09,0.17,0.09,0.17,0.8,0.8,0.6,1.3,0.03,0.02,0.06,0.03,0.06,Matches
2389,Jack Stacey\558807c0,eng ENG,DF,Bournemouth,eng Premier League,23,1996,19,17,1549,17.2,0,2,0,0,0,2,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,2.2,2.5,0.02,0.13,0.14,0.02,0.14,Matches
2390,Kostas Stafylidis\861e0116,gr GRE,DF,Hoffenheim,de Bundesliga,25,1993,7,4,398,4.4,1,0,1,0,0,0,0,0.23,0.00,0.23,0.23,0.23,0.1,0.1,0.2,0.3,0.02,0.05,0.07,0.02,0.07,Matches
2391,Benjamin Stambouli\5939baa2,fr FRA,DF,Schalke 04,de Bundesliga,28,1990,9,9,810,9.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2392,Junior Stanislas\6992791d,eng ENG,MFDF,Bournemouth,eng Premier League,29,1989,15,7,712,7.9,3,0,2,1,1,1,0,0.38,0.00,0.38,0.25,0.25,1.6,0.8,0.8,1.6,0.20,0.10,0.30,0.10,0.20,Matches
2393,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,24,1995,21,20,1731,19.2,1,0,1,0,0,8,0,0.05,0.00,0.05,0.05,0.05,0.9,0.9,0.5,1.4,0.05,0.03,0.07,0.05,0.07,Matches
2394,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,26,1992,1,1,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2395,Renato Steffen\dd669209,ch SUI,MFFW,Wolfsburg,de Bundesliga,27,1991,27,19,1585,17.6,6,3,6,0,0,6,0,0.34,0.17,0.51,0.34,0.51,4.5,4.5,2.7,7.1,0.25,0.15,0.40,0.25,0.40,Matches
2396,Zack Steffen\42130443,us USA,GK,Düsseldorf,de Bundesliga,24,1995,17,17,1530,17.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
2397,Dale Stephens\653ee42d,eng ENG,MF,Brighton,eng Premier League,30,1989,33,28,2530,28.1,0,1,0,0,0,8,0,0.00,0.04,0.04,0.00,0.04,0.5,0.5,1.1,1.6,0.02,0.04,0.06,0.02,0.06,Matches
2398,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,25,1994,28,27,2451,27.2,1,3,1,0,0,4,1,0.04,0.11,0.15,0.04,0.15,0.7,0.7,1.3,2.0,0.03,0.05,0.07,0.03,0.07,Matches
2399,Mariusz Stępiński\7b536033,pl POL,FW,Hellas Verona,it Serie A,24,1995,21,7,706,7.8,3,1,3,0,0,3,1,0.38,0.13,0.51,0.38,0.51,2.9,2.9,0.1,3.0,0.37,0.01,0.38,0.37,0.38,Matches
2400,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,24,1994,33,30,2651,29.5,20,1,20,0,2,5,0,0.68,0.03,0.71,0.68,0.71,17.1,15.1,7.0,22.1,0.58,0.24,0.82,0.51,0.75,Matches
2401,Enda Stevens\17d4507a,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,38,38,3345,37.2,2,4,2,0,0,7,0,0.05,0.11,0.16,0.05,0.16,1.2,1.2,4.7,5.9,0.03,0.13,0.16,0.03,0.16,Matches
2402,Marco Stiepermann\b606638c,de GER,MF,Norwich City,eng Premier League,28,1991,24,14,1180,13.1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.5,2.1,0.12,0.04,0.16,0.12,0.16,Matches
2403,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,25,14,1432,15.9,9,3,7,2,2,4,0,0.57,0.19,0.75,0.44,0.63,6.5,5.0,3.3,8.3,0.41,0.21,0.61,0.31,0.52,Matches
2404,Kevin Stöger\e5649a78,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,17,14,1268,14.1,0,4,0,0,0,3,0,0.00,0.28,0.28,0.00,0.28,0.8,0.8,2.0,2.8,0.06,0.14,0.20,0.06,0.20,Matches
2405,Vlatko Stojanovski\bb67bff1,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,6,1,123,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.34,0.06,0.40,0.34,0.40,Matches
2406,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,25,1994,16,12,1122,12.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.05,0.01,0.06,0.05,0.06,Matches
2407,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,24,1995,38,38,3420,38.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.00,0.00,0.00,0.00,Matches
2408,Gabriel Strefezza\674cfc5a,br BRA,DFMF,SPAL,it Serie A,22,1997,32,24,2110,23.4,1,2,1,0,0,9,1,0.04,0.09,0.13,0.04,0.13,2.3,2.3,1.3,3.6,0.10,0.05,0.15,0.10,0.15,Matches
2409,Tobias Strobl\17780d2b,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,10,6,615,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.04,0.05,0.00,0.05,Matches
2410,Christian Strohdiek\9c2394c9,de GER,DF,Paderborn 07,de Bundesliga,31,1988,16,16,1363,15.1,1,2,1,0,0,3,0,0.07,0.13,0.20,0.07,0.20,1.3,1.3,1.2,2.5,0.09,0.08,0.17,0.09,0.17,Matches
2411,Kevin Strootman\ef2e5e1a,nl NED,MF,Marseille,fr Ligue 1,29,1990,25,15,1416,15.7,2,3,1,1,1,7,0,0.13,0.19,0.32,0.06,0.25,1.5,0.7,0.9,1.6,0.09,0.06,0.15,0.05,0.10,Matches
2412,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,28,1991,33,32,2789,31.0,1,3,1,0,0,5,0,0.03,0.10,0.13,0.03,0.13,1.6,1.6,1.9,3.5,0.05,0.06,0.11,0.05,0.11,Matches
2413,Stefano Sturaro\2334478a,it ITA,MF,Genoa,it Serie A,26,1993,16,15,1252,13.9,1,2,1,0,0,7,0,0.07,0.14,0.22,0.07,0.22,2.1,2.1,1.1,3.2,0.15,0.08,0.23,0.15,0.23,Matches
2414,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,31,1988,30,30,2592,28.8,1,4,1,0,0,15,0,0.03,0.14,0.17,0.03,0.17,0.8,0.8,2.4,3.2,0.03,0.08,0.11,0.03,0.11,Matches
2415,Denis Suárez\12c50af5,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,26,20,1630,18.1,1,5,1,0,1,2,0,0.06,0.28,0.33,0.06,0.33,2.3,1.6,4.6,6.2,0.13,0.25,0.38,0.09,0.34,Matches
2416,Luis Suárez\a6154613,uy URU,FW,Barcelona,es La Liga,32,1987,28,22,1998,22.2,16,8,15,1,1,4,0,0.72,0.36,1.08,0.68,1.04,13.8,13.1,3.7,16.8,0.62,0.16,0.79,0.59,0.76,Matches
2417,Mathías Suárez\0c291a1a,uy URU,DF,Montpellier,fr Ligue 1,23,1996,1,1,60,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2418,Neven Subotić\821233cc,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,23,23,1965,21.8,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,0.8,0.8,0.3,1.1,0.04,0.01,0.05,0.04,0.05,Matches
2419,Isaac Success\f573a8bf,ng NGA,FWMF,Watford,eng Premier League,23,1996,5,0,70,0.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.09,0.10,0.19,0.09,0.19,Matches
2420,Marek Suchý\c5224618,cz CZE,DF,Augsburg,de Bundesliga,31,1988,7,4,397,4.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
2421,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,23,1995,8,8,641,7.1,0,1,0,0,0,1,0,0.00,0.14,0.14,0.00,0.14,0.2,0.2,0.5,0.7,0.03,0.06,0.10,0.03,0.10,Matches
2422,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Mallorca,es La Liga,30,1989,1,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2423,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,3,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
2424,Stoppila Sunzu\1bab7b66,zm ZAM,DF,Metz,fr Ligue 1,30,1989,17,14,1352,15.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.5,0.03,0.00,0.03,0.03,0.03,Matches
2425,Andrew Surman\7d41b619,eng ENG,MF,Bournemouth,eng Premier League,32,1986,5,2,235,2.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
2426,Sam Surridge\b017b770,eng ENG,FWMF,Bournemouth,eng Premier League,21,1998,4,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,1.35,0.00,1.35,1.35,1.35,Matches
2427,Suso\4e219ad2,es ESP,FWMF,Sevilla,es La Liga,25,1993,17,8,785,8.7,1,1,1,0,0,0,0,0.11,0.11,0.23,0.11,0.23,1.0,1.0,1.3,2.2,0.11,0.14,0.26,0.11,0.26,Matches
2428,Suso\4e219ad2,es ESP,FWMF,Milan,it Serie A,25,1993,16,15,1359,15.1,1,2,1,0,0,2,0,0.07,0.13,0.20,0.07,0.20,1.2,1.2,3.5,4.7,0.08,0.23,0.31,0.08,0.31,Matches
2429,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Atalanta,it Serie A,19,2000,7,3,280,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05,Matches
2430,Markus Suttner\7391c2d9,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,21,16,1339,14.9,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.5,0.5,0.6,1.1,0.03,0.04,0.07,0.03,0.07,Matches
2431,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,20,1999,25,12,1051,11.7,1,2,1,0,0,2,0,0.09,0.17,0.26,0.09,0.26,2.0,2.0,1.4,3.5,0.17,0.12,0.30,0.17,0.30,Matches
2432,Issiaga Sylla\b99bec05,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28,28,2520,28.0,0,2,0,0,0,2,0,0.00,0.07,0.07,0.00,0.07,1.0,1.0,1.5,2.5,0.03,0.05,0.09,0.03,0.09,Matches
2433,Moussa Sylla\d8b97bb3,fr FRA,FW,Monaco,fr Ligue 1,19,1999,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2434,Eddy Sylvestre\ff3a6a60,fr FRA,MF,Nice,fr Ligue 1,19,1999,1,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2435,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,27,12,1147,12.7,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,4.8,4.8,1.0,5.8,0.38,0.08,0.46,0.38,0.46,Matches
2436,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,29,1990,29,29,2591,28.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2437,Andrea Tabanelli\b59e02da,it ITA,MF,Lecce,it Serie A,29,1990,13,11,964,10.7,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.9,0.9,0.1,1.1,0.09,0.01,0.10,0.09,0.10,Matches
