Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1910,Nicolas Pépé\57e3f0c7,ci CIV,FWMF,Lille,fr Ligue 1,23,1995,36.9,22,110,51,46.4,2.98,1.38,0.12,0.25,19.5,10,9,10,20.9,13.3,0.12,+1.1,-0.3,Matches
1911,Pepín\7afb1573,gq EQG,MF,Parma,it Serie A,21,1996,0.9,0,2,0,0.0,2.34,0.00,0.00,,18.7,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1912,Andreas Pereira\6639e500,br BRA,MF,Manchester Utd,eng Premier League,22,1996,6.7,1,8,2,25.0,1.20,0.30,0.13,0.50,25.8,1,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
1913,Matheus Pereira\b04ee927,pt POR,MFFW,Nürnberg,de Bundesliga,22,1996,13.7,3,29,10,34.5,2.12,0.73,0.10,0.30,22.1,2,0,0,2.2,2.2,0.08,+0.8,+0.8,Matches
1914,Pedro Pereira\c77be0cf,pt POR,DFMF,Genoa,it Serie A,20,1998,15.4,0,4,0,0.0,0.26,0.00,0.00,,26.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1915,Ricardo Pereira\75a72a99,pt POR,DFFW,Leicester City,eng Premier League,24,1993,34.7,2,26,9,34.6,0.75,0.26,0.08,0.22,19.7,0,0,0,1.3,1.3,0.05,+0.7,+0.7,Matches
1916,Roberto Pereyra\75f2c59f,ar ARG,MFFW,Watford,eng Premier League,27,1991,31.3,6,57,21,36.8,1.82,0.67,0.11,0.29,16.4,6,0,0,5.6,5.6,0.10,+0.4,+0.4,Matches
1917,Ayoze Pérez\819aa8e7,es ESP,MFFW,Newcastle Utd,eng Premier League,25,1993,32.4,12,53,26,49.1,1.64,0.80,0.23,0.46,13.3,0,0,0,7.7,7.7,0.15,+4.3,+4.3,Matches
1918,Carles Pérez\a8f21b9f,es ESP,FW,Barcelona,es La Liga,20,1998,0.2,0,1,0,0.0,5.00,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1919,Hernán Pérez\e1cea3f7,py PAR,FWMF,Espanyol,es La Liga,29,1989,8.8,1,15,6,40.0,1.70,0.68,0.07,0.17,14.9,0,0,0,2.0,2.0,0.14,-1.0,-1.0,Matches
1920,Lucas Pérez\a300ac7e,es ESP,FW,West Ham,eng Premier League,29,1988,5.3,3,9,3,33.3,1.71,0.57,0.33,1.00,12.5,0,0,0,2.0,2.0,0.23,+1.0,+1.0,Matches
1921,Rubén Pérez\3c7bc9bd,es ESP,MF,Leganés,es La Liga,29,1989,27.5,0,13,3,23.1,0.47,0.11,0.00,0.00,23.3,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
1922,Stipe Perica\269b4638,hr CRO,FW,Frosinone,it Serie A,23,1995,5.3,0,12,3,25.0,2.25,0.56,0.00,0.00,14.1,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
1923,Mattia Perin\4c62d0c8,it ITA,GK,Juventus,it Serie A,25,1992,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1924,Ivan Perišić\6fe90922,hr CRO,FWMF,Inter,it Serie A,29,1989,30.0,8,101,26,25.7,3.37,0.87,0.06,0.23,16.0,2,2,2,10.7,9.2,0.09,-2.7,-3.2,Matches
1925,Diego Perotti\a40d5a0c,ar ARG,FWMF,Roma,it Serie A,30,1988,7.4,5,14,6,42.9,1.89,0.81,0.14,0.33,16.3,0,3,3,3.8,1.6,0.11,+1.2,+0.4,Matches
1926,Loïc Perrin\6b200d45,fr FRA,DF,Saint-Étienne,fr Ligue 1,32,1985,30.0,1,13,3,23.1,0.43,0.10,0.08,0.33,13.1,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
1927,Pavao Pervan\c89e8aae,at AUT,GK,Wolfsburg,de Bundesliga,30,1987,8.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1928,Matteo Pessina\780e3631,it ITA,MF,Atalanta,it Serie A,21,1997,2.6,0,3,1,33.3,1.15,0.38,0.00,0.00,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1929,Andrea Petagna\03f946ed,it ITA,FW,SPAL,it Serie A,23,1995,33.7,16,83,36,43.4,2.46,1.07,0.12,0.28,15.7,1,6,6,13.6,9.0,0.11,+2.4,+1.0,Matches
1930,Nils Petersen\f93e6e94,de GER,FW,Freiburg,de Bundesliga,29,1988,21.4,10,46,21,45.7,2.15,0.98,0.20,0.43,12.4,0,1,2,9.3,7.7,0.17,+0.7,+1.3,Matches
1931,Ondřej Petrák\3e81a228,cz CZE,MF,Nürnberg,de Bundesliga,26,1992,18.0,0,14,4,28.6,0.78,0.22,0.00,0.00,23.1,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
1932,Germán Pezzella\8c725b43,ar ARG,DF,Fiorentina,it Serie A,27,1991,31.7,2,25,5,20.0,0.79,0.16,0.08,0.40,10.7,0,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
1933,Giuseppe Pezzella\149c5f5d,it ITA,DFMF,Udinese,it Serie A,20,1997,2.0,0,1,0,0.0,0.49,0.00,0.00,,33.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1934,Giuseppe Pezzella\149c5f5d,it ITA,DFMF,Genoa,it Serie A,20,1997,1.2,0,1,0,0.0,0.80,0.00,0.00,,27.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1935,Matthias Phaeton\42c8ede1,gp GLP,FWMF,Guingamp,fr Ligue 1,18,2000,0.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1936,Maximilian Philipp\061e8e23,de GER,FWMF,Dortmund,de Bundesliga,24,1994,8.4,1,11,3,27.3,1.31,0.36,0.09,0.33,17.8,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
1937,Lebogang Phiri\b6dac747,za RSA,MF,Guingamp,fr Ligue 1,23,1994,21.4,0,11,2,18.2,0.51,0.09,0.00,0.00,26.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
1938,Krzysztof Piątek\17f3620a,pl POL,FW,Milan,it Serie A,23,1995,15.3,9,42,19,45.2,2.75,1.25,0.21,0.47,11.7,0,0,0,6.2,6.2,0.16,+2.8,+2.8,Matches
1939,Krzysztof Piątek\17f3620a,pl POL,FW,Genoa,it Serie A,23,1995,17.7,13,72,29,40.3,4.07,1.64,0.15,0.38,14.3,1,2,2,9.8,8.3,0.11,+3.2,+2.7,Matches
1940,Pablo Piatti\48e89655,ar ARG,FWMF,Espanyol,es La Liga,29,1989,8.3,1,15,6,40.0,1.82,0.73,0.07,0.17,17.4,1,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches
1941,Lucas Piazon\f201798c,br BRA,MFFW,Chievo,it Serie A,24,1994,0.9,0,1,1,100.0,1.07,1.07,0.00,0.00,17.0,1,0,0,0.1,0.1,0.14,-0.1,-0.1,Matches
1942,Cristiano Piccini\32c0491f,it ITA,DF,Valencia,es La Liga,25,1992,20.8,1,12,2,16.7,0.58,0.10,0.08,0.50,21.3,0,0,0,0.4,0.4,0.03,+0.6,+0.6,Matches
1943,Roberto Piccoli\1cadaf34,it ITA,FWMF,Atalanta,it Serie A,17,2001,0.5,0,2,0,0.0,3.75,0.00,0.00,,10.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
1944,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,24,1994,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1945,Jérémy Pied\a634b9d2,fr FRA,DF,Lille,fr Ligue 1,29,1989,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1946,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Monaco,fr Ligue 1,20,1998,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1947,Erik Pieters\1ef37668,nl NED,DF,Amiens,fr Ligue 1,29,1988,14.0,1,11,3,27.3,0.79,0.21,0.09,0.33,22.0,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
1948,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,30,1987,26.0,2,13,2,15.4,0.50,0.08,0.15,1.00,16.6,0,0,0,1.5,1.5,0.11,+0.5,+0.5,Matches
1949,Andrea Pinamonti\08aa9cd1,it ITA,FW,Frosinone,it Serie A,19,1999,18.1,5,58,16,27.6,3.21,0.89,0.09,0.31,16.1,0,0,0,5.8,5.8,0.10,-0.8,-0.8,Matches
1950,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,28,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1951,Virgile Pinson\43af5b1b,fr FRA,FW,Reims,fr Ligue 1,22,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1952,Lenny Pintor\6453830e,fr FRA,FW,Lyon,fr Ligue 1,17,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1953,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,31,1987,35.0,4,20,11,55.0,0.57,0.31,0.20,0.36,7.3,0,0,0,3.7,3.7,0.19,+0.3,+0.3,Matches
1954,Facundo Píriz\fca455cc,uy URU,MF,Montpellier,fr Ligue 1,28,1990,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1955,Fabio Pisacane\56400c01,it ITA,DF,Cagliari,it Serie A,32,1986,25.2,1,9,1,11.1,0.36,0.04,0.11,1.00,10.0,0,0,0,0.9,0.9,0.10,+0.1,+0.1,Matches
1956,Łukasz Piszczek\fe2db476,pl POL,DF,Dortmund,de Bundesliga,33,1985,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,17.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
1957,Claudio Pizarro\54b6ee79,pe PER,FW,Werder Bremen,de Bundesliga,39,1978,7.7,5,26,9,34.6,3.38,1.17,0.19,0.56,12.4,1,0,0,3.5,3.5,0.14,+1.5,+1.5,Matches
1958,Marko Pjaca\2c38b327,hr CRO,FWMF,Fiorentina,it Serie A,23,1995,8.3,1,19,7,36.8,2.28,0.84,0.05,0.14,13.8,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
1959,Miralem Pjanić\ad6df2d5,ba BIH,MF,Juventus,it Serie A,28,1990,25.3,2,30,8,26.7,1.18,0.32,0.07,0.25,22.8,5,0,0,1.4,1.4,0.05,+0.6,+0.6,Matches
1960,Carles Planas\72b92c4e,es ESP,DFMF,Girona,es La Liga,27,1991,4.7,0,1,0,0.0,0.21,0.00,0.00,,13.2,0,0,0,0.1,0.1,0.15,-0.1,-0.1,Matches
1961,Óscar Plano\7c388b20,es ESP,MFFW,Valladolid,es La Liga,27,1991,29.9,3,46,14,30.4,1.54,0.47,0.07,0.21,18.4,1,0,0,3.8,3.8,0.08,-0.8,-0.8,Matches
1962,Jaroslav Plašil\516dc25b,cz CZE,MF,Bordeaux,fr Ligue 1,36,1982,16.0,0,14,2,14.3,0.87,0.12,0.00,0.00,20.7,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
1963,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,26,1992,21.4,1,11,2,18.2,0.51,0.09,0.09,0.50,26.5,5,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
1964,Stiven Plaza\f4b7f2ec,ec ECU,FWMF,Valladolid,es La Liga,19,1999,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1965,Alassane Pléa\bc6bd723,fr FRA,FW,M'Gladbach,de Bundesliga,25,1993,27.8,12,82,39,47.6,2.95,1.40,0.15,0.31,14.8,0,0,0,9.7,9.5,0.12,+2.3,+2.5,Matches
1966,Luca Plogmann\206c37d3,de GER,GK,Werder Bremen,de Bundesliga,18,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1967,Morgan Poaty\7add56e1,cg CGO,MF,Montpellier,fr Ligue 1,21,1997,1.0,0,1,0,0.0,1.00,0.00,0.00,,23.7,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1968,Paul Pogba\867239d3,fr FRA,MF,Manchester Utd,eng Premier League,25,1993,33.4,13,95,38,40.0,2.84,1.14,0.06,0.16,22.0,6,7,10,14.4,6.7,0.07,-1.4,-0.7,Matches
1969,Denis-Will Poha\854a2041,fr FRA,MF,Rennes,fr Ligue 1,21,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1970,Andrea Poli\b3fd7075,it ITA,MF,Bologna,it Serie A,28,1989,21.5,4,32,10,31.3,1.49,0.47,0.13,0.40,17.5,0,0,0,3.5,3.5,0.11,+0.5,+0.5,Matches
1971,Matteo Politano\5e861944,it ITA,FWMF,Inter,it Serie A,24,1993,28.3,5,80,23,28.8,2.82,0.81,0.06,0.22,20.6,2,0,0,5.4,5.4,0.07,-0.4,-0.4,Matches
1972,Pierre-Yves Polomat\2ef637bd,fr FRA,DFMF,Saint-Étienne,fr Ligue 1,24,1993,10.6,0,5,2,40.0,0.47,0.19,0.00,0.00,23.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1973,Giacomo Poluzzi\07f55871,it ITA,GK,SPAL,it Serie A,30,1988,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1974,Pere Pons\29b61deb,es ESP,MF,Girona,es La Liga,25,1993,31.0,1,19,7,36.8,0.61,0.23,0.05,0.14,19.3,0,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
1975,Pedro Porro\27d0a506,es ESP,DFMF,Girona,es La Liga,18,1999,24.6,0,22,6,27.3,0.90,0.24,0.00,0.00,23.3,0,0,0,0.9,0.9,0.04,-0.9,-0.9,Matches
1976,Manolo Portanova\c8c0dccd,it ITA,MF,Juventus,it Serie A,18,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1977,Francisco Portillo\8e010ff4,es ESP,MFFW,Getafe,es La Liga,28,1990,22.2,1,8,4,50.0,0.36,0.18,0.13,0.25,15.0,0,0,0,0.7,0.7,0.09,+0.3,+0.3,Matches
1978,Portu\1bda5842,es ESP,FWMF,Girona,es La Liga,26,1992,31.3,9,43,19,44.2,1.37,0.61,0.19,0.42,12.7,0,1,1,8.4,7.6,0.18,+0.6,+0.4,Matches
1979,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,21,1997,15.6,0,6,1,16.7,0.39,0.06,0.00,0.00,12.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
1980,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,29,1988,16.1,1,1,1,100.0,0.06,0.06,1.00,1.00,5.0,0,0,0,0.2,0.2,0.18,+0.8,+0.8,Matches
1981,Yussuf Poulsen\d2416c2e,dk DEN,FW,RB Leipzig,de Bundesliga,24,1994,27.2,15,67,28,41.8,2.46,1.03,0.22,0.54,12.1,0,0,0,11.8,11.7,0.17,+3.2,+3.3,Matches
1982,Maxime Poundjé\b92edde2,fr FRA,DF,Bordeaux,fr Ligue 1,25,1992,28.2,0,10,1,10.0,0.35,0.04,0.00,0.00,24.4,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1983,Gaëtan Poussin\c252c705,fr FRA,GK,Bordeaux,fr Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1984,José Pozo\fc8b614b,es ESP,MFFW,Rayo Vallecano,es La Liga,22,1996,18.0,3,23,9,39.1,1.28,0.50,0.13,0.33,17.2,0,0,0,2.4,2.4,0.11,+0.6,+0.6,Matches
1985,Dennis Praet\86695068,be BEL,MF,Sampdoria,it Serie A,24,1994,32.1,2,34,12,35.3,1.06,0.37,0.06,0.17,22.3,0,0,0,1.8,1.8,0.05,+0.2,+0.2,Matches
1986,Sanjin Prcić\51c30111,ba BIH,MF,Levante,es La Liga,24,1993,5.9,0,8,1,12.5,1.35,0.17,0.00,0.00,26.6,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1987,Sanjin Prcić\51c30111,ba BIH,MF,Strasbourg,fr Ligue 1,24,1993,11.7,2,15,4,26.7,1.28,0.34,0.13,0.50,26.2,1,0,0,0.5,0.5,0.04,+1.5,+1.5,Matches
1988,Nicolas de Préville\b0547a87,fr FRA,FWMF,Bordeaux,fr Ligue 1,27,1991,14.1,3,31,11,35.5,2.20,0.78,0.10,0.27,21.4,5,0,0,2.9,2.9,0.09,+0.1,+0.1,Matches
1989,Edgar Prib\420ff5a3,de GER,MF,Hannover 96,de Bundesliga,28,1989,2.2,0,6,1,16.7,2.67,0.45,0.00,0.00,23.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1990,Alex Pritchard\ff9fcd4d,eng ENG,MFFW,Huddersfield,eng Premier League,25,1993,23.1,2,47,13,27.7,2.03,0.56,0.04,0.15,19.7,1,0,0,3.5,3.5,0.07,-1.5,-1.5,Matches
1991,Sebastian Prödl\f5e6d08d,at AUT,DF,Watford,eng Premier League,31,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1992,Quincy Promes\b182a240,nl NED,DFMF,Sevilla,es La Liga,26,1992,17.6,2,29,4,13.8,1.65,0.23,0.07,0.50,19.8,0,0,1,3.2,2.3,0.08,-1.2,-0.3,Matches
1993,Davy Pröpper\fdd85f94,nl NED,MF,Brighton,eng Premier League,26,1991,28.3,1,15,2,13.3,0.53,0.07,0.07,0.50,15.0,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
1994,Silvio Proto\c8a88acd,be BEL,GK,Lazio,it Serie A,35,1983,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1995,Ivan Provedel\277da414,it ITA,GK,Empoli,it Serie A,24,1994,16.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1996,Javi Puado\2683eda7,es ESP,FWMF,Espanyol,es La Liga,20,1998,4.0,0,7,1,14.3,1.75,0.25,0.00,0.00,15.2,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
1997,Manuel Pucciarelli\a1c7b425,it ITA,FW,Chievo,it Serie A,27,1991,3.4,0,1,0,0.0,0.30,0.00,0.00,,24.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1998,Riqui Puig\f090a37a,es ESP,MF,Barcelona,es La Liga,18,1999,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1999,Erick Pulgar\4611e028,cl CHI,MF,Bologna,it Serie A,24,1994,26.2,6,28,5,17.9,1.07,0.19,0.04,0.20,28.5,5,5,5,4.8,1.0,0.04,+1.2,0.0,Matches
2000,Jorge Pulido\978cd030,es ESP,DF,Huesca,es La Liga,27,1991,30.9,3,17,5,29.4,0.55,0.16,0.18,0.60,12.4,0,0,0,1.9,1.9,0.11,+1.1,+1.1,Matches
2001,Christian Pulisic\1bf33a9a,us USA,FWMF,Dortmund,de Bundesliga,19,1998,10.4,4,27,10,37.0,2.61,0.97,0.15,0.40,13.1,0,0,0,4.2,4.2,0.16,-0.2,-0.2,Matches
2002,Jason Puncheon\fd3f57ce,eng ENG,MFFW,Huddersfield,eng Premier League,32,1986,4.2,0,6,0,0.0,1.41,0.00,0.00,,21.3,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
2003,Jason Puncheon\fd3f57ce,eng ENG,MF,Crystal Palace,eng Premier League,32,1986,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2004,Ignacio Pussetto\62437b4f,ar ARG,FWMF,Udinese,it Serie A,22,1995,24.2,4,58,17,29.3,2.40,0.70,0.07,0.24,16.4,0,0,0,5.3,5.3,0.09,-1.3,-1.3,Matches
2005,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,35,1983,35.5,26,130,48,36.9,3.66,1.35,0.13,0.35,18.5,7,9,10,21.4,13.9,0.11,+4.6,+3.1,Matches
2006,Robin Quaison\74c7c2db,se SWE,FWMF,Mainz 05,de Bundesliga,24,1993,24.4,7,46,16,34.8,1.89,0.66,0.15,0.44,14.3,0,0,0,7.9,7.9,0.17,-0.9,-0.9,Matches
2007,Collin Quaner\19b8b0b9,de GER,FWMF,Huddersfield,eng Premier League,27,1991,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2008,Domingos Quina\41fb0f4e,pt POR,MF,Watford,eng Premier League,18,1999,3.8,1,5,1,20.0,1.33,0.27,0.20,1.00,24.1,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
2009,Xavi Quintillà\84fb6aff,es ESP,DF,Villarreal,es La Liga,21,1996,7.0,0,3,0,0.0,0.43,0.00,0.00,,16.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2010,Dani Raba\ea6a7ab4,es ESP,MF,Villarreal,es La Liga,22,1995,2.1,0,2,0,0.0,0.94,0.00,0.00,,16.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
2011,Adrien Rabiot\8794e251,fr FRA,MF,Paris S-G,fr Ligue 1,23,1995,11.8,2,7,3,42.9,0.59,0.25,0.29,0.67,15.7,0,0,0,1.2,1.2,0.17,+0.8,+0.8,Matches
2012,Nemanja Radonjić\0630eb63,rs SRB,FW,Marseille,fr Ligue 1,22,1996,7.6,0,17,2,11.8,2.25,0.26,0.00,0.00,17.1,0,0,0,1.5,1.5,0.09,-1.5,-1.5,Matches
2013,Ivan Radovanović\023937a9,rs SRB,MF,Chievo,it Serie A,29,1988,19.0,0,30,2,6.7,1.58,0.11,0.00,0.00,31.3,1,0,0,0.6,0.6,0.02,-0.6,-0.6,Matches
2014,Ivan Radovanović\023937a9,rs SRB,MF,Genoa,it Serie A,29,1988,14.2,0,22,3,13.6,1.55,0.21,0.00,0.00,29.3,0,0,0,0.4,0.4,0.02,-0.4,-0.4,Matches
2015,Ionuț Radu\67f649be,ro ROU,GK,Genoa,it Serie A,21,1997,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2016,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,31,1986,24.9,0,10,0,0.0,0.40,0.00,0.00,,11.7,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
2017,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,28,1990,11.4,0,3,1,33.3,0.26,0.09,0.00,0.00,22.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2018,Raffael\791af558,br BRA,FW,M'Gladbach,de Bundesliga,33,1985,6.0,2,11,4,36.4,1.82,0.66,0.18,0.50,12.1,1,0,0,1.9,1.9,0.18,+0.1,+0.1,Matches
2019,Rafinha\0c2ac3cb,br BRA,FWMF,Barcelona,es La Liga,25,1993,2.5,0,2,0,0.0,0.81,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2020,Rafinha\d003e213,br BRA,DF,Bayern Munich,de Bundesliga,32,1985,10.0,1,4,1,25.0,0.40,0.10,0.25,1.00,22.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
2021,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,34,1984,5.5,0,1,0,0.0,0.18,0.00,0.00,,7.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2022,Baba Rahman\e4086af3,gh GHA,DF,Reims,fr Ligue 1,24,1994,10.7,1,5,1,20.0,0.47,0.09,0.20,1.00,18.8,0,0,0,0.3,0.3,0.06,+0.7,+0.7,Matches
2023,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,24,1994,1.8,0,2,0,0.0,1.11,0.00,0.00,,25.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2024,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,30,1988,29.4,3,36,11,30.6,1.23,0.37,0.08,0.27,22.0,0,0,0,2.3,2.3,0.06,+0.7,+0.7,Matches
2025,Joe Ralls\3730fcbc,eng ENG,MF,Cardiff City,eng Premier League,24,1993,21.8,0,22,2,9.1,1.01,0.09,0.00,0.00,23.2,0,0,1,1.5,0.8,0.03,-1.5,-0.8,Matches
2026,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,25,1993,18.0,1,7,2,28.6,0.39,0.11,0.14,0.50,11.6,0,0,0,0.5,0.5,0.07,+0.5,+0.5,Matches
2027,Benito Raman\867501bf,be BEL,MFFW,Düsseldorf,de Bundesliga,23,1994,18.7,10,54,26,48.1,2.89,1.39,0.19,0.38,16.4,0,0,0,7.6,7.6,0.14,+2.4,+2.4,Matches
2028,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,32,1985,15.7,1,13,2,15.4,0.83,0.13,0.08,0.50,8.6,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
2029,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,27,1990,17.5,4,30,12,40.0,1.71,0.68,0.13,0.33,19.8,5,0,0,2.6,2.6,0.09,+1.4,+1.4,Matches
2030,Sandro Ramírez\833fb62e,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,11.7,0,42,10,23.8,3.58,0.85,0.00,0.00,19.5,4,0,0,2.5,2.5,0.06,-2.5,-2.5,Matches
2031,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,33,1984,18.6,0,15,3,20.0,0.81,0.16,0.00,0.00,11.5,0,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
2032,Chris Ramos\44e07fac,es ESP,FW,Valladolid,es La Liga,21,1997,0.7,0,1,0,0.0,1.43,0.00,0.00,,10.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2033,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,32,1986,27.5,6,25,8,32.0,0.91,0.29,0.04,0.13,15.0,3,5,5,6.9,3.1,0.12,-0.9,-2.1,Matches
2034,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,27,1990,14.8,4,34,13,38.2,2.30,0.88,0.12,0.31,16.0,0,0,0,3.2,3.2,0.10,+0.8,+0.8,Matches
2035,Kayne Ramsey\dc31b84c,eng ENG,DF,Southampton,eng Premier League,17,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2036,Andrea Ranocchia\539230cf,it ITA,DFMF,Inter,it Serie A,30,1988,0.7,0,2,1,50.0,2.90,1.45,0.00,0.00,10.8,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
2037,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,20,1997,25.9,10,83,40,48.2,3.20,1.54,0.12,0.25,19.0,12,0,0,9.4,9.4,0.11,+0.6,+0.6,Matches
