Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1299,Anderson Lucoqui\5569bf9a,ao ANG,DF,Mainz 05,de Bundesliga,24-145,1997,7,6,499,5.5,1,0,1,0,0,1,0,0.18,0.00,0.18,0.18,0.18,0.6,0.6,0.2,0.9,0.12,0.04,0.16,0.12,0.16,Matches
1300,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,26-187,1995,11,11,936,10.4,2,1,2,0,0,4,0,0.19,0.10,0.29,0.19,0.29,0.7,0.7,0.5,1.1,0.06,0.05,0.11,0.06,0.11,Matches
1301,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,34-128,1987,14,12,1103,12.3,4,0,4,0,1,3,0,0.33,0.00,0.33,0.33,0.33,3.4,2.7,1.5,4.1,0.28,0.12,0.40,0.22,0.34,Matches
1302,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,31-327,1990,12,11,944,10.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.2,0.9,0.07,0.02,0.09,0.07,0.09,Matches
1303,Florentino Luís\881cd6be,pt POR,MF,Getafe,es La Liga,22-101,1999,10,5,574,6.4,0,1,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,0.0,0.0,0.2,0.2,0.00,0.03,0.03,0.00,0.03,Matches
1304,Douglas Luiz\6f7d826d,br BRA,MF,Aston Villa,eng Premier League,23-203,1998,9,8,706,7.8,0,2,0,0,0,3,0,0.00,0.25,0.25,0.00,0.25,0.2,0.2,0.9,1.2,0.03,0.12,0.15,0.03,0.15,Matches
1305,Romelu Lukaku\5eae500a,be BEL,FW,Chelsea,eng Premier League,28-199,1993,7,7,615,6.8,3,0,3,0,0,0,0,0.44,0.00,0.44,0.44,0.44,3.1,3.1,1.9,5.0,0.46,0.27,0.73,0.46,0.73,Matches
1306,Castello Lukeba\5b9512c5,fr FRA,DF,Lyon,fr Ligue 1,18-346,2002,2,2,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
1307,Dodi Lukebakio\0c61c77c,be BEL,FW,Hertha BSC,de Bundesliga,24-065,1997,3,2,176,2.0,1,0,0,1,1,0,0,0.51,0.00,0.51,0.00,0.00,1.1,0.3,0.0,0.3,0.55,0.00,0.55,0.16,0.16,Matches
1308,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Wolfsburg,de Bundesliga,24-065,1997,10,5,586,6.5,0,1,0,0,0,2,0,0.00,0.15,0.15,0.00,0.15,1.7,1.7,1.2,2.9,0.26,0.19,0.45,0.26,0.45,Matches
1309,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,25-107,1996,13,12,1038,11.5,1,1,1,0,0,2,0,0.09,0.09,0.17,0.09,0.17,1.4,1.4,1.4,2.9,0.12,0.12,0.25,0.12,0.25,Matches
1310,Levi Lumeka\199ff86e,eng ENG,DFFW,Troyes,fr Ligue 1,23-084,1998,5,0,67,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1311,Sebastiano Luperto\997fff07,it ITA,DF,Empoli,it Serie A,25-083,1996,8,7,642,7.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.05,0.01,0.06,0.05,0.06,Matches
1312,Andreas Luthe\7fe12375,de GER,GK,Union Berlin,de Bundesliga,34-263,1987,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1313,Lyanco\b5bf1770,br BRA,DF,Southampton,eng Premier League,24-300,1997,4,1,144,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1314,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,28-037,1993,13,10,901,10.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.5,0.9,0.05,0.05,0.09,0.05,0.09,Matches
1315,Alexis Mac Allister\83d074ff,ar ARG,FWMF,Brighton,eng Premier League,22-339,1998,10,2,295,3.3,2,1,1,1,1,1,0,0.61,0.31,0.92,0.31,0.61,1.6,0.9,0.1,0.9,0.50,0.02,0.52,0.26,0.29,Matches
1316,Deiver Machado\b3f8bdef,co COL,DF,Lens,fr Ligue 1,28-087,1993,11,4,305,3.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.3,0.01,0.07,0.08,0.01,0.08,Matches
1317,Darwin Machís\ed6ea4d9,ve VEN,MFFW,Granada,es La Liga,28-294,1993,9,7,519,5.8,1,0,1,0,0,0,0,0.17,0.00,0.17,0.17,0.17,0.5,0.5,0.8,1.2,0.08,0.13,0.21,0.08,0.21,Matches
1318,Yvann Macon\0bb6e193,fr FRA,DF,Saint-Étienne,fr Ligue 1,23-058,1998,8,8,612,6.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,1.0,1.1,0.01,0.15,0.16,0.01,0.16,Matches
1319,James Maddison\ee38d9c5,eng ENG,MFFW,Leicester City,eng Premier League,25-005,1996,12,8,650,7.2,1,0,1,0,0,0,0,0.14,0.00,0.14,0.14,0.14,1.8,1.8,0.9,2.8,0.25,0.13,0.38,0.25,0.38,Matches
1320,Niki Mäenpää\14a96e1c,fi FIN,GK,Venezia,it Serie A,36-309,1985,6,5,495,5.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1321,Pablo Maffeo\5db04597,es ESP,DF,Mallorca,es La Liga,24-139,1997,13,13,1107,12.3,1,1,1,0,0,1,0,0.08,0.08,0.16,0.08,0.16,0.3,0.3,0.8,1.1,0.02,0.07,0.09,0.02,0.09,Matches
1322,Giulio Maggiore\957e4c87,it ITA,MF,Spezia,it Serie A,23-261,1998,12,12,988,11.0,0,2,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,1.7,1.7,1.2,2.9,0.15,0.11,0.26,0.15,0.26,Matches
1323,Matej Maglica\36cf2caf,hr CRO,DF,Stuttgart,de Bundesliga,23-064,1998,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1324,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,37-016,1984,5,2,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1325,Giangiacomo Magnani\cce9f582,it ITA,DF,Hellas Verona,it Serie A,26-055,1995,11,3,375,4.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.09,0.00,0.09,0.09,0.09,Matches
1326,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,23-182,1998,10,6,584,6.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.05,0.02,0.06,0.05,0.06,Matches
1327,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,28-268,1993,11,11,944,10.5,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.06,0.00,0.06,0.06,0.06,Matches
1328,Riyad Mahrez\892d5bb1,dz ALG,FW,Manchester City,eng Premier League,30-280,1991,9,2,298,3.3,2,1,2,0,0,0,0,0.60,0.30,0.91,0.60,0.91,2.2,2.2,1.0,3.2,0.66,0.31,0.97,0.66,0.97,Matches
1329,Arne Maier\ab700320,de GER,MF,Augsburg,de Bundesliga,22-324,1999,11,7,640,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.6,0.9,0.05,0.08,0.13,0.05,0.13,Matches
1330,Habib Maïga\e768de1f,ci CIV,MFDF,Metz,fr Ligue 1,25-331,1996,12,12,919,10.2,1,0,1,0,0,4,0,0.10,0.00,0.10,0.10,0.10,0.6,0.6,0.6,1.2,0.06,0.06,0.12,0.06,0.12,Matches
1331,Mike Maignan\fcb38f57,fr FRA,GK,Milan,it Serie A,26-148,1995,7,7,630,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.02,0.02,0.00,0.02,Matches
1332,Ainsley Maitland-Niles\e3a5814e,eng ENG,MF,Arsenal,eng Premier League,24-091,1997,8,2,268,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.01,0.12,0.13,0.01,0.13,Matches
1333,Abdul Majeed Waris\46907171,gh GHA,MFDF,Strasbourg,fr Ligue 1,30-070,1991,10,1,200,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.20,0.13,0.33,0.20,0.33,Matches
1334,Lovro Majer\fc46aab1,hr CRO,MF,Rennes,fr Ligue 1,23-315,1998,6,2,244,2.7,1,1,1,0,0,0,0,0.37,0.37,0.74,0.37,0.74,1.3,1.3,1.9,3.2,0.48,0.71,1.18,0.48,1.18,Matches
1335,Jean-Victor Makengo\22bfb57e,fr FRA,MF,Udinese,it Serie A,23-169,1998,12,7,696,7.7,0,1,0,0,0,2,1,0.00,0.13,0.13,0.00,0.13,0.6,0.6,0.7,1.3,0.07,0.09,0.16,0.07,0.16,Matches
1336,Béni Makouana\654f49ca,cg CGO,FWMF,Montpellier,fr Ligue 1,19-061,2002,8,0,120,1.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.16,0.01,0.17,0.16,0.17,Matches
1337,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,26-306,1995,15,15,1275,14.2,0,1,0,0,0,3,0,0.00,0.07,0.07,0.00,0.07,0.9,0.9,0.3,1.3,0.07,0.02,0.09,0.07,0.09,Matches
1338,Nikola Maksimović\16b9d5cf,rs SRB,DF,Genoa,it Serie A,30-003,1991,5,5,413,4.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
1339,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,30-120,1991,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1340,Daniel Maldini\801831fe,it ITA,MF,Milan,it Serie A,20-048,2001,4,2,110,1.2,1,0,1,0,0,1,0,0.82,0.00,0.82,0.82,0.82,0.2,0.2,0.1,0.2,0.13,0.06,0.18,0.13,0.18,Matches
1341,Youssef Maleh\4c8845f7,it ITA,MF,Fiorentina,it Serie A,23-098,1998,9,2,209,2.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.1,0.8,0.34,0.03,0.36,0.34,0.36,Matches
1342,Donyell Malen\864163f3,nl NED,FW,Dortmund,de Bundesliga,22-313,1999,13,10,823,9.1,2,0,2,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.5,1.5,0.6,2.1,0.16,0.06,0.23,0.16,0.23,Matches
1343,Ruslan Malinovskyi\48d5bd33,ua UKR,FWMF,Atalanta,it Serie A,28-208,1993,14,10,811,9.0,3,1,3,0,0,4,0,0.33,0.11,0.44,0.33,0.44,1.7,1.7,2.7,4.4,0.19,0.29,0.49,0.19,0.49,Matches
1344,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,30-159,1991,11,11,931,10.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.1,1.4,0.03,0.11,0.14,0.03,0.14,Matches
1345,Lennard Maloney\75402e99,us USA,DF,Dortmund,de Bundesliga,22-051,1999,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1346,Mickael Malsa\bbc19252,mq MTQ,MF,Levante,es La Liga,26-047,1995,9,5,457,5.1,0,1,0,0,0,3,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,0.6,0.7,0.02,0.12,0.14,0.02,0.14,Matches
1347,Giorgi Mamardashvili\d4b73232,ge GEO,GK,Valencia,es La Liga,21-060,2000,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1348,Rey Manaj\7703afb6,al ALB,FWMF,Spezia,it Serie A,24-277,1997,8,1,251,2.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.4,1.1,0.24,0.14,0.38,0.24,0.38,Matches
1349,Hianga Mananga Mbock\0f86995c,fr FRA,MF,Brest,fr Ligue 1,21-335,1999,10,8,702,7.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
1350,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,32-141,1989,15,15,1350,15.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.02,0.02,0.00,0.02,Matches
1351,Gianluca Mancini\5aa53281,it ITA,DF,Roma,it Serie A,25-225,1996,13,13,1170,13.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.2,1.1,0.0,1.2,0.09,0.00,0.09,0.09,0.09,Matches
1352,Leonardo Mancuso\311027cb,it ITA,FW,Empoli,it Serie A,29-186,1992,7,5,422,4.7,1,0,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21,2.2,2.2,0.4,2.7,0.48,0.10,0.57,0.48,0.57,Matches
1353,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,36-245,1985,4,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1354,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,27-311,1994,12,12,992,11.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
1355,Aïssa Mandi\fbd6378b,dz ALG,DF,Villarreal,es La Liga,30-037,1991,7,7,630,7.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.12,0.00,0.12,0.12,0.12,Matches
1356,Rolando Mandragora\c7259b83,it ITA,MF,Torino,it Serie A,24-152,1997,8,6,462,5.1,0,1,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,0.5,0.5,0.5,1.0,0.10,0.10,0.20,0.10,0.20,Matches
1357,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,29-232,1992,13,12,1094,12.2,7,1,7,0,0,1,0,0.58,0.08,0.66,0.58,0.66,7.4,7.4,1.9,9.4,0.61,0.16,0.77,0.61,0.77,Matches
1358,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,23-255,1998,9,7,576,6.4,1,2,1,0,0,2,0,0.16,0.31,0.47,0.16,0.47,0.7,0.7,0.6,1.3,0.11,0.09,0.20,0.11,0.20,Matches
1359,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,34-213,1987,15,14,1187,13.2,4,2,1,3,3,3,0,0.30,0.15,0.45,0.08,0.23,2.6,0.3,0.8,1.1,0.20,0.06,0.26,0.03,0.09,Matches
1360,Ricardo Mangas\eef2d8ce,pt POR,DF,Bordeaux,fr Ligue 1,23-254,1998,13,13,1121,12.5,1,1,1,0,0,2,0,0.08,0.08,0.16,0.08,0.16,0.8,0.8,0.1,0.9,0.07,0.01,0.08,0.07,0.08,Matches
1361,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,30-167,1991,4,3,313,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1362,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,27-207,1994,7,7,585,6.5,1,2,1,0,0,2,0,0.15,0.31,0.46,0.15,0.46,0.4,0.4,0.3,0.8,0.07,0.05,0.12,0.07,0.12,Matches
1363,Myziane Maolida\706a60e1,fr FRA,MFFW,Nice,fr Ligue 1,22-287,1999,1,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.17,0.00,0.17,0.17,0.17,Matches
1364,Myziane Maolida\706a60e1,fr FRA,FW,Hertha BSC,de Bundesliga,22-287,1999,4,1,163,1.8,1,0,1,0,0,0,0,0.55,0.00,0.55,0.55,0.55,0.6,0.6,0.0,0.6,0.31,0.03,0.34,0.31,0.34,Matches
1365,Sekou Mara\3544641e,fr FRA,FW,Bordeaux,fr Ligue 1,19-121,2002,12,4,404,4.5,1,0,1,0,0,1,0,0.22,0.00,0.22,0.22,0.22,1.2,1.2,0.0,1.2,0.27,0.01,0.27,0.27,0.27,Matches
1366,Maranhão\ae86d473,br BRA,FWMF,Valencia,es La Liga,25-039,1996,13,3,437,4.9,1,1,1,0,0,0,0,0.21,0.21,0.41,0.21,0.41,2.3,2.3,0.7,3.1,0.48,0.15,0.63,0.48,0.63,Matches
1367,Nikola Maraš\b9d0446f,rs SRB,DF,Rayo Vallecano,es La Liga,25-344,1995,5,3,282,3.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1368,Fernando Marçal\9ae9eaea,br BRA,DF,Wolves,eng Premier League,32-282,1989,8,8,684,7.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches
1369,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,33-200,1988,3,1,89,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.04,0.00,0.04,0.04,0.04,Matches
1370,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,34-192,1987,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
1371,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,27-131,1994,11,6,568,6.3,0,1,0,0,0,1,0,0.00,0.16,0.16,0.00,0.16,0.7,0.7,0.9,1.6,0.12,0.14,0.25,0.12,0.25,Matches
1372,Riccardo Marchizza\91d0fabf,it ITA,DF,Empoli,it Serie A,23-247,1998,13,12,1035,11.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.0,1.2,0.02,0.09,0.10,0.02,0.10,Matches
1373,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,29-286,1992,13,13,1170,13.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.8,0.8,0.0,0.8,0.06,0.00,0.06,0.06,0.06,Matches
1374,Iván Marcone\b14f755d,ar ARG,MF,Elche,es La Liga,31-178,1990,8,4,349,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1375,Óscar de Marcos\9f323c71,es ESP,DF,Athletic Club,es La Liga,32-228,1989,5,4,348,3.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.05,0.06,0.01,0.06,Matches
1376,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,28-089,1993,2,2,180,2.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.4,0.15,0.05,0.21,0.15,0.21,Matches
1377,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,26-312,1995,9,9,807,9.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.07,0.00,0.08,0.07,0.08,Matches
1378,Mariano\5c4dc0ff,do DOM,FW,Real Madrid,es La Liga,28-119,1993,1,1,90,1.0,0,1,0,0,0,0,0,0.00,1.00,1.00,0.00,1.00,0.3,0.3,0.2,0.5,0.33,0.18,0.52,0.33,0.52,Matches
1379,Răzvan Marin\7fac99d4,ro ROU,MF,Cagliari,it Serie A,25-189,1996,14,14,1253,13.9,0,3,0,0,0,2,0,0.00,0.22,0.22,0.00,0.22,0.6,0.6,2.7,3.3,0.05,0.20,0.24,0.05,0.24,Matches
1380,Guillermo Maripán\d9764034,cl CHI,DF,Monaco,fr Ligue 1,27-206,1994,8,7,554,6.2,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.02,0.00,0.02,0.02,0.02,Matches
1381,Omar Marmoush\0e0102eb,eg EGY,FW,Wolfsburg,de Bundesliga,22-294,1999,2,0,24,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.38,1.01,1.40,0.38,1.40,Matches
1382,Omar Marmoush\0e0102eb,eg EGY,FWMF,Stuttgart,de Bundesliga,22-294,1999,6,6,499,5.5,1,2,1,0,0,1,0,0.18,0.36,0.54,0.18,0.54,2.1,2.1,0.5,2.5,0.37,0.09,0.46,0.37,0.46,Matches
1383,Marquinhos\d5f2f82b,br BRA,DF,Paris S-G,fr Ligue 1,27-198,1994,9,9,810,9.0,1,0,1,0,0,2,0,0.11,0.00,0.11,0.11,0.11,1.1,1.1,0.1,1.2,0.13,0.01,0.14,0.13,0.14,Matches
1384,Roger Martí\0ae4e09a,es ESP,FW,Levante,es La Liga,30-329,1991,9,8,662,7.4,2,0,1,1,2,3,0,0.27,0.00,0.27,0.14,0.14,3.2,1.6,0.1,1.7,0.43,0.01,0.44,0.22,0.24,Matches
1385,Anthony Martial\8b788c01,fr FRA,FW,Manchester Utd,eng Premier League,25-358,1995,6,2,200,2.2,1,0,1,0,0,0,0,0.45,0.00,0.45,0.45,0.45,0.4,0.4,0.1,0.5,0.16,0.07,0.23,0.16,0.23,Matches
1386,Martín\cbec0059,es ESP,MFDF,Cádiz,es La Liga,22-272,1999,4,0,51,0.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.09,0.03,0.12,0.09,0.12,Matches
1387,Aarón Martín\2f3e911a,es ESP,DF,Mainz 05,de Bundesliga,24-220,1997,9,7,671,7.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.4,0.03,0.15,0.18,0.03,0.18,Matches
1388,Andrés Martín\2ae30661,es ESP,FWMF,Rayo Vallecano,es La Liga,22-140,1999,5,1,132,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.19,0.00,0.19,0.19,0.19,Matches
1389,Carlos Martín\64035864,es ESP,DF,Atlético Madrid,es La Liga,19-220,2002,1,0,6,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1390,Iván Martín\ae48c5cb,es ESP,MFFW,Alavés,es La Liga,22-287,1999,4,1,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.11,0.00,0.11,0.11,0.11,Matches
1391,Jonas Martin\468fdbad,fr FRA,MF,Rennes,fr Ligue 1,31-233,1990,6,6,492,5.5,1,0,1,0,0,3,0,0.18,0.00,0.18,0.18,0.18,0.3,0.3,0.1,0.5,0.06,0.02,0.09,0.06,0.09,Matches
1392,Martinelli\48a5a5d6,br BRA,FWMF,Arsenal,eng Premier League,20-163,2001,6,2,187,2.1,1,0,1,0,0,0,0,0.48,0.00,0.48,0.48,0.48,0.4,0.4,0.1,0.5,0.17,0.06,0.24,0.17,0.24,Matches
1393,Lucas Martínez Quarta\3ec3c1c9,ar ARG,DF,Fiorentina,it Serie A,25-202,1996,9,9,769,8.5,1,0,1,0,0,5,0,0.12,0.00,0.12,0.12,0.12,0.7,0.7,0.3,1.0,0.09,0.04,0.12,0.09,0.12,Matches
1394,Emiliano Martínez\7956236f,ar ARG,GK,Aston Villa,eng Premier League,29-087,1992,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1395,Iñigo Martínez\3fc45c73,es ESP,DF,Athletic Club,es La Liga,30-195,1991,12,12,1072,11.9,2,0,2,0,0,4,2,0.17,0.00,0.17,0.17,0.17,1.3,1.3,0.3,1.6,0.11,0.03,0.13,0.11,0.13,Matches
1396,Javi Martínez\3672b352,es ESP,MFFW,Osasuna,es La Liga,21-341,1999,9,3,318,3.5,1,0,1,0,0,1,0,0.28,0.00,0.28,0.28,0.28,0.4,0.4,0.6,1.0,0.11,0.18,0.29,0.11,0.29,Matches
1397,Lautaro Martínez\f7036e1c,ar ARG,FW,Inter,it Serie A,24-098,1997,13,10,820,9.1,7,1,5,2,3,2,0,0.77,0.11,0.88,0.55,0.66,7.1,5.1,0.8,5.9,0.78,0.09,0.87,0.56,0.65,Matches
1398,Pablo Martínez\ecc77652,es ESP,MF,Levante,es La Liga,23-279,1998,12,7,624,6.9,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,0.4,0.4,1.3,1.7,0.05,0.19,0.24,0.05,0.24,Matches
1399,Gelson Martins\3ef0fa48,pt POR,MFFW,Monaco,fr Ligue 1,26-201,1995,13,11,844,9.4,2,1,2,0,0,0,0,0.21,0.11,0.32,0.21,0.32,1.9,1.9,1.2,3.1,0.20,0.13,0.33,0.20,0.33,Matches
1400,Adam Marušić\d4535821,me MNE,DF,Lazio,it Serie A,29-042,1992,11,9,837,9.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
1401,Omar Mascarell\11fd2b75,es ESP,MF,Elche,es La Liga,28-299,1993,11,10,822,9.1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.05,0.01,0.06,0.05,0.06,Matches
1402,Andrea Masiello\e0314d87,it ITA,DF,Genoa,it Serie A,35-296,1986,4,3,294,3.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.01,0.01,0.02,0.01,0.02,Matches
1403,Adam Masina\de0f152c,ma MAR,DF,Watford,eng Premier League,27-330,1994,7,7,585,6.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.06,0.07,0.01,0.07,Matches
