Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1251,Jamie Leweling\13fe7b69,de GER,FWMF,Greuther Fürth,de Bundesliga,20-275,2001,6.3,3,14,6,42.9,2.23,0.96,0.21,0.50,17.0,0,0,0,1.7,1.7,0.12,+1.3,+1.3,Matches
1252,Jamal Lewis\efb9215a,nir NIR,DF,Newcastle Utd,eng Premier League,23-307,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1253,Luca Lezzerini\c9c32262,it ITA,GK,Venezia,it Serie A,26-249,1995,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1254,Ben Lhassine Kone\7452c7a8,ci CIV,MF,Torino,it Serie A,21-259,2000,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1255,Dimitri Liénard\f7691f63,fr FRA,DFMF,Strasbourg,fr Ligue 1,33-288,1988,8.8,0,7,0,0.0,0.80,0.00,0.00,,24.3,2,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1256,Philipp Lienhart\302527b2,at AUT,DF,Freiburg,de Bundesliga,25-140,1996,13.0,3,10,4,40.0,0.77,0.31,0.30,0.75,9.3,0,0,0,1.5,1.5,0.18,+1.5,+1.5,Matches
1257,Matthijs de Ligt\d6e53a3a,nl NED,DF,Juventus,it Serie A,22-108,1999,9.4,1,8,1,12.5,0.85,0.11,0.13,1.00,12.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
1258,Isaac Lihadji\57a46f3f,fr FRA,MFDF,Lille,fr Ligue 1,19-232,2002,0.7,0,2,1,50.0,2.90,1.45,0.00,0.00,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1259,Anderson Lima\59be3a74,br BRA,MF,Lazio,it Serie A,22-066,1999,0.2,0,1,0,0.0,4.29,0.00,0.00,,6.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
1260,Victor Lindelöf\f5deef4c,se SWE,DF,Manchester Utd,eng Premier League,27-134,1994,8.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1261,Jesper Lindstrøm\37dc1a48,dk DEN,FWMF,Eint Frankfurt,de Bundesliga,21-272,2000,6.2,1,12,5,41.7,1.94,0.81,0.08,0.20,17.4,1,0,0,1.3,1.3,0.11,-0.3,-0.3,Matches
1262,Karol Linetty\d023d70f,pl POL,MFFW,Torino,it Serie A,26-299,1995,8.4,0,12,2,16.7,1.43,0.24,0.00,0.00,18.1,0,0,0,0.9,0.9,0.08,-0.9,-0.9,Matches
1263,Jesse Lingard\810e3c74,eng ENG,FW,Manchester Utd,eng Premier League,28-348,1992,0.8,2,3,3,100.0,3.91,3.91,0.67,0.67,17.6,0,0,0,0.3,0.3,0.09,+1.7,+1.7,Matches
1264,Pol Lirola\ff800ed8,es ESP,DFMF,Marseille,fr Ligue 1,24-107,1997,7.0,0,3,0,0.0,0.43,0.00,0.00,,20.5,0,0,0,0.3,0.3,0.10,-0.3,-0.3,Matches
1265,Valentino Livramento\afed6722,eng ENG,DF,Southampton,eng Premier League,19-016,2002,12.9,1,6,2,33.3,0.46,0.15,0.17,0.50,17.9,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
1266,Dejan Ljubicic\c455a2b2,at AUT,MF,Köln,de Bundesliga,24-051,1997,10.0,1,8,2,25.0,0.80,0.20,0.13,0.50,23.0,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1267,Diego Llorente\bba30585,es ESP,DF,Leeds United,eng Premier League,28-104,1993,8.1,1,4,1,25.0,0.50,0.12,0.25,1.00,9.0,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
1268,Marcos Llorente\02c15616,es ESP,MFDF,Atlético Madrid,es La Liga,26-302,1995,8.5,0,6,1,16.7,0.70,0.12,0.00,0.00,18.4,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1269,Hugo Lloris\8f62b6ee,fr FRA,GK,Tottenham,eng Premier League,34-337,1986,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1270,Giovani Lo Celso\d7553721,ar ARG,MFFW,Tottenham,eng Premier League,25-233,1996,2.4,0,9,0,0.0,3.80,0.00,0.00,,18.5,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
1271,Julen Lobete\a952a529,es ESP,FWMF,Real Sociedad,es La Liga,21-071,2000,3.0,2,9,2,22.2,3.03,0.67,0.22,1.00,13.9,0,0,0,1.5,1.5,0.16,+0.5,+0.5,Matches
1272,Stanislav Lobotka\e1cbb531,sk SVK,MF,Napoli,it Serie A,27-003,1994,2.0,0,1,0,0.0,0.50,0.00,0.00,,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1273,Jürgen Locadia\6cc47ae1,nl NED,FW,Brighton,eng Premier League,28-021,1993,0.3,0,1,0,0.0,3.91,0.00,0.00,,20.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
1274,Manuel Locatelli\a8a874f1,it ITA,MF,Juventus,it Serie A,23-324,1998,10.9,2,12,2,16.7,1.10,0.18,0.17,1.00,17.6,0,0,0,1.4,1.4,0.12,+0.6,+0.6,Matches
1275,Banzouzi Locko\6bf7cabe,fr FRA,DFFW,Reims,fr Ligue 1,19-206,2002,1.5,1,1,1,100.0,0.69,0.69,1.00,1.00,22.0,0,0,0,0.0,0.0,0.04,+1.0,+1.0,Matches
1276,Renan Lodi\ed9f7cfe,br BRA,DF,Atlético Madrid,es La Liga,23-234,1998,3.4,0,4,0,0.0,1.18,0.00,0.00,,23.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1277,Ruben Loftus-Cheek\e97fd090,eng ENG,MF,Chelsea,eng Premier League,25-309,1996,3.0,0,5,2,40.0,1.65,0.66,0.00,0.00,19.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1278,Shane Long\9f472354,ie IRL,MF,Southampton,eng Premier League,34-310,1987,0.2,0,1,0,0.0,5.29,0.00,0.00,,7.0,0,0,0,0.3,0.3,0.28,-0.3,-0.3,Matches
1279,Sean Longstaff\a2b105e0,eng ENG,MF,Newcastle Utd,eng Premier League,24-029,1997,8.1,1,10,2,20.0,1.24,0.25,0.10,0.50,24.3,1,0,0,0.9,0.9,0.09,+0.1,+0.1,Matches
1280,Ademola Lookman\7c104bb7,eng ENG,FWMF,Leicester City,eng Premier League,24-039,1997,4.3,0,8,3,37.5,1.86,0.70,0.00,0.00,14.5,0,0,0,1.0,1.0,0.13,-1.0,-1.0,Matches
1281,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,31-058,1990,11.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1282,David López\f03f284b,es ESP,MF,Espanyol,es La Liga,32-050,1989,4.9,0,2,1,50.0,0.40,0.20,0.00,0.00,8.5,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
1283,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,40-025,1981,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1284,Javi López\e9ada8cf,es ESP,DF,Alavés,es La Liga,19-331,2002,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1285,Maxime Lopez\20094685,fr FRA,MF,Sassuolo,it Serie A,23-359,1997,11.1,1,7,2,28.6,0.63,0.18,0.14,0.50,23.4,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
1286,Pau López\20b9f052,es ESP,GK,Marseille,fr Ligue 1,26-350,1994,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1287,Unai López\88050721,es ESP,MF,Rayo Vallecano,es La Liga,26-029,1995,5.5,0,8,3,37.5,1.45,0.54,0.00,0.00,24.7,3,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1288,Dion Lopy\64c14d49,sn SEN,MF,Reims,fr Ligue 1,19-299,2002,2.3,0,4,0,0.0,1.72,0.00,0.00,,24.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1289,Samuel Loric\9004f318,fr FRA,DF,Lorient,fr Ligue 1,21-146,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1290,Anthony Losilla\07c7eb0c,fr FRA,MF,Bochum,de Bundesliga,35-263,1986,12.6,1,16,5,31.3,1.27,0.40,0.06,0.20,20.6,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
1291,Jordan Lotomba\fc4cf6a7,ch SUI,DF,Nice,fr Ligue 1,23-060,1998,5.3,0,2,1,50.0,0.38,0.19,0.00,0.00,17.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1292,Imran Louza\e1df6989,ma MAR,MF,Watford,eng Premier League,22-211,1999,1.3,0,1,0,0.0,0.74,0.00,0.00,,24.8,1,0,0,0.0,0.0,0.05,0.0,0.0,Matches
1293,Matteo Lovato\5fa57166,it ITA,DFMF,Atalanta,it Serie A,21-287,2000,3.4,0,1,0,0.0,0.30,0.00,0.00,,5.8,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
1294,Eduard Löwen\70678132,de GER,MF,Bochum,de Bundesliga,24-304,1997,8.1,0,19,6,31.6,2.34,0.74,0.00,0.00,25.5,7,0,0,0.8,0.8,0.04,-0.8,-0.8,Matches
1295,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,32-172,1989,12.0,1,6,2,33.3,0.50,0.17,0.17,0.50,18.0,0,0,0,0.5,0.5,0.08,+0.5,+0.5,Matches
1296,Anthony Lozano\38699c72,hn HON,FWMF,Cádiz,es La Liga,28-217,1993,7.2,4,24,7,29.2,3.32,0.97,0.17,0.57,15.9,0,0,0,2.1,2.1,0.09,+1.9,+1.9,Matches
1297,Hirving Lozano\a69e4806,mx MEX,FW,Napoli,it Serie A,26-121,1995,6.3,2,16,6,37.5,2.55,0.96,0.13,0.33,17.3,0,0,0,1.4,1.3,0.08,+0.6,+0.7,Matches
1298,Jean Lucas\a99138af,br BRA,MF,Monaco,fr Ligue 1,23-159,1998,5.4,0,6,1,16.7,1.11,0.19,0.00,0.00,26.3,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1299,Anderson Lucoqui\5569bf9a,ao ANG,DF,Mainz 05,de Bundesliga,24-145,1997,5.5,1,7,3,42.9,1.26,0.54,0.14,0.33,19.2,0,0,0,0.6,0.6,0.10,+0.4,+0.4,Matches
1300,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,26-187,1995,10.4,2,11,5,45.5,1.06,0.48,0.18,0.40,19.2,0,0,0,0.7,0.7,0.06,+1.3,+1.3,Matches
1301,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,34-128,1987,12.3,4,21,10,47.6,1.71,0.82,0.19,0.40,20.5,0,0,1,3.4,2.7,0.13,+0.6,+1.3,Matches
1302,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,31-327,1990,10.5,0,6,1,16.7,0.57,0.10,0.00,0.00,7.7,0,0,0,0.7,0.7,0.12,-0.7,-0.7,Matches
1303,Florentino Luís\881cd6be,pt POR,MF,Getafe,es La Liga,22-101,1999,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1304,Douglas Luiz\6f7d826d,br BRA,MF,Aston Villa,eng Premier League,23-203,1998,7.8,0,6,0,0.0,0.76,0.00,0.00,,24.6,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1305,Romelu Lukaku\5eae500a,be BEL,FW,Chelsea,eng Premier League,28-199,1993,6.8,3,18,5,27.8,2.63,0.73,0.17,0.60,12.9,1,0,0,3.1,3.1,0.17,-0.1,-0.1,Matches
1306,Castello Lukeba\5b9512c5,fr FRA,DF,Lyon,fr Ligue 1,18-346,2002,1.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1307,Dodi Lukebakio\0c61c77c,be BEL,FW,Hertha BSC,de Bundesliga,24-065,1997,2.0,1,3,1,33.3,1.53,0.51,0.00,0.00,25.1,0,1,1,1.1,0.3,0.10,-0.1,-0.3,Matches
1308,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Wolfsburg,de Bundesliga,24-065,1997,6.5,0,12,5,41.7,1.84,0.77,0.00,0.00,16.1,0,0,0,1.7,1.7,0.14,-1.7,-1.7,Matches
1309,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,25-107,1996,11.5,1,12,2,16.7,1.04,0.17,0.08,0.50,20.1,1,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
1310,Levi Lumeka\199ff86e,eng ENG,DFFW,Troyes,fr Ligue 1,23-084,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1311,Sebastiano Luperto\997fff07,it ITA,DF,Empoli,it Serie A,25-083,1996,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,14.3,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
1312,Andreas Luthe\7fe12375,de GER,GK,Union Berlin,de Bundesliga,34-263,1987,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1313,Lyanco\b5bf1770,br BRA,DF,Southampton,eng Premier League,24-300,1997,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1314,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,28-037,1993,10.0,0,11,4,36.4,1.10,0.40,0.00,0.00,23.9,3,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
1315,Alexis Mac Allister\83d074ff,ar ARG,FWMF,Brighton,eng Premier League,22-339,1998,3.3,2,9,1,11.1,2.75,0.31,0.11,1.00,19.8,0,1,1,1.6,0.9,0.10,+0.4,+0.1,Matches
1316,Deiver Machado\b3f8bdef,co COL,DF,Lens,fr Ligue 1,28-087,1993,3.4,0,1,0,0.0,0.30,0.00,0.00,,19.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1317,Darwin Machís\ed6ea4d9,ve VEN,MFFW,Granada,es La Liga,28-294,1993,5.8,1,12,4,33.3,2.08,0.69,0.08,0.25,20.1,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
1318,Yvann Macon\0bb6e193,fr FRA,DF,Saint-Étienne,fr Ligue 1,23-058,1998,6.8,0,4,1,25.0,0.59,0.15,0.00,0.00,29.9,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1319,James Maddison\ee38d9c5,eng ENG,MFFW,Leicester City,eng Premier League,25-005,1996,7.2,1,15,7,46.7,2.08,0.97,0.07,0.14,21.6,3,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
1320,Niki Mäenpää\14a96e1c,fi FIN,GK,Venezia,it Serie A,36-309,1985,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1321,Pablo Maffeo\5db04597,es ESP,DF,Mallorca,es La Liga,24-139,1997,12.3,1,9,4,44.4,0.73,0.33,0.11,0.25,21.2,0,0,0,0.3,0.3,0.03,+0.7,+0.7,Matches
1322,Giulio Maggiore\957e4c87,it ITA,MF,Spezia,it Serie A,23-261,1998,11.0,0,20,3,15.0,1.82,0.27,0.00,0.00,22.8,0,0,0,1.7,1.7,0.08,-1.7,-1.7,Matches
1323,Matej Maglica\36cf2caf,hr CRO,DF,Stuttgart,de Bundesliga,23-064,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1324,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,37-016,1984,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1325,Giangiacomo Magnani\cce9f582,it ITA,DF,Hellas Verona,it Serie A,26-055,1995,4.2,0,3,1,33.3,0.72,0.24,0.00,0.00,7.3,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
1326,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,23-182,1998,6.5,0,5,1,20.0,0.77,0.15,0.00,0.00,19.5,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1327,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,28-268,1993,10.5,0,9,2,22.2,0.86,0.19,0.00,0.00,9.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
1328,Riyad Mahrez\892d5bb1,dz ALG,FW,Manchester City,eng Premier League,30-280,1991,3.3,2,15,5,33.3,4.53,1.51,0.13,0.40,16.9,2,0,0,2.2,2.2,0.15,-0.2,-0.2,Matches
1329,Arne Maier\ab700320,de GER,MF,Augsburg,de Bundesliga,22-324,1999,7.1,0,7,3,42.9,0.98,0.42,0.00,0.00,22.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
1330,Habib Maïga\e768de1f,ci CIV,MFDF,Metz,fr Ligue 1,25-331,1996,10.2,1,8,4,50.0,0.78,0.39,0.13,0.25,19.7,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
1331,Mike Maignan\fcb38f57,fr FRA,GK,Milan,it Serie A,26-148,1995,7.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1332,Ainsley Maitland-Niles\e3a5814e,eng ENG,MF,Arsenal,eng Premier League,24-091,1997,3.0,0,2,0,0.0,0.67,0.00,0.00,,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1333,Abdul Majeed Waris\46907171,gh GHA,MFDF,Strasbourg,fr Ligue 1,30-070,1991,2.2,0,5,1,20.0,2.25,0.45,0.00,0.00,19.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
1334,Lovro Majer\fc46aab1,hr CRO,MF,Rennes,fr Ligue 1,23-315,1998,2.7,1,11,2,18.2,4.06,0.74,0.09,0.50,17.2,1,0,0,1.3,1.3,0.12,-0.3,-0.3,Matches
1335,Jean-Victor Makengo\22bfb57e,fr FRA,MF,Udinese,it Serie A,23-169,1998,7.7,0,7,5,71.4,0.91,0.65,0.00,0.00,20.4,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
1336,Béni Makouana\654f49ca,cg CGO,FWMF,Montpellier,fr Ligue 1,19-061,2002,1.3,0,4,0,0.0,3.00,0.00,0.00,,16.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1337,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,26-306,1995,14.2,0,14,3,21.4,0.99,0.21,0.00,0.00,14.3,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
1338,Nikola Maksimović\16b9d5cf,rs SRB,DF,Genoa,it Serie A,30-003,1991,4.6,0,1,0,0.0,0.22,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1339,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,30-120,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1340,Daniel Maldini\801831fe,it ITA,MF,Milan,it Serie A,20-048,2001,1.2,1,2,1,50.0,1.64,0.82,0.50,1.00,10.6,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
1341,Youssef Maleh\4c8845f7,it ITA,MF,Fiorentina,it Serie A,23-098,1998,2.3,0,8,1,12.5,3.44,0.43,0.00,0.00,18.7,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
1342,Donyell Malen\864163f3,nl NED,FW,Dortmund,de Bundesliga,22-313,1999,9.1,2,19,10,52.6,2.08,1.09,0.11,0.20,18.5,0,0,0,1.5,1.5,0.08,+0.5,+0.5,Matches
1343,Ruslan Malinovskyi\48d5bd33,ua UKR,FWMF,Atalanta,it Serie A,28-208,1993,9.0,3,30,7,23.3,3.33,0.78,0.10,0.43,20.6,4,0,0,1.7,1.7,0.06,+1.3,+1.3,Matches
1344,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,30-159,1991,10.3,0,8,1,12.5,0.77,0.10,0.00,0.00,23.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
1345,Lennard Maloney\75402e99,us USA,DF,Dortmund,de Bundesliga,22-051,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1346,Mickael Malsa\bbc19252,mq MTQ,MF,Levante,es La Liga,26-047,1995,5.1,0,5,1,20.0,0.98,0.20,0.00,0.00,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1347,Giorgi Mamardashvili\d4b73232,ge GEO,GK,Valencia,es La Liga,21-060,2000,6.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1348,Rey Manaj\7703afb6,al ALB,FWMF,Spezia,it Serie A,24-277,1997,2.8,0,8,1,12.5,2.87,0.36,0.00,0.00,16.7,1,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
1349,Hianga Mananga Mbock\0f86995c,fr FRA,MF,Brest,fr Ligue 1,21-335,1999,7.8,0,6,0,0.0,0.77,0.00,0.00,,24.0,2,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1350,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,32-141,1989,15.0,0,1,0,0.0,0.07,0.00,0.00,,26.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1351,Gianluca Mancini\5aa53281,it ITA,DF,Roma,it Serie A,25-225,1996,13.0,0,16,4,25.0,1.23,0.31,0.00,0.00,10.9,0,0,0,1.2,1.1,0.07,-1.2,-1.1,Matches
1352,Leonardo Mancuso\311027cb,it ITA,FW,Empoli,it Serie A,29-186,1992,4.7,1,12,5,41.7,2.56,1.07,0.08,0.20,14.4,0,0,0,2.2,2.2,0.19,-1.2,-1.2,Matches
1353,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,36-245,1985,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1354,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,27-311,1994,11.0,0,1,1,100.0,0.09,0.09,0.00,0.00,14.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
1355,Aïssa Mandi\fbd6378b,dz ALG,DF,Villarreal,es La Liga,30-037,1991,7.0,0,4,1,25.0,0.57,0.14,0.00,0.00,13.3,0,0,0,0.9,0.9,0.22,-0.9,-0.9,Matches
1356,Rolando Mandragora\c7259b83,it ITA,MF,Torino,it Serie A,24-152,1997,5.1,0,9,2,22.2,1.75,0.39,0.00,0.00,24.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
1357,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,29-232,1992,12.2,7,43,15,34.9,3.54,1.23,0.16,0.47,12.3,0,0,0,7.4,7.4,0.17,-0.4,-0.4,Matches
1358,Orel Mangala\a572e291,be BEL,MF,Stuttgart,de Bundesliga,23-255,1998,6.4,1,7,3,42.9,1.09,0.47,0.14,0.33,15.4,0,0,0,0.7,0.7,0.10,+0.3,+0.3,Matches
1359,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,34-213,1987,13.2,4,7,1,14.3,0.53,0.08,0.14,1.00,26.6,1,3,3,2.6,0.3,0.05,+1.4,+0.7,Matches
1360,Ricardo Mangas\eef2d8ce,pt POR,DF,Bordeaux,fr Ligue 1,23-254,1998,12.5,1,9,1,11.1,0.72,0.08,0.11,1.00,14.3,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
1361,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,30-167,1991,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1362,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,27-207,1994,6.5,1,2,2,100.0,0.31,0.31,0.50,0.50,15.7,0,0,0,0.4,0.4,0.22,+0.6,+0.6,Matches
1363,Myziane Maolida\706a60e1,fr FRA,MFFW,Nice,fr Ligue 1,22-287,1999,0.4,0,1,0,0.0,2.65,0.00,0.00,,21.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1364,Myziane Maolida\706a60e1,fr FRA,FW,Hertha BSC,de Bundesliga,22-287,1999,1.8,1,5,1,20.0,2.76,0.55,0.20,1.00,21.1,0,0,0,0.6,0.6,0.11,+0.4,+0.4,Matches
1365,Sekou Mara\3544641e,fr FRA,FW,Bordeaux,fr Ligue 1,19-121,2002,4.5,1,16,5,31.3,3.56,1.11,0.06,0.20,16.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
1366,Maranhão\ae86d473,br BRA,FWMF,Valencia,es La Liga,25-039,1996,4.9,1,17,6,35.3,3.50,1.24,0.06,0.17,13.1,0,0,0,2.3,2.3,0.14,-1.3,-1.3,Matches
1367,Nikola Maraš\b9d0446f,rs SRB,DF,Rayo Vallecano,es La Liga,25-344,1995,3.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1368,Fernando Marçal\9ae9eaea,br BRA,DF,Wolves,eng Premier League,32-282,1989,7.6,0,5,0,0.0,0.66,0.00,0.00,,22.2,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
1369,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,33-200,1988,1.0,0,1,0,0.0,1.01,0.00,0.00,,16.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1370,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,34-192,1987,2.0,0,2,0,0.0,1.00,0.00,0.00,,12.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1371,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,27-131,1994,6.3,0,9,7,77.8,1.43,1.11,0.00,0.00,17.0,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
1372,Riccardo Marchizza\91d0fabf,it ITA,DF,Empoli,it Serie A,23-247,1998,11.5,0,6,0,0.0,0.52,0.00,0.00,,19.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
1373,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,29-286,1992,13.0,0,10,3,30.0,0.77,0.23,0.00,0.00,10.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
1374,Iván Marcone\b14f755d,ar ARG,MF,Elche,es La Liga,31-178,1990,3.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1375,Óscar de Marcos\9f323c71,es ESP,DF,Athletic Club,es La Liga,32-228,1989,3.9,0,1,1,100.0,0.26,0.26,0.00,0.00,20.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
1376,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,28-089,1993,2.0,0,1,0,0.0,0.50,0.00,0.00,,4.1,0,0,0,0.3,0.3,0.31,-0.3,-0.3,Matches
1377,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,26-312,1995,9.0,0,10,2,20.0,1.12,0.22,0.00,0.00,12.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
